animal,pair,window_bins,window_ms,mean_ifi,n_ccs,wmean_ifi
71,CA1-SUB,5,50,-0.10006532167726397,10,-0.06438500435698652
71,CA1-SUB,6,60,-0.09267797136698953,10,-0.047815938053032296
71,CA1-SUB,7,70,-0.08494691595599893,10,-0.04125969657653151
71,CA1-SUB,8,80,-0.05131416362126122,10,-0.03085161060151482
71,CA1-SUB,9,90,-0.045436671379420306,10,-0.029362699829305866
71,CA1-SUB,10,100,-0.03275797114364039,10,-0.019663055988178333
71,CA1-SUB,11,110,-0.019010384976770572,10,-0.0033699011196484255
71,CA1-SUB,12,120,-0.0066605420550394315,10,0.011728066949330996
71,CA1-SUB,13,130,0.004981130526605459,10,0.021988782980631314
71,CA1-SUB,14,140,0.0016811041765896109,10,0.022417769495764153
71,CA1-SUB,15,150,-0.0004901938449925203,10,0.017336473381540776
71,CA1-SUB,16,160,-0.005223004583243057,10,0.012097651377401195
71,CA1-SUB,17,170,-0.004303544857263681,10,0.011947091964246039
71,CA1-SUB,18,180,-0.010439468723278214,10,0.011721602122916716
71,CA1-SUB,19,190,-0.015130465346977501,10,0.013800637412574947
71,CA1-SUB,20,200,-0.01598415025204934,10,0.015005692487527195
71,CA1-SUB,21,210,-0.013736844204948912,10,0.015267072691860081
71,CA1-SUB,22,220,-0.010483987387547921,10,0.016708621048701987
71,CA1-SUB,23,230,-0.009046225823648595,10,0.017689817224728673
71,CA1-SUB,24,240,-0.00661915008218651,10,0.020133229606689666
71,CA1-SUB,25,250,-0.0052149949047782165,10,0.023112562931860727
71,CA1-V1,1,10,-0.037049824761824425,9,-0.01877598604600288
71,CA1-V1,2,20,-0.05274378812374287,9,-0.022322284835947823
71,CA1-V1,3,30,-0.07516034805813995,9,-0.03647559593310397
71,CA1-V1,4,40,-0.0790899073637649,9,-0.034672700268924425
71,CA1-V1,5,50,-0.06448773954485504,9,-0.029583609482454042
71,CA1-V1,6,60,-0.07412892614906047,9,-0.04107325346085203
71,CA1-V1,7,70,-0.08219489598528591,9,-0.04611284428521114
71,CA1-V1,8,80,-0.0883848921429039,9,-0.050113858449354745
71,CA1-V1,9,90,-0.10847253977706546,9,-0.06481732213883602
71,CA1-V1,10,100,-0.08540445486354398,9,-0.058091561273589866
71,CA1-V1,11,110,-0.07899946104460359,9,-0.05611972773455099
71,CA1-V1,12,120,-0.07662536456057022,9,-0.05454605485034247
71,CA1-V1,13,130,-0.06906260597881088,9,-0.05060050368882623
71,CA1-V1,14,140,-0.05745085122574403,9,-0.04618572442296854
71,CA1-V1,15,150,-0.06364205798676854,9,-0.04921126638959526
71,CA1-V1,16,160,-0.07287371061526139,9,-0.053853625670524416
71,CA1-V1,17,170,-0.08090384437615711,9,-0.0577094957397441
71,CA1-V1,18,180,-0.07633822965583019,9,-0.056738257005297645
71,CA1-V1,19,190,-0.07285211100949161,9,-0.055948913870684985
71,CA1-V1,20,200,-0.07482957126527662,9,-0.05655402687602288
71,CA1-V1,21,210,-0.07123757093875499,9,-0.05516765388501183
71,CA1-V1,22,220,-0.07118364389902213,9,-0.05538724305776799
71,CA1-V1,23,230,-0.07637825384242321,9,-0.05983366879159163
71,CA1-V1,24,240,-0.08060760225696723,9,-0.061865761133809656
71,CA1-V1,25,250,-0.08297331260571011,9,-0.06296863858832863
71,CA3-DG,1,10,-0.048917313637020954,10,-0.026630801280646724
71,CA3-DG,2,20,-0.05876056905003335,10,-0.03530647194312348
71,CA3-DG,3,30,-0.07570820451429534,10,-0.05274290375995701
71,CA3-DG,4,40,-0.08411419044889393,10,-0.061870065031611826
71,CA3-DG,5,50,-0.08390806360622302,10,-0.06276274840204953
71,CA3-DG,6,60,-0.08093921653699541,10,-0.061196456399765516
71,CA3-DG,7,70,-0.07389920249816329,10,-0.05615695904796474
71,CA3-DG,8,80,-0.0627319856733169,10,-0.04799921571293654
71,CA3-DG,9,90,-0.048901816829216335,10,-0.03739041155794889
71,CA3-DG,10,100,-0.037555824461671564,10,-0.027608767922671605
71,CA3-DG,11,110,-0.02763736557866848,10,-0.01909128834137742
71,CA3-DG,12,120,-0.020014659930372276,10,-0.011891534592911257
71,CA3-DG,13,130,-0.014773251462595744,10,-0.0070448020792163975
71,CA3-DG,14,140,-0.013143062964278234,10,-0.0053999057011901936
71,CA3-DG,15,150,-0.014259051489230859,10,-0.005924684747447043
71,CA3-DG,16,160,-0.016224840062258952,10,-0.007394567434201635
71,CA3-DG,17,170,-0.017480197534405377,10,-0.008816051266967702
71,CA3-DG,18,180,-0.019036027283701875,10,-0.010189421270331137
71,CA3-DG,19,190,-0.02054286231313867,10,-0.011036262607234249
71,CA3-DG,20,200,-0.02063947388845892,10,-0.011004421167402629
71,CA3-DG,21,210,-0.01852561851122967,10,-0.009622106262903588
71,CA3-DG,22,220,-0.015171932830875015,10,-0.007208628982991612
71,CA3-DG,23,230,-0.010617175551449667,10,-0.004097306421436184
71,CA3-DG,24,240,-0.007152868487095359,10,-0.0013507090180799974
71,CA3-DG,25,250,-0.0034830584582585936,10,0.0013801863720340904
71,RSC-SUB,1,10,-0.0115880420416271,10,-0.010696525337242803
71,RSC-SUB,2,20,-0.012939847605934345,10,-0.008592207906356997
71,RSC-SUB,3,30,-0.01805550789722234,10,-0.008157739888329633
71,RSC-SUB,4,40,-0.014403233928386472,10,-0.0058059341397321725
71,RSC-SUB,5,50,-0.01624736500291745,10,-0.005300045909074167
71,RSC-SUB,6,60,-0.015849598104576094,10,-0.0039915667177972
71,RSC-SUB,7,70,-0.016359266297599578,10,-0.0034049707780367117
71,RSC-SUB,8,80,-0.014910507813458887,10,-0.0025846387887269186
71,RSC-SUB,9,90,-0.012149019667622718,10,-0.0014273562579744405
71,RSC-SUB,10,100,-0.011974402280874107,10,-0.0014846700758312486
71,RSC-SUB,11,110,-0.014455444553874989,10,-0.002135801311614148
71,RSC-SUB,12,120,-0.01401043899526947,10,-0.002292763039999536
71,RSC-SUB,13,130,-0.01627778049127527,10,-0.003721607295211738
71,RSC-SUB,14,140,-0.016210715155548956,10,-0.003741491847539234
71,RSC-SUB,15,150,-0.01601016451018531,10,-0.0037883194433272695
71,RSC-SUB,16,160,-0.016782021151904913,10,-0.004386216412488703
71,RSC-SUB,17,170,-0.01599801537041854,10,-0.004548443127981383
71,RSC-SUB,18,180,-0.015670663262022565,10,-0.0046416164581909525
71,RSC-SUB,19,190,-0.016176740116189366,10,-0.00535120205258336
71,RSC-SUB,20,200,-0.01695013985568217,10,-0.005830322364279601
71,RSC-SUB,21,210,-0.01760164920792338,10,-0.0063582708655554755
71,RSC-SUB,22,220,-0.01768870307737937,10,-0.006733203811518798
71,RSC-SUB,23,230,-0.01758546424331729,10,-0.007402151310693784
71,RSC-SUB,24,240,-0.017975472808943935,10,-0.007955638439048958
71,RSC-SUB,25,250,-0.017856487308903702,10,-0.008096737974170392
71,V1-RSC,1,10,0.016393885611732134,10,0.016486683132550042
71,V1-RSC,2,20,0.022925302609112446,10,0.023098364088732767
71,V1-RSC,3,30,0.028383551618022036,10,0.027968154494994946
71,V1-RSC,4,40,0.03586435584518344,10,0.03412175761348777
71,V1-RSC,5,50,0.0420785210993707,10,0.03839485995053834
71,V1-RSC,6,60,0.04550639159424648,10,0.0402459031604221
71,V1-RSC,7,70,0.04780035142647175,10,0.041092264170519255
71,V1-RSC,8,80,0.04902072640480919,10,0.041215913118319736
71,V1-RSC,9,90,0.05028444571031319,10,0.04132524257089496
71,V1-RSC,10,100,0.05127487131483112,10,0.04138183308445018
71,V1-RSC,11,110,0.0519702367126371,10,0.041469509991516725
71,V1-RSC,12,120,0.05206711743087379,10,0.04105855064745072
71,V1-RSC,13,130,0.052507284425636104,10,0.0407159182839246
71,V1-RSC,14,140,0.052044980404801613,10,0.040373776089946356
71,V1-RSC,15,150,0.051255949113259355,10,0.039752318581496915
71,V1-RSC,16,160,0.05070619213781884,10,0.03916590611972799
71,V1-RSC,17,170,0.05049613971913567,10,0.0389323623797585
71,V1-RSC,18,180,0.05012490428774684,10,0.038534054196292244
71,V1-RSC,19,190,0.049879826689101174,10,0.03822951184403641
71,V1-RSC,20,200,0.04936157075628152,10,0.03798684528964856
71,V1-RSC,21,210,0.049001188184968646,10,0.03793930865926945
71,V1-RSC,22,220,0.04909741935317512,10,0.038058515246080546
71,V1-RSC,23,230,0.04884606415438332,10,0.03802333287334219
71,V1-RSC,24,240,0.049125554982836335,10,0.038304131343341694
71,V1-RSC,25,250,0.04937664028397937,10,0.0386544433628427
73,CA1-DG,1,10,-0.007818909117709997,9,-0.015257834999924164
73,CA1-DG,2,20,-0.035522288033217705,9,-0.025221684979233792
73,CA1-DG,3,30,-0.04294350493134491,9,-0.029436453608180223
73,CA1-DG,4,40,-0.05251318496444119,9,-0.04202402578138364
73,CA1-DG,5,50,-0.07667049461429186,9,-0.05640115117811553
73,CA1-DG,6,60,-0.08787880824151241,9,-0.062251613025135294
73,CA1-DG,7,70,-0.0885982502544763,9,-0.06202209768482621
73,CA1-DG,8,80,-0.06721048001008309,9,-0.05406581098120639
73,CA1-DG,9,90,-0.05636535989942145,9,-0.04725731943683083
73,CA1-DG,10,100,-0.06039435086489796,9,-0.04431438697047059
73,CA1-DG,11,110,-0.059222540598342324,9,-0.04230569101313747
73,CA1-DG,12,120,-0.06692279808130827,9,-0.04405220031183068
73,CA1-DG,13,130,-0.06873374293156627,9,-0.04491647911294773
73,CA1-DG,14,140,-0.05770856567514266,9,-0.04076156298789248
73,CA1-DG,15,150,-0.04559525115222318,9,-0.035618178963155826
73,CA1-DG,16,160,-0.04292369336500213,9,-0.03412841015099664
73,CA1-DG,17,170,-0.0383739345753412,9,-0.03203533074511245
73,CA1-DG,18,180,-0.0325912779156082,9,-0.029798712967509355
73,CA1-DG,19,190,-0.03385917812784201,9,-0.030543137297820926
73,CA1-DG,20,200,-0.032131621393724205,9,-0.029544540572424748
73,CA1-DG,21,210,-0.0362192892730486,9,-0.03182142264750203
73,CA1-DG,22,220,-0.03732535845624532,9,-0.032581273410192624
73,CA1-DG,23,230,-0.03687038219665714,9,-0.03247247442363174
73,CA1-DG,24,240,-0.033571002083461095,9,-0.030469749409035934
73,CA1-DG,25,250,-0.032374445715547075,9,-0.028982217938314715
73,CA1-RSC,1,10,-0.05336528321267263,10,-0.026829842543706853
73,CA1-RSC,2,20,-0.07128879181858092,10,-0.03283964715341814
73,CA1-RSC,3,30,-0.038270044257361004,10,-0.012521666265211125
73,CA1-RSC,4,40,-0.03760896695451819,10,-0.010575943895305586
73,CA1-RSC,5,50,-0.018812940739576036,10,0.00031130650438224096
73,CA1-RSC,6,60,-0.01887691310558547,10,-0.0018109554065253548
73,CA1-RSC,7,70,-0.018832951751486186,10,-0.004889878488840855
73,CA1-RSC,8,80,-0.012168737563606659,10,-0.0026361313445032912
73,CA1-RSC,9,90,-0.007417668333337031,10,-5.762995523690355e-05
73,CA1-RSC,10,100,0.00016952869723513078,10,0.0038304028733415914
73,CA1-RSC,11,110,0.005671045890670604,10,0.006305325023026427
73,CA1-RSC,12,120,0.013211008320768696,10,0.011053596282037781
73,CA1-RSC,13,130,0.015342535683676953,10,0.01156684307300781
73,CA1-RSC,14,140,0.008182661220426204,10,0.007394975266415769
73,CA1-RSC,15,150,0.009319942336526563,10,0.007552381425744848
73,CA1-RSC,16,160,0.011439562482024703,10,0.00826392506755889
73,CA1-RSC,17,170,0.013921024215874022,10,0.008751729639144296
73,CA1-RSC,18,180,0.014472801820627018,10,0.008172282784015317
73,CA1-RSC,19,190,0.01745824277005842,10,0.008776715705198187
73,CA1-RSC,20,200,0.0193853716096645,10,0.009686974596110145
73,CA1-RSC,21,210,0.017662688525778257,10,0.0087784335996715
73,CA1-RSC,22,220,0.013355386101201034,10,0.006605981217010744
73,CA1-RSC,23,230,0.00905268091856062,10,0.004926576359818149
73,CA1-RSC,24,240,0.005659795116765261,10,0.0030932228321867636
73,CA1-RSC,25,250,0.007135713588134579,10,0.003300362476473144
73,CA1-SUB,1,10,0.03146419185130882,10,-0.015941728998780713
73,CA1-SUB,2,20,0.01843747944362101,10,-0.01576180579688907
73,CA1-SUB,3,30,0.011977375620491278,10,-0.010625727881818474
73,CA1-SUB,4,40,-0.0024737119728127865,10,-0.012339374597319529
73,CA1-SUB,5,50,-0.012583426209010828,10,-0.016730042106424686
73,CA1-SUB,6,60,-0.015605063678543984,10,-0.01711880868459594
73,CA1-SUB,7,70,-0.011701638146892216,10,-0.014096542494916672
73,CA1-SUB,8,80,-0.01217906934147599,10,-0.014093266332724168
73,CA1-SUB,9,90,-0.013008992627363974,10,-0.01401329051425842
73,CA1-SUB,10,100,-0.008434632707284234,10,-0.01045554150790797
73,CA1-SUB,11,110,-0.00531553150257442,10,-0.00759184397513653
73,CA1-SUB,12,120,-0.0009891809000106785,10,-0.00360272067358086
73,CA1-SUB,13,130,0.006726325161483068,10,0.0013501328154620004
73,CA1-SUB,14,140,0.007112288658420321,10,0.002415991843651704
73,CA1-SUB,15,150,0.008081082233040122,10,0.003457384316153106
73,CA1-SUB,16,160,0.011773989669994234,10,0.006659134557715803
73,CA1-SUB,17,170,0.011372005812024601,10,0.006643151490298887
73,CA1-SUB,18,180,0.01163509709520533,10,0.007536018290102646
73,CA1-SUB,19,190,0.011234390324023485,10,0.007795703190202865
73,CA1-SUB,20,200,0.013190209382237314,10,0.00963943255052178
73,CA1-SUB,21,210,0.014389223861115675,10,0.010889056686875322
73,CA1-SUB,22,220,0.017479215093318463,10,0.012756712537320728
73,CA1-SUB,23,230,0.01650463192553182,10,0.012451640291636031
73,CA1-SUB,24,240,0.016324857016520537,10,0.012476921263341845
73,CA1-SUB,25,250,0.015965381651295373,10,0.012386129098674292
73,CA1-V1,1,10,0.1070829325478981,9,0.0336779829063386
73,CA1-V1,2,20,0.04535694381080324,9,0.009782355032183568
73,CA1-V1,3,30,-0.0018642123937192927,9,-0.002558316597055128
73,CA1-V1,4,40,0.007026974730046774,9,0.0010917615264407017
73,CA1-V1,5,50,-0.0029302431302457607,9,-0.0033048997067982697
73,CA1-V1,6,60,-0.010755857806184689,9,-0.00861011626396808
73,CA1-V1,7,70,-0.027439982386151307,9,-0.018168273954341074
73,CA1-V1,8,80,-0.04103319143507256,9,-0.02550331228802687
73,CA1-V1,9,90,-0.044260474106710836,9,-0.02835880513275567
73,CA1-V1,10,100,-0.04469858744512247,9,-0.029553029891712317
73,CA1-V1,11,110,-0.042678746471279866,9,-0.029790910019643017
73,CA1-V1,12,120,-0.04182148815722149,9,-0.03140490286992318
73,CA1-V1,13,130,-0.04175937686990537,9,-0.03290288664910887
73,CA1-V1,14,140,-0.042605413758445856,9,-0.03375399257673216
73,CA1-V1,15,150,-0.049084649091842444,9,-0.03581398273964855
73,CA1-V1,16,160,-0.05363363381394681,9,-0.03670899822997417
73,CA1-V1,17,170,-0.05507809500127137,9,-0.036838586769416384
73,CA1-V1,18,180,-0.05157623985650363,9,-0.03526535500794414
73,CA1-V1,19,190,-0.0528864131208511,9,-0.03662744983245971
73,CA1-V1,20,200,-0.05098187053675601,9,-0.03631196514292837
73,CA1-V1,21,210,-0.05495528280503051,9,-0.03769274281063619
73,CA1-V1,22,220,-0.04599648542188798,9,-0.03416556610154757
73,CA1-V1,23,230,-0.04493514704743881,9,-0.03449708907169052
73,CA1-V1,24,240,-0.038972784054292275,9,-0.03219354934010619
73,CA1-V1,25,250,-0.037081080389223114,9,-0.03314101328798069
73,RSC-SUB,1,10,-0.058436151738368955,10,-0.033233086348983164
73,RSC-SUB,2,20,-0.048179907303052515,10,-0.030619222500881147
73,RSC-SUB,3,30,-0.030046416729135057,10,-0.02322274686471053
73,RSC-SUB,4,40,-0.026505012404097656,10,-0.022745882707385114
73,RSC-SUB,5,50,-0.026680741181632918,10,-0.023513251724521355
73,RSC-SUB,6,60,-0.021203348060487803,10,-0.018970561676309613
73,RSC-SUB,7,70,-0.02017741957204393,10,-0.01811389525336195
73,RSC-SUB,8,80,-0.022352494181580827,10,-0.018449806394094534
73,RSC-SUB,9,90,-0.024255541122399173,10,-0.018660680940728137
73,RSC-SUB,10,100,-0.02621153092845263,10,-0.019113954819694755
73,RSC-SUB,11,110,-0.020941716831961395,10,-0.015733564206989438
73,RSC-SUB,12,120,-0.014386214200313493,10,-0.010975747798609384
73,RSC-SUB,13,130,-0.010382972315538962,10,-0.008708611216450559
73,RSC-SUB,14,140,-0.007772591718365651,10,-0.007819092467377933
73,RSC-SUB,15,150,-0.006484097236691253,10,-0.007145337947804356
73,RSC-SUB,16,160,-0.009401009144797171,10,-0.008874673428996326
73,RSC-SUB,17,170,-0.008756053113909378,10,-0.009027912603800706
73,RSC-SUB,18,180,-0.007147881265357109,10,-0.008938291276084637
73,RSC-SUB,19,190,-0.005437958552944346,10,-0.008336173926243801
73,RSC-SUB,20,200,-0.004434832734763387,10,-0.0075961947460726695
73,RSC-SUB,21,210,-0.0023477279758530507,10,-0.006625053434017361
73,RSC-SUB,22,220,-0.0021082378265797974,10,-0.006267824856843636
73,RSC-SUB,23,230,-0.002115756175887092,10,-0.005945729037141336
73,RSC-SUB,24,240,-0.0009967666426413794,10,-0.00548373795587136
73,RSC-SUB,25,250,0.00044916031316596174,10,-0.004564578325806444
73,V1-RSC,1,10,0.08294263622505685,10,0.0745305516374959
73,V1-RSC,2,20,0.1067061110578729,10,0.09649319525002828
73,V1-RSC,3,30,0.11744933865635392,10,0.10823080556051168
73,V1-RSC,4,40,0.13048572580606727,10,0.11890772016310314
73,V1-RSC,5,50,0.13300369750363683,10,0.1260822080950045
73,V1-RSC,6,60,0.13410151579432034,10,0.13039299330800785
73,V1-RSC,7,70,0.1351487952423758,10,0.13157306728182286
73,V1-RSC,8,80,0.1339621795058926,10,0.1306628158040328
73,V1-RSC,9,90,0.1356355042075996,10,0.12962042580387748
73,V1-RSC,10,100,0.134743649888386,10,0.1270463944442019
73,V1-RSC,11,110,0.13381717820919778,10,0.12452629875393648
73,V1-RSC,12,120,0.1302753962147592,10,0.12106736424522775
73,V1-RSC,13,130,0.1251635613921666,10,0.11722285046085039
73,V1-RSC,14,140,0.12365862289945902,10,0.11486722466991557
73,V1-RSC,15,150,0.12480157793802509,10,0.11373225510144504
73,V1-RSC,16,160,0.1253397579628895,10,0.11202855812334002
73,V1-RSC,17,170,0.1262996908449275,10,0.11077812933479327
73,V1-RSC,18,180,0.12475692597487617,10,0.10853552725944372
73,V1-RSC,19,190,0.12403860707729993,10,0.10657989389558399
73,V1-RSC,20,200,0.12424970730485851,10,0.10477984124746913
73,V1-RSC,21,210,0.12258027043895095,10,0.10236146073919833
73,V1-RSC,22,220,0.12061840242951183,10,0.10006643068268227
73,V1-RSC,23,230,0.11838533664869817,10,0.09737378401752594
73,V1-RSC,24,240,0.11674868606778473,10,0.09521372000201604
73,V1-RSC,25,250,0.11603946849801719,10,0.09355470847917088
75,CA1-DG,1,10,-0.034653840934630996,9,-0.11590512276538414
75,CA1-DG,2,20,-0.054024124056953074,9,-0.14824694379143435
75,CA1-DG,3,30,-0.0306071722699814,9,-0.11734337109033198
75,CA1-DG,4,40,-0.027440171150934237,9,-0.09033208289801156
75,CA1-DG,5,50,-0.041322298879053074,9,-0.07507405784771234
75,CA1-DG,6,60,-0.03987378525167665,9,-0.06520818556324755
75,CA1-DG,7,70,-0.02581286918002595,9,-0.06240385956596774
75,CA1-DG,8,80,-0.013056674890635405,9,-0.06113928297144583
75,CA1-DG,9,90,-0.008612131443617563,9,-0.055566835653916756
75,CA1-DG,10,100,-0.01442814850734411,9,-0.04664789693824136
75,CA1-DG,11,110,-0.02847319559027765,9,-0.03788035674531113
75,CA1-DG,12,120,-0.02441122010357455,9,-0.02383069680094569
75,CA1-DG,13,130,-0.009929940656515751,9,-0.009006242693187718
75,CA1-DG,14,140,0.009624556273165925,9,-9.703780076102787e-06
75,CA1-DG,15,150,0.006253127924345254,9,-0.004981735815075729
75,CA1-DG,16,160,0.006382089298022192,9,-0.009794420927265285
75,CA1-DG,17,170,0.008062250056351193,9,-0.009542353052092728
75,CA1-DG,18,180,0.0022636715939546325,9,-0.008594833291607238
75,CA1-DG,19,190,0.0005997070372505865,9,-0.003648145329843573
75,CA1-DG,20,200,-0.0062609288037500585,9,-0.00022603938127717857
75,CA1-DG,21,210,-0.014037012758381333,9,-0.004116953945557493
75,CA1-DG,22,220,-0.01690889340665363,9,-0.008528905824922868
75,CA1-DG,23,230,-0.014893937825310443,9,-0.007196892206312849
75,CA1-DG,24,240,-0.019260794512775493,9,-0.006583154862605849
75,CA1-DG,25,250,-0.028441757243048364,9,-0.007217087447836787
75,CA1-RSC,1,10,0.06672240291746197,10,0.06570102946703527
75,CA1-RSC,2,20,0.08503926122067759,10,0.08622047882700808
75,CA1-RSC,3,30,0.0985983833192194,10,0.10003076065964349
75,CA1-RSC,4,40,0.09699559237625197,10,0.10097921563223829
75,CA1-RSC,5,50,0.09588476881798857,10,0.0992010682093419
75,CA1-RSC,6,60,0.08915849035164533,10,0.09321846063453743
75,CA1-RSC,7,70,0.08318787379570283,10,0.0868224767155929
75,CA1-RSC,8,80,0.07287616612846373,10,0.0775706427756756
75,CA1-RSC,9,90,0.0656142992722099,10,0.06929294717891119
75,CA1-RSC,10,100,0.05951617860394988,10,0.06283114714787197
75,CA1-RSC,11,110,0.05395359271245117,10,0.05712343265234045
75,CA1-RSC,12,120,0.04908361833900732,10,0.051897041983458146
75,CA1-RSC,13,130,0.04703260251138894,10,0.04912644796313507
75,CA1-RSC,14,140,0.04527942543441859,10,0.047420974429835464
75,CA1-RSC,15,150,0.04589201113909843,10,0.04746066303583633
75,CA1-RSC,16,160,0.047570943080391205,10,0.04893910923990121
75,CA1-RSC,17,170,0.048587654883211165,10,0.049893129792071854
75,CA1-RSC,18,180,0.04720666685969742,10,0.04927788626819803
75,CA1-RSC,19,190,0.04649812313285427,10,0.048441835887861495
75,CA1-RSC,20,200,0.04616261858432741,10,0.0475450253544952
75,CA1-RSC,21,210,0.044626551299528514,10,0.04587937571241563
75,CA1-RSC,22,220,0.041401043907086085,10,0.043310424069150255
75,CA1-RSC,23,230,0.03867090545967587,10,0.04084082782646444
75,CA1-RSC,24,240,0.03585555158216796,10,0.038521373742869854
75,CA1-RSC,25,250,0.03344608633454775,10,0.036302153640028985
75,CA1-SUB,1,10,-0.07934225410157086,10,-0.0644695878099034
75,CA1-SUB,2,20,-0.08379401066565538,10,-0.08599696976295548
75,CA1-SUB,3,30,-0.10292020808507325,10,-0.11156560710060175
75,CA1-SUB,4,40,-0.09665485174967409,10,-0.11646167479777049
75,CA1-SUB,5,50,-0.09540805927927318,10,-0.11624349918200941
75,CA1-SUB,6,60,-0.09428900487785233,10,-0.11254674424358414
75,CA1-SUB,7,70,-0.07259784786183532,10,-0.09122227903293176
75,CA1-SUB,8,80,-0.053994752808150005,10,-0.0690328275208183
75,CA1-SUB,9,90,-0.0411509165197617,10,-0.04766230454939619
75,CA1-SUB,10,100,-0.024899231564599177,10,-0.027029193755520844
75,CA1-SUB,11,110,-0.010377879037764803,10,-0.012598169600515578
75,CA1-SUB,12,120,0.003246490732347311,10,-0.00023583443075892013
75,CA1-SUB,13,130,0.008181476880718292,10,0.005080804219813083
75,CA1-SUB,14,140,0.003606619935184493,10,0.0032175339105606185
75,CA1-SUB,15,150,-0.0019924872015364206,10,-0.0004401240798122907
75,CA1-SUB,16,160,-0.005052480578253894,10,-0.0038416429801578027
75,CA1-SUB,17,170,-0.006726985839662207,10,-0.006627089983314991
75,CA1-SUB,18,180,-0.011992524235944898,10,-0.01065724707586179
75,CA1-SUB,19,190,-0.015941947474035236,10,-0.013377643413658316
75,CA1-SUB,20,200,-0.011605300272899029,10,-0.010555677017157577
75,CA1-SUB,21,210,-0.010578080129712028,10,-0.00991056757253741
75,CA1-SUB,22,220,-0.0057532154827973055,10,-0.0046760779793538826
75,CA1-SUB,23,230,0.0016007037838597963,10,0.0015283537111738872
75,CA1-SUB,24,240,0.006774545955035166,10,0.0073464106612749925
75,CA1-SUB,25,250,0.007657331808003459,10,0.010046482349635108
75,CA1-V1,1,10,-0.028352498626369182,10,-0.02993966168683441
75,CA1-V1,2,20,-0.027911231020135013,10,-0.02493250553955472
75,CA1-V1,3,30,-0.005516233804447016,10,-0.01418612997507583
75,CA1-V1,4,40,-0.012316284093992347,10,-0.015048224201795055
75,CA1-V1,5,50,-0.023096305269705797,10,-0.023570925355273963
75,CA1-V1,6,60,-0.020885165322765156,10,-0.024323599800314268
75,CA1-V1,7,70,-0.019977228641108607,10,-0.020890649078602462
75,CA1-V1,8,80,-0.006816180088098455,10,-0.011689519238688871
75,CA1-V1,9,90,0.002772102806091295,10,-0.00565567285986915
75,CA1-V1,10,100,0.00810550525637901,10,-0.00347764036677499
75,CA1-V1,11,110,0.011239809249127519,10,-0.0016356550261302958
75,CA1-V1,12,120,0.0055770118770220815,10,-0.005081619926503622
75,CA1-V1,13,130,0.004630041192750259,10,-0.0056260864698273435
75,CA1-V1,14,140,-0.0009801789803536548,10,-0.007881763695150973
75,CA1-V1,15,150,-0.0012238073963771051,10,-0.007727929926584865
75,CA1-V1,16,160,-0.0007123721351150331,10,-0.007356801318024803
75,CA1-V1,17,170,0.0016998201869232287,10,-0.0063080349960566336
75,CA1-V1,18,180,0.006966249064071836,10,-0.004148817531761454
75,CA1-V1,19,190,0.004270805191487109,10,-0.005957773531725167
75,CA1-V1,20,200,-0.0009189975946438638,10,-0.009717099726118918
75,CA1-V1,21,210,-0.0031498666027066245,10,-0.011652321336468948
75,CA1-V1,22,220,-0.005631854644656348,10,-0.013454933902759836
75,CA1-V1,23,230,-0.007831778741941218,10,-0.014632844328716695
75,CA1-V1,24,240,-0.006030314933742511,10,-0.014734657771358801
75,CA1-V1,25,250,-0.004859732255573008,10,-0.014813727597427911
75,RSC-SUB,1,10,-0.0284729226011742,10,-0.02070976238240373
75,RSC-SUB,2,20,-0.04091336620634921,10,-0.034705021691680375
75,RSC-SUB,3,30,-0.047711533025899686,10,-0.04283161633547678
75,RSC-SUB,4,40,-0.05091454841044888,10,-0.04788378312547044
75,RSC-SUB,5,50,-0.049939521844896154,10,-0.04856584808928318
75,RSC-SUB,6,60,-0.04584695833477305,10,-0.04525036921757603
75,RSC-SUB,7,70,-0.04062775449408003,10,-0.039328183599608386
75,RSC-SUB,8,80,-0.03491559106186549,10,-0.03307560300416358
75,RSC-SUB,9,90,-0.029913421538135837,10,-0.02733993276865693
75,RSC-SUB,10,100,-0.024795019475560186,10,-0.021742458964431645
75,RSC-SUB,11,110,-0.02079323289814234,10,-0.01745098978550404
75,RSC-SUB,12,120,-0.01846775306172905,10,-0.01487149221735663
75,RSC-SUB,13,130,-0.01683693760505057,10,-0.013195523951843431
75,RSC-SUB,14,140,-0.017551217320254588,10,-0.013258144087167046
75,RSC-SUB,15,150,-0.018760678182965146,10,-0.013932751263723923
75,RSC-SUB,16,160,-0.019497440163536,10,-0.01471356433499563
75,RSC-SUB,17,170,-0.020227802297917333,10,-0.015635115369880128
75,RSC-SUB,18,180,-0.020501467126315197,10,-0.01618321162699449
75,RSC-SUB,19,190,-0.01973283691981831,10,-0.015873407881598058
75,RSC-SUB,20,200,-0.018427728855540365,10,-0.014807127822212987
75,RSC-SUB,21,210,-0.017203561791870336,10,-0.01332884323996929
75,RSC-SUB,22,220,-0.015495875629359645,10,-0.01138500958226596
75,RSC-SUB,23,230,-0.013880956223011293,10,-0.009689503485830663
75,RSC-SUB,24,240,-0.013062321332284594,10,-0.008493889216099277
75,RSC-SUB,25,250,-0.01184067284453514,10,-0.007007213485788614
75,V1-RSC,1,10,0.013361769777003873,10,0.008952274371175814
75,V1-RSC,2,20,0.016619004993465376,10,0.01073096411202317
75,V1-RSC,3,30,0.013582076432201464,10,0.008727988954560168
