pair,dim,window_bins,window_ms,n_animals,mean_ifi,t,p
CA1-V1,6,8,80,13,-0.04254816348166021,-2.7715496130508255,0.01691325591492195
CA1-V1,6,9,90,13,-0.04600697894725913,-2.456792727156648,0.03021532084744216
CA1-V1,6,10,100,13,-0.04324561395953999,-2.510030080802162,0.027406300805430744
CA1-V1,6,11,110,13,-0.040063699423873826,-2.448425593063782,0.030681435440447387
CA1-V1,6,12,120,13,-0.031260946670611967,-1.6480916027137111,0.12524876468173496
CA1-V1,6,13,130,13,-0.029457750883955938,-1.434220236265569,0.17705160737348247
CA1-V1,6,14,140,13,-0.02883205088859855,-1.2709819683286747,0.2278207353030998
CA1-V1,6,15,150,13,-0.029675082377498378,-1.3442627156991658,0.20372540581527385
CA1-V1,6,16,160,13,-0.029088885602114627,-1.234560364998166,0.24062353961187957
CA1-V1,6,17,170,13,-0.03075778471583067,-1.237122558212763,0.23970453106286413
CA1-V1,6,18,180,13,-0.03348921206580972,-1.4178502815914722,0.181675833899444
CA1-V1,6,19,190,13,-0.03224294658159411,-1.237969332851535,0.23940142417267535
CA1-V1,6,20,200,13,-0.032431209386085465,-1.2325181419578586,0.24135804913910083
CA1-V1,6,21,210,13,-0.03289521873822366,-1.1315252415013437,0.2799402045963456
CA1-V1,6,22,220,13,-0.03667335851623525,-1.3322689175365912,0.20752009760619358
CA1-V1,6,23,230,13,-0.03931688149376029,-1.4108862809446352,0.18367348668938335
CA1-V1,6,24,240,13,-0.037694145933674886,-1.346943821767675,0.20288497210934864
CA1-V1,6,25,250,13,-0.03599704738273038,-1.1611746035937496,0.26814859965233223
CA3-DG,1,1,10,5,-0.013426991673450451,-0.4770362841835321,0.6582296692023468
CA3-DG,1,2,20,5,-0.004797529426590452,-0.13637756462876283,0.898111223777486
CA3-DG,1,3,30,5,-0.004410905589584288,-0.11745698347842601,0.9121595446554994
CA3-DG,1,4,40,5,-0.0047536617713604176,-0.14663538299068968,0.8905133456367198
CA3-DG,1,5,50,5,-0.0013739987889017126,-0.051177827490413365,0.961637559278633
CA3-DG,1,6,60,5,0.0024383824314089904,0.1034908255052037,0.9225545864464598
CA3-DG,1,7,70,5,0.004641784690875029,0.21923662028663876,0.8371985159452724
CA3-DG,1,8,80,5,0.005558049662103529,0.2769043018219885,0.7955738312084498
CA3-DG,1,9,90,5,0.0058410354904051874,0.2718024767392093,0.7992259541817706
CA3-DG,1,10,100,5,0.007237097231511143,0.31309351394724877,0.7698552128109346
CA3-DG,1,11,110,5,0.009531731633330874,0.4334729642476855,0.6870240621701359
CA3-DG,1,12,120,5,0.01356267328256651,0.6848722496320075,0.5310492260336108
CA3-DG,1,13,130,5,0.016434394636308393,0.8753748217060375,0.4307872615515877
CA3-DG,1,14,140,5,0.016459502143454686,0.9152752565370303,0.41183210329585257
CA3-DG,1,15,150,5,0.014911900980373238,0.8578285057704477,0.439346509168598
CA3-DG,1,16,160,5,0.01453741283306011,0.8330939841522995,0.45164512405632906
CA3-DG,1,17,170,5,0.015649838909212625,0.8731730245892689,0.4318538043587126
CA3-DG,1,18,180,5,0.01653243822215863,0.9646826880468925,0.3893325373542505
CA3-DG,1,19,190,5,0.01826072348435532,1.1653863216230849,0.30861842962576874
CA3-DG,1,20,200,5,0.019821914743483823,1.3303456095678678,0.25418335227201083
CA3-DG,1,21,210,5,0.020245460457154058,1.41718308854844,0.22939285130549594
CA3-DG,1,22,220,5,0.01976265686981382,1.4135976796829257,0.2303673239613065
CA3-DG,1,23,230,5,0.01979077498755,1.393921415583471,0.23578892285166222
CA3-DG,1,24,240,5,0.020337913246927457,1.3739564760688925,0.2414194286369938
CA3-DG,1,25,250,5,0.02102059986664429,1.4434685280792101,0.22237344366211753
