animal,learner,pair,dim,ifi,peak_lag_ms,cc_max,cc_at_zero,sig,n_sig
61,1,CA1-RSC,10,-0.16953889147647874,-220.0,0.0264,-0.0111,0,0
61,1,CA1-RSC,11,-0.11413484971567824,-220.0,0.0581,0.0082,0,0
61,1,CA1-RSC,12,-0.034943917169974074,-20.0,0.0337,0.0236,0,0
61,1,CA1-RSC,13,-0.021009720915647605,190.0,0.0276,-0.0152,0,0
61,1,CA1-RSC,14,0.0946069469835467,10.0,0.0321,0.0241,0,0
61,1,CA1-RSC,15,-0.11572498298162001,0.0,0.0274,0.0274,0,0
61,1,CA1-RSC,16,-0.14329976762199848,0.0,0.0313,0.0313,0,0
61,1,CA1-RSC,17,0.2051048313582499,-250.0,0.0274,0.0076,0,0
61,1,CA1-RSC,18,-0.1821695439319763,-50.0,0.0364,0.0123,0,0
61,1,CA1-RSC,19,-0.1575408261287224,90.0,0.0304,0.0007,0,0
61,1,CA1-RSC,20,0.010967098703888277,-30.0,0.0314,0.0163,0,0
61,1,CA1-RSC,21,-0.2698307334882178,-130.0,0.0253,-0.0101,0,0
61,1,CA1-RSC,22,-0.08954019897821994,90.0,0.0297,0.0014,0,0
61,1,CA1-RSC,23,0.045608548345061194,-70.0,0.0382,0.004,0,0
61,1,CA1-RSC,24,-0.3107235142118864,-70.0,0.0243,0.0063,0,0
61,1,CA1-RSC,25,-0.08627593738623952,230.0,0.0283,0.0156,0,0
61,1,CA1-RSC,26,0.10679611650485427,-250.0,0.033,-0.0048,0,0
61,1,CA1-RSC,27,-0.16795502459592415,20.0,0.0197,-0.0189,0,0
61,1,CA1-RSC,28,-0.04316866933689357,-80.0,0.0231,-0.0108,0,0
61,1,CA1-RSC,29,-0.044476327116212334,-220.0,0.0235,-0.0048,0,0
61,1,CA1-RSC,30,0.054562558795860874,-20.0,0.0198,-0.0058,0,0
61,1,CA1-V1,1,-0.177159326308205,0.0,0.0711,0.0711,1,2
61,1,CA1-V1,2,-0.12317792366751978,0.0,0.1082,0.1082,1,2
61,1,CA1-V1,3,-0.16711462450592882,0.0,0.0621,0.0621,0,2
61,1,CA1-V1,4,0.12763697070875699,120.0,0.0444,0.0377,0,2
61,1,CA1-V1,5,-0.044462741869081855,30.0,0.041,0.0187,0,2
61,1,CA1-V1,6,0.0019500780031201296,-100.0,0.0326,-0.007,0,2
61,1,CA1-V1,7,-0.09140642808297249,-230.0,0.0348,0.0188,0,2
61,1,CA1-V1,8,0.12680221811460252,200.0,0.032,0.0141,0,2
61,1,CA1-V1,9,0.3232769830949285,200.0,0.0276,0.015,0,2
61,1,CA1-V1,10,0.43530192435301934,180.0,0.0316,0.0172,0,2
61,1,CA1-V1,11,0.17031398667935305,60.0,0.0309,0.0159,0,2
61,1,CA1-V1,12,0.2793002915451895,10.0,0.0228,0.0141,0,2
61,1,CA1-V1,13,0.27479949345715493,50.0,0.0239,-0.0033,0,2
61,1,CA1-V1,14,0.09375,70.0,0.0294,-0.0085,0,2
61,1,CA1-V1,15,0.004341534008683095,-10.0,0.0317,-0.0175,0,2
61,1,CA1-V1,16,-0.15998675057966205,170.0,0.0266,-0.0029,0,2
61,1,CA1-V1,17,-0.1859956236323851,-20.0,0.0239,0.0042,0,2
61,1,CA1-V1,18,-0.3219457853694764,-250.0,0.0201,-0.0039,0,2
61,1,CA1-V1,19,-0.12487205731832138,-180.0,0.0236,-0.0057,0,2
61,1,CA1-V1,20,-0.19485130936529071,-60.0,0.0228,0.0015,0,2
61,1,CA1-V1,21,-0.13199999999999984,-190.0,0.0161,-0.0034,0,2
61,1,CA1-V1,22,-0.15472936030617826,-10.0,0.0222,-0.011,0,2
61,1,CA1-V1,23,-0.005677785663591106,-60.0,0.0228,-0.0032,0,2
61,1,CA1-V1,24,-0.11492734478203433,-10.0,0.026,-0.0132,0,2
61,1,CA1-V1,25,-0.0521541950113378,190.0,0.0297,-0.0071,0,2
61,1,CA1-V1,26,0.14696337505795085,220.0,0.0187,-0.0019,0,2
61,1,CA1-V1,27,-0.21760797342192692,-70.0,0.0194,-0.0077,0,2
61,1,CA1-V1,28,0.13863928112965343,20.0,0.0187,-0.0018,0,2
61,1,CA1-V1,29,0.1515151515151514,60.0,0.0173,-0.0005,0,2
61,1,CA1-V1,30,0.0681715575620768,110.0,0.0245,0.0053,0,2
61,1,CA3-DG,1,-0.09315174097391746,0.0,0.2808,0.2808,1,3
61,1,CA3-DG,2,-0.04118412088932927,0.0,0.1887,0.1887,1,3
61,1,CA3-DG,3,-0.011797362942401139,0.0,0.1329,0.1329,1,3
61,1,CA3-DG,4,-0.12160094173042953,0.0,0.102,0.102,0,3
61,1,CA3-DG,5,-0.06816292601828755,0.0,0.073,0.073,0,3
61,1,CA3-DG,6,-0.18596491228070172,0.0,0.0765,0.0765,0,3
61,1,CA3-DG,7,-0.00989653621232573,0.0,0.0651,0.0651,0,3
61,1,CA3-DG,8,0.11217317964576888,-10.0,0.0378,0.034,0,3
61,1,CA3-DG,9,-0.23717948717948717,-110.0,0.0336,0.0228,0,3
61,1,CA3-DG,10,-0.1384711779448622,-250.0,0.0329,0.029,0,3
61,1,CA3-DG,11,0.2473444613050075,70.0,0.0193,0.0024,0,3
61,1,CA3-DG,12,-0.0785714285714285,240.0,0.0234,0.0045,0,3
61,1,CA3-DG,13,-0.11121764141898365,220.0,0.0182,-0.0,0,3
61,1,CA3-DG,14,-0.3460438512869398,-20.0,0.0271,0.0058,0,3
61,1,CA3-DG,15,-0.15566897557418888,-100.0,0.0282,-0.0281,0,3
61,1,CA3-DG,16,-0.0049950049950051156,-90.0,0.0232,0.0015,0,3
61,1,CA3-DG,17,-0.23533378287255552,70.0,0.0185,-0.0103,0,3
61,1,CA3-DG,18,-0.31654676258992803,-120.0,0.0301,-0.005,0,3
61,1,CA3-DG,19,-0.10152284263959381,210.0,0.0201,0.0036,0,3
61,1,CA3-DG,20,0.05786802030456856,-100.0,0.0228,-0.0096,0,3
61,1,CA3-DG,21,0.10097431355181573,130.0,0.0214,-0.007,0,3
61,1,CA3-DG,22,0.16683621566632761,210.0,0.0266,-0.0012,0,3
61,1,CA3-DG,23,0.022035676810073308,190.0,0.0199,-0.0066,0,3
61,1,CA3-DG,24,,,,,0,3
61,1,CA3-DG,25,,,,,0,3
61,1,V1-RSC,1,0.14626149653684564,0.0,0.3682,0.3682,0,2
61,1,V1-RSC,2,0.04481022719745639,0.0,0.3044,0.3044,1,2
61,1,V1-RSC,3,0.18005208333333342,20.0,0.1826,0.1328,0,2
61,1,V1-RSC,4,-0.15197989496407516,10.0,0.1245,0.0948,1,2
61,1,V1-RSC,5,0.060820834020108704,0.0,0.1212,0.1212,0,2
61,1,V1-RSC,6,0.27080581241743723,190.0,0.0723,0.0202,0,2
61,1,V1-RSC,7,0.07015046766978451,40.0,0.0656,0.0335,0,2
61,1,V1-RSC,8,0.19968833481745327,10.0,0.0521,0.0254,0,2
61,1,V1-RSC,9,0.13191358970430522,180.0,0.0389,0.0374,0,2
61,1,V1-RSC,10,0.10909385637866745,180.0,0.0343,0.0329,0,2
61,1,V1-RSC,11,0.008012507328512677,0.0,0.0325,0.0325,0,2
61,1,V1-RSC,12,0.3258994319377234,60.0,0.0432,-0.003,0,2
61,1,V1-RSC,13,-0.020620892816677883,-20.0,0.0317,0.0089,0,2
61,1,V1-RSC,14,0.010442773600668274,80.0,0.0288,-0.0069,0,2
61,1,V1-RSC,15,0.05207071930249453,70.0,0.0296,-0.0015,0,2
61,1,V1-RSC,16,0.14128187456926258,170.0,0.0279,-0.0088,0,2
61,1,V1-RSC,17,-0.01400894187779445,-30.0,0.0267,0.0082,0,2
61,1,V1-RSC,18,0.3050397877984084,10.0,0.0339,0.0051,0,2
61,1,V1-RSC,19,0.10406342913776014,-20.0,0.0295,0.01,0,2
61,1,V1-RSC,20,-0.08902691511387177,-30.0,0.0286,-0.0021,0,2
61,1,V1-RSC,21,-0.4310438074634938,0.0,0.0226,0.0226,0,2
61,1,V1-RSC,22,-0.28455284552845533,-50.0,0.0271,0.0146,0,2
61,1,V1-RSC,23,0.26574945691527874,70.0,0.027,0.0129,0,2
61,1,V1-RSC,24,0.26279150713539856,40.0,0.0281,0.0031,0,2
61,1,V1-RSC,25,0.14782608695652172,60.0,0.0288,0.0227,0,2
61,1,V1-RSC,26,-0.01775147928994073,0.0,0.0227,0.0227,0,2
61,1,V1-RSC,27,-0.2624403544648943,-50.0,0.0328,0.0096,0,2
61,1,V1-RSC,28,0.03056027164685909,-150.0,0.0252,0.0206,0,2
61,1,V1-RSC,29,-0.32383073496659237,-230.0,0.0297,-0.0067,0,2
61,1,V1-RSC,30,-0.13990461049284575,-240.0,0.0374,0.0107,0,2
63,1,CA1-RSC,1,0.11315013342071994,0.0,0.0914,0.0914,0,0
63,1,CA1-RSC,2,0.17985241118929118,190.0,0.0652,0.0238,0,0
63,1,CA1-RSC,3,0.158264124459001,50.0,0.0597,0.0056,0,0
63,1,CA1-RSC,4,0.27741330834114347,150.0,0.0489,0.0045,0,0
63,1,CA1-RSC,5,0.1480851063829788,160.0,0.0383,0.0015,0,0
63,1,CA1-RSC,6,0.4256297918948521,-110.0,0.0369,-0.0065,0,0
63,1,CA1-RSC,7,0.2090651558073655,80.0,0.0337,-0.0117,0,0
63,1,CA1-RSC,8,0.009896635144051001,20.0,0.0387,-0.007,0,0
63,1,CA1-RSC,9,-0.018005912389142703,220.0,0.0363,-0.0051,0,0
63,1,CA1-RSC,10,-0.14946466809421838,20.0,0.0325,0.0025,0,0
66,1,CA1-DG,1,-0.009061228352417856,-10.0,0.269,0.2248,1,3
66,1,CA1-DG,2,-0.05179282868525896,0.0,0.1977,0.1977,1,3
66,1,CA1-DG,3,0.1723058189092807,0.0,0.1636,0.1636,1,3
66,1,CA1-DG,4,0.007751937984496077,0.0,0.0738,0.0738,0,3
66,1,CA1-DG,5,0.045061810447959635,250.0,0.0607,0.037,0,3
66,1,CA1-DG,6,-0.0038654259126699613,-20.0,0.051,0.0022,0,3
66,1,CA1-DG,7,-0.25073663533043355,-150.0,0.0522,0.0233,0,3
66,1,CA1-DG,8,-0.07172854023181593,90.0,0.0322,0.0212,0,3
66,1,CA1-DG,9,-0.1978503184713375,110.0,0.0325,0.0069,0,3
66,1,CA1-DG,10,-0.041822901644072666,-200.0,0.027,-0.0022,0,3
66,1,CA1-DG,11,0.001681479702137896,-10.0,0.0323,0.0176,0,3
66,1,CA1-DG,12,-0.0997398091934085,-140.0,0.0292,-0.0166,0,3
66,1,CA1-DG,13,0.06867233485938526,170.0,0.0348,0.0081,0,3
66,1,CA1-DG,14,-0.09636650868878356,-80.0,0.0198,0.0018,0,3
66,1,CA1-DG,15,0.05136268343815524,-30.0,0.0345,0.0191,0,3
66,1,CA1-DG,16,0.004349927501208367,170.0,0.0385,-0.0108,0,3
66,1,CA1-DG,17,-0.15499999999999997,-10.0,0.0301,0.002,0,3
66,1,CA1-DG,18,0.11048425011753642,160.0,0.0247,0.0137,0,3
66,1,CA1-DG,19,-0.058372390285470796,-20.0,0.0229,0.0115,0,3
66,1,CA1-DG,20,-0.07063572149344098,-10.0,0.0272,-0.0074,0,3
66,1,CA1-DG,21,-0.15221579961464352,20.0,0.0234,0.0111,0,3
66,1,CA1-DG,22,0.0867924528301887,-30.0,0.0306,0.0057,0,3
66,1,CA1-DG,23,0.191273465246068,-230.0,0.0232,0.0098,0,3
66,1,CA1-DG,24,0.4606021780909674,30.0,0.0199,-0.0089,0,3
66,1,CA1-DG,25,0.21536217792902287,170.0,0.0392,-0.0011,0,3
66,1,CA1-DG,26,-0.0037878787878788795,-50.0,0.0235,-0.0052,0,3
66,1,CA1-DG,27,-0.11190689346463743,140.0,0.026,-0.0048,0,3
66,1,CA1-DG,28,-0.11082024432809787,-220.0,0.0279,0.0074,0,3
66,1,CA1-RSC,1,-0.08604001467392838,0.0,0.2108,0.2108,1,1
66,1,CA1-RSC,2,0.0822613943147531,0.0,0.0999,0.0999,0,1
66,1,CA1-RSC,3,0.1984266639064279,-50.0,0.0717,0.0314,0,1
66,1,CA1-RSC,4,-0.25710991544965406,-40.0,0.0323,0.0133,0,1
66,1,CA1-RSC,5,-0.15653075328265378,-150.0,0.0473,0.0057,0,1
66,1,CA1-RSC,6,0.09145203434117208,200.0,0.0418,0.0063,0,1
66,1,CA1-RSC,7,0.11341919401744892,90.0,0.034,0.0215,0,1
66,1,CA1-RSC,8,0.16544502617801052,50.0,0.0275,0.0202,0,1
66,1,CA1-RSC,9,0.07796282886797011,-40.0,0.0419,0.0008,0,1
66,1,CA1-RSC,10,-0.12898508335770698,-30.0,0.0333,-0.0102,0,1
66,1,CA1-RSC,11,-0.1521831284442561,-250.0,0.0229,-0.0205,0,1
66,1,CA1-RSC,12,0.31523500810372773,230.0,0.0367,-0.0021,0,1
66,1,CA1-RSC,13,0.2955779674166019,230.0,0.0272,-0.0071,0,1
66,1,CA1-RSC,14,0.3102924420812762,40.0,0.0316,-0.0046,0,1
66,1,CA1-RSC,15,0.3026022304832713,120.0,0.0247,0.0099,0,1
66,1,CA1-RSC,16,-0.28698601102161925,-190.0,0.0296,0.0078,0,1
66,1,CA1-SUB,1,0.08815510451378375,0.0,0.1647,0.1647,1,1
66,1,CA1-SUB,2,0.030201107140354625,-30.0,0.0836,0.0792,0,1
66,1,CA1-SUB,3,-0.08647540983606558,130.0,0.0717,0.0425,0,1
66,1,CA1-SUB,4,-0.14709677419354839,0.0,0.0577,0.0577,0,1
66,1,CA1-SUB,5,-0.14142857142857132,0.0,0.0826,0.0826,0,1
66,1,CA1-SUB,6,-0.13241379310344822,-40.0,0.0389,0.0122,0,1
66,1,CA1-SUB,7,-0.20332159033719172,-180.0,0.0355,0.0266,0,1
66,1,CA1-SUB,8,0.1510759771629337,-180.0,0.0475,0.0304,0,1
66,1,CA1-SUB,9,0.09600967351874244,10.0,0.0436,-0.0048,0,1
66,1,CA1-SUB,10,0.10235439900867413,130.0,0.0306,-0.0032,0,1
66,1,CA1-SUB,11,0.03219981944026492,-210.0,0.0272,0.0109,0,1
66,1,CA1-SUB,12,0.13675564681724844,240.0,0.0255,0.0117,0,1
66,1,CA1-SUB,13,0.11591753970936128,170.0,0.0308,0.0036,0,1
66,1,CA1-V1,1,-0.10135288767621634,0.0,0.2631,0.2631,1,1
66,1,CA1-V1,2,0.022068064143165943,0.0,0.0958,0.0958,0,1
66,1,CA1-V1,3,-0.15067120817471458,-40.0,0.0736,0.0684,0,1
66,1,CA1-V1,4,0.04293843766166578,110.0,0.0504,0.0338,0,1
66,1,CA1-V1,5,-0.20501093656790606,-140.0,0.0363,0.0191,0,1
66,1,CA1-V1,6,0.08759469696969699,60.0,0.0485,-0.0044,0,1
66,1,CA1-V1,7,0.20553044403084295,150.0,0.0419,0.0084,0,1
66,1,CA1-V1,8,-0.016284846812034175,140.0,0.0357,0.0094,0,1
66,1,CA1-V1,9,-0.02256944444444455,160.0,0.0229,-0.0004,0,1
66,1,CA1-V1,10,-0.43366048709560157,-220.0,0.027,0.0164,0,1
66,1,CA1-V1,11,-0.5190525231719877,-90.0,0.0191,-0.0078,0,1
66,1,CA1-V1,12,-0.3224932249322493,-90.0,0.0227,-0.0007,0,1
66,1,CA1-V1,13,-0.35632931988285055,-220.0,0.0299,0.0081,0,1
66,1,CA1-V1,14,-0.006178861788617931,130.0,0.0306,-0.0077,0,1
66,1,CA1-V1,15,0.06757843925985509,-160.0,0.0281,-0.0122,0,1
66,1,CA1-V1,16,-0.33418584825234443,-190.0,0.0283,-0.0055,0,1
66,1,CA1-V1,17,-0.2992125984251969,-160.0,0.0239,-0.007,0,1
66,1,CA1-V1,18,0.17497733454215772,-100.0,0.0372,-0.0105,0,1
66,1,CA1-V1,19,0.0697211155378484,-230.0,0.017,-0.0134,0,1
66,1,RSC-SUB,1,0.004320305435547122,20.0,0.2277,0.1893,1,1
66,1,RSC-SUB,2,0.12724282296650719,0.0,0.1109,0.1109,0,1
66,1,RSC-SUB,3,0.19992801871513402,180.0,0.0467,0.0189,0,1
66,1,RSC-SUB,4,-0.01527085677543804,0.0,0.0468,0.0468,0,1
66,1,RSC-SUB,5,0.029170464904284328,20.0,0.0397,-0.0118,0,1
66,1,RSC-SUB,6,0.1707875457875457,-200.0,0.0321,0.0044,0,1
66,1,RSC-SUB,7,-0.11034652248709755,-30.0,0.0397,0.0037,0,1
66,1,RSC-SUB,8,-0.07247524752475239,-190.0,0.0236,-0.0255,0,1
66,1,RSC-SUB,9,0.08383023500526147,70.0,0.0257,-0.02,0,1
66,1,RSC-SUB,10,0.024344569288389496,-140.0,0.0279,-0.0138,0,1
66,1,RSC-SUB,11,-0.07875185735512628,170.0,0.0217,-0.0043,0,1
66,1,RSC-SUB,12,-0.046983934525613814,-50.0,0.0343,-0.0077,0,1
66,1,RSC-SUB,13,0.2902298850574712,-60.0,0.0303,-0.0018,0,1
66,1,V1-RSC,1,-0.07857345624598475,-250.0,0.2083,0.1801,0,0
66,1,V1-RSC,2,0.14985052316890884,0.0,0.1451,0.1451,0,0
66,1,V1-RSC,3,-0.1234301255899528,40.0,0.0605,0.0335,0,0
66,1,V1-RSC,4,-0.049238635100589165,-160.0,0.0585,0.0318,0,0
66,1,V1-RSC,5,-0.21794290892614407,0.0,0.0492,0.0492,0,0
66,1,V1-RSC,6,-0.2530854303574291,-130.0,0.0505,0.0233,0,0
66,1,V1-RSC,7,-0.05122706695258516,0.0,0.0325,0.0325,0,0
66,1,V1-RSC,8,0.04042081949058684,-160.0,0.0263,0.0122,0,0
66,1,V1-RSC,9,0.1834591401378405,50.0,0.0289,0.0122,0,0
66,1,V1-RSC,10,0.2808132147395172,100.0,0.0245,0.0214,0,0
66,1,V1-RSC,11,-0.21220723917672107,-80.0,0.0361,-0.0044,0,0
66,1,V1-RSC,12,-0.18580246913580245,-80.0,0.0328,-0.0033,0,0
66,1,V1-RSC,13,0.025677603423680383,240.0,0.0245,-0.0051,0,0
66,1,V1-RSC,14,-0.4339350180505415,-80.0,0.0446,0.0184,0,0
66,1,V1-RSC,15,-0.118954248366013,60.0,0.0297,-0.0143,0,0
66,1,V1-RSC,16,-0.3592471358428805,-70.0,0.0261,0.0003,0,0
68,1,CA1-CA3,1,-0.08562300982253061,0.0,0.3966,0.3966,1,2
68,1,CA1-CA3,2,-0.3546549030419998,-30.0,0.1369,0.1212,1,2
68,1,CA1-CA3,3,0.1337382398475647,-80.0,0.0586,0.0268,0,2
68,1,CA1-CA3,4,-0.24708833542375921,-20.0,0.0447,0.0136,0,2
68,1,CA1-CA3,5,-0.24548104956268232,-80.0,0.0535,0.0002,0,2
68,1,CA1-CA3,6,-0.25829504849412965,90.0,0.0391,0.0065,0,2
68,1,CA1-CA3,7,0.04854961832061071,110.0,0.0389,-0.0058,0,2
68,1,CA1-CA3,8,0.23284768211920528,-250.0,0.0321,0.0046,0,2
68,1,CA1-CA3,9,0.4122302158273381,200.0,0.0342,0.0053,0,2
68,1,CA1-CA3,10,-0.12714508580343212,-240.0,0.0283,-0.0068,0,2
68,1,CA1-DG,1,-0.06566317398176562,0.0,0.2916,0.2916,1,2
68,1,CA1-DG,2,-0.1640535069265272,0.0,0.1256,0.1256,1,2
68,1,CA1-DG,3,-0.10715212315143133,-50.0,0.0955,0.0211,0,2
68,1,CA1-DG,4,-0.18224632510346797,40.0,0.0527,0.0445,0,2
68,1,CA1-DG,5,-0.009713024282560654,-10.0,0.0468,-0.0042,0,2
68,1,CA1-DG,6,0.002466325175488438,-180.0,0.0352,0.0275,0,2
68,1,CA1-DG,7,-0.30345373055628794,60.0,0.0304,0.0056,0,2
68,1,CA1-DG,8,0.00871839581517003,-120.0,0.0349,0.0101,0,2
68,1,CA1-DG,9,0.13112650756992558,110.0,0.0302,0.0181,0,2
68,1,CA1-DG,10,-0.3389524382901867,0.0,0.0302,0.0302,0,2
68,1,CA1-DG,11,0.2022160664819946,170.0,0.029,0.0081,0,2
68,1,CA1-DG,12,0.04767277856135404,-140.0,0.0367,0.0021,0,2
68,1,CA1-DG,13,-0.05283381364073013,-230.0,0.028,0.0087,0,2
68,1,CA1-DG,14,-0.11832946635730857,10.0,0.0199,0.0101,0,2
68,1,CA1-DG,15,0.008896210873146519,-190.0,0.0295,0.0052,0,2
68,1,CA1-DG,16,-0.012260912211868489,-10.0,0.0257,0.0033,0,2
68,1,CA1-RSC,1,0.1159112825458052,0.0,0.0481,0.0481,0,0
68,1,CA1-RSC,2,0.3711212246586678,190.0,0.039,0.0012,0,0
68,1,CA1-RSC,3,-0.03361344537815128,-40.0,0.0369,0.0125,0,0
68,1,CA1-RSC,4,-0.025902335456475523,200.0,0.026,0.0184,0,0
68,1,CA1-RSC,5,0.19874213836477983,-160.0,0.0309,0.0063,0,0
68,1,CA1-RSC,6,-0.2613430127041742,-30.0,0.0238,0.0147,0,0
68,1,CA1-RSC,7,0.13791178112786148,40.0,0.0269,0.0073,0,0
68,1,CA1-RSC,8,-0.015523932729624724,-220.0,0.0384,0.0155,0,0
68,1,CA1-RSC,9,0.07986219855934858,30.0,0.0357,0.0252,0,0
68,1,CA1-RSC,10,0.038321167883211715,110.0,0.0246,0.0228,0,0
68,1,CA1-RSC,11,-0.028187919463087057,-60.0,0.0208,-0.0003,0,0
68,1,CA3-DG,1,0.07523815427851133,0.0,0.1967,0.1967,1,2
68,1,CA3-DG,2,0.13596876525134205,0.0,0.208,0.208,1,2
68,1,CA3-DG,3,-0.004154969118472736,0.0,0.1,0.1,0,2
68,1,CA3-DG,4,0.17090271691498696,170.0,0.0354,0.0311,0,2
68,1,CA3-DG,5,0.20799999999999996,40.0,0.0426,0.0301,0,2
68,1,CA3-DG,6,-0.20873612602935906,40.0,0.0237,0.0213,0,2
68,1,CA3-DG,7,0.2840466926070039,250.0,0.0358,0.0075,0,2
68,1,CA3-DG,8,0.039039039039039006,130.0,0.0469,-0.0132,0,2
68,1,CA3-DG,9,-0.34138309549945123,-20.0,0.0303,0.0136,0,2
68,1,CA3-DG,10,0.01870407481629943,120.0,0.0388,-0.0026,0,2
70,0,CA1-DG,1,-0.17836417910447763,0.0,0.2269,0.2269,1,6
70,0,CA1-DG,2,-0.0830784289734492,-10.0,0.0851,0.0634,0,6
70,0,CA1-DG,3,0.03506650544135425,80.0,0.0695,0.046,0,6
70,0,CA1-DG,4,0.14297344052101346,-40.0,0.0793,0.0432,0,6
70,0,CA1-DG,5,-0.028445180889257057,200.0,0.0509,0.034,1,6
70,0,CA1-DG,6,0.157566302652106,0.0,0.0378,0.0378,1,6
70,0,CA1-DG,7,0.24420812761108998,240.0,0.0289,0.0094,0,6
70,0,CA1-DG,8,0.07992368030527873,10.0,0.0449,0.0146,0,6
70,0,CA1-DG,9,0.32854406130268193,240.0,0.0342,0.0043,0,6
70,0,CA1-DG,10,0.0987254266580254,80.0,0.0334,0.0156,0,6
70,0,CA1-DG,11,0.13288665549972084,120.0,0.0297,0.0167,0,6
70,0,CA1-DG,12,-0.12467396974439227,50.0,0.0311,0.0087,0,6
70,0,CA1-DG,13,-0.011946241911398564,-70.0,0.0329,0.0005,0,6
70,0,CA1-DG,14,-0.052570093457943876,50.0,0.0266,0.0209,0,6
70,0,CA1-DG,15,0.26532137518684606,50.0,0.0332,0.0178,0,6
70,0,CA1-DG,16,-0.01669359181475486,240.0,0.0189,-0.0007,1,6
70,0,CA1-DG,17,0.06865671641791041,200.0,0.0179,-0.0077,0,6
70,0,CA1-DG,18,-0.174785100286533,-40.0,0.021,-0.001,0,6
70,0,CA1-DG,19,0.09211037699183816,90.0,0.0206,0.0069,0,6
70,0,CA1-DG,20,-0.21510152284263967,-110.0,0.0322,0.0173,0,6
70,0,CA1-DG,21,0.04714828897338393,-150.0,0.0221,0.0032,1,6
70,0,CA1-DG,22,0.2271325796505652,70.0,0.0262,0.0035,0,6
70,0,CA1-DG,23,0.024923480542195005,-130.0,0.0208,0.0081,0,6
70,0,CA1-DG,24,0.10712863401035448,10.0,0.0233,0.0017,1,6
70,0,CA1-DG,25,-0.19899244332493715,170.0,0.0245,0.008,0,6
70,0,CA1-DG,26,0.06451612903225809,-240.0,0.0305,-0.0065,0,6
70,0,CA1-DG,27,-0.015165876777251144,130.0,0.0199,0.014,0,6
70,0,CA1-DG,28,0.02749490835030556,-250.0,0.023,0.0096,0,6
70,0,CA1-DG,29,0.17332328560663146,230.0,0.0206,0.0002,0,6
70,0,CA1-DG,30,-0.05776636713735564,180.0,0.027,-0.0092,0,6
70,0,CA1-RSC,1,-0.1717931497649428,-110.0,0.0487,0.0223,1,7
70,0,CA1-RSC,2,-0.16538395758508637,20.0,0.0371,0.0298,0,7
70,0,CA1-RSC,3,-0.2765293383270911,40.0,0.042,0.019,0,7
70,0,CA1-RSC,4,0.0508821273331628,-180.0,0.0312,0.0102,0,7
70,0,CA1-RSC,5,0.08209582516110957,-110.0,0.0304,-0.0071,0,7
70,0,CA1-RSC,6,-0.32987312572087657,-10.0,0.0292,-0.003,0,7
70,0,CA1-RSC,7,-0.4130116959064329,-240.0,0.0247,0.0012,0,7
70,0,CA1-RSC,8,-0.09515630367571293,140.0,0.0288,0.0088,0,7
70,0,CA1-RSC,9,-0.35109583154275886,-240.0,0.0219,0.0064,0,7
70,0,CA1-RSC,10,-0.3276209677419355,-200.0,0.0213,0.0029,0,7
70,0,CA1-RSC,11,-0.12623097582811107,210.0,0.0218,-0.0024,0,7
70,0,CA1-RSC,12,-0.09443954104148279,200.0,0.0177,0.0028,0,7
70,0,CA1-RSC,13,0.2303543913713405,-90.0,0.0264,0.0019,1,7
70,0,CA1-RSC,14,-0.013994910941475822,130.0,0.02,0.0043,1,7
70,0,CA1-RSC,15,-0.07109879963065562,-20.0,0.0295,0.007,0,7
70,0,CA1-RSC,16,-0.18893528183716074,0.0,0.0283,0.0283,0,7
70,0,CA1-RSC,17,-0.14404267931238895,-10.0,0.0181,0.0031,1,7
70,0,CA1-RSC,18,0.009332872450743289,-160.0,0.023,-0.0069,0,7
70,0,CA1-RSC,19,0.1515444015444017,250.0,0.0167,0.0071,0,7
70,0,CA1-RSC,20,0.18297101449275358,0.0,0.0202,0.0202,1,7
70,0,CA1-RSC,21,0.11401425178147262,210.0,0.024,-0.0068,0,7
70,0,CA1-RSC,22,0.17374842238115276,-50.0,0.0216,0.0178,0,7
70,0,CA1-RSC,23,-0.13691507798960142,-190.0,0.0291,-0.0206,1,7
70,0,CA1-RSC,24,0.1063583815028902,200.0,0.022,-0.0118,0,7
70,0,CA1-RSC,25,-0.01154918359219441,20.0,0.0229,-0.0015,0,7
70,0,CA1-RSC,26,-0.2538599640933573,-190.0,0.0229,0.0176,0,7
70,0,CA1-RSC,27,-0.11841550779603877,-220.0,0.0231,-0.0094,0,7
70,0,CA1-RSC,28,-0.24729960204661747,-100.0,0.0304,-0.0085,1,7
70,0,CA1-RSC,29,0.017204301075268828,-40.0,0.0196,0.0171,0,7
70,0,CA1-RSC,30,-0.14640522875816997,-70.0,0.0248,0.0208,0,7
70,0,CA1-SUB,1,0.07904379689408475,0.0,0.1266,0.1266,0,4
70,0,CA1-SUB,2,0.16951147733961164,-50.0,0.0596,0.0357,0,4
70,0,CA1-SUB,3,-0.037831888843032006,110.0,0.0457,0.0411,1,4
70,0,CA1-SUB,4,-0.07798617966436336,-100.0,0.0324,0.0277,0,4
70,0,CA1-SUB,5,0.06073667711598746,180.0,0.0394,0.0244,1,4
70,0,CA1-SUB,6,-0.19950556242274411,-100.0,0.0357,-0.0019,0,4
70,0,CA1-SUB,7,-0.13051555968416167,-200.0,0.0414,0.0063,0,4
70,0,CA1-SUB,8,0.16359309934562752,-90.0,0.0265,0.0113,0,4
70,0,CA1-SUB,9,-0.27317473338802284,-250.0,0.0353,0.0053,0,4
