animal,learner,pair,epoch,bin_ms,lag_bins,lag_ms,n_samples,cc1,cc_mean3,n_sig,angle_x,angle_y,angle_x_cc1,angle_y_cc1,floor_x,floor_y,floor_x_cc1,floor_y_cc1,gini_x_conn,gini_y_conn,angle_ff_fb_x,angle_ff_fb_y,angle_ff_fb_cc1
73,1,V1-RSC,expert,10,2,20,5980,0.1449,0.093,1,78.51,73.27,11.86,70.46,89.46,75.86,0.37,42.16,0.8711,0.522,86.45,85.07,1.73
73,1,V1-RSC,expert,10,-2,-20,5980,0.0924,0.0301,1,58.6,87.22,1.74,72.26,89.46,75.86,0.37,42.16,0.9315,0.5379,86.45,85.07,1.73
73,1,V1-RSC,expert,10,3,30,5970,0.1469,0.0992,1,84.32,70.88,6.05,75.73,89.46,75.86,0.37,42.16,0.8974,0.5533,86.45,85.07,1.73
73,1,V1-RSC,expert,10,-3,-30,5970,0.108,0.047,1,79.67,83.93,1.81,66.41,89.46,75.86,0.37,42.16,0.9137,0.531,86.45,85.07,1.73
73,1,V1-RSC,expert,10,4,40,5960,0.1697,0.0928,1,81.49,83.48,2.38,76.61,89.46,75.86,0.37,42.16,0.8957,0.5431,86.45,85.07,1.73
73,1,V1-RSC,expert,10,-4,-40,5960,0.1239,0.0506,1,83.49,89.46,1.85,73.99,89.46,75.86,0.37,42.16,0.9261,0.5267,86.45,85.07,1.73
73,1,V1-RSC,expert,10,5,50,5950,0.1578,0.071,1,82.43,82.49,1.78,68.84,89.46,75.86,0.37,42.16,0.9037,0.5451,86.45,85.07,1.73
73,1,V1-RSC,expert,10,-5,-50,5950,0.1064,0.0536,1,74.63,86.64,1.79,76.86,89.46,75.86,0.37,42.16,0.9165,0.5324,86.45,85.07,1.73
73,1,V1-RSC,expert,10,7,70,5930,0.1385,0.0531,1,82.7,80.46,1.37,76.74,89.46,75.86,0.37,42.16,0.9325,0.5486,86.45,85.07,1.73
73,1,V1-RSC,expert,10,-7,-70,5930,0.1432,0.063,1,72.72,83.37,1.65,74.2,89.46,75.86,0.37,42.16,0.9353,0.5377,86.45,85.07,1.73
73,1,V1-RSC,expert,10,10,100,5900,0.0889,0.055,1,67.27,87.33,1.77,76.17,89.46,75.86,0.37,42.16,0.8883,0.509,86.45,85.07,1.73
73,1,V1-RSC,expert,10,-10,-100,5900,0.1374,0.0547,1,67.66,73.42,3.37,70.68,89.46,75.86,0.37,42.16,0.9074,0.5374,86.45,85.07,1.73
73,1,V1-RSC,expert,10,15,150,5850,0.104,0.0703,1,79.97,85.32,2.96,70.59,89.46,75.86,0.37,42.16,0.8628,0.5131,86.45,85.07,1.73
73,1,V1-RSC,expert,10,-15,-150,5850,0.1296,0.0666,1,89.74,72.16,2.27,77.4,89.46,75.86,0.37,42.16,0.9213,0.5293,86.45,85.07,1.73
73,1,V1-RSC,expert,10,20,200,5800,0.0773,0.0356,1,73.91,89.83,2.19,70.84,89.46,75.86,0.37,42.16,0.892,0.4842,86.45,85.07,1.73
73,1,V1-RSC,expert,10,-20,-200,5800,0.0881,0.043,1,73.56,84.27,1.57,73.95,89.46,75.86,0.37,42.16,0.9339,0.5374,86.45,85.07,1.73
73,1,V1-RSC,expert,10,25,250,5750,0.0549,0.0304,1,76.62,78.64,42.62,78.53,89.46,75.86,0.37,42.16,0.8302,0.5059,86.45,85.07,1.73
73,1,V1-RSC,expert,10,-25,-250,5750,0.146,0.0531,1,59.67,80.01,1.82,67.75,89.46,75.86,0.37,42.16,0.9293,0.5376,86.45,85.07,1.73
75,1,CA1-RSC,naive,10,0,0,6000,0.1347,0.1142,0,0.0,0.0,0.0,0.0,89.34,83.85,84.65,76.88,0.3891,0.6452,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,1,10,5990,0.1106,0.0306,0,83.34,87.92,65.81,65.28,89.34,83.85,84.65,76.88,0.3881,0.6341,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,-1,-10,5990,0.0176,0.0137,0,79.99,81.24,30.82,44.8,89.34,83.85,84.65,76.88,0.4376,0.6512,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,2,20,5980,0.0658,0.0246,0,81.94,84.43,82.37,72.59,89.34,83.85,84.65,76.88,0.3668,0.6383,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,-2,-20,5980,0.0279,0.024,0,77.17,80.64,54.23,60.77,89.34,83.85,84.65,76.88,0.3542,0.6594,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,3,30,5970,0.0771,0.0522,0,74.21,82.56,27.74,76.63,89.34,83.85,84.65,76.88,0.396,0.6403,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,-3,-30,5970,0.0632,0.0251,0,82.01,89.54,89.02,89.91,89.34,83.85,84.65,76.88,0.4048,0.6531,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,4,40,5960,0.1094,0.0565,0,73.38,87.03,64.71,78.98,89.34,83.85,84.65,76.88,0.425,0.6413,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,-4,-40,5960,0.0549,0.0316,0,89.02,86.74,89.13,76.49,89.34,83.85,84.65,76.88,0.4729,0.6395,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,5,50,5950,0.0838,0.0425,0,87.13,83.29,70.97,80.12,89.34,83.85,84.65,76.88,0.2771,0.6372,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,-5,-50,5950,0.0092,0.0358,0,74.34,88.48,21.8,89.22,89.34,83.85,84.65,76.88,0.2919,0.6427,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,7,70,5930,0.0893,0.0385,0,82.1,88.03,89.73,63.02,89.34,83.85,84.65,76.88,0.3278,0.629,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,-7,-70,5930,-0.0239,0.0208,0,82.6,83.67,88.33,88.8,89.34,83.85,84.65,76.88,0.3142,0.6458,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,10,100,5900,0.0341,0.0179,0,70.13,80.17,87.18,71.54,89.34,83.85,84.65,76.88,0.2989,0.6355,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,-10,-100,5900,0.0784,0.0219,0,89.3,88.71,70.48,75.32,89.34,83.85,84.65,76.88,0.4162,0.6441,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,15,150,5850,0.0664,0.0486,0,86.33,77.37,31.58,52.24,89.34,83.85,84.65,76.88,0.4653,0.6589,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,-15,-150,5850,-0.0,0.0114,0,78.58,77.57,74.09,74.5,89.34,83.85,84.65,76.88,0.4017,0.6497,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,20,200,5800,0.0895,0.0442,0,78.54,86.73,79.09,73.37,89.34,83.85,84.65,76.88,0.3625,0.6402,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,-20,-200,5800,-0.0148,0.0036,0,84.52,88.74,58.47,87.69,89.34,83.85,84.65,76.88,0.3918,0.6427,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,25,250,5750,0.0711,0.0407,0,84.23,86.23,74.52,74.72,89.34,83.85,84.65,76.88,0.3527,0.6415,89.01,83.69,84.45
75,1,CA1-RSC,naive,10,-25,-250,5750,0.0217,0.0225,0,63.06,83.23,63.61,77.1,89.34,83.85,84.65,76.88,0.3068,0.645,89.01,83.69,84.45
75,1,CA1-DG,naive,10,0,0,6000,0.2428,0.095,1,0.0,0.0,0.0,0.0,82.18,84.66,41.93,45.44,0.4054,0.6148,85.36,87.04,84.79
75,1,CA1-DG,naive,10,1,10,5990,0.1049,0.0381,1,89.28,80.2,26.81,28.8,82.18,84.66,41.93,45.44,0.4158,0.5385,85.36,87.04,84.79
75,1,CA1-DG,naive,10,-1,-10,5990,0.1406,0.0619,1,84.25,80.19,26.67,39.29,82.18,84.66,41.93,45.44,0.4593,0.5756,85.36,87.04,84.79
75,1,CA1-DG,naive,10,2,20,5980,0.0508,0.0298,1,81.92,88.01,54.94,60.25,82.18,84.66,41.93,45.44,0.3377,0.5391,85.36,87.04,84.79
75,1,CA1-DG,naive,10,-2,-20,5980,0.0468,0.0582,1,85.63,88.63,64.34,68.64,82.18,84.66,41.93,45.44,0.4503,0.5572,85.36,87.04,84.79
75,1,CA1-DG,naive,10,3,30,5970,0.01,0.019,1,87.67,85.98,74.02,73.41,82.18,84.66,41.93,45.44,0.3496,0.5292,85.36,87.04,84.79
75,1,CA1-DG,naive,10,-3,-30,5970,0.0145,0.0316,1,88.55,84.91,69.1,69.04,82.18,84.66,41.93,45.44,0.3566,0.5285,85.36,87.04,84.79
75,1,CA1-DG,naive,10,4,40,5960,-0.0012,0.009,1,78.09,88.33,85.54,77.78,82.18,84.66,41.93,45.44,0.3775,0.5185,85.36,87.04,84.79
75,1,CA1-DG,naive,10,-4,-40,5960,0.0091,0.0106,1,75.59,81.81,71.04,70.71,82.18,84.66,41.93,45.44,0.3752,0.5133,85.36,87.04,84.79
75,1,CA1-DG,naive,10,5,50,5950,0.0486,0.022,1,85.27,80.75,50.01,71.67,82.18,84.66,41.93,45.44,0.3914,0.5084,85.36,87.04,84.79
75,1,CA1-DG,naive,10,-5,-50,5950,0.0146,0.0133,1,80.98,89.82,72.47,70.9,82.18,84.66,41.93,45.44,0.4358,0.5195,85.36,87.04,84.79
75,1,CA1-DG,naive,10,7,70,5930,0.0238,0.0182,1,84.71,80.96,71.18,71.03,82.18,84.66,41.93,45.44,0.4128,0.5117,85.36,87.04,84.79
75,1,CA1-DG,naive,10,-7,-70,5930,0.0104,0.032,1,75.65,88.29,75.44,71.55,82.18,84.66,41.93,45.44,0.4315,0.5248,85.36,87.04,84.79
75,1,CA1-DG,naive,10,10,100,5900,-0.0094,0.0127,1,87.28,83.72,73.11,69.63,82.18,84.66,41.93,45.44,0.3553,0.5122,85.36,87.04,84.79
75,1,CA1-DG,naive,10,-10,-100,5900,0.0175,0.016,1,87.75,76.75,82.78,67.2,82.18,84.66,41.93,45.44,0.3552,0.5269,85.36,87.04,84.79
75,1,CA1-DG,naive,10,15,150,5850,0.0265,0.0303,1,88.5,83.69,76.38,82.56,82.18,84.66,41.93,45.44,0.3755,0.5161,85.36,87.04,84.79
75,1,CA1-DG,naive,10,-15,-150,5850,0.0229,0.0196,1,75.93,82.52,70.51,75.26,82.18,84.66,41.93,45.44,0.3389,0.5544,85.36,87.04,84.79
75,1,CA1-DG,naive,10,20,200,5800,-0.011,0.0072,1,76.53,84.34,81.38,85.74,82.18,84.66,41.93,45.44,0.3651,0.5333,85.36,87.04,84.79
75,1,CA1-DG,naive,10,-20,-200,5800,0.01,0.0096,1,83.56,83.0,47.91,76.68,82.18,84.66,41.93,45.44,0.4034,0.5295,85.36,87.04,84.79
75,1,CA1-DG,naive,10,25,250,5750,-0.0013,0.0145,1,83.3,88.82,85.59,67.34,82.18,84.66,41.93,45.44,0.3585,0.5111,85.36,87.04,84.79
75,1,CA1-DG,naive,10,-25,-250,5750,0.0134,0.0188,1,80.72,89.48,69.65,88.67,82.18,84.66,41.93,45.44,0.3813,0.5359,85.36,87.04,84.79
75,1,CA1-V1,naive,10,0,0,6000,0.0295,0.0094,0,0.0,0.0,0.0,0.0,86.63,80.43,82.51,88.0,0.4436,0.4597,80.74,73.36,71.67
75,1,CA1-V1,naive,10,1,10,5990,0.0049,0.0062,0,75.44,81.57,74.17,75.72,86.63,80.43,82.51,88.0,0.3221,0.4767,80.74,73.36,71.67
75,1,CA1-V1,naive,10,-1,-10,5990,0.0001,0.0065,0,75.58,77.87,78.3,80.3,86.63,80.43,82.51,88.0,0.3945,0.4721,80.74,73.36,71.67
75,1,CA1-V1,naive,10,2,20,5980,-0.0117,-0.0066,0,79.64,80.35,78.05,89.86,86.63,80.43,82.51,88.0,0.4255,0.4842,80.74,73.36,71.67
75,1,CA1-V1,naive,10,-2,-20,5980,0.0081,-0.0043,0,81.64,85.93,82.28,68.63,86.63,80.43,82.51,88.0,0.423,0.4757,80.74,73.36,71.67
75,1,CA1-V1,naive,10,3,30,5970,-0.0003,0.0052,0,89.98,89.0,89.49,85.57,86.63,80.43,82.51,88.0,0.4184,0.4849,80.74,73.36,71.67
75,1,CA1-V1,naive,10,-3,-30,5970,-0.0075,-0.009,0,78.04,85.47,79.28,84.7,86.63,80.43,82.51,88.0,0.391,0.5002,80.74,73.36,71.67
75,1,CA1-V1,naive,10,4,40,5960,0.014,0.0092,0,86.52,89.15,82.9,88.57,86.63,80.43,82.51,88.0,0.3385,0.4672,80.74,73.36,71.67
75,1,CA1-V1,naive,10,-4,-40,5960,0.0019,0.0022,0,80.02,84.51,85.12,76.8,86.63,80.43,82.51,88.0,0.348,0.4686,80.74,73.36,71.67
75,1,CA1-V1,naive,10,5,50,5950,0.021,0.0124,0,84.32,88.87,79.15,85.29,86.63,80.43,82.51,88.0,0.3807,0.4756,80.74,73.36,71.67
75,1,CA1-V1,naive,10,-5,-50,5950,0.0228,0.0206,0,80.18,87.92,75.17,71.9,86.63,80.43,82.51,88.0,0.3967,0.4587,80.74,73.36,71.67
75,1,CA1-V1,naive,10,7,70,5930,-0.0113,-0.0057,0,80.02,89.04,77.29,86.94,86.63,80.43,82.51,88.0,0.3697,0.4678,80.74,73.36,71.67
75,1,CA1-V1,naive,10,-7,-70,5930,0.0098,0.0064,0,77.87,77.9,85.51,78.13,86.63,80.43,82.51,88.0,0.3717,0.4603,80.74,73.36,71.67
75,1,CA1-V1,naive,10,10,100,5900,-0.0021,-0.0077,0,87.97,89.28,89.35,87.59,86.63,80.43,82.51,88.0,0.4452,0.4866,80.74,73.36,71.67
75,1,CA1-V1,naive,10,-10,-100,5900,-0.0123,0.0045,0,84.3,79.48,75.75,77.87,86.63,80.43,82.51,88.0,0.4218,0.4623,80.74,73.36,71.67
75,1,CA1-V1,naive,10,15,150,5850,-0.0058,-0.0049,0,86.18,83.21,81.74,79.33,86.63,80.43,82.51,88.0,0.3138,0.4782,80.74,73.36,71.67
75,1,CA1-V1,naive,10,-15,-150,5850,0.0076,0.0056,0,88.67,78.33,85.83,73.66,86.63,80.43,82.51,88.0,0.4239,0.4848,80.74,73.36,71.67
75,1,CA1-V1,naive,10,20,200,5800,0.0415,0.0123,0,77.39,83.55,64.37,77.93,86.63,80.43,82.51,88.0,0.3695,0.4815,80.74,73.36,71.67
75,1,CA1-V1,naive,10,-20,-200,5800,0.0082,0.0099,0,86.25,89.88,86.31,89.38,86.63,80.43,82.51,88.0,0.4518,0.4683,80.74,73.36,71.67
75,1,CA1-V1,naive,10,25,250,5750,0.014,0.017,0,89.19,86.82,85.53,77.92,86.63,80.43,82.51,88.0,0.3895,0.4684,80.74,73.36,71.67
75,1,CA1-V1,naive,10,-25,-250,5750,0.014,0.0163,0,83.86,79.76,89.41,80.23,86.63,80.43,82.51,88.0,0.4282,0.4806,80.74,73.36,71.67
75,1,CA1-SUB,naive,10,0,0,6000,0.0441,0.0262,0,0.0,0.0,0.0,0.0,87.56,89.7,86.1,72.73,0.3656,0.2174,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,1,10,5990,0.0137,0.0259,0,71.48,74.39,44.22,58.7,87.56,89.7,86.1,72.73,0.399,0.219,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,-1,-10,5990,0.0098,0.0087,0,80.31,84.83,55.11,68.61,87.56,89.7,86.1,72.73,0.3452,0.2002,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,2,20,5980,0.0026,0.0122,0,85.4,86.9,89.76,78.37,87.56,89.7,86.1,72.73,0.3931,0.2031,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,-2,-20,5980,-0.0028,0.0065,0,86.28,81.16,58.57,77.41,87.56,89.7,86.1,72.73,0.3635,0.2054,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,3,30,5970,0.0213,0.0208,0,76.05,81.9,58.12,76.1,87.56,89.7,86.1,72.73,0.3864,0.1991,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,-3,-30,5970,-0.0028,0.0137,0,79.88,78.66,80.92,89.75,87.56,89.7,86.1,72.73,0.4014,0.2306,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,4,40,5960,0.0265,0.0066,0,71.25,82.54,55.76,58.33,87.56,89.7,86.1,72.73,0.3723,0.1884,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,-4,-40,5960,0.0237,0.0117,0,76.18,88.43,89.34,89.63,87.56,89.7,86.1,72.73,0.335,0.219,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,5,50,5950,0.018,-0.0033,0,82.34,88.38,66.9,85.12,87.56,89.7,86.1,72.73,0.4119,0.1919,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,-5,-50,5950,-0.0037,0.0017,0,89.3,82.83,58.92,75.7,87.56,89.7,86.1,72.73,0.3391,0.1897,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,7,70,5930,0.0092,0.0033,0,86.26,82.89,68.41,80.83,87.56,89.7,86.1,72.73,0.3689,0.2264,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,-7,-70,5930,0.0111,-0.0029,0,88.46,79.8,51.63,83.05,87.56,89.7,86.1,72.73,0.3689,0.2214,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,10,100,5900,0.009,-0.0058,0,78.44,85.28,47.92,69.2,87.56,89.7,86.1,72.73,0.3742,0.2245,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,-10,-100,5900,-0.0226,-0.0012,0,84.25,86.48,63.89,73.79,87.56,89.7,86.1,72.73,0.3347,0.1873,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,15,150,5850,0.0104,0.0041,0,81.04,78.63,51.22,60.36,87.56,89.7,86.1,72.73,0.4262,0.2566,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,-15,-150,5850,0.0227,0.0073,0,88.53,81.58,39.48,77.72,87.56,89.7,86.1,72.73,0.4431,0.2198,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,20,200,5800,-0.001,-0.004,0,79.24,84.89,49.07,89.8,87.56,89.7,86.1,72.73,0.374,0.1945,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,-20,-200,5800,-0.023,0.0028,0,87.86,86.85,81.26,89.46,87.56,89.7,86.1,72.73,0.3795,0.2056,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,25,250,5750,0.024,0.0138,0,88.93,83.98,79.37,79.6,87.56,89.7,86.1,72.73,0.4108,0.2596,81.15,89.65,67.57
75,1,CA1-SUB,naive,10,-25,-250,5750,-0.0031,0.0099,0,83.25,83.78,62.32,84.39,87.56,89.7,86.1,72.73,0.3866,0.2059,81.15,89.65,67.57
75,1,RSC-SUB,naive,10,0,0,6000,0.2829,0.1921,1,0.0,0.0,0.0,0.0,89.83,89.78,61.85,52.91,0.6066,0.2293,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,1,10,5990,0.1882,0.1083,1,61.52,66.52,21.96,21.12,89.83,89.78,61.85,52.91,0.6086,0.2496,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,-1,-10,5990,0.1741,0.129,1,74.89,88.61,23.08,23.15,89.83,89.78,61.85,52.91,0.6143,0.2742,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,2,20,5980,0.1299,0.0929,1,86.29,78.87,37.17,35.21,89.83,89.78,61.85,52.91,0.617,0.2345,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,-2,-20,5980,0.1457,0.1246,1,80.25,72.48,69.76,85.7,89.83,89.78,61.85,52.91,0.6159,0.2981,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,3,30,5970,0.1313,0.0912,1,79.79,83.37,34.95,28.47,89.83,89.78,61.85,52.91,0.6135,0.2607,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,-3,-30,5970,0.1588,0.1344,1,84.5,75.06,43.84,48.56,89.83,89.78,61.85,52.91,0.6136,0.2661,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,4,40,5960,0.1251,0.1018,1,78.95,87.77,36.8,34.73,89.83,89.78,61.85,52.91,0.6186,0.2349,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,-4,-40,5960,0.1695,0.1496,1,87.14,80.0,27.45,30.89,89.83,89.78,61.85,52.91,0.613,0.3117,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,5,50,5950,0.136,0.1135,1,55.66,75.98,25.06,28.41,89.83,89.78,61.85,52.91,0.6147,0.2582,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,-5,-50,5950,0.1906,0.1392,1,87.78,83.64,25.6,36.33,89.83,89.78,61.85,52.91,0.6197,0.3301,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,7,70,5930,0.1608,0.125,1,48.68,67.78,20.15,31.73,89.83,89.78,61.85,52.91,0.6078,0.2362,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,-7,-70,5930,0.128,0.1292,1,89.19,83.53,25.57,27.85,89.83,89.78,61.85,52.91,0.6122,0.2416,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,10,100,5900,0.1945,0.123,1,75.4,76.95,50.15,56.87,89.83,89.78,61.85,52.91,0.62,0.2991,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,-10,-100,5900,0.1411,0.1157,1,70.32,69.79,36.3,35.4,89.83,89.78,61.85,52.91,0.6105,0.2229,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,15,150,5850,0.1702,0.1055,1,74.58,61.77,29.53,25.69,89.83,89.78,61.85,52.91,0.6155,0.2428,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,-15,-150,5850,0.1293,0.0866,1,89.66,79.49,30.54,36.2,89.83,89.78,61.85,52.91,0.6245,0.2304,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,20,200,5800,0.1563,0.0942,1,73.17,68.81,35.24,40.66,89.83,89.78,61.85,52.91,0.6169,0.2785,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,-20,-200,5800,0.114,0.0956,1,84.63,80.24,32.54,32.89,89.83,89.78,61.85,52.91,0.6261,0.2348,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,25,250,5750,0.1495,0.1133,1,65.23,60.26,39.96,46.64,89.83,89.78,61.85,52.91,0.6174,0.2616,60.96,53.15,32.5
75,1,RSC-SUB,naive,10,-25,-250,5750,0.0831,0.0555,1,65.43,82.51,38.0,39.12,89.83,89.78,61.85,52.91,0.6206,0.2059,60.96,53.15,32.5
75,1,V1-RSC,naive,10,0,0,6000,0.1681,0.3462,1,0.0,0.0,0.0,0.0,83.93,67.78,31.51,49.99,0.4445,0.6145,81.77,89.31,44.99
75,1,V1-RSC,naive,10,1,10,5990,0.2293,0.1783,1,43.98,55.25,23.4,17.16,83.93,67.78,31.51,49.99,0.4531,0.6038,81.77,89.31,44.99
75,1,V1-RSC,naive,10,-1,-10,5990,0.209,0.1763,1,45.46,47.97,19.53,13.76,83.93,67.78,31.51,49.99,0.4424,0.6079,81.77,89.31,44.99
75,1,V1-RSC,naive,10,2,20,5980,0.2313,0.1306,1,68.65,57.75,28.34,17.57,83.93,67.78,31.51,49.99,0.462,0.6201,81.77,89.31,44.99
75,1,V1-RSC,naive,10,-2,-20,5980,0.1989,0.1132,1,52.1,50.25,22.15,17.52,83.93,67.78,31.51,49.99,0.483,0.6185,81.77,89.31,44.99
75,1,V1-RSC,naive,10,3,30,5970,0.1817,0.1106,1,74.35,50.65,31.5,17.42,83.93,67.78,31.51,49.99,0.458,0.6173,81.77,89.31,44.99
75,1,V1-RSC,naive,10,-3,-30,5970,0.17,0.0855,1,82.4,64.4,19.55,18.98,83.93,67.78,31.51,49.99,0.4196,0.6133,81.77,89.31,44.99
75,1,V1-RSC,naive,10,4,40,5960,0.1876,0.117,1,73.04,66.1,29.16,17.7,83.93,67.78,31.51,49.99,0.4424,0.6235,81.77,89.31,44.99
75,1,V1-RSC,naive,10,-4,-40,5960,0.0966,0.0854,1,53.76,49.95,31.33,18.91,83.93,67.78,31.51,49.99,0.4396,0.6092,81.77,89.31,44.99
75,1,V1-RSC,naive,10,5,50,5950,0.1572,0.0959,1,80.49,59.07,23.86,21.54,83.93,67.78,31.51,49.99,0.434,0.6221,81.77,89.31,44.99
75,1,V1-RSC,naive,10,-5,-50,5950,0.1024,0.0654,1,81.17,87.81,37.56,23.51,83.93,67.78,31.51,49.99,0.4349,0.6162,81.77,89.31,44.99
75,1,V1-RSC,naive,10,7,70,5930,0.0883,0.0511,1,89.39,83.89,75.41,61.24,83.93,67.78,31.51,49.99,0.4787,0.6229,81.77,89.31,44.99
75,1,V1-RSC,naive,10,-7,-70,5930,0.0543,0.0528,1,61.61,81.79,89.17,69.02,83.93,67.78,31.51,49.99,0.4377,0.6159,81.77,89.31,44.99
75,1,V1-RSC,naive,10,10,100,5900,0.1276,0.0435,1,71.47,82.68,74.54,55.79,83.93,67.78,31.51,49.99,0.4908,0.6175,81.77,89.31,44.99
75,1,V1-RSC,naive,10,-10,-100,5900,0.0903,0.0757,1,79.55,61.4,59.15,34.37,83.93,67.78,31.51,49.99,0.4429,0.6155,81.77,89.31,44.99
75,1,V1-RSC,naive,10,15,150,5850,0.1623,0.0751,1,57.84,78.82,46.8,41.64,83.93,67.78,31.51,49.99,0.4575,0.6266,81.77,89.31,44.99
75,1,V1-RSC,naive,10,-15,-150,5850,0.0726,0.0656,1,87.57,77.72,59.46,44.51,83.93,67.78,31.51,49.99,0.4329,0.62,81.77,89.31,44.99
75,1,V1-RSC,naive,10,20,200,5800,0.1222,0.0594,1,67.79,67.82,64.25,63.78,83.93,67.78,31.51,49.99,0.4518,0.6161,81.77,89.31,44.99
75,1,V1-RSC,naive,10,-20,-200,5800,0.0625,0.0407,1,74.23,74.8,69.62,55.85,83.93,67.78,31.51,49.99,0.4434,0.6227,81.77,89.31,44.99
75,1,V1-RSC,naive,10,25,250,5750,0.1296,0.0578,1,69.88,78.39,69.81,82.67,83.93,67.78,31.51,49.99,0.485,0.6138,81.77,89.31,44.99
75,1,V1-RSC,naive,10,-25,-250,5750,0.0624,0.0499,1,86.22,75.77,77.07,60.73,83.93,67.78,31.51,49.99,0.4549,0.6171,81.77,89.31,44.99
75,1,CA1-RSC,intermediate,10,0,0,6000,-0.2443,-0.0579,5,0.0,0.0,0.0,0.0,70.01,71.69,85.42,76.08,0.2646,0.6547,84.83,84.36,74.8
75,1,CA1-RSC,intermediate,10,1,10,5990,-0.0077,-0.0063,5,86.61,73.77,71.53,86.52,70.01,71.69,85.42,76.08,0.2729,0.6574,84.83,84.36,74.8
75,1,CA1-RSC,intermediate,10,-1,-10,5990,0.0413,0.0069,5,89.23,78.31,49.33,46.77,70.01,71.69,85.42,76.08,0.279,0.6581,84.83,84.36,74.8
75,1,CA1-RSC,intermediate,10,2,20,5980,0.0363,0.025,5,85.58,78.88,70.55,89.45,70.01,71.69,85.42,76.08,0.2444,0.6299,84.83,84.36,74.8
75,1,CA1-RSC,intermediate,10,-2,-20,5980,-0.004,0.0105,5,78.39,85.98,57.57,68.21,70.01,71.69,85.42,76.08,0.2662,0.6503,84.83,84.36,74.8
75,1,CA1-RSC,intermediate,10,3,30,5970,0.0538,0.0211,5,58.04,85.78,61.19,63.26,70.01,71.69,85.42,76.08,0.2511,0.6564,84.83,84.36,74.8
75,1,CA1-RSC,intermediate,10,-3,-30,5970,0.0052,0.0092,5,67.59,83.77,73.92,49.52,70.01,71.69,85.42,76.08,0.2555,0.6595,84.83,84.36,74.8
75,1,CA1-RSC,intermediate,10,4,40,5960,0.0419,0.0237,5,79.08,85.63,51.69,60.41,70.01,71.69,85.42,76.08,0.2759,0.6472,84.83,84.36,74.8
75,1,CA1-RSC,intermediate,10,-4,-40,5960,0.0378,0.0272,5,84.53,81.38,45.98,52.48,70.01,71.69,85.42,76.08,0.2624,0.6453,84.83,84.36,74.8
