animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_pearson_x,gini_pearson_y,rot_x,rot_y,jac_x,jac_y,sh_x,sh_y
63,1,CA1-RSC,193.0,0.6057,0.1336,86.0,6000,0.1183,1,0.0071,0.046,0,0.05,0.283,0.136,0.1812,80.85,87.88,0.2,0.2381,89.24,87.37
63,1,CA1-RSC,198.0,0.6215,0.1452,91.0,6000,0.139,1,0.0098,0.0066,0,0.0762,0.2551,0.1718,0.1603,85.72,86.95,0.5,0.3684,86.7,79.56
63,1,CA1-RSC,203.0,0.6372,0.1995,96.0,6000,0.1016,0,0.0,-0.01,-3,0.0675,0.2208,0.1578,0.171,62.85,69.78,0.5,0.2381,77.59,89.29
63,1,CA1-RSC,208.0,0.653,0.1796,101.0,6000,0.1326,1,0.0089,0.0034,-3,0.0563,0.2486,0.1294,0.1678,79.18,81.41,0.2,0.1818,73.85,86.73
63,1,CA1-RSC,213.0,0.6688,0.1881,106.0,6000,0.1346,1,0.0091,-0.0133,0,0.0561,0.2597,0.1692,0.1818,65.79,73.91,0.2,0.3,78.95,77.96
63,1,CA1-RSC,218.0,0.6845,0.1531,111.0,6000,0.1299,1,0.0085,0.0341,2,0.0584,0.2477,0.1607,0.1923,50.46,62.82,0.2,0.3,81.98,86.99
63,1,CA1-RSC,223.0,0.7003,0.1371,116.0,6000,0.1307,1,0.0086,0.0221,2,0.0918,0.269,0.1357,0.1873,47.71,81.45,1.0,0.3,51.68,85.03
63,1,CA1-RSC,228.0,0.7161,0.0872,121.0,6000,0.0838,0,0.0,0.0164,3,0.1018,0.2638,0.1558,0.1747,87.54,82.58,1.0,0.3,60.06,87.96
63,1,CA1-RSC,233.0,0.7319,0.0947,126.0,6000,0.1356,1,0.0093,0.0422,0,0.0669,0.2281,0.1613,0.1699,72.4,75.18,0.2,0.3684,89.49,82.04
63,1,CA1-RSC,238.0,0.7476,0.0974,131.0,6000,0.1088,0,0.0,-0.0135,2,0.071,0.2921,0.1344,0.147,54.55,73.79,0.2,0.4444,82.69,78.5
63,1,CA1-RSC,243.0,0.7634,0.1424,136.0,6000,0.1138,0,0.0,-0.0138,2,0.1046,0.3016,0.1389,0.1506,86.95,85.02,0.2,0.3,68.58,80.27
63,1,CA1-RSC,248.0,0.7792,0.2306,141.0,6000,0.1452,1,0.0107,-0.0197,-3,0.0892,0.2279,0.1712,0.1894,87.29,86.87,0.2,0.1818,85.49,81.0
63,1,CA1-RSC,253.0,0.795,0.2487,146.0,6000,0.1447,1,0.0106,0.0335,3,0.0863,0.2413,0.1575,0.1833,79.94,85.82,0.5,0.3,84.13,89.86
63,1,CA1-RSC,258.0,0.8107,0.2119,151.0,6000,0.0975,0,0.0,0.0242,0,0.081,0.2489,0.1347,0.1351,66.65,79.32,0.5,0.3684,81.61,80.29
63,1,CA1-RSC,263.0,0.8265,0.1253,156.0,6000,0.1556,1,0.0123,0.0221,2,0.0605,0.2787,0.1418,0.1612,55.98,65.33,1.0,0.3684,66.56,79.62
63,1,CA1-RSC,268.0,0.8423,0.1065,161.0,6000,0.099,0,0.0,0.0127,2,0.0566,0.2788,0.1417,0.1363,75.1,83.06,1.0,0.3,72.03,87.61
63,1,CA1-RSC,273.0,0.858,0.2043,166.0,6000,0.1047,0,0.0,-0.0089,-3,0.0807,0.293,0.0872,0.1582,70.81,87.57,0.2,0.3,82.34,78.4
63,1,CA1-RSC,278.0,0.8738,0.236,171.0,6000,0.1368,1,0.0094,0.0229,2,0.095,0.3531,0.1256,0.1848,82.83,73.02,0.2,0.2381,89.9,85.46
63,1,CA1-RSC,283.0,0.8896,0.2217,176.0,6000,0.1208,1,0.0073,0.0009,2,0.0841,0.3143,0.1371,0.1524,61.11,79.34,1.0,0.3684,88.25,84.89
63,1,CA1-RSC,288.0,0.9054,0.182,181.0,6000,0.1138,0,0.0,-0.028,0,0.0974,0.3166,0.1124,0.1803,56.2,77.08,0.5,0.1818,83.77,76.09
63,1,CA1-RSC,293.0,0.9211,0.1605,186.0,6000,0.1607,1,0.0131,0.0098,0,0.0924,0.2734,0.1249,0.1656,71.17,89.67,1.0,0.3,82.07,82.57
63,1,CA1-RSC,298.0,0.9369,0.2189,191.0,6000,0.1477,1,0.011,0.0127,0,0.0883,0.3126,0.1483,0.1434,84.56,78.99,0.5,0.3,66.71,87.44
63,1,CA1-RSC,303.0,0.9527,0.2119,196.0,6000,0.1117,0,0.0,-0.0026,2,0.1121,0.2896,0.1385,0.1583,87.63,85.72,1.0,0.3,79.64,87.25
63,1,CA1-RSC,308.0,0.9685,0.2146,201.0,6000,0.0811,0,0.0,-0.0058,-1,0.0705,0.3236,0.1198,0.1469,88.32,83.37,0.5,0.4444,76.83,79.97
66,1,CA1-RSC,8.0,0.04,0.0873,-20.0,6000,0.2317,1,0.0276,-0.0259,0,0.4027,0.3035,0.2401,0.1983,nan,nan,,,78.21,68.38
66,1,CA1-RSC,13.0,0.0686,0.1809,-15.0,6000,0.26,1,0.035,0.0383,0,0.7924,0.2162,0.3465,0.3156,82.17,51.41,0.4,0.6,70.76,88.98
66,1,CA1-RSC,18.0,0.0971,0.2378,-10.0,6000,0.1347,0,0.0,0.0187,0,0.3119,0.1203,0.2123,0.1852,78.47,81.9,0.2727,0.3333,84.61,71.87
66,1,CA1-RSC,23.0,0.1257,0.3668,-5.0,6000,0.0207,0,0.0,0.0227,4,0.228,0.1208,0.1586,0.111,82.58,77.6,0.5556,0.3333,86.85,73.74
66,1,CA1-RSC,28.0,0.1543,0.5437,0.0,6000,0.0673,0,0.0,0.0329,5,0.2878,0.1301,0.1585,0.1196,85.9,49.0,0.4,0.6,88.15,64.71
66,1,CA1-RSC,33.0,0.1829,0.7337,5.0,6000,0.118,0,0.0,0.018,5,0.2863,0.1613,0.1489,0.1118,66.77,85.7,0.5556,1.0,80.93,76.49
66,1,CA1-RSC,38.0,0.2114,0.7044,10.0,6000,0.0893,0,0.0,0.0114,0,0.2091,0.1085,0.1415,0.1213,59.89,53.57,0.5556,0.6,85.02,83.29
66,1,CA1-RSC,43.0,0.24,0.7428,15.0,6000,0.0881,0,0.0,0.0128,10,0.1898,0.1011,0.18,0.1493,77.64,76.57,0.75,0.1429,84.55,88.06
66,1,CA1-RSC,48.0,0.2686,0.8038,20.0,6000,-0.0746,3,0.0456,0.0278,4,0.1404,0.1106,0.1844,0.1663,73.28,68.74,0.4,0.3333,80.46,89.62
66,1,CA1-RSC,53.0,0.2971,0.9917,25.0,6000,0.1152,0,0.0,0.0654,10,0.3085,0.1125,0.1821,0.1523,71.93,87.04,0.4,0.3333,88.35,81.2
66,1,CA1-RSC,58.0,0.3257,0.9917,30.0,6000,0.0816,0,0.0,0.0066,2,0.2302,0.1347,0.1985,0.1747,57.97,82.25,0.4,0.6,87.07,86.68
66,1,CA1-RSC,63.0,0.3543,0.965,35.0,6000,0.0621,4,0.0729,0.0261,4,0.1894,0.1363,0.1537,0.1239,62.18,57.92,0.4,1.0,86.65,85.02
66,1,CA1-RSC,68.0,0.3829,0.915,40.0,6000,0.1372,2,0.0476,0.0226,2,0.2845,0.1815,0.1613,0.1741,70.64,71.35,0.4,0.6,76.76,75.76
66,1,CA1-RSC,73.0,0.4114,0.7755,45.0,6000,0.1589,0,0.0,-0.0104,0,0.6285,0.1713,0.2148,0.139,73.08,70.37,0.4,0.6,85.62,77.95
66,1,CA1-RSC,78.0,0.44,0.754,50.0,6000,0.037,0,0.0,-0.0198,0,0.2568,0.138,0.1758,0.1602,68.66,68.53,0.2727,0.6,85.42,76.35
66,1,CA1-RSC,83.0,0.4686,0.722,55.0,6000,0.0453,0,0.0,0.0367,8,0.2651,0.1105,0.1304,0.1565,83.81,82.69,0.2727,1.0,86.46,85.96
66,1,CA1-RSC,88.0,0.4971,0.7711,60.0,6000,0.0488,0,0.0,0.004,-2,0.1394,0.1344,0.1421,0.1674,86.78,73.08,0.5556,0.3333,82.21,89.96
66,1,CA1-RSC,93.0,0.5257,0.8193,65.0,6000,0.0299,0,0.0,0.043,-3,0.2592,0.1801,0.1305,0.1545,76.89,86.27,0.5556,0.3333,80.75,61.33
66,1,CA1-RSC,98.0,0.5543,0.8782,70.0,6000,0.0661,9,0.1702,0.0629,0,0.6449,0.1381,0.2155,0.2132,79.84,74.5,0.1667,0.1429,77.14,81.2
66,1,CA1-RSC,103.0,0.5829,0.8685,75.0,6000,0.0517,0,0.0,0.0494,9,0.1783,0.1411,0.1663,0.1628,83.46,79.36,0.4,0.1429,89.73,88.11
66,1,CA1-RSC,108.0,0.6114,0.7722,80.0,8000,0.0686,0,0.0,0.0339,2,0.1728,0.2281,0.1718,0.1539,81.59,73.5,0.4,0.3333,82.91,74.49
66,1,CA1-RSC,113.0,0.64,0.6958,85.0,6000,-0.0024,0,0.0,-0.0104,1,0.1828,0.299,0.13,0.1222,85.12,84.51,0.2727,0.3333,88.44,81.33
66,1,CA1-RSC,118.0,0.6686,0.7958,90.0,6000,0.0414,0,0.0,0.0436,8,0.1769,0.2189,0.1164,0.1385,81.49,82.35,0.2727,0.6,89.27,81.1
66,1,CA1-RSC,123.0,0.6971,0.8921,95.0,6000,0.0291,0,0.0,0.0083,-4,0.2241,0.2014,0.1239,0.1314,77.11,89.57,0.2727,1.0,87.66,83.87
66,1,CA1-RSC,128.0,0.7257,0.9333,100.0,6000,0.0285,0,0.0,0.0022,7,0.2317,0.1477,0.1423,0.117,84.91,70.9,0.2727,0.3333,85.05,78.26
66,1,CA1-RSC,133.0,0.7543,0.6667,105.0,6000,0.0453,0,0.0,-0.0017,-2,0.1742,0.1672,0.1755,0.1359,87.39,80.66,0.2727,0.1429,76.01,84.74
66,1,CA1-RSC,138.0,0.7829,0.5333,110.0,6000,-0.0895,5,0.0884,-0.0381,-7,0.1719,0.1839,0.1627,0.1222,80.98,58.24,0.5556,0.6,87.2,79.61
66,1,CA1-RSC,143.0,0.8114,0.4,115.0,6000,0.0317,0,0.0,0.0224,0,0.2757,0.2468,0.1723,0.179,70.44,66.48,0.5556,0.6,88.78,69.4
66,1,CA1-RSC,148.0,0.84,0.3333,120.0,6000,0.0406,0,0.0,0.0212,0,0.2717,0.2813,0.1614,0.1357,77.36,69.06,0.2727,0.6,84.29,84.25
66,1,CA1-RSC,153.0,0.8686,0.2,125.0,6000,0.0983,0,0.0,-0.0055,0,0.2068,0.1909,0.1654,0.156,74.44,76.86,0.75,0.6,87.68,87.43
66,1,CA1-RSC,158.0,0.8971,0.0667,130.0,6000,0.0465,1,0.0138,-0.0099,-8,0.2324,0.2873,0.1336,0.1268,88.4,67.95,0.5556,0.6,83.96,79.46
66,1,CA1-RSC,163.0,0.9257,0.0667,135.0,6000,0.0374,0,0.0,0.0076,-8,0.2132,0.2624,0.1744,0.15,74.06,89.62,0.4,0.3333,81.64,81.45
66,1,CA1-RSC,168.0,0.9543,0.0667,140.0,6000,0.0855,0,0.0,0.0302,4,0.2876,0.2375,0.1985,0.2186,89.92,80.54,0.2727,0.6,86.11,73.86
66,1,CA1-DG,8.0,0.04,0.0873,-20.0,6000,0.3508,3,0.1849,0.0221,0,0.3871,0.1655,0.3259,0.2705,nan,nan,,,87.76,44.11
66,1,CA1-DG,13.0,0.0686,0.1809,-15.0,6000,0.2894,2,0.079,0.0061,0,0.7506,0.151,0.3601,0.2802,85.19,43.42,0.4,0.5,73.47,45.53
66,1,CA1-DG,18.0,0.0971,0.2378,-10.0,6000,0.3152,2,0.0805,0.0139,0,0.3508,0.1705,0.3503,0.3194,68.03,84.91,0.4,0.2,82.5,49.26
66,1,CA1-DG,23.0,0.1257,0.3668,-5.0,6000,0.3523,2,0.0945,0.0235,0,0.2168,0.1195,0.3222,0.3041,73.39,59.13,0.5556,0.2857,72.23,70.18
66,1,CA1-DG,28.0,0.1543,0.5437,0.0,6000,0.3393,2,0.1039,0.009,0,0.3047,0.1079,0.3378,0.2984,61.64,41.57,0.5556,0.3846,81.81,80.84
66,1,CA1-DG,33.0,0.1829,0.7337,5.0,6000,0.3205,2,0.0799,0.0131,0,0.2919,0.1003,0.3487,0.3244,59.09,41.36,0.4,0.5,53.99,69.68
66,1,CA1-DG,38.0,0.2114,0.7044,10.0,6000,0.2835,2,0.0746,0.0419,0,0.2147,0.1576,0.3059,0.302,79.33,87.36,0.75,0.2,69.71,89.27
66,1,CA1-DG,43.0,0.24,0.7428,15.0,6000,0.3002,2,0.072,0.0205,0,0.1584,0.1848,0.3012,0.2961,60.86,49.45,0.75,0.3846,74.37,76.15
66,1,CA1-DG,48.0,0.2686,0.8038,20.0,6000,0.3002,1,0.0472,0.0322,0,0.1235,0.1395,0.3068,0.276,39.45,56.51,0.2727,0.2857,75.59,83.71
66,1,CA1-DG,53.0,0.2971,0.9917,25.0,6000,0.2674,1,0.0371,0.0745,0,0.2689,0.1136,0.317,0.2791,71.03,89.7,0.5556,0.2857,85.21,68.27
66,1,CA1-DG,58.0,0.3257,0.9917,30.0,6000,0.2495,2,0.0554,0.0587,0,0.1986,0.1104,0.3281,0.2736,48.78,53.97,0.4,0.5,84.1,80.29
66,1,CA1-DG,63.0,0.3543,0.965,35.0,6000,0.2628,3,0.0699,0.0451,0,0.1861,0.1301,0.3053,0.2629,54.42,48.61,0.5556,0.2857,84.91,87.36
66,1,CA1-DG,68.0,0.3829,0.915,40.0,6000,0.2571,1,0.0342,0.0717,1,0.2624,0.1311,0.2839,0.2879,65.99,44.22,0.4,0.2857,83.27,78.66
66,1,CA1-DG,73.0,0.4114,0.7755,45.0,6000,0.2752,3,0.0922,0.0564,0,0.5571,0.1261,0.2805,0.271,81.48,41.61,0.2727,0.5,54.1,48.7
66,1,CA1-DG,78.0,0.44,0.754,50.0,6000,0.2445,1,0.0308,0.039,1,0.2674,0.1245,0.2687,0.2584,78.02,43.34,0.4,0.6364,68.56,56.02
66,1,CA1-DG,83.0,0.4686,0.722,55.0,6000,0.2244,2,0.0466,0.0326,1,0.2464,0.1214,0.2692,0.2472,51.31,41.11,0.5556,0.5,78.13,76.22
66,1,CA1-DG,88.0,0.4971,0.7711,60.0,6000,0.2737,1,0.0389,0.0428,0,0.1492,0.1099,0.2901,0.2629,84.32,86.95,0.5556,0.5,62.62,81.7
66,1,CA1-DG,93.0,0.5257,0.8193,65.0,6000,0.2702,2,0.0579,0.05,1,0.2684,0.1131,0.2962,0.2796,79.43,87.05,0.75,0.3846,87.02,82.26
66,1,CA1-DG,98.0,0.5543,0.8782,70.0,6000,0.3033,2,0.0809,0.0463,1,0.5636,0.1267,0.2932,0.2796,61.46,88.59,0.1667,0.2857,80.5,73.74
66,1,CA1-DG,103.0,0.5829,0.8685,75.0,6000,0.2339,1,0.0281,0.0535,0,0.1698,0.1362,0.3312,0.2607,83.79,68.36,0.4,0.5,88.73,85.4
66,1,CA1-DG,108.0,0.6114,0.7722,80.0,8000,0.2412,2,0.0582,0.0374,0,0.1602,0.14,0.3674,0.2924,45.68,55.21,0.4,0.3846,74.55,63.63
66,1,CA1-DG,113.0,0.64,0.6958,85.0,6000,0.2701,1,0.0379,0.0581,0,0.1603,0.1463,0.3023,0.2819,47.74,41.71,0.4,0.2857,76.11,69.51
66,1,CA1-DG,118.0,0.6686,0.7958,90.0,6000,0.2422,2,0.0597,0.092,0,0.1514,0.0935,0.2835,0.255,40.27,42.71,0.1667,0.2,68.7,64.75
66,1,CA1-DG,123.0,0.6971,0.8921,95.0,6000,0.2234,2,0.0604,0.067,0,0.2211,0.1266,0.321,0.2821,35.59,47.81,0.5556,0.3846,87.4,60.13
66,1,CA1-DG,128.0,0.7257,0.9333,100.0,6000,0.2615,2,0.0604,0.0634,0,0.2351,0.1415,0.3607,0.2757,57.2,33.96,0.5556,0.3846,77.86,61.8
66,1,CA1-DG,133.0,0.7543,0.6667,105.0,6000,0.2691,2,0.0769,0.0796,1,0.1743,0.1374,0.3166,0.2703,41.08,39.16,0.2727,0.6364,53.33,55.69
66,1,CA1-DG,138.0,0.7829,0.5333,110.0,6000,0.2379,2,0.0702,0.0745,0,0.2122,0.1291,0.328,0.2748,44.18,49.19,0.5556,0.6364,88.76,64.39
66,1,CA1-DG,143.0,0.8114,0.4,115.0,6000,0.2133,2,0.0497,0.0768,0,0.2609,0.1488,0.3133,0.2604,45.8,37.48,0.2727,0.6364,80.02,62.0
66,1,CA1-DG,148.0,0.84,0.3333,120.0,6000,0.2721,2,0.0676,0.0973,0,0.2636,0.1272,0.3152,0.2776,40.76,44.42,0.4,0.6364,73.82,55.63
66,1,CA1-DG,153.0,0.8686,0.2,125.0,6000,0.2703,2,0.0706,0.0741,0,0.2221,0.153,0.3193,0.2735,53.96,39.14,0.75,0.5,78.59,67.14
66,1,CA1-DG,158.0,0.8971,0.0667,130.0,6000,0.2312,2,0.0497,0.0884,0,0.2398,0.1079,0.3353,0.2811,72.29,65.15,0.75,0.2,79.41,79.8
66,1,CA1-DG,163.0,0.9257,0.0667,135.0,6000,0.2461,2,0.0569,0.0749,0,0.2175,0.153,0.3173,0.2859,81.14,81.3,0.75,0.2,80.71,62.64
66,1,CA1-DG,168.0,0.9543,0.0667,140.0,6000,0.2572,2,0.0789,0.0373,0,0.2439,0.1542,0.3122,0.2851,47.42,55.56,0.75,0.5,82.98,76.77
66,1,CA1-V1,8.0,0.04,0.0873,-20.0,6000,0.1835,1,0.0171,-0.0125,0,0.3654,0.0821,0.1463,0.1257,nan,nan,,,77.26,89.52
66,1,CA1-V1,13.0,0.0686,0.1809,-15.0,6000,0.1841,1,0.0172,0.0205,0,0.7147,0.0772,0.2419,0.1713,78.58,59.28,0.5556,0.4286,83.24,87.75
66,1,CA1-V1,18.0,0.0971,0.2378,-10.0,6000,0.0991,0,0.0,-0.0135,0,0.3762,0.0599,0.1657,0.0885,86.62,74.11,0.4,0.4286,88.63,88.48
66,1,CA1-V1,23.0,0.1257,0.3668,-5.0,6000,0.1562,0,0.0,0.0041,0,0.2438,0.0439,0.1528,0.1494,87.17,86.2,0.5556,0.6667,82.59,89.12
66,1,CA1-V1,28.0,0.1543,0.5437,0.0,6000,0.1149,0,0.0,0.0076,0,0.329,0.0597,0.151,0.1193,78.47,81.52,0.5556,0.4286,87.8,65.77
66,1,CA1-V1,33.0,0.1829,0.7337,5.0,6000,0.0597,0,0.0,-0.0191,-7,0.3027,0.0599,0.1574,0.1142,67.89,70.4,0.5556,0.4286,80.79,67.72
66,1,CA1-V1,38.0,0.2114,0.7044,10.0,6000,0.0643,0,0.0,0.0025,0,0.2159,0.0579,0.1426,0.1086,79.33,89.73,0.5556,0.25,79.94,86.49
66,1,CA1-V1,43.0,0.24,0.7428,15.0,6000,0.0798,0,0.0,-0.032,0,0.1692,0.0533,0.1515,0.1368,68.5,67.42,0.5556,0.6667,74.99,84.63
66,1,CA1-V1,48.0,0.2686,0.8038,20.0,6000,0.1773,4,0.0772,-0.0117,0,0.1303,0.0432,0.1929,0.1285,74.8,68.96,0.5556,0.25,89.37,75.72
66,1,CA1-V1,53.0,0.2971,0.9917,25.0,6000,0.1316,0,0.0,-0.008,0,0.252,0.0595,0.1938,0.1287,79.84,84.72,0.4,0.25,84.5,89.0
66,1,CA1-V1,58.0,0.3257,0.9917,30.0,6000,0.1029,0,0.0,0.0026,0,0.1931,0.0644,0.1824,0.1068,81.65,75.61,0.5556,0.6667,89.44,73.16
66,1,CA1-V1,63.0,0.3543,0.965,35.0,6000,0.2415,3,0.0771,-0.0041,-4,0.2003,0.0834,0.1419,0.1286,76.32,85.75,0.4,0.4286,81.72,76.71
66,1,CA1-V1,68.0,0.3829,0.915,40.0,6000,0.0225,2,0.0467,0.0001,0,0.299,0.0919,0.1506,0.1094,73.96,77.11,0.5556,0.6667,87.44,87.68
66,1,CA1-V1,73.0,0.4114,0.7755,45.0,6000,0.2399,1,0.0296,-0.0174,0,0.6143,0.0813,0.218,0.1294,73.02,67.21,0.5556,0.6667,82.92,65.25
66,1,CA1-V1,78.0,0.44,0.754,50.0,6000,0.0524,0,0.0,0.0362,4,0.2738,0.0759,0.1199,0.0883,79.44,64.64,0.2727,0.6667,80.66,81.41
66,1,CA1-V1,83.0,0.4686,0.722,55.0,6000,0.024,0,0.0,-0.0429,-10,0.2756,0.0637,0.1546,0.1307,68.86,84.69,0.4,0.6667,78.54,80.61
66,1,CA1-V1,88.0,0.4971,0.7711,60.0,6000,0.143,0,0.0,-0.0077,0,0.1572,0.0691,0.1653,0.1252,86.57,79.33,0.1667,0.6667,78.07,72.2
66,1,CA1-V1,93.0,0.5257,0.8193,65.0,6000,0.0861,0,0.0,-0.0118,0,0.2455,0.0649,0.144,0.098,73.77,68.97,0.1667,0.4286,85.71,86.19
66,1,CA1-V1,98.0,0.5543,0.8782,70.0,6000,-0.0639,6,0.1244,-0.0062,0,0.5883,0.0369,0.1504,0.0912,69.76,66.68,0.2727,0.4286,86.03,80.14
66,1,CA1-V1,103.0,0.5829,0.8685,75.0,6000,0.0307,0,0.0,-0.018,-6,0.1806,0.066,0.1399,0.0955,85.39,57.37,0.2727,0.25,77.99,86.86
66,1,CA1-V1,108.0,0.6114,0.7722,80.0,8000,0.0091,0,0.0,-0.032,-7,0.1659,0.1045,0.1215,0.0939,87.33,83.25,0.5556,0.4286,89.94,83.61
66,1,CA1-V1,113.0,0.64,0.6958,85.0,6000,0.01,0,0.0,-0.0164,-10,0.1508,0.0469,0.1357,0.0909,81.43,76.28,0.4,0.25,89.07,84.54
66,1,CA1-V1,118.0,0.6686,0.7958,90.0,6000,0.0556,0,0.0,-0.0513,-4,0.1682,0.0472,0.131,0.1362,79.9,83.98,0.2727,0.25,80.34,78.86
66,1,CA1-V1,123.0,0.6971,0.8921,95.0,6000,0.0516,0,0.0,-0.0274,1,0.2076,0.0357,0.127,0.1138,83.19,85.94,0.5556,0.4286,85.49,78.16
66,1,CA1-V1,128.0,0.7257,0.9333,100.0,6000,0.05,0,0.0,-0.0237,0,0.2178,0.0512,0.1774,0.1413,89.91,87.31,0.2727,0.4286,82.09,86.14
66,1,CA1-V1,133.0,0.7543,0.6667,105.0,6000,0.0563,0,0.0,-0.0015,0,0.1832,0.0365,0.1387,0.1184,86.7,81.0,0.4,0.25,88.92,88.79
66,1,CA1-V1,138.0,0.7829,0.5333,110.0,6000,-0.0889,4,0.0901,-0.0053,0,0.2019,0.0435,0.166,0.148,83.86,72.16,0.4,0.25,81.75,89.64
66,1,CA1-V1,143.0,0.8114,0.4,115.0,6000,0.0445,0,0.0,-0.0204,0,0.271,0.0604,0.1166,0.1244,88.29,87.55,0.2727,0.25,85.66,89.05
66,1,CA1-V1,148.0,0.84,0.3333,120.0,6000,0.0691,0,0.0,0.0,8,0.2859,0.0651,0.1216,0.0967,84.58,79.26,0.4,0.4286,81.93,88.42
66,1,CA1-V1,153.0,0.8686,0.2,125.0,6000,0.1225,0,0.0,0.0164,0,0.2083,0.0461,0.1648,0.1311,67.21,60.19,0.75,0.6667,83.3,82.5
66,1,CA1-V1,158.0,0.8971,0.0667,130.0,6000,0.0903,0,0.0,-0.0172,-10,0.2557,0.0574,0.1615,0.1036,83.32,78.93,0.5556,0.25,89.04,63.41
66,1,CA1-V1,163.0,0.9257,0.0667,135.0,6000,0.0508,0,0.0,-0.0102,0,0.2129,0.0614,0.1289,0.1224,86.82,89.68,0.5556,0.25,87.56,86.63
66,1,CA1-V1,168.0,0.9543,0.0667,140.0,6000,0.0473,0,0.0,-0.0096,0,0.2576,0.0639,0.1232,0.0914,77.22,72.5,0.5556,0.6667,89.09,86.0
66,1,CA1-SUB,8.0,0.04,0.0873,-20.0,6000,0.2967,2,0.0569,0.0199,0,0.3666,0.048,0.225,0.2404,nan,nan,,,79.12,82.02
66,1,CA1-SUB,13.0,0.0686,0.1809,-15.0,6000,0.2586,2,0.0476,-0.0281,0,0.7673,0.0758,0.2818,0.2139,75.73,42.92,0.4,0.6,87.81,73.98
66,1,CA1-SUB,18.0,0.0971,0.2378,-10.0,6000,0.1567,1,0.0124,-0.055,0,0.3632,0.0493,0.2461,0.177,87.67,79.56,0.5556,0.3333,77.2,50.92
66,1,CA1-SUB,23.0,0.1257,0.3668,-5.0,6000,0.2242,1,0.0258,-0.026,0,0.2467,0.0481,0.2291,0.2085,77.41,82.16,0.1667,1.0,81.66,84.92
66,1,CA1-SUB,28.0,0.1543,0.5437,0.0,6000,0.2218,1,0.0252,-0.0674,0,0.3463,0.041,0.2332,0.2385,55.5,39.05,0.4,0.6,72.05,73.15
66,1,CA1-SUB,33.0,0.1829,0.7337,5.0,6000,0.1731,1,0.0152,-0.0103,0,0.2622,0.0419,0.2281,0.2081,55.38,55.72,0.5556,0.6,71.16,88.75
66,1,CA1-SUB,38.0,0.2114,0.7044,10.0,6000,0.1237,0,0.0,-0.0171,-1,0.2311,0.0476,0.2162,0.1808,38.86,33.95,0.5556,0.6,68.0,68.86
66,1,CA1-SUB,43.0,0.24,0.7428,15.0,6000,0.153,0,0.0,-0.0535,-7,0.1866,0.0549,0.2204,0.1805,57.12,27.64,0.5556,0.6,67.79,69.07
66,1,CA1-SUB,48.0,0.2686,0.8038,20.0,6000,-0.0155,2,0.0434,-0.0101,0,0.1313,0.0434,0.2217,0.1654,34.88,32.69,0.5556,1.0,77.03,62.96
66,1,CA1-SUB,53.0,0.2971,0.9917,25.0,6000,0.2081,2,0.0485,0.0054,0,0.2391,0.0461,0.3113,0.2047,51.2,46.07,0.5556,0.6,81.14,39.31
66,1,CA1-SUB,58.0,0.3257,0.9917,30.0,6000,0.2071,2,0.0602,0.0218,0,0.1882,0.0308,0.2817,0.2119,49.77,33.21,0.4,0.6,72.19,47.28
66,1,CA1-SUB,63.0,0.3543,0.965,35.0,6000,0.1723,4,0.1438,0.0053,0,0.195,0.0558,0.2492,0.1914,58.77,53.16,0.75,1.0,61.69,46.57
66,1,CA1-SUB,68.0,0.3829,0.915,40.0,6000,0.2429,5,0.2046,-0.0102,0,0.2507,0.0472,0.2332,0.1936,42.9,40.57,0.2727,0.6,69.01,49.18
66,1,CA1-SUB,73.0,0.4114,0.7755,45.0,6000,0.2418,2,0.0459,0.0004,0,0.6103,0.0335,0.2168,0.2018,60.35,41.77,0.4,0.6,79.23,74.35
66,1,CA1-SUB,78.0,0.44,0.754,50.0,6000,0.1832,1,0.0171,-0.0015,0,0.23,0.0256,0.1604,0.1565,81.98,78.67,0.2727,0.6,82.08,83.52
66,1,CA1-SUB,83.0,0.4686,0.722,55.0,6000,0.0695,0,0.0,-0.0044,0,0.2091,0.0366,0.2112,0.1856,71.49,56.79,0.2727,0.6,85.57,55.38
66,1,CA1-SUB,88.0,0.4971,0.7711,60.0,6000,0.1344,0,0.0,-0.0225,0,0.1687,0.0301,0.2231,0.1691,72.41,44.8,0.2727,0.3333,87.14,82.63
66,1,CA1-SUB,93.0,0.5257,0.8193,65.0,6000,0.1295,0,0.0,-0.0355,0,0.2168,0.0526,0.2297,0.1991,64.1,45.16,0.2727,0.6,72.06,65.2
66,1,CA1-SUB,98.0,0.5543,0.8782,70.0,6000,-0.0444,3,0.0819,-0.04,0,0.5677,0.0305,0.1982,0.1797,62.04,62.34,0.4,0.6,81.71,63.87
66,1,CA1-SUB,103.0,0.5829,0.8685,75.0,6000,0.1011,0,0.0,0.0099,0,0.201,0.0395,0.1744,0.1538,86.34,53.17,0.2727,0.3333,75.31,70.83
66,1,CA1-SUB,108.0,0.6114,0.7722,80.0,8000,0.1346,1,0.0091,-0.0213,0,0.1747,0.0342,0.1964,0.1838,71.54,48.02,0.4,0.3333,76.78,79.72
66,1,CA1-SUB,113.0,0.64,0.6958,85.0,6000,0.1915,1,0.0187,-0.014,0,0.1808,0.0585,0.2182,0.1802,78.59,82.12,0.5556,0.3333,82.99,75.83
