animal,learner,pair,epoch,dim,bin_ms,lag_bins,lag_ms,r,n_bins,n_fit_trials,r_fit
75,1,CA1-DG,naive,2,10,-21,-210,0.00011,6000,30,0.096
75,1,CA1-DG,naive,2,10,-20,-200,-0.02216,6000,30,0.096
75,1,CA1-DG,naive,2,10,-19,-190,-0.00289,6000,30,0.096
75,1,CA1-DG,naive,2,10,-18,-180,-0.0002,6000,30,0.096
75,1,CA1-DG,naive,2,10,-17,-170,0.01388,6000,30,0.096
75,1,CA1-DG,naive,2,10,-16,-160,0.04061,6000,30,0.096
75,1,CA1-DG,naive,2,10,-15,-150,0.03353,6000,30,0.096
75,1,CA1-DG,naive,2,10,-14,-140,0.02846,6000,30,0.096
75,1,CA1-DG,naive,2,10,-13,-130,0.0536,6000,30,0.096
75,1,CA1-DG,naive,2,10,-12,-120,0.02862,6000,30,0.096
75,1,CA1-DG,naive,2,10,-11,-110,0.02128,6000,30,0.096
75,1,CA1-DG,naive,2,10,-10,-100,0.01335,6000,30,0.096
75,1,CA1-DG,naive,2,10,-9,-90,0.00746,6000,30,0.096
75,1,CA1-DG,naive,2,10,-8,-80,-0.00234,6000,30,0.096
75,1,CA1-DG,naive,2,10,-7,-70,0.01405,6000,30,0.096
75,1,CA1-DG,naive,2,10,-6,-60,-0.00364,6000,30,0.096
75,1,CA1-DG,naive,2,10,-5,-50,-0.00169,6000,30,0.096
75,1,CA1-DG,naive,2,10,-4,-40,-0.00304,6000,30,0.096
75,1,CA1-DG,naive,2,10,-3,-30,0.01131,6000,30,0.096
75,1,CA1-DG,naive,2,10,-2,-20,0.02885,6000,30,0.096
75,1,CA1-DG,naive,2,10,-1,-10,0.02979,6000,30,0.096
75,1,CA1-DG,naive,2,10,0,0,0.08088,6000,30,0.096
75,1,CA1-DG,naive,2,10,1,10,0.0532,6000,30,0.096
75,1,CA1-DG,naive,2,10,2,20,0.04064,6000,30,0.096
75,1,CA1-DG,naive,2,10,3,30,0.02674,6000,30,0.096
75,1,CA1-DG,naive,2,10,4,40,0.02913,6000,30,0.096
75,1,CA1-DG,naive,2,10,5,50,0.01372,6000,30,0.096
75,1,CA1-DG,naive,2,10,6,60,0.0394,6000,30,0.096
75,1,CA1-DG,naive,2,10,7,70,0.01454,6000,30,0.096
75,1,CA1-DG,naive,2,10,8,80,0.00816,6000,30,0.096
75,1,CA1-DG,naive,2,10,9,90,0.01143,6000,30,0.096
75,1,CA1-DG,naive,2,10,10,100,0.01212,6000,30,0.096
75,1,CA1-DG,naive,2,10,11,110,0.02311,6000,30,0.096
75,1,CA1-DG,naive,2,10,12,120,0.0297,6000,30,0.096
75,1,CA1-DG,naive,2,10,13,130,0.01428,6000,30,0.096
75,1,CA1-DG,naive,2,10,14,140,0.0203,6000,30,0.096
75,1,CA1-DG,naive,2,10,15,150,0.02922,6000,30,0.096
75,1,CA1-DG,naive,2,10,16,160,0.03597,6000,30,0.096
75,1,CA1-DG,naive,2,10,17,170,0.01723,6000,30,0.096
75,1,CA1-DG,naive,2,10,18,180,0.00789,6000,30,0.096
75,1,CA1-DG,naive,2,10,19,190,-0.00182,6000,30,0.096
75,1,CA1-DG,naive,2,10,20,200,-0.00052,6000,30,0.096
75,1,CA1-DG,naive,2,10,21,210,0.00629,6000,30,0.096
75,1,CA1-DG,naive,2,10,22,220,0.00013,6000,30,0.096
75,1,CA1-DG,naive,2,10,23,230,0.01453,6000,30,0.096
75,1,CA1-DG,naive,2,10,24,240,0.03365,6000,30,0.096
75,1,CA1-DG,naive,2,10,25,250,0.01679,6000,30,0.096
75,1,CA1-DG,naive,3,10,-25,-250,-0.00381,6000,30,0.081
75,1,CA1-DG,naive,3,10,-24,-240,0.01247,6000,30,0.081
75,1,CA1-DG,naive,3,10,-23,-230,-0.00101,6000,30,0.081
75,1,CA1-DG,naive,3,10,-22,-220,0.00932,6000,30,0.081
75,1,CA1-DG,naive,3,10,-21,-210,-0.00411,6000,30,0.081
75,1,CA1-DG,naive,3,10,-20,-200,0.00615,6000,30,0.081
75,1,CA1-DG,naive,3,10,-19,-190,0.01005,6000,30,0.081
75,1,CA1-DG,naive,3,10,-18,-180,0.01048,6000,30,0.081
75,1,CA1-DG,naive,3,10,-17,-170,0.01293,6000,30,0.081
75,1,CA1-DG,naive,3,10,-16,-160,0.00595,6000,30,0.081
75,1,CA1-DG,naive,3,10,-15,-150,0.01321,6000,30,0.081
75,1,CA1-DG,naive,3,10,-14,-140,0.00161,6000,30,0.081
75,1,CA1-DG,naive,3,10,-13,-130,-0.00868,6000,30,0.081
75,1,CA1-DG,naive,3,10,-12,-120,0.01201,6000,30,0.081
75,1,CA1-DG,naive,3,10,-11,-110,0.01397,6000,30,0.081
75,1,CA1-DG,naive,3,10,-10,-100,0.00341,6000,30,0.081
75,1,CA1-DG,naive,3,10,-9,-90,0.00075,6000,30,0.081
75,1,CA1-DG,naive,3,10,-8,-80,0.00342,6000,30,0.081
75,1,CA1-DG,naive,3,10,-7,-70,0.01241,6000,30,0.081
75,1,CA1-DG,naive,3,10,-6,-60,0.00252,6000,30,0.081
75,1,CA1-DG,naive,3,10,-5,-50,0.00385,6000,30,0.081
75,1,CA1-DG,naive,3,10,-4,-40,0.03444,6000,30,0.081
75,1,CA1-DG,naive,3,10,-3,-30,0.04184,6000,30,0.081
75,1,CA1-DG,naive,3,10,-2,-20,0.01422,6000,30,0.081
75,1,CA1-DG,naive,3,10,-1,-10,0.03432,6000,30,0.081
75,1,CA1-DG,naive,3,10,0,0,0.07698,6000,30,0.081
75,1,CA1-DG,naive,3,10,1,10,0.04341,6000,30,0.081
75,1,CA1-DG,naive,3,10,2,20,0.01389,6000,30,0.081
75,1,CA1-DG,naive,3,10,3,30,0.02072,6000,30,0.081
75,1,CA1-DG,naive,3,10,4,40,0.01865,6000,30,0.081
75,1,CA1-DG,naive,3,10,5,50,0.02664,6000,30,0.081
75,1,CA1-DG,naive,3,10,6,60,0.02292,6000,30,0.081
75,1,CA1-DG,naive,3,10,7,70,-0.01036,6000,30,0.081
75,1,CA1-DG,naive,3,10,8,80,0.00687,6000,30,0.081
75,1,CA1-DG,naive,3,10,9,90,-0.00167,6000,30,0.081
75,1,CA1-DG,naive,3,10,10,100,0.01114,6000,30,0.081
75,1,CA1-DG,naive,3,10,11,110,-0.00214,6000,30,0.081
75,1,CA1-DG,naive,3,10,12,120,0.01758,6000,30,0.081
75,1,CA1-DG,naive,3,10,13,130,-0.00068,6000,30,0.081
75,1,CA1-DG,naive,3,10,14,140,-0.01352,6000,30,0.081
75,1,CA1-DG,naive,3,10,15,150,-0.01633,6000,30,0.081
75,1,CA1-DG,naive,3,10,16,160,-0.01098,6000,30,0.081
75,1,CA1-DG,naive,3,10,17,170,0.00946,6000,30,0.081
75,1,CA1-DG,naive,3,10,18,180,-0.01165,6000,30,0.081
75,1,CA1-DG,naive,3,10,19,190,0.00019,6000,30,0.081
75,1,CA1-DG,naive,3,10,20,200,0.00189,6000,30,0.081
75,1,CA1-DG,naive,3,10,21,210,-0.00566,6000,30,0.081
75,1,CA1-DG,naive,3,10,22,220,0.01431,6000,30,0.081
75,1,CA1-DG,naive,3,10,23,230,0.01846,6000,30,0.081
75,1,CA1-DG,naive,3,10,24,240,0.00585,6000,30,0.081
75,1,CA1-DG,naive,3,10,25,250,-0.00355,6000,30,0.081
75,1,CA1-DG,intermediate,1,10,-25,-250,0.0924,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-24,-240,0.05499,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-23,-230,0.00169,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-22,-220,-0.04551,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-21,-210,-0.08538,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-20,-200,-0.12627,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-19,-190,-0.12068,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-18,-180,-0.0786,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-17,-170,-0.03507,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-16,-160,0.01281,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-15,-150,0.07314,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-14,-140,0.11297,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-13,-130,0.12984,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-12,-120,0.12908,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-11,-110,0.08006,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-10,-100,0.02402,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-9,-90,-0.03989,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-8,-80,-0.08788,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-7,-70,-0.13621,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-6,-60,-0.12875,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-5,-50,-0.10491,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-4,-40,-0.05937,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-3,-30,0.02799,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-2,-20,0.10311,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,-1,-10,0.21842,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,0,0,0.31585,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,1,10,0.19543,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,2,20,0.13388,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,3,30,0.06394,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,4,40,-0.02977,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,5,50,-0.09439,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,6,60,-0.14287,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,7,70,-0.14757,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,8,80,-0.11331,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,9,90,-0.07055,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,10,100,0.00582,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,11,110,0.06809,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,12,120,0.11,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,13,130,0.14824,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,14,140,0.13666,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,15,150,0.11968,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,16,160,0.0666,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,17,170,-0.00068,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,18,180,-0.05833,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,19,190,-0.10918,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,20,200,-0.13027,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,21,210,-0.11524,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,22,220,-0.08536,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,23,230,-0.02959,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,24,240,0.04091,6000,30,0.2727
75,1,CA1-DG,intermediate,1,10,25,250,0.08746,6000,30,0.2727
75,1,CA1-DG,intermediate,2,10,-25,-250,0.0003,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-24,-240,-0.00037,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-23,-230,-0.00551,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-22,-220,0.00363,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-21,-210,-0.01301,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-20,-200,-0.00288,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-19,-190,0.00102,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-18,-180,0.01779,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-17,-170,0.01491,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-16,-160,0.01795,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-15,-150,0.01734,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-14,-140,0.0199,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-13,-130,0.01248,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-12,-120,0.01066,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-11,-110,-0.00661,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-10,-100,-0.00148,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-9,-90,0.01528,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-8,-80,0.01138,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-7,-70,-0.01409,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-6,-60,-0.01029,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-5,-50,-0.01242,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-4,-40,-0.01238,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-3,-30,-0.00237,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-2,-20,0.01244,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,-1,-10,0.02061,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,0,0,0.09731,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,1,10,0.02804,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,2,20,0.0277,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,3,30,0.06066,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,4,40,0.04213,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,5,50,0.01675,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,6,60,0.01641,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,7,70,0.00127,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,8,80,-0.00439,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,9,90,0.00494,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,10,100,0.00326,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,11,110,-0.02061,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,12,120,0.00737,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,13,130,0.00134,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,14,140,0.0222,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,15,150,-0.01202,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,16,160,0.02385,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,17,170,0.02637,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,18,180,0.01783,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,19,190,0.01513,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,20,200,-0.0095,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,21,210,-0.0152,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,22,220,0.01427,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,23,230,-0.01459,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,24,240,-0.00742,6000,30,0.096
75,1,CA1-DG,intermediate,2,10,25,250,0.00592,6000,30,0.096
75,1,CA1-DG,intermediate,3,10,-25,-250,-0.00388,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-24,-240,0.00257,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-23,-230,-0.01223,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-22,-220,-0.01933,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-21,-210,-0.00599,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-20,-200,-0.0204,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-19,-190,-0.01607,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-18,-180,-0.03188,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-17,-170,-0.0044,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-16,-160,-0.00273,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-15,-150,-0.01105,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-14,-140,-0.02441,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-13,-130,-0.00526,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-12,-120,-0.0013,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-11,-110,0.02244,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-10,-100,-0.00446,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-9,-90,-0.00884,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-8,-80,0.00675,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-7,-70,0.0009,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-6,-60,0.00635,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-5,-50,-0.01586,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-4,-40,-0.01837,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-3,-30,-0.01036,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-2,-20,0.00279,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,-1,-10,0.01282,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,0,0,0.06579,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,1,10,0.01666,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,2,20,0.002,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,3,30,-0.02542,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,4,40,-0.01533,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,5,50,-0.02188,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,6,60,-0.02744,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,7,70,-0.02985,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,8,80,-0.00158,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,9,90,0.05028,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,10,100,0.02635,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,11,110,-0.00449,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,12,120,0.00793,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,13,130,-0.00681,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,14,140,-0.02998,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,15,150,0.00808,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,16,160,0.04259,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,17,170,-0.00443,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,18,180,-0.01764,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,19,190,-0.02238,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,20,200,-0.01387,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,21,210,0.00842,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,22,220,0.006,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,23,230,0.00301,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,24,240,0.0278,6000,30,0.081
75,1,CA1-DG,intermediate,3,10,25,250,0.00255,6000,30,0.081
75,1,CA1-DG,expert,1,10,-25,-250,0.04523,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-24,-240,0.00316,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-23,-230,-0.0482,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-22,-220,-0.05879,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-21,-210,-0.07137,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-20,-200,-0.07631,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-19,-190,-0.0476,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-18,-180,-0.00752,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-17,-170,0.03208,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-16,-160,0.06792,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-15,-150,0.08909,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-14,-140,0.11242,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-13,-130,0.1121,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-12,-120,0.05835,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-11,-110,0.01304,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-10,-100,-0.02432,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-9,-90,-0.07045,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-8,-80,-0.10061,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-7,-70,-0.10316,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-6,-60,-0.09246,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-5,-50,-0.05207,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-4,-40,-0.02315,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-3,-30,0.03819,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-2,-20,0.06458,6000,30,0.2727
75,1,CA1-DG,expert,1,10,-1,-10,0.16801,6000,30,0.2727
75,1,CA1-DG,expert,1,10,0,0,0.24488,6000,30,0.2727
75,1,CA1-DG,expert,1,10,1,10,0.10688,6000,30,0.2727
75,1,CA1-DG,expert,1,10,2,20,0.05545,6000,30,0.2727
75,1,CA1-DG,expert,1,10,3,30,0.01297,6000,30,0.2727
75,1,CA1-DG,expert,1,10,4,40,-0.06902,6000,30,0.2727
75,1,CA1-DG,expert,1,10,5,50,-0.10804,6000,30,0.2727
75,1,CA1-DG,expert,1,10,6,60,-0.11157,6000,30,0.2727
75,1,CA1-DG,expert,1,10,7,70,-0.10657,6000,30,0.2727
75,1,CA1-DG,expert,1,10,8,80,-0.06137,6000,30,0.2727
75,1,CA1-DG,expert,1,10,9,90,-0.01157,6000,30,0.2727
75,1,CA1-DG,expert,1,10,10,100,0.04207,6000,30,0.2727
75,1,CA1-DG,expert,1,10,11,110,0.07845,6000,30,0.2727
75,1,CA1-DG,expert,1,10,12,120,0.12962,6000,30,0.2727
75,1,CA1-DG,expert,1,10,13,130,0.11198,6000,30,0.2727
75,1,CA1-DG,expert,1,10,14,140,0.09643,6000,30,0.2727
75,1,CA1-DG,expert,1,10,15,150,0.06949,6000,30,0.2727
75,1,CA1-DG,expert,1,10,16,160,-0.00416,6000,30,0.2727
75,1,CA1-DG,expert,1,10,17,170,-0.04516,6000,30,0.2727
75,1,CA1-DG,expert,1,10,18,180,-0.09813,6000,30,0.2727
75,1,CA1-DG,expert,1,10,19,190,-0.11082,6000,30,0.2727
75,1,CA1-DG,expert,1,10,20,200,-0.09981,6000,30,0.2727
75,1,CA1-DG,expert,1,10,21,210,-0.07409,6000,30,0.2727
75,1,CA1-DG,expert,1,10,22,220,-0.03135,6000,30,0.2727
75,1,CA1-DG,expert,1,10,23,230,0.00489,6000,30,0.2727
75,1,CA1-DG,expert,1,10,24,240,0.04165,6000,30,0.2727
75,1,CA1-DG,expert,1,10,25,250,0.08415,6000,30,0.2727
75,1,CA1-DG,expert,2,10,-25,-250,0.00744,6000,30,0.096
75,1,CA1-DG,expert,2,10,-24,-240,0.00816,6000,30,0.096
75,1,CA1-DG,expert,2,10,-23,-230,-0.00369,6000,30,0.096
75,1,CA1-DG,expert,2,10,-22,-220,0.02192,6000,30,0.096
75,1,CA1-DG,expert,2,10,-21,-210,0.00359,6000,30,0.096
75,1,CA1-DG,expert,2,10,-20,-200,-0.01517,6000,30,0.096
75,1,CA1-DG,expert,2,10,-19,-190,0.00547,6000,30,0.096
75,1,CA1-DG,expert,2,10,-18,-180,-0.00343,6000,30,0.096
75,1,CA1-DG,expert,2,10,-17,-170,0.01604,6000,30,0.096
75,1,CA1-DG,expert,2,10,-16,-160,0.02233,6000,30,0.096
75,1,CA1-DG,expert,2,10,-15,-150,0.02067,6000,30,0.096
75,1,CA1-DG,expert,2,10,-14,-140,0.0156,6000,30,0.096
75,1,CA1-DG,expert,2,10,-13,-130,-6e-05,6000,30,0.096
75,1,CA1-DG,expert,2,10,-12,-120,0.01006,6000,30,0.096
75,1,CA1-DG,expert,2,10,-11,-110,-0.00623,6000,30,0.096
75,1,CA1-DG,expert,2,10,-10,-100,-0.00284,6000,30,0.096
75,1,CA1-DG,expert,2,10,-9,-90,0.00934,6000,30,0.096
75,1,CA1-DG,expert,2,10,-8,-80,-0.00422,6000,30,0.096
75,1,CA1-DG,expert,2,10,-7,-70,0.00647,6000,30,0.096
75,1,CA1-DG,expert,2,10,-6,-60,0.0134,6000,30,0.096
75,1,CA1-DG,expert,2,10,-5,-50,0.00522,6000,30,0.096
75,1,CA1-DG,expert,2,10,-4,-40,0.03575,6000,30,0.096
75,1,CA1-DG,expert,2,10,-3,-30,0.02382,6000,30,0.096
75,1,CA1-DG,expert,2,10,-2,-20,0.00781,6000,30,0.096
75,1,CA1-DG,expert,2,10,-1,-10,0.02421,6000,30,0.096
75,1,CA1-DG,expert,2,10,0,0,0.10345,6000,30,0.096
75,1,CA1-DG,expert,2,10,1,10,0.0316,6000,30,0.096
75,1,CA1-DG,expert,2,10,2,20,-0.00015,6000,30,0.096
75,1,CA1-DG,expert,2,10,3,30,0.02394,6000,30,0.096
75,1,CA1-DG,expert,2,10,4,40,0.04228,6000,30,0.096
75,1,CA1-DG,expert,2,10,5,50,0.02433,6000,30,0.096
75,1,CA1-DG,expert,2,10,6,60,0.01392,6000,30,0.096
75,1,CA1-DG,expert,2,10,7,70,0.00564,6000,30,0.096
75,1,CA1-DG,expert,2,10,8,80,0.02754,6000,30,0.096
75,1,CA1-DG,expert,2,10,9,90,0.0007,6000,30,0.096
75,1,CA1-DG,expert,2,10,10,100,0.01688,6000,30,0.096
75,1,CA1-DG,expert,2,10,11,110,0.00111,6000,30,0.096
75,1,CA1-DG,expert,2,10,12,120,-0.01104,6000,30,0.096
75,1,CA1-DG,expert,2,10,13,130,0.01765,6000,30,0.096
75,1,CA1-DG,expert,2,10,14,140,0.01494,6000,30,0.096
75,1,CA1-DG,expert,2,10,15,150,0.00223,6000,30,0.096
75,1,CA1-DG,expert,2,10,16,160,0.0205,6000,30,0.096
75,1,CA1-DG,expert,2,10,17,170,0.0037,6000,30,0.096
75,1,CA1-DG,expert,2,10,18,180,0.00944,6000,30,0.096
75,1,CA1-DG,expert,2,10,19,190,0.007,6000,30,0.096
75,1,CA1-DG,expert,2,10,20,200,0.01311,6000,30,0.096
75,1,CA1-DG,expert,2,10,21,210,0.02239,6000,30,0.096
75,1,CA1-DG,expert,2,10,22,220,0.00051,6000,30,0.096
75,1,CA1-DG,expert,2,10,23,230,-0.00505,6000,30,0.096
75,1,CA1-DG,expert,2,10,24,240,0.01353,6000,30,0.096
75,1,CA1-DG,expert,2,10,25,250,0.02114,6000,30,0.096
75,1,CA1-DG,expert,3,10,-25,-250,-0.00715,6000,30,0.081
75,1,CA1-DG,expert,3,10,-24,-240,-0.00611,6000,30,0.081
75,1,CA1-DG,expert,3,10,-23,-230,-0.01673,6000,30,0.081
75,1,CA1-DG,expert,3,10,-22,-220,-0.00653,6000,30,0.081
75,1,CA1-DG,expert,3,10,-21,-210,-0.02157,6000,30,0.081
75,1,CA1-DG,expert,3,10,-20,-200,-0.0369,6000,30,0.081
75,1,CA1-DG,expert,3,10,-19,-190,-0.01524,6000,30,0.081
75,1,CA1-DG,expert,3,10,-18,-180,-0.01994,6000,30,0.081
75,1,CA1-DG,expert,3,10,-17,-170,-0.02668,6000,30,0.081
