animal,learner,pair,dim,epoch,bin_ms,lag_bins,lag_ms,r,label,ifi_fit,label_loo,ifi_loo,label_xv,ifi_xv,n_trials_xv,sig,p_perdim,cc_heldout,n_bins,n_fit_trials
68,1,CA1-DG,5,expert,10,9,90,0.01087,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,10,100,0.0022,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,11,110,-0.01003,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,12,120,-0.00342,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,13,130,0.01313,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,14,140,0.01831,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,15,150,0.0148,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,16,160,0.01952,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,17,170,-0.00064,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,18,180,-0.00641,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,19,190,0.00681,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,20,200,0.01234,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,21,210,0.02015,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,22,220,0.016,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,23,230,0.014,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,24,240,0.00256,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,5,expert,10,25,250,-0.00102,FF,0.09724,FF,0.09764,FF,0.07855,231,1,0.00498,0.03407,21477,251
68,1,CA1-DG,6,naive,10,-25,-250,0.00377,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-24,-240,-0.00266,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-23,-230,-0.00792,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-22,-220,-0.00912,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-21,-210,-0.00204,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-20,-200,-0.00175,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-19,-190,-0.01,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-18,-180,-0.01689,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-17,-170,-0.01558,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-16,-160,-0.02286,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-15,-150,-0.00911,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-14,-140,-0.01008,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-13,-130,-0.00122,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-12,-120,0.00102,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-11,-110,9e-05,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-10,-100,-0.00276,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-9,-90,-0.00026,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-8,-80,0.00465,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-7,-70,-0.00195,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-6,-60,6e-05,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-5,-50,-0.00583,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-4,-40,-0.01765,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-3,-30,-0.01407,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-2,-20,-0.00846,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,-1,-10,-0.00816,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,0,0,0.01204,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,1,10,-0.00395,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,2,20,-0.00249,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,3,30,-0.00089,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,4,40,-0.00149,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,5,50,-0.00193,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,6,60,-0.00628,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,7,70,-0.00645,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,8,80,-0.00542,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,9,90,-0.00186,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,10,100,-0.00927,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,11,110,-0.01209,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,12,120,-0.00975,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,13,130,5e-05,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,14,140,-0.00687,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,15,150,-0.00573,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,16,160,-0.01003,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,17,170,-0.01137,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,18,180,-0.01476,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,19,190,-0.0004,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,20,200,-0.00992,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,21,210,-0.00217,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,22,220,-0.00498,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,23,230,-0.0146,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,24,240,-0.00687,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,naive,10,25,250,-0.01009,FF,0.06083,FB,-0.05228,FB,-0.0445,231,1,0.00498,0.02066,24389,251
68,1,CA1-DG,6,intermediate,10,-25,-250,0.00301,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-24,-240,-0.0072,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-23,-230,-0.00507,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-22,-220,0.00848,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-21,-210,0.01171,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-20,-200,-0.00131,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-19,-190,0.00144,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-18,-180,0.00997,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-17,-170,0.00669,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-16,-160,0.00498,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-15,-150,0.01401,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-14,-140,0.01324,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-13,-130,0.01328,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-12,-120,0.01661,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-11,-110,0.00238,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-10,-100,-0.00194,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-9,-90,0.00029,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-8,-80,0.00761,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-7,-70,0.02075,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-6,-60,0.01654,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-5,-50,-0.00225,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-4,-40,-0.00802,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-3,-30,-0.01246,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-2,-20,0.00724,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,-1,-10,0.02415,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,0,0,0.02905,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,1,10,0.01394,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,2,20,0.00998,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,3,30,-0.00421,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,4,40,0.00714,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,5,50,0.00239,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,6,60,0.00629,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,7,70,0.01037,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,8,80,0.00877,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,9,90,-0.00087,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,10,100,-0.00337,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,11,110,-0.00011,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,12,120,0.00427,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,13,130,0.00388,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,14,140,0.00833,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,15,150,0.00765,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,16,160,-0.00989,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,17,170,-0.00982,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,18,180,-0.00995,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,19,190,-0.0043,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,20,200,0.013,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,21,210,0.01075,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,22,220,0.01162,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,23,230,-0.00114,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,24,240,0.00576,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,intermediate,10,25,250,0.00176,FF,0.06083,FF,0.06225,FB,-0.0445,231,1,0.00498,0.02066,25086,251
68,1,CA1-DG,6,expert,10,-25,-250,-0.00807,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-24,-240,-0.01223,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-23,-230,-0.00889,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-22,-220,-0.00389,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-21,-210,0.00357,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-20,-200,0.00086,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-19,-190,-0.00077,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-18,-180,-0.00767,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-17,-170,-0.00086,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-16,-160,-0.01422,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-15,-150,0.00398,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-14,-140,0.00169,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-13,-130,0.00187,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-12,-120,-0.01731,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-11,-110,-0.02599,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-10,-100,-0.01238,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-9,-90,-0.0015,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-8,-80,-0.00278,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-7,-70,0.00106,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-6,-60,0.02032,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-5,-50,-0.00638,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-4,-40,-0.00654,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-3,-30,-0.01426,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-2,-20,-0.00318,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,-1,-10,-0.00124,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,0,0,0.00984,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,1,10,0.00283,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,2,20,-0.00732,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,3,30,-0.00673,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,4,40,0.00108,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,5,50,-0.00266,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,6,60,-0.00802,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,7,70,-0.00223,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,8,80,-0.00329,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,9,90,0.00148,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,10,100,-0.01289,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,11,110,-0.02109,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,12,120,-0.01967,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,13,130,-0.00483,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,14,140,-0.00238,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,15,150,-0.00456,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,16,160,-0.01382,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,17,170,0.00211,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,18,180,-0.00116,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,19,190,-0.0003,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,20,200,0.00688,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,21,210,0.00194,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,22,220,0.00646,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,23,230,-0.00655,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,24,240,-0.0097,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,6,expert,10,25,250,-0.00073,FF,0.06083,FF,0.0631,FB,-0.0445,231,1,0.00498,0.02066,21477,251
68,1,CA1-DG,7,naive,10,-25,-250,0.01694,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-24,-240,0.00015,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-23,-230,-0.00102,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-22,-220,0.00718,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-21,-210,-0.00837,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-20,-200,0.00017,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-19,-190,0.02079,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-18,-180,0.01049,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-17,-170,0.01083,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-16,-160,0.00698,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-15,-150,0.00505,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-14,-140,0.01363,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-13,-130,0.02012,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-12,-120,0.00575,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-11,-110,0.00603,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-10,-100,0.00874,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-9,-90,0.00797,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-8,-80,0.01013,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
68,1,CA1-DG,7,naive,10,-7,-70,0.00048,FB,-0.08391,FB,-0.08125,FB,-0.07855,231,1,0.00498,0.01761,24389,251
