animal,pair,epoch,dim,peak_cc,sig,ifi,lag
52,CA1-CA3,intermediate,14,0.0093,0,-0.0142,0
52,CA1-CA3,intermediate,15,0.0128,0,0.0078,-1
52,CA1-CA3,intermediate,16,-0.0041,0,0.0413,7
52,CA1-CA3,intermediate,17,0.0085,0,0.0198,7
52,CA1-CA3,intermediate,18,-0.004,0,0.0478,7
52,CA1-CA3,intermediate,19,-0.0216,0,-0.0043,-6
52,CA1-CA3,intermediate,20,0.0074,0,-0.3271,-2
52,CA1-CA3,expert,1,0.1251,1,0.0139,0
52,CA1-CA3,expert,2,0.2411,1,-0.0229,0
52,CA1-CA3,expert,3,-0.12,0,-0.0111,0
52,CA1-CA3,expert,4,0.271,1,-0.0295,0
52,CA1-CA3,expert,5,0.1939,1,-0.0318,0
52,CA1-CA3,expert,6,0.1954,1,-0.0409,0
52,CA1-CA3,expert,7,-0.1798,0,-0.0481,0
52,CA1-CA3,expert,8,-0.1475,0,-0.0334,-1
52,CA1-CA3,expert,9,-0.1387,0,-0.0336,-1
52,CA1-CA3,expert,10,0.1729,1,-0.0094,0
52,CA1-CA3,expert,11,0.0984,0,-0.0238,0
52,CA1-CA3,expert,12,-0.0062,0,-0.042,-1
52,CA1-CA3,expert,13,-0.1866,0,-0.0512,-1
52,CA1-CA3,expert,14,0.0194,0,-0.0273,1
52,CA1-CA3,expert,15,0.1506,1,-0.0218,-5
52,CA1-CA3,expert,16,-0.0236,0,-0.0198,-7
52,CA1-CA3,expert,17,-0.0859,0,-0.0157,5
52,CA1-CA3,expert,18,-0.0132,0,-0.0098,5
52,CA1-CA3,expert,19,0.0447,0,0.0679,-7
52,CA1-CA3,expert,20,0.0458,0,0.0528,7
52,CA1-DG,naive,1,0.2185,1,-0.0063,0
52,CA1-DG,naive,2,-0.0615,0,0.0041,0
52,CA1-DG,naive,3,0.1225,1,0.0093,0
52,CA1-DG,naive,4,0.231,1,0.0242,0
52,CA1-DG,naive,5,0.19,1,-0.006,0
52,CA1-DG,naive,6,0.2291,1,0.0021,0
52,CA1-DG,naive,7,0.2007,1,0.016,0
52,CA1-DG,naive,8,0.2059,1,0.0137,0
52,CA1-DG,naive,9,-0.1831,0,0.0,0
52,CA1-DG,naive,10,-0.0498,0,-0.0014,0
52,CA1-DG,naive,11,0.1859,1,0.0116,0
52,CA1-DG,naive,12,-0.1906,0,0.0162,1
52,CA1-DG,naive,13,0.2094,1,0.0264,0
52,CA1-DG,naive,14,-0.1359,0,0.0099,0
52,CA1-DG,naive,15,-0.1924,0,-0.0317,0
52,CA1-DG,naive,16,0.1951,1,-0.0385,0
52,CA1-DG,naive,17,-0.1753,0,-0.0373,0
52,CA1-DG,naive,18,0.0978,1,-0.0052,0
52,CA1-DG,naive,19,-0.1707,0,0.0746,3
52,CA1-DG,naive,20,-0.2019,0,0.1714,8
52,CA1-DG,intermediate,1,0.2283,1,-0.0005,0
52,CA1-DG,intermediate,2,0.1058,1,-0.0108,0
52,CA1-DG,intermediate,3,0.1234,1,-0.0008,0
