animal,learner,pair,epoch,bin_ms,lag_bins,lag_ms,n_samples,cc1,cc_mean3,n_sig,angle_x,angle_y,angle_x_cc1,angle_y_cc1,floor_x,floor_y,floor_x_cc1,floor_y_cc1,gini_x_conn,gini_y_conn,angle_ff_fb_x,angle_ff_fb_y,angle_ff_fb_cc1
75,1,CA1-RSC,session,10,-25,-250,11500,0.0352,0.0175,2,74.0,80.38,82.19,79.86,90.0,85.29,90.0,70.89,0.4371,0.7029,71.46,89.91,38.14
75,1,CA1-DG,session,10,0,0,12000,0.2009,0.1373,2,0.0,0.0,0.0,0.0,89.45,87.16,86.09,78.28,0.5519,0.5602,78.72,86.12,77.98
75,1,CA1-DG,session,10,1,10,11980,0.0767,0.0341,2,86.94,74.36,73.97,77.02,89.45,87.16,86.09,78.28,0.414,0.5591,78.72,86.12,77.98
75,1,CA1-DG,session,10,-1,-10,11980,0.0999,0.082,2,88.13,80.79,4.51,10.99,89.45,87.16,86.09,78.28,0.5719,0.6131,78.72,86.12,77.98
75,1,CA1-DG,session,10,2,20,11960,0.0474,0.0183,2,76.93,82.54,77.53,83.6,89.45,87.16,86.09,78.28,0.3533,0.563,78.72,86.12,77.98
75,1,CA1-DG,session,10,-2,-20,11960,0.0348,0.0469,2,70.28,88.77,4.95,12.44,89.45,87.16,86.09,78.28,0.4358,0.5635,78.72,86.12,77.98
75,1,CA1-DG,session,10,3,30,11940,0.0729,0.0334,2,83.72,87.79,75.41,83.79,89.45,87.16,86.09,78.28,0.3731,0.5653,78.72,86.12,77.98
75,1,CA1-DG,session,10,-3,-30,11940,0.0358,0.0569,2,77.77,77.27,5.37,18.2,89.45,87.16,86.09,78.28,0.376,0.5557,78.72,86.12,77.98
75,1,CA1-DG,session,10,4,40,11920,0.0594,0.0332,2,88.35,87.13,89.78,86.7,89.45,87.16,86.09,78.28,0.4162,0.5499,78.72,86.12,77.98
75,1,CA1-DG,session,10,-4,-40,11920,0.0879,0.0428,2,82.16,80.02,89.43,89.29,89.45,87.16,86.09,78.28,0.3593,0.5637,78.72,86.12,77.98
75,1,CA1-DG,session,10,5,50,11900,0.0741,0.0307,2,85.08,73.27,83.03,83.54,89.45,87.16,86.09,78.28,0.4074,0.526,78.72,86.12,77.98
75,1,CA1-DG,session,10,-5,-50,11900,0.0235,0.0115,2,81.81,89.03,84.08,87.24,89.45,87.16,86.09,78.28,0.5349,0.5242,78.72,86.12,77.98
75,1,CA1-DG,session,10,7,70,11860,-0.0079,0.0099,2,84.13,78.39,89.87,40.38,89.45,87.16,86.09,78.28,0.4494,0.516,78.72,86.12,77.98
75,1,CA1-DG,session,10,-7,-70,11860,0.0236,0.0222,2,87.37,83.79,78.43,85.87,89.45,87.16,86.09,78.28,0.3994,0.5295,78.72,86.12,77.98
75,1,CA1-DG,session,10,10,100,11800,0.0209,0.0336,2,83.39,89.66,87.34,88.04,89.45,87.16,86.09,78.28,0.3662,0.5042,78.72,86.12,77.98
75,1,CA1-DG,session,10,-10,-100,11800,0.0738,0.0365,2,70.19,88.89,82.91,88.72,89.45,87.16,86.09,78.28,0.4069,0.5406,78.72,86.12,77.98
75,1,CA1-DG,session,10,15,150,11700,0.0327,0.0149,2,83.81,88.44,19.13,86.78,89.45,87.16,86.09,78.28,0.4685,0.5224,78.72,86.12,77.98
75,1,CA1-DG,session,10,-15,-150,11700,0.0351,0.0098,2,87.59,89.89,80.25,87.1,89.45,87.16,86.09,78.28,0.4012,0.566,78.72,86.12,77.98
75,1,CA1-DG,session,10,20,200,11600,0.0203,0.0086,2,79.46,82.44,79.69,89.14,89.45,87.16,86.09,78.28,0.4554,0.492,78.72,86.12,77.98
75,1,CA1-DG,session,10,-20,-200,11600,0.0137,0.0187,2,87.1,86.37,89.84,70.09,89.45,87.16,86.09,78.28,0.4378,0.5702,78.72,86.12,77.98
75,1,CA1-DG,session,10,25,250,11500,0.0453,0.0151,2,89.82,86.05,85.43,84.97,89.45,87.16,86.09,78.28,0.3636,0.5132,78.72,86.12,77.98
75,1,CA1-DG,session,10,-25,-250,11500,-0.0151,0.0045,2,83.71,89.21,68.06,79.39,89.45,87.16,86.09,78.28,0.4409,0.5692,78.72,86.12,77.98
75,1,CA1-V1,session,10,0,0,12000,-0.1299,-0.0306,7,0.0,0.0,0.0,0.0,89.63,74.71,78.33,66.64,0.4439,0.5176,87.48,84.36,71.0
75,1,CA1-V1,session,10,1,10,11980,0.0298,0.0239,7,83.52,86.07,46.34,52.94,89.63,74.71,78.33,66.64,0.4193,0.4909,87.48,84.36,71.0
75,1,CA1-V1,session,10,-1,-10,11980,-0.0872,-0.0267,7,83.88,77.34,67.99,71.62,89.63,74.71,78.33,66.64,0.4756,0.4995,87.48,84.36,71.0
75,1,CA1-V1,session,10,2,20,11960,0.0001,-0.0121,7,84.62,89.7,48.02,77.47,89.63,74.71,78.33,66.64,0.3897,0.5213,87.48,84.36,71.0
75,1,CA1-V1,session,10,-2,-20,11960,0.0214,0.0131,7,82.15,78.96,59.62,60.19,89.63,74.71,78.33,66.64,0.4649,0.5125,87.48,84.36,71.0
75,1,CA1-V1,session,10,3,30,11940,-0.0255,-0.0003,7,69.14,82.84,53.86,88.88,89.63,74.71,78.33,66.64,0.4531,0.5331,87.48,84.36,71.0
75,1,CA1-V1,session,10,-3,-30,11940,0.0134,-0.0057,7,78.0,88.78,75.87,87.83,89.63,74.71,78.33,66.64,0.4331,0.5219,87.48,84.36,71.0
75,1,CA1-V1,session,10,4,40,11920,-0.0045,-0.0008,7,74.12,85.68,51.05,81.17,89.63,74.71,78.33,66.64,0.4831,0.5188,87.48,84.36,71.0
75,1,CA1-V1,session,10,-4,-40,11920,-0.0175,-0.0017,7,89.7,84.22,69.68,80.51,89.63,74.71,78.33,66.64,0.4671,0.5246,87.48,84.36,71.0
75,1,CA1-V1,session,10,5,50,11900,0.0171,-0.0007,7,73.79,77.51,53.31,81.8,89.63,74.71,78.33,66.64,0.4815,0.5048,87.48,84.36,71.0
75,1,CA1-V1,session,10,-5,-50,11900,0.0217,0.0024,7,88.06,86.86,83.86,76.15,89.63,74.71,78.33,66.64,0.4789,0.4998,87.48,84.36,71.0
75,1,CA1-V1,session,10,7,70,11860,0.0094,0.007,7,86.44,87.16,46.99,79.47,89.63,74.71,78.33,66.64,0.5312,0.5212,87.48,84.36,71.0
75,1,CA1-V1,session,10,-7,-70,11860,-0.0111,0.0147,7,79.26,79.53,80.49,63.07,89.63,74.71,78.33,66.64,0.4345,0.5263,87.48,84.36,71.0
75,1,CA1-V1,session,10,10,100,11800,0.0124,0.0169,7,80.6,89.28,70.91,88.32,89.63,74.71,78.33,66.64,0.4146,0.5165,87.48,84.36,71.0
75,1,CA1-V1,session,10,-10,-100,11800,-0.0015,0.0047,7,87.14,79.06,88.54,80.95,89.63,74.71,78.33,66.64,0.539,0.5246,87.48,84.36,71.0
75,1,CA1-V1,session,10,15,150,11700,0.0061,0.0135,7,79.19,87.42,69.26,78.83,89.63,74.71,78.33,66.64,0.4306,0.5082,87.48,84.36,71.0
75,1,CA1-V1,session,10,-15,-150,11700,0.0207,0.0077,7,63.23,83.19,63.55,56.03,89.63,74.71,78.33,66.64,0.4555,0.486,87.48,84.36,71.0
75,1,CA1-V1,session,10,20,200,11600,-0.0076,-0.0028,7,80.58,83.01,87.04,72.53,89.63,74.71,78.33,66.64,0.5623,0.53,87.48,84.36,71.0
75,1,CA1-V1,session,10,-20,-200,11600,0.0046,0.0049,7,78.05,89.72,86.23,64.61,89.63,74.71,78.33,66.64,0.5706,0.5221,87.48,84.36,71.0
75,1,CA1-V1,session,10,25,250,11500,0.0289,0.0148,7,77.96,84.87,80.47,89.19,89.63,74.71,78.33,66.64,0.4507,0.5253,87.48,84.36,71.0
75,1,CA1-V1,session,10,-25,-250,11500,0.0317,0.0289,7,86.94,88.84,84.58,66.04,89.63,74.71,78.33,66.64,0.4305,0.5034,87.48,84.36,71.0
75,1,CA1-SUB,session,10,0,0,12000,0.1371,0.0494,3,0.0,0.0,0.0,0.0,76.72,86.8,56.74,56.47,0.4725,0.2313,70.39,85.99,59.98
75,1,CA1-SUB,session,10,1,10,11980,0.0546,0.0209,3,72.35,81.04,59.62,76.51,76.72,86.8,56.74,56.47,0.4443,0.2233,70.39,85.99,59.98
75,1,CA1-SUB,session,10,-1,-10,11980,0.037,0.0451,3,69.94,59.35,45.94,38.47,76.72,86.8,56.74,56.47,0.4888,0.2168,70.39,85.99,59.98
75,1,CA1-SUB,session,10,2,20,11960,0.0414,0.0283,3,89.24,68.99,69.09,85.35,76.72,86.8,56.74,56.47,0.3794,0.244,70.39,85.99,59.98
75,1,CA1-SUB,session,10,-2,-20,11960,0.034,0.0243,3,84.12,83.8,40.25,56.56,76.72,86.8,56.74,56.47,0.4639,0.1951,70.39,85.99,59.98
75,1,CA1-SUB,session,10,3,30,11940,0.0086,0.0107,3,80.42,85.07,55.69,68.2,76.72,86.8,56.74,56.47,0.4943,0.2177,70.39,85.99,59.98
75,1,CA1-SUB,session,10,-3,-30,11940,0.0184,0.0158,3,87.92,81.76,32.63,60.43,76.72,86.8,56.74,56.47,0.5504,0.2456,70.39,85.99,59.98
75,1,CA1-SUB,session,10,4,40,11920,-0.0031,0.0105,3,84.27,82.7,59.62,84.87,76.72,86.8,56.74,56.47,0.5135,0.2225,70.39,85.99,59.98
75,1,CA1-SUB,session,10,-4,-40,11920,0.0213,0.0155,3,84.82,78.65,68.28,73.01,76.72,86.8,56.74,56.47,0.3845,0.2228,70.39,85.99,59.98
75,1,CA1-SUB,session,10,5,50,11900,0.0317,0.0076,3,86.87,87.36,52.33,64.33,76.72,86.8,56.74,56.47,0.4167,0.2284,70.39,85.99,59.98
75,1,CA1-SUB,session,10,-5,-50,11900,0.0188,0.0241,3,70.3,89.53,60.44,89.76,76.72,86.8,56.74,56.47,0.4724,0.261,70.39,85.99,59.98
75,1,CA1-SUB,session,10,7,70,11860,0.0169,0.0181,3,66.08,82.1,73.06,83.51,76.72,86.8,56.74,56.47,0.4072,0.2224,70.39,85.99,59.98
75,1,CA1-SUB,session,10,-7,-70,11860,0.0561,0.0336,3,73.33,79.27,89.68,85.07,76.72,86.8,56.74,56.47,0.4867,0.2484,70.39,85.99,59.98
75,1,CA1-SUB,session,10,10,100,11800,0.0125,0.0082,3,68.83,85.74,55.97,56.88,76.72,86.8,56.74,56.47,0.3953,0.2226,70.39,85.99,59.98
75,1,CA1-SUB,session,10,-10,-100,11800,0.0205,0.0137,3,65.06,89.65,50.67,77.53,76.72,86.8,56.74,56.47,0.4698,0.2212,70.39,85.99,59.98
75,1,CA1-SUB,session,10,15,150,11700,0.0409,0.0366,3,77.55,78.21,70.92,46.08,76.72,86.8,56.74,56.47,0.4107,0.2508,70.39,85.99,59.98
75,1,CA1-SUB,session,10,-15,-150,11700,0.0434,0.0227,3,80.65,88.4,73.26,44.88,76.72,86.8,56.74,56.47,0.3726,0.2231,70.39,85.99,59.98
75,1,CA1-SUB,session,10,20,200,11600,0.0271,0.0072,3,89.63,79.69,73.2,77.36,76.72,86.8,56.74,56.47,0.5412,0.2273,70.39,85.99,59.98
75,1,CA1-SUB,session,10,-20,-200,11600,0.0361,0.0186,3,76.64,61.53,71.03,89.05,76.72,86.8,56.74,56.47,0.415,0.1864,70.39,85.99,59.98
75,1,CA1-SUB,session,10,25,250,11500,0.0455,0.034,3,88.73,83.43,41.34,57.06,76.72,86.8,56.74,56.47,0.3767,0.2476,70.39,85.99,59.98
75,1,CA1-SUB,session,10,-25,-250,11500,0.0316,0.0166,3,80.38,87.02,41.41,73.52,76.72,86.8,56.74,56.47,0.4364,0.2084,70.39,85.99,59.98
75,1,RSC-SUB,session,10,0,0,12000,0.2189,0.1325,1,0.0,0.0,0.0,0.0,57.04,58.89,52.5,48.96,0.6673,0.2082,64.79,71.54,31.77
75,1,RSC-SUB,session,10,1,10,11980,0.1907,0.0972,1,39.34,42.72,18.42,17.28,57.04,58.89,52.5,48.96,0.674,0.2526,64.79,71.54,31.77
75,1,RSC-SUB,session,10,-1,-10,11980,0.1468,0.1142,1,26.36,32.25,17.75,22.07,57.04,58.89,52.5,48.96,0.663,0.2256,64.79,71.54,31.77
75,1,RSC-SUB,session,10,2,20,11960,0.1549,0.0584,1,70.77,61.43,28.02,21.37,57.04,58.89,52.5,48.96,0.687,0.3019,64.79,71.54,31.77
75,1,RSC-SUB,session,10,-2,-20,11960,0.0895,0.0883,1,39.76,59.45,64.77,69.92,57.04,58.89,52.5,48.96,0.6634,0.2584,64.79,71.54,31.77
75,1,RSC-SUB,session,10,3,30,11940,0.1358,0.0724,1,66.7,69.25,32.88,26.34,57.04,58.89,52.5,48.96,0.6792,0.2571,64.79,71.54,31.77
75,1,RSC-SUB,session,10,-3,-30,11940,0.1241,0.1029,1,44.78,65.59,43.25,39.28,57.04,58.89,52.5,48.96,0.6638,0.2687,64.79,71.54,31.77
75,1,RSC-SUB,session,10,4,40,11920,0.1154,0.0727,1,68.65,69.22,22.33,16.36,57.04,58.89,52.5,48.96,0.6716,0.2378,64.79,71.54,31.77
75,1,RSC-SUB,session,10,-4,-40,11920,0.1299,0.0992,1,39.77,48.17,29.53,31.42,57.04,58.89,52.5,48.96,0.6707,0.2845,64.79,71.54,31.77
75,1,RSC-SUB,session,10,5,50,11900,0.1089,0.0854,1,57.13,61.85,27.38,20.85,57.04,58.89,52.5,48.96,0.6669,0.2546,64.79,71.54,31.77
75,1,RSC-SUB,session,10,-5,-50,11900,0.1038,0.1007,1,51.23,56.36,35.43,38.13,57.04,58.89,52.5,48.96,0.6686,0.3017,64.79,71.54,31.77
75,1,RSC-SUB,session,10,7,70,11860,0.1395,0.1072,1,46.79,56.99,34.02,39.91,57.04,58.89,52.5,48.96,0.6627,0.249,64.79,71.54,31.77
75,1,RSC-SUB,session,10,-7,-70,11860,0.1279,0.0883,1,50.84,58.63,25.55,22.48,57.04,58.89,52.5,48.96,0.6654,0.2227,64.79,71.54,31.77
75,1,RSC-SUB,session,10,10,100,11800,0.1322,0.082,1,41.87,57.75,32.2,26.29,57.04,58.89,52.5,48.96,0.6676,0.2487,64.79,71.54,31.77
75,1,RSC-SUB,session,10,-10,-100,11800,0.093,0.0794,1,54.91,63.83,47.51,43.43,57.04,58.89,52.5,48.96,0.6725,0.2286,64.79,71.54,31.77
75,1,RSC-SUB,session,10,15,150,11700,0.1368,0.0873,1,57.23,51.11,30.26,21.82,57.04,58.89,52.5,48.96,0.6707,0.2252,64.79,71.54,31.77
75,1,RSC-SUB,session,10,-15,-150,11700,0.0774,0.0745,1,42.39,52.86,64.53,55.93,57.04,58.89,52.5,48.96,0.6814,0.258,64.79,71.54,31.77
75,1,RSC-SUB,session,10,20,200,11600,0.1261,0.0794,1,57.35,62.3,31.54,30.65,57.04,58.89,52.5,48.96,0.6737,0.2447,64.79,71.54,31.77
75,1,RSC-SUB,session,10,-20,-200,11600,0.0988,0.0746,1,54.07,70.85,35.36,44.24,57.04,58.89,52.5,48.96,0.6674,0.2285,64.79,71.54,31.77
75,1,RSC-SUB,session,10,25,250,11500,0.13,0.0809,1,62.33,61.9,30.38,27.72,57.04,58.89,52.5,48.96,0.6625,0.2802,64.79,71.54,31.77
75,1,RSC-SUB,session,10,-25,-250,11500,0.0483,0.0573,1,63.68,78.75,76.11,65.27,57.04,58.89,52.5,48.96,0.6745,0.2463,64.79,71.54,31.77
75,1,V1-RSC,session,10,0,0,12000,0.4312,0.2955,5,0.0,0.0,0.0,0.0,87.62,68.05,49.6,46.53,0.4986,0.673,75.41,85.33,53.92
75,1,V1-RSC,session,10,1,10,11980,0.2746,0.19,5,49.93,46.82,26.29,21.03,87.62,68.05,49.6,46.53,0.4949,0.672,75.41,85.33,53.92
75,1,V1-RSC,session,10,-1,-10,11980,0.2637,0.1507,5,68.22,63.99,27.05,25.84,87.62,68.05,49.6,46.53,0.4937,0.6716,75.41,85.33,53.92
75,1,V1-RSC,session,10,2,20,11960,0.1443,0.1009,5,66.29,68.33,80.47,64.63,87.62,68.05,49.6,46.53,0.5033,0.6854,75.41,85.33,53.92
75,1,V1-RSC,session,10,-2,-20,11960,0.1261,0.0777,5,74.76,76.78,31.96,24.13,87.62,68.05,49.6,46.53,0.514,0.6697,75.41,85.33,53.92
75,1,V1-RSC,session,10,3,30,11940,0.0736,0.0704,5,86.55,87.09,59.33,68.73,87.62,68.05,49.6,46.53,0.5222,0.686,75.41,85.33,53.92
75,1,V1-RSC,session,10,-3,-30,11940,0.0987,0.0535,5,72.03,65.57,31.91,23.46,87.62,68.05,49.6,46.53,0.5142,0.6688,75.41,85.33,53.92
75,1,V1-RSC,session,10,4,40,11920,0.0837,0.0566,5,79.61,82.17,38.68,32.86,87.62,68.05,49.6,46.53,0.5271,0.6798,75.41,85.33,53.92
75,1,V1-RSC,session,10,-4,-40,11920,0.0752,0.0405,5,64.26,56.87,32.07,25.42,87.62,68.05,49.6,46.53,0.506,0.6651,75.41,85.33,53.92
75,1,V1-RSC,session,10,5,50,11900,0.047,0.0427,5,77.28,83.85,45.28,35.34,87.62,68.05,49.6,46.53,0.5118,0.6827,75.41,85.33,53.92
75,1,V1-RSC,session,10,-5,-50,11900,0.0807,0.0461,5,88.21,87.76,32.54,26.64,87.62,68.05,49.6,46.53,0.5264,0.6722,75.41,85.33,53.92
75,1,V1-RSC,session,10,7,70,11860,0.0653,0.0307,5,82.21,82.18,28.77,22.82,87.62,68.05,49.6,46.53,0.5085,0.6737,75.41,85.33,53.92
75,1,V1-RSC,session,10,-7,-70,11860,0.0634,0.0387,5,72.21,69.98,33.49,35.93,87.62,68.05,49.6,46.53,0.5033,0.6758,75.41,85.33,53.92
75,1,V1-RSC,session,10,10,100,11800,0.0787,0.0335,5,80.11,82.58,26.34,26.62,87.62,68.05,49.6,46.53,0.514,0.6717,75.41,85.33,53.92
75,1,V1-RSC,session,10,-10,-100,11800,0.0482,0.0416,5,66.79,72.89,35.84,38.67,87.62,68.05,49.6,46.53,0.4894,0.6822,75.41,85.33,53.92
75,1,V1-RSC,session,10,15,150,11700,0.0831,0.0524,5,72.44,79.87,25.33,33.42,87.62,68.05,49.6,46.53,0.5012,0.6718,75.41,85.33,53.92
75,1,V1-RSC,session,10,-15,-150,11700,0.073,0.0369,5,81.86,87.56,37.38,32.44,87.62,68.05,49.6,46.53,0.5321,0.6767,75.41,85.33,53.92
75,1,V1-RSC,session,10,20,200,11600,0.0802,0.0416,5,84.53,75.24,22.28,20.9,87.62,68.05,49.6,46.53,0.5025,0.6727,75.41,85.33,53.92
75,1,V1-RSC,session,10,-20,-200,11600,0.0513,0.0105,5,85.27,59.5,37.04,30.79,87.62,68.05,49.6,46.53,0.5015,0.6749,75.41,85.33,53.92
75,1,V1-RSC,session,10,25,250,11500,0.0971,0.0527,5,84.94,79.37,35.37,27.05,87.62,68.05,49.6,46.53,0.4999,0.6771,75.41,85.33,53.92
75,1,V1-RSC,session,10,-25,-250,11500,0.0522,0.0235,5,77.3,80.33,45.75,31.18,87.62,68.05,49.6,46.53,0.4997,0.6769,75.41,85.33,53.92
77,1,CA1-RSC,session,10,0,0,12000,0.1049,0.0576,0,0.0,0.0,0.0,0.0,81.08,81.56,43.7,57.74,0.3402,0.5419,53.12,81.54,32.53
77,1,CA1-RSC,session,10,1,10,11980,0.0394,0.0379,0,86.6,67.96,48.59,43.02,81.08,81.56,43.7,57.74,0.2766,0.5597,53.12,81.54,32.53
77,1,CA1-RSC,session,10,-1,-10,11980,0.0791,0.0356,0,87.21,75.94,52.97,32.32,81.08,81.56,43.7,57.74,0.2844,0.5691,53.12,81.54,32.53
77,1,CA1-RSC,session,10,2,20,11960,0.0494,0.0421,0,51.58,89.56,86.3,61.98,81.08,81.56,43.7,57.74,0.3124,0.5628,53.12,81.54,32.53
77,1,CA1-RSC,session,10,-2,-20,11960,0.0701,0.0398,0,55.19,88.04,85.72,54.3,81.08,81.56,43.7,57.74,0.2979,0.5579,53.12,81.54,32.53
77,1,CA1-RSC,session,10,3,30,11940,0.0311,0.0234,0,76.47,79.24,69.23,77.35,81.08,81.56,43.7,57.74,0.2491,0.5382,53.12,81.54,32.53
77,1,CA1-RSC,session,10,-3,-30,11940,0.0361,0.0309,0,79.25,83.14,69.54,57.58,81.08,81.56,43.7,57.74,0.3537,0.587,53.12,81.54,32.53
77,1,CA1-RSC,session,10,4,40,11920,0.0476,0.037,0,43.15,88.33,26.23,51.25,81.08,81.56,43.7,57.74,0.2555,0.5675,53.12,81.54,32.53
77,1,CA1-RSC,session,10,-4,-40,11920,0.0588,0.0299,0,80.12,84.13,64.75,62.23,81.08,81.56,43.7,57.74,0.2319,0.5673,53.12,81.54,32.53
77,1,CA1-RSC,session,10,5,50,11900,0.008,0.0262,0,87.91,84.68,72.55,52.17,81.08,81.56,43.7,57.74,0.243,0.6068,53.12,81.54,32.53
77,1,CA1-RSC,session,10,-5,-50,11900,0.0687,0.0369,0,72.97,85.9,44.23,58.85,81.08,81.56,43.7,57.74,0.1864,0.5655,53.12,81.54,32.53
77,1,CA1-RSC,session,10,7,70,11860,0.0567,0.0228,0,77.85,89.64,73.93,62.66,81.08,81.56,43.7,57.74,0.2394,0.5805,53.12,81.54,32.53
77,1,CA1-RSC,session,10,-7,-70,11860,0.0942,0.0478,0,86.67,78.6,61.18,59.12,81.08,81.56,43.7,57.74,0.2266,0.5724,53.12,81.54,32.53
77,1,CA1-RSC,session,10,10,100,11800,0.0475,0.027,0,73.87,86.11,55.68,66.26,81.08,81.56,43.7,57.74,0.2052,0.584,53.12,81.54,32.53
77,1,CA1-RSC,session,10,-10,-100,11800,0.0619,0.033,0,72.96,79.77,66.29,50.73,81.08,81.56,43.7,57.74,0.2165,0.5555,53.12,81.54,32.53
77,1,CA1-RSC,session,10,15,150,11700,0.0267,0.0284,0,50.82,83.94,40.01,56.4,81.08,81.56,43.7,57.74,0.3243,0.5915,53.12,81.54,32.53
77,1,CA1-RSC,session,10,-15,-150,11700,0.0505,0.0231,0,50.01,82.01,69.76,69.13,81.08,81.56,43.7,57.74,0.1611,0.5445,53.12,81.54,32.53
77,1,CA1-RSC,session,10,20,200,11600,0.0447,0.0189,0,76.0,88.33,48.8,61.93,81.08,81.56,43.7,57.74,0.2162,0.6086,53.12,81.54,32.53
77,1,CA1-RSC,session,10,-20,-200,11600,0.0499,0.0308,0,77.17,82.35,73.58,56.88,81.08,81.56,43.7,57.74,0.1825,0.5676,53.12,81.54,32.53
77,1,CA1-RSC,session,10,25,250,11500,0.067,0.0234,0,84.73,78.88,65.51,49.36,81.08,81.56,43.7,57.74,0.2189,0.5846,53.12,81.54,32.53
77,1,CA1-RSC,session,10,-25,-250,11500,0.0388,0.0201,0,65.46,80.55,67.83,46.81,81.08,81.56,43.7,57.74,0.2456,0.5522,53.12,81.54,32.53
77,1,CA1-DG,session,10,0,0,12000,0.1175,-0.0073,1,0.0,0.0,0.0,0.0,79.1,89.61,89.18,62.46,0.2082,0.54,63.9,39.87,45.99
77,1,CA1-DG,session,10,1,10,11980,0.0755,0.0054,1,84.9,36.96,76.86,84.76,79.1,89.61,89.18,62.46,0.2892,0.466,63.9,39.87,45.99
77,1,CA1-DG,session,10,-1,-10,11980,0.0028,-0.0013,1,63.68,79.83,53.3,57.55,79.1,89.61,89.18,62.46,0.2875,0.4926,63.9,39.87,45.99
77,1,CA1-DG,session,10,2,20,11960,-0.0051,0.0037,1,71.1,63.79,75.02,82.02,79.1,89.61,89.18,62.46,0.3684,0.3406,63.9,39.87,45.99
77,1,CA1-DG,session,10,-2,-20,11960,0.0482,0.0189,1,79.85,65.21,60.18,50.55,79.1,89.61,89.18,62.46,0.3724,0.4147,63.9,39.87,45.99
77,1,CA1-DG,session,10,3,30,11940,0.0142,0.0077,1,88.93,77.02,66.65,74.02,79.1,89.61,89.18,62.46,0.4178,0.5298,63.9,39.87,45.99
77,1,CA1-DG,session,10,-3,-30,11940,0.0506,0.0199,1,77.71,68.28,43.75,49.7,79.1,89.61,89.18,62.46,0.3222,0.4704,63.9,39.87,45.99
77,1,CA1-DG,session,10,4,40,11920,0.0183,0.0016,1,69.22,84.04,77.65,56.93,79.1,89.61,89.18,62.46,0.3976,0.4411,63.9,39.87,45.99
77,1,CA1-DG,session,10,-4,-40,11920,0.042,0.0183,1,66.83,85.31,38.9,41.91,79.1,89.61,89.18,62.46,0.3196,0.2545,63.9,39.87,45.99
77,1,CA1-DG,session,10,5,50,11900,0.0312,0.0095,1,71.12,64.38,48.51,68.64,79.1,89.61,89.18,62.46,0.2863,0.4071,63.9,39.87,45.99
77,1,CA1-DG,session,10,-5,-50,11900,0.0321,0.0086,1,82.38,89.14,42.01,84.06,79.1,89.61,89.18,62.46,0.2106,0.509,63.9,39.87,45.99
77,1,CA1-DG,session,10,7,70,11860,0.0069,-0.0007,1,89.25,82.98,68.64,49.45,79.1,89.61,89.18,62.46,0.2481,0.4503,63.9,39.87,45.99
77,1,CA1-DG,session,10,-7,-70,11860,0.0114,0.0121,1,71.83,55.44,40.9,44.58,79.1,89.61,89.18,62.46,0.3946,0.5791,63.9,39.87,45.99
77,1,CA1-DG,session,10,10,100,11800,0.0207,0.01,1,79.81,64.51,58.03,78.34,79.1,89.61,89.18,62.46,0.2851,0.5602,63.9,39.87,45.99
77,1,CA1-DG,session,10,-10,-100,11800,0.0319,0.017,1,70.71,55.83,52.35,54.91,79.1,89.61,89.18,62.46,0.3917,0.3738,63.9,39.87,45.99
77,1,CA1-DG,session,10,15,150,11700,0.0153,0.0042,1,67.92,52.92,69.77,44.42,79.1,89.61,89.18,62.46,0.2712,0.4632,63.9,39.87,45.99
77,1,CA1-DG,session,10,-15,-150,11700,0.0324,0.0068,1,86.97,49.79,56.4,82.94,79.1,89.61,89.18,62.46,0.3357,0.304,63.9,39.87,45.99
77,1,CA1-DG,session,10,20,200,11600,0.027,0.0149,1,75.97,50.37,82.6,70.23,79.1,89.61,89.18,62.46,0.2745,0.4236,63.9,39.87,45.99
77,1,CA1-DG,session,10,-20,-200,11600,-0.0092,0.0012,1,69.42,60.5,60.76,29.04,79.1,89.61,89.18,62.46,0.1747,0.5298,63.9,39.87,45.99
77,1,CA1-DG,session,10,25,250,11500,0.0048,0.009,1,82.19,76.53,73.9,85.43,79.1,89.61,89.18,62.46,0.2254,0.459,63.9,39.87,45.99
77,1,CA1-DG,session,10,-25,-250,11500,0.0032,-0.0026,1,51.96,71.42,68.35,70.07,79.1,89.61,89.18,62.46,0.3633,0.3273,63.9,39.87,45.99
77,1,CA1-V1,session,10,0,0,12000,-0.0324,-0.1079,3,0.0,0.0,0.0,0.0,80.09,78.87,58.54,89.49,0.3556,0.4281,74.91,79.13,89.24
77,1,CA1-V1,session,10,1,10,11980,0.0349,0.0069,3,80.9,71.84,53.06,35.85,80.09,78.87,58.54,89.49,0.2198,0.4967,74.91,79.13,89.24
77,1,CA1-V1,session,10,-1,-10,11980,0.0691,0.0363,3,80.37,74.48,65.52,82.85,80.09,78.87,58.54,89.49,0.509,0.4194,74.91,79.13,89.24
77,1,CA1-V1,session,10,2,20,11960,-0.0063,-0.0004,3,89.78,83.18,87.89,57.51,80.09,78.87,58.54,89.49,0.3023,0.5584,74.91,79.13,89.24
77,1,CA1-V1,session,10,-2,-20,11960,0.009,0.0029,3,87.79,87.92,88.43,77.75,80.09,78.87,58.54,89.49,0.2106,0.3626,74.91,79.13,89.24
77,1,CA1-V1,session,10,3,30,11940,0.0106,0.0143,3,69.88,89.47,75.14,49.16,80.09,78.87,58.54,89.49,0.2667,0.4234,74.91,79.13,89.24
77,1,CA1-V1,session,10,-3,-30,11940,0.0011,0.0017,3,87.14,67.54,72.47,77.03,80.09,78.87,58.54,89.49,0.342,0.3644,74.91,79.13,89.24
