animal,learner,pair,dim,bin_ms,lag_bins,lag_ms,cos_same_x,cos_best_x,best_dim_x,cos_same_y,cos_best_y,best_dim_y,cos_split_x,cos_split_y,split_best_x,split_best_y,r_lag,sig,p_perdim,r_zero,n_pairs
28,1,CA1-CA3,8,10,-10,-100,0.08665,0.2945,11,0.05612,0.65606,6,0.1182,0.0634,0.25394,0.61267,0.04122,0,0.90547,0.03979,11800
28,1,CA1-CA3,9,10,-10,-100,0.20181,0.61724,7,0.34471,0.52246,12,0.28059,0.58551,0.44608,0.58551,0.04044,0,0.73134,0.03401,11800
28,1,CA1-CA3,10,10,-10,-100,0.35972,0.68946,3,0.57461,0.86369,11,0.10561,0.675,0.22369,0.675,0.03284,0,0.86567,0.02964,11800
28,1,CA1-CA3,1,10,-9,-90,0.30133,0.70176,2,0.01967,0.28217,8,0.03059,0.54835,0.16848,0.96087,0.14391,1,0.01493,0.26442,11820
28,1,CA1-CA3,2,10,-9,-90,0.26861,0.41341,3,0.10993,0.43501,8,0.3755,0.00675,0.3755,0.61201,0.11158,1,0.00498,0.17811,11820
28,1,CA1-CA3,3,10,-9,-90,0.69919,0.69919,3,0.23145,0.42354,7,0.05228,0.29875,0.2933,0.53325,0.09376,1,0.00498,0.10519,11820
28,1,CA1-CA3,4,10,-9,-90,0.43012,0.47009,3,0.18363,0.77173,8,0.01354,0.26366,0.37732,0.84449,0.0708,1,0.00995,0.08405,11820
28,1,CA1-CA3,5,10,-9,-90,0.51355,0.57576,4,0.43537,0.43537,5,0.01343,0.49651,0.30149,0.78808,0.06699,0,0.02985,0.06761,11820
28,1,CA1-CA3,6,10,-9,-90,0.19138,0.4273,10,0.05897,0.62105,13,0.00311,0.09615,0.40653,0.80283,0.05695,0,0.16915,0.05625,11820
28,1,CA1-CA3,7,10,-9,-90,0.2562,0.48389,2,0.44078,0.50569,5,0.02101,0.77382,0.36122,0.7832,0.05355,0,0.25373,0.04767,11820
28,1,CA1-CA3,8,10,-9,-90,0.06026,0.36599,9,0.38271,0.65352,7,0.00778,0.47977,0.34338,0.55476,0.0468,0,0.90547,0.03979,11820
28,1,CA1-CA3,9,10,-9,-90,0.44152,0.60749,4,0.15672,0.85259,7,0.39558,0.12746,0.4734,0.82835,0.04101,0,0.73134,0.03401,11820
28,1,CA1-CA3,10,10,-9,-90,0.3723,0.62163,5,0.22685,0.58701,5,0.08795,0.62834,0.20569,0.81259,0.03543,0,0.86567,0.02964,11820
28,1,CA1-CA3,1,10,-8,-80,0.0222,0.42243,11,0.20544,0.44054,13,0.03491,0.50444,0.18053,0.78643,0.12621,1,0.01493,0.26442,11840
28,1,CA1-CA3,2,10,-8,-80,0.11823,0.37904,4,0.01089,0.79596,13,0.00836,0.01607,0.37402,0.64594,0.10581,1,0.00498,0.17811,11840
28,1,CA1-CA3,3,10,-8,-80,0.46412,0.626,13,0.21277,0.48789,11,0.07555,0.29282,0.25713,0.76164,0.07185,1,0.00498,0.10519,11840
28,1,CA1-CA3,4,10,-8,-80,0.33502,0.41433,6,0.02616,0.55725,10,0.03879,0.05531,0.19846,0.87994,0.06635,1,0.00995,0.08405,11840
28,1,CA1-CA3,5,10,-8,-80,0.43542,0.63969,11,0.20298,0.78061,13,0.0049,0.09246,0.05958,0.89468,0.06172,0,0.02985,0.06761,11840
28,1,CA1-CA3,6,10,-8,-80,0.06975,0.5255,4,0.08687,0.55721,11,0.03815,0.10523,0.21852,0.87736,0.05446,0,0.16915,0.05625,11840
28,1,CA1-CA3,7,10,-8,-80,0.31272,0.48282,12,0.00264,0.81046,13,0.03904,0.18964,0.35162,0.92971,0.04562,0,0.25373,0.04767,11840
28,1,CA1-CA3,8,10,-8,-80,0.16589,0.39211,5,0.11374,0.63776,11,0.01811,0.10638,0.26322,0.64784,0.03851,0,0.90547,0.03979,11840
28,1,CA1-CA3,9,10,-8,-80,0.3549,0.55462,11,0.37025,0.64048,11,0.28681,0.16693,0.31586,0.93356,0.03257,0,0.73134,0.03401,11840
28,1,CA1-CA3,10,10,-8,-80,0.01625,0.59663,12,0.26206,0.93733,13,0.13885,0.14849,0.42238,0.95699,0.02527,0,0.86567,0.02964,11840
28,1,CA1-CA3,1,10,-7,-70,0.02411,0.4496,9,0.02952,0.41263,10,0.01573,0.60387,0.26314,0.90213,0.13079,1,0.01493,0.26442,11860
28,1,CA1-CA3,2,10,-7,-70,0.10219,0.47159,1,0.02453,0.76228,13,0.02091,0.05464,0.51754,0.57823,0.0912,1,0.00498,0.17811,11860
28,1,CA1-CA3,3,10,-7,-70,0.73257,0.73257,3,0.02071,0.51111,13,0.01022,0.31826,0.51039,0.75027,0.07809,1,0.00498,0.10519,11860
28,1,CA1-CA3,4,10,-7,-70,0.09077,0.42626,8,0.10446,0.75683,5,0.22949,0.05722,0.22949,0.8508,0.06855,1,0.00995,0.08405,11860
28,1,CA1-CA3,5,10,-7,-70,0.0929,0.49109,3,0.48835,0.7166,13,0.01553,0.08969,0.09873,0.75756,0.06605,0,0.02985,0.06761,11860
28,1,CA1-CA3,6,10,-7,-70,0.13509,0.52924,11,0.01608,0.82441,9,0.02997,0.14123,0.25085,0.7992,0.05341,0,0.16915,0.05625,11860
28,1,CA1-CA3,7,10,-7,-70,0.1913,0.47571,3,0.04263,0.83143,13,0.18444,0.19159,0.49661,0.8542,0.05152,0,0.25373,0.04767,11860
28,1,CA1-CA3,8,10,-7,-70,0.21527,0.33963,7,0.04083,0.6416,12,0.01975,0.09035,0.44916,0.51465,0.03757,0,0.90547,0.03979,11860
28,1,CA1-CA3,9,10,-7,-70,0.20774,0.60452,12,0.01841,0.60853,12,0.38434,0.37453,0.38608,0.87804,0.03449,0,0.73134,0.03401,11860
28,1,CA1-CA3,10,10,-7,-70,0.07149,0.46998,3,0.52234,0.90397,13,0.14618,0.05484,0.44288,0.9523,0.03114,0,0.86567,0.02964,11860
28,1,CA1-CA3,1,10,-6,-60,0.53475,0.53475,1,0.61036,0.61036,1,0.03696,0.42147,0.05028,0.82149,0.15814,1,0.01493,0.26442,11880
28,1,CA1-CA3,2,10,-6,-60,0.02063,0.57644,10,0.74827,0.77703,7,0.0075,0.06649,0.43414,0.79289,0.09114,1,0.00498,0.17811,11880
28,1,CA1-CA3,3,10,-6,-60,0.43198,0.61289,12,0.29191,0.58969,12,0.01541,0.34086,0.33943,0.83885,0.08445,1,0.00498,0.10519,11880
28,1,CA1-CA3,4,10,-6,-60,0.25754,0.41407,3,0.41212,0.75189,11,0.13904,0.43874,0.13904,0.94429,0.07056,1,0.00995,0.08405,11880
28,1,CA1-CA3,5,10,-6,-60,0.08646,0.63701,9,0.22645,0.85646,7,0.0449,0.86651,0.05894,0.91872,0.06358,0,0.02985,0.06761,11880
28,1,CA1-CA3,6,10,-6,-60,0.31924,0.32485,2,0.01923,0.67874,5,0.11663,0.70163,0.16217,0.91961,0.05363,0,0.16915,0.05625,11880
28,1,CA1-CA3,7,10,-6,-60,0.22318,0.53667,13,0.72809,0.91024,12,0.03924,0.91458,0.45968,0.91458,0.04877,0,0.25373,0.04767,11880
28,1,CA1-CA3,8,10,-6,-60,0.43454,0.43454,8,0.3895,0.82721,12,0.06486,0.77006,0.25387,0.77827,0.0399,0,0.90547,0.03979,11880
28,1,CA1-CA3,9,10,-6,-60,0.38702,0.5366,12,0.13609,0.78045,12,0.28034,0.91401,0.41505,0.91401,0.02934,0,0.73134,0.03401,11880
28,1,CA1-CA3,10,10,-6,-60,0.24863,0.56095,13,0.69268,0.94789,7,0.16238,0.59802,0.53754,0.89245,0.02371,0,0.86567,0.02964,11880
28,1,CA1-CA3,1,10,-5,-50,0.34166,0.42694,6,0.69153,0.69153,1,0.01907,0.06252,0.11345,0.89785,0.18604,1,0.01493,0.26442,11900
28,1,CA1-CA3,2,10,-5,-50,0.08241,0.65125,1,0.41142,0.80363,13,0.01303,0.24327,0.25291,0.82396,0.10265,1,0.00498,0.17811,11900
28,1,CA1-CA3,3,10,-5,-50,0.58433,0.72008,6,0.28232,0.59685,2,0.00977,0.02629,0.2123,0.83978,0.07986,1,0.00498,0.10519,11900
28,1,CA1-CA3,4,10,-5,-50,0.10616,0.44704,2,0.31953,0.80788,12,0.00126,0.88242,0.05174,0.92683,0.07629,1,0.00995,0.08405,11900
28,1,CA1-CA3,5,10,-5,-50,0.17751,0.55427,13,0.92421,0.92421,5,0.00846,0.63814,0.15413,0.95692,0.07265,0,0.02985,0.06761,11900
28,1,CA1-CA3,6,10,-5,-50,0.30638,0.34793,13,0.28152,0.82897,4,0.06661,0.82612,0.07444,0.93539,0.05364,0,0.16915,0.05625,11900
28,1,CA1-CA3,7,10,-5,-50,0.27991,0.41304,6,0.4747,0.85005,6,0.28996,0.82277,0.28996,0.97856,0.046,0,0.25373,0.04767,11900
28,1,CA1-CA3,8,10,-5,-50,0.01389,0.29493,11,0.30151,0.8016,12,0.02539,0.63616,0.2076,0.86136,0.03889,0,0.90547,0.03979,11900
28,1,CA1-CA3,9,10,-5,-50,0.49304,0.55833,10,0.12459,0.88746,12,0.34234,0.83525,0.51389,0.94404,0.03766,0,0.73134,0.03401,11900
28,1,CA1-CA3,10,10,-5,-50,0.62504,0.69014,11,0.37601,0.96697,3,0.13605,0.72547,0.18809,0.91154,0.03047,0,0.86567,0.02964,11900
28,1,CA1-CA3,1,10,-4,-40,0.22623,0.41839,2,0.72308,0.72308,1,0.00521,0.24637,0.15837,0.849,0.18846,1,0.01493,0.26442,11920
28,1,CA1-CA3,2,10,-4,-40,0.33856,0.7949,1,0.30756,0.80934,7,0.42638,0.44727,0.42638,0.74538,0.11429,1,0.00498,0.17811,11920
28,1,CA1-CA3,3,10,-4,-40,0.50201,0.66882,6,0.29437,0.58909,8,0.03661,0.7907,0.37787,0.79931,0.09501,1,0.00498,0.10519,11920
28,1,CA1-CA3,4,10,-4,-40,0.08174,0.49625,3,0.16073,0.8419,13,0.03859,0.94499,0.37364,0.94499,0.08884,1,0.00995,0.08405,11920
28,1,CA1-CA3,5,10,-4,-40,0.47866,0.58435,2,0.07459,0.84155,4,0.00595,0.48379,0.22691,0.85418,0.08213,0,0.02985,0.06761,11920
28,1,CA1-CA3,6,10,-4,-40,0.3262,0.55869,8,0.075,0.87794,3,0.15667,0.81501,0.3717,0.89501,0.07475,0,0.16915,0.05625,11920
28,1,CA1-CA3,7,10,-4,-40,0.37966,0.43095,2,0.84178,0.89826,11,0.10631,0.67791,0.40709,0.90892,0.06617,0,0.25373,0.04767,11920
28,1,CA1-CA3,8,10,-4,-40,0.11395,0.30529,13,0.50965,0.7763,13,0.04717,0.59198,0.3338,0.8002,0.04675,0,0.90547,0.03979,11920
28,1,CA1-CA3,9,10,-4,-40,0.57405,0.58796,2,0.6303,0.84808,13,0.29602,0.71102,0.44706,0.88937,0.04458,0,0.73134,0.03401,11920
28,1,CA1-CA3,10,10,-4,-40,0.26464,0.65311,3,0.56453,0.9603,7,0.19463,0.64176,0.37456,0.89647,0.04024,0,0.86567,0.02964,11920
28,1,CA1-CA3,1,10,-3,-30,0.405,0.405,1,0.00831,0.53786,2,0.21623,0.00091,0.21623,0.77438,0.3641,1,0.01493,0.26442,11940
28,1,CA1-CA3,2,10,-3,-30,0.53533,0.53533,2,0.26788,0.83435,4,0.0067,0.4851,0.58064,0.91517,0.14162,1,0.00498,0.17811,11940
28,1,CA1-CA3,3,10,-3,-30,0.22808,0.63608,1,0.23546,0.60006,8,0.02131,0.50462,0.50797,0.75032,0.09489,1,0.00498,0.10519,11940
28,1,CA1-CA3,4,10,-3,-30,0.07718,0.56401,5,0.0657,0.829,11,0.02224,0.89505,0.33706,0.97366,0.08376,1,0.00995,0.08405,11940
28,1,CA1-CA3,5,10,-3,-30,0.06554,0.58887,1,0.54112,0.91543,7,0.00295,0.66156,0.10027,0.9771,0.07648,0,0.02985,0.06761,11940
28,1,CA1-CA3,6,10,-3,-30,0.16412,0.3792,4,0.56607,0.78838,3,0.05727,0.98191,0.36491,0.98191,0.06813,0,0.16915,0.05625,11940
28,1,CA1-CA3,7,10,-3,-30,0.09356,0.4156,1,0.56505,0.93221,8,0.00281,0.03083,0.55464,0.96055,0.06347,0,0.25373,0.04767,11940
28,1,CA1-CA3,8,10,-3,-30,0.16212,0.37007,13,0.61654,0.78839,9,0.063,0.41862,0.46942,0.87514,0.04871,0,0.90547,0.03979,11940
28,1,CA1-CA3,9,10,-3,-30,0.41904,0.58838,1,0.69036,0.78111,11,0.2998,0.91409,0.36228,0.91409,0.04234,0,0.73134,0.03401,11940
28,1,CA1-CA3,10,10,-3,-30,0.40482,0.64155,1,0.82003,0.94194,9,0.13929,0.82668,0.46136,0.89075,0.03474,0,0.86567,0.02964,11940
28,1,CA1-CA3,1,10,-2,-20,0.40522,0.65584,3,0.0139,0.66975,3,0.27039,0.083,0.27039,0.83678,0.28985,1,0.01493,0.26442,11960
28,1,CA1-CA3,2,10,-2,-20,0.31806,0.36086,12,0.7173,0.78992,9,0.00109,0.43328,0.72931,0.91675,0.13554,1,0.00498,0.17811,11960
28,1,CA1-CA3,3,10,-2,-20,0.37101,0.63432,1,0.169,0.74398,4,0.01103,0.03548,0.63136,0.69435,0.09176,1,0.00498,0.10519,11960
28,1,CA1-CA3,4,10,-2,-20,0.33106,0.38506,1,0.68622,0.92971,8,0.00064,0.78074,0.4221,0.95615,0.08108,1,0.00995,0.08405,11960
28,1,CA1-CA3,5,10,-2,-20,0.0358,0.59239,1,0.69704,0.88614,9,0.00811,0.14126,0.10997,0.89346,0.07972,0,0.02985,0.06761,11960
28,1,CA1-CA3,6,10,-2,-20,0.17827,0.51823,7,0.68455,0.70968,11,0.03534,0.13584,0.45009,0.93097,0.05646,0,0.16915,0.05625,11960
28,1,CA1-CA3,7,10,-2,-20,0.15873,0.4596,9,0.59196,0.94293,10,0.02182,0.80872,0.69617,0.9284,0.05421,0,0.25373,0.04767,11960
28,1,CA1-CA3,8,10,-2,-20,0.04486,0.31204,12,0.72791,0.73521,4,0.05631,0.81663,0.60529,0.81663,0.0472,0,0.90547,0.03979,11960
28,1,CA1-CA3,9,10,-2,-20,0.35097,0.58857,1,0.41953,0.78008,8,0.43334,0.90449,0.43334,0.90449,0.03994,0,0.73134,0.03401,11960
28,1,CA1-CA3,10,10,-2,-20,0.05932,0.63985,1,0.80811,0.97131,9,0.16638,0.11782,0.53315,0.89201,0.03589,0,0.86567,0.02964,11960
28,1,CA1-CA3,1,10,-1,-10,0.43601,0.67941,2,0.71961,0.71961,1,0.00415,0.50972,0.16215,0.84429,0.16172,1,0.01493,0.26442,11980
28,1,CA1-CA3,2,10,-1,-10,0.48849,0.59572,1,0.80274,0.82089,1,0.01912,0.40347,0.36585,0.93423,0.14242,1,0.00498,0.17811,11980
28,1,CA1-CA3,3,10,-1,-10,0.28345,0.62959,2,0.5549,0.5549,3,0.02786,0.13604,0.34902,0.91598,0.09647,1,0.00498,0.10519,11980
28,1,CA1-CA3,4,10,-1,-10,0.34486,0.60099,3,0.90739,0.90739,4,0.0863,0.1685,0.26398,0.90027,0.08147,1,0.00995,0.08405,11980
28,1,CA1-CA3,5,10,-1,-10,0.60286,0.64646,7,0.63276,0.85408,9,0.09398,0.56682,0.20071,0.88842,0.05396,0,0.02985,0.06761,11980
28,1,CA1-CA3,6,10,-1,-10,0.2034,0.59859,5,0.74536,0.91837,5,0.01967,0.06345,0.27742,0.85603,0.05049,0,0.16915,0.05625,11980
28,1,CA1-CA3,7,10,-1,-10,0.21419,0.52284,2,0.79668,0.95176,10,0.17508,0.44479,0.32382,0.94201,0.03842,0,0.25373,0.04767,11980
28,1,CA1-CA3,8,10,-1,-10,0.31219,0.42531,6,0.03025,0.82573,6,0.04585,0.66794,0.27274,0.79187,0.03543,0,0.90547,0.03979,11980
28,1,CA1-CA3,9,10,-1,-10,0.19894,0.59256,6,0.44224,0.86542,6,0.29058,0.4262,0.37197,0.91855,0.03213,0,0.73134,0.03401,11980
28,1,CA1-CA3,10,10,-1,-10,0.68198,0.68416,6,0.8643,0.96036,9,0.23099,0.39237,0.2856,0.90481,0.02389,0,0.86567,0.02964,11980
28,1,CA1-CA3,1,10,0,0,1.0,1.0,1,1.0,1.0,1,0.01939,0.42268,0.10385,0.86232,0.26442,1,0.01493,0.26442,12000
28,1,CA1-CA3,2,10,0,0,1.0,1.0,2,1.0,1.0,2,0.13072,0.40478,0.81193,0.75687,0.17811,1,0.00498,0.17811,12000
28,1,CA1-CA3,3,10,0,0,1.0,1.0,3,1.0,1.0,3,0.03886,0.51095,0.5834,0.69231,0.10519,1,0.00498,0.10519,12000
28,1,CA1-CA3,4,10,0,0,1.0,1.0,4,1.0,1.0,4,0.09741,0.27826,0.39697,0.93192,0.08405,1,0.00995,0.08405,12000
28,1,CA1-CA3,5,10,0,0,1.0,1.0,5,1.0,1.0,5,0.00076,0.36728,0.09082,0.84521,0.06761,0,0.02985,0.06761,12000
28,1,CA1-CA3,6,10,0,0,1.0,1.0,6,1.0,1.0,6,0.01149,0.76526,0.41633,0.87962,0.05625,0,0.16915,0.05625,12000
28,1,CA1-CA3,7,10,0,0,1.0,1.0,7,1.0,1.0,7,0.0216,0.0389,0.79402,0.86958,0.04767,0,0.25373,0.04767,12000
28,1,CA1-CA3,8,10,0,0,1.0,1.0,8,1.0,1.0,8,0.49424,0.75197,0.59602,0.86579,0.03979,0,0.90547,0.03979,12000
28,1,CA1-CA3,9,10,0,0,1.0,1.0,9,1.0,1.0,9,0.27964,0.6179,0.3844,0.8758,0.03401,0,0.73134,0.03401,12000
28,1,CA1-CA3,10,10,0,0,1.0,1.0,10,1.0,1.0,10,0.23457,0.63032,0.63354,0.87179,0.02964,0,0.86567,0.02964,12000
28,1,CA1-CA3,1,10,1,10,0.68104,0.68104,1,0.88876,0.88876,1,0.01115,0.16358,0.13608,0.79994,0.17729,1,0.01493,0.26442,11980
28,1,CA1-CA3,2,10,1,10,0.60938,0.60938,2,0.00646,0.7961,13,0.13615,0.365,0.60173,0.87113,0.11635,1,0.00498,0.17811,11980
28,1,CA1-CA3,3,10,1,10,0.62771,0.65921,2,0.28431,0.68079,2,0.01559,0.01234,0.46332,0.81061,0.09296,1,0.00498,0.10519,11980
28,1,CA1-CA3,4,10,1,10,0.59913,0.59913,4,0.86705,0.86705,4,0.06388,0.30318,0.3279,0.9399,0.07883,1,0.00995,0.08405,11980
28,1,CA1-CA3,5,10,1,10,0.61966,0.61966,5,0.79427,0.90155,7,0.01189,0.19209,0.1118,0.84305,0.06853,0,0.02985,0.06761,11980
28,1,CA1-CA3,6,10,1,10,0.27933,0.45146,9,0.60753,0.98105,8,0.35064,0.26139,0.35064,0.88706,0.06419,0,0.16915,0.05625,11980
28,1,CA1-CA3,7,10,1,10,0.01672,0.37682,2,0.23367,0.89126,11,0.01267,0.44201,0.54964,0.90516,0.05553,0,0.25373,0.04767,11980
28,1,CA1-CA3,8,10,1,10,0.23753,0.30067,13,0.39598,0.8347,10,0.0607,0.26703,0.46954,0.82722,0.04804,0,0.90547,0.03979,11980
28,1,CA1-CA3,9,10,1,10,0.53669,0.72105,12,0.45983,0.85643,10,0.29806,0.11462,0.37511,0.89304,0.04226,0,0.73134,0.03401,11980
28,1,CA1-CA3,10,10,1,10,0.45544,0.68887,4,0.7492,0.92462,13,0.14924,0.44198,0.48414,0.89637,0.02837,0,0.86567,0.02964,11980
28,1,CA1-CA3,1,10,2,20,0.08603,0.3629,12,0.78585,0.78585,1,0.00507,0.13478,0.28128,0.80556,0.16889,1,0.01493,0.26442,11960
28,1,CA1-CA3,2,10,2,20,0.34399,0.61443,1,0.3471,0.82737,6,0.22653,0.18489,0.22653,0.96409,0.1033,1,0.00498,0.17811,11960
28,1,CA1-CA3,3,10,2,20,0.12991,0.63865,12,0.06835,0.6525,6,0.00514,0.39074,0.34082,0.82824,0.07697,1,0.00498,0.10519,11960
28,1,CA1-CA3,4,10,2,20,0.16447,0.32061,8,0.00684,0.66885,13,0.05596,0.28043,0.23771,0.86486,0.06621,1,0.00995,0.08405,11960
28,1,CA1-CA3,5,10,2,20,0.23745,0.47799,10,0.67651,0.82534,13,0.00356,0.77889,0.13943,0.77889,0.06146,0,0.02985,0.06761,11960
28,1,CA1-CA3,6,10,2,20,0.26234,0.36234,10,0.16762,0.84787,12,0.05779,0.75832,0.23757,0.81318,0.06049,0,0.16915,0.05625,11960
28,1,CA1-CA3,7,10,2,20,0.24301,0.40397,8,0.52075,0.87746,11,0.0053,0.82975,0.22056,0.86491,0.04459,0,0.25373,0.04767,11960
28,1,CA1-CA3,8,10,2,20,0.06419,0.38274,10,0.11967,0.86086,11,0.1606,0.5767,0.3309,0.85896,0.04108,0,0.90547,0.03979,11960
28,1,CA1-CA3,9,10,2,20,0.07943,0.54105,8,0.35718,0.79417,11,0.2632,0.51317,0.30606,0.89164,0.02682,0,0.73134,0.03401,11960
28,1,CA1-CA3,10,10,2,20,0.47304,0.47304,10,0.41546,0.94804,9,0.16208,0.71842,0.1667,0.88483,0.02356,0,0.86567,0.02964,11960
28,1,CA1-CA3,1,10,3,30,0.00644,0.47836,2,0.85414,0.85414,1,0.00054,0.7096,0.12659,0.83596,0.17024,1,0.01493,0.26442,11940
28,1,CA1-CA3,2,10,3,30,0.35962,0.61243,1,0.47054,0.78668,6,0.0252,0.08777,0.24241,0.68581,0.09448,1,0.00498,0.17811,11940
28,1,CA1-CA3,3,10,3,30,0.49752,0.56848,5,0.67803,0.67803,3,0.19369,0.12054,0.19369,0.68735,0.07953,1,0.00498,0.10519,11940
28,1,CA1-CA3,4,10,3,30,0.30442,0.51508,2,0.02452,0.81344,9,0.0006,0.37017,0.16686,0.92235,0.06641,1,0.00995,0.08405,11940
28,1,CA1-CA3,5,10,3,30,0.74499,0.74499,5,0.78143,0.78143,5,0.02691,0.82479,0.06074,0.82479,0.05935,0,0.02985,0.06761,11940
28,1,CA1-CA3,6,10,3,30,0.23637,0.50533,2,0.23882,0.8306,13,0.01186,0.63741,0.15415,0.87349,0.04981,0,0.16915,0.05625,11940
28,1,CA1-CA3,7,10,3,30,0.23346,0.39202,3,0.26852,0.87873,5,0.03216,0.41546,0.21189,0.9105,0.03994,0,0.25373,0.04767,11940
28,1,CA1-CA3,8,10,3,30,0.19957,0.34566,11,0.87302,0.87302,8,0.01016,0.6216,0.2933,0.81708,0.03661,0,0.90547,0.03979,11940
28,1,CA1-CA3,9,10,3,30,0.23782,0.68429,3,0.7015,0.85132,8,0.26946,0.36406,0.36987,0.90556,0.03535,0,0.73134,0.03401,11940
28,1,CA1-CA3,10,10,3,30,0.01304,0.66026,3,0.67582,0.94346,5,0.16589,0.48517,0.16918,0.89459,0.02671,0,0.86567,0.02964,11940
28,1,CA1-CA3,1,10,4,40,0.00629,0.61174,2,0.87422,0.87422,1,0.00316,0.20821,0.07449,0.85823,0.17637,1,0.01493,0.26442,11920
28,1,CA1-CA3,2,10,4,40,0.05914,0.58942,1,0.41218,0.81215,13,0.01963,0.2399,0.25205,0.72187,0.10871,1,0.00498,0.17811,11920
28,1,CA1-CA3,3,10,4,40,0.1817,0.61027,6,0.40634,0.754,6,0.0185,0.09065,0.20188,0.82653,0.07091,1,0.00498,0.10519,11920
28,1,CA1-CA3,4,10,4,40,0.0673,0.4907,2,0.04752,0.82438,10,0.00212,0.89768,0.15492,0.92951,0.06643,1,0.00995,0.08405,11920
28,1,CA1-CA3,5,10,4,40,0.20034,0.48032,7,0.71384,0.78155,2,0.00096,0.83928,0.09183,0.83928,0.06312,0,0.02985,0.06761,11920
28,1,CA1-CA3,6,10,4,40,0.05017,0.342,4,0.40161,0.9643,12,0.01918,0.38176,0.17449,0.88021,0.0572,0,0.16915,0.05625,11920
28,1,CA1-CA3,7,10,4,40,0.5607,0.5607,7,0.60756,0.81799,4,0.00201,0.02819,0.23473,0.89906,0.05012,0,0.25373,0.04767,11920
28,1,CA1-CA3,8,10,4,40,0.19258,0.48268,4,0.8003,0.97119,10,0.09365,0.29374,0.16444,0.77152,0.03959,0,0.90547,0.03979,11920
28,1,CA1-CA3,9,10,4,40,0.54022,0.54022,9,0.97036,0.97036,9,0.1541,0.03283,0.35574,0.9331,0.03308,0,0.73134,0.03401,11920
28,1,CA1-CA3,10,10,4,40,0.16448,0.54029,13,0.66195,0.90025,3,0.12215,0.64319,0.26566,0.96281,0.01901,0,0.86567,0.02964,11920
28,1,CA1-CA3,1,10,5,50,0.06499,0.69274,2,0.63587,0.63587,1,0.0185,0.08085,0.26462,0.81716,0.15355,1,0.01493,0.26442,11900
28,1,CA1-CA3,2,10,5,50,0.01292,0.39347,12,0.20392,0.78853,8,0.04494,0.04815,0.53054,0.74002,0.11752,1,0.00498,0.17811,11900
28,1,CA1-CA3,3,10,5,50,0.68145,0.68145,3,0.50576,0.65474,4,0.00244,0.01244,0.49152,0.872,0.06967,1,0.00498,0.10519,11900
28,1,CA1-CA3,4,10,5,50,0.54381,0.54381,4,0.40428,0.83438,7,0.18536,0.68265,0.41449,0.92387,0.06546,1,0.00995,0.08405,11900
28,1,CA1-CA3,5,10,5,50,0.51615,0.6552,3,0.45836,0.74208,8,0.15725,0.6003,0.22516,0.92945,0.05728,0,0.02985,0.06761,11900
28,1,CA1-CA3,6,10,5,50,0.23838,0.50546,3,0.07172,0.77943,13,0.31946,0.60137,0.42992,0.92329,0.04778,0,0.16915,0.05625,11900
28,1,CA1-CA3,7,10,5,50,0.34938,0.46893,10,0.14249,0.88218,4,0.00128,0.8411,0.51323,0.92004,0.04004,0,0.25373,0.04767,11900
28,1,CA1-CA3,8,10,5,50,0.22667,0.45303,2,0.58853,0.93701,5,0.08634,0.68948,0.43691,0.68948,0.03736,0,0.90547,0.03979,11900
28,1,CA1-CA3,9,10,5,50,0.20509,0.58823,12,0.8103,0.83596,5,0.00049,0.86618,0.47317,0.86618,0.03631,0,0.73134,0.03401,11900
28,1,CA1-CA3,10,10,5,50,0.5561,0.65854,3,0.53122,0.9336,8,0.1547,0.75334,0.42697,0.83623,0.02685,0,0.86567,0.02964,11900
28,1,CA1-CA3,1,10,6,60,0.22593,0.56143,2,0.09223,0.53375,5,0.01611,0.0235,0.11672,0.82021,0.13079,1,0.01493,0.26442,11880
28,1,CA1-CA3,2,10,6,60,0.04687,0.31336,1,0.46811,0.79462,6,0.08054,0.10917,0.25374,0.90743,0.11952,1,0.00498,0.17811,11880
28,1,CA1-CA3,3,10,6,60,0.29342,0.61155,5,0.2892,0.65867,4,0.04583,0.14782,0.24945,0.74161,0.07983,1,0.00498,0.10519,11880
28,1,CA1-CA3,4,10,6,60,0.06323,0.5388,5,0.10653,0.92604,3,0.09322,0.18803,0.15066,0.94299,0.06671,1,0.00995,0.08405,11880
28,1,CA1-CA3,5,10,6,60,0.26472,0.55073,11,0.74285,0.83922,8,0.01236,0.48932,0.13972,0.96171,0.06368,0,0.02985,0.06761,11880
28,1,CA1-CA3,6,10,6,60,0.2274,0.46947,4,0.34297,0.90749,12,0.05664,0.42625,0.18003,0.96388,0.05518,0,0.16915,0.05625,11880
28,1,CA1-CA3,7,10,6,60,0.19116,0.37795,2,0.37325,0.86213,6,0.00465,0.94117,0.25087,0.94117,0.04699,0,0.25373,0.04767,11880
28,1,CA1-CA3,8,10,6,60,0.26444,0.44684,13,0.68876,0.79702,3,0.01329,0.47283,0.18144,0.96996,0.04321,0,0.90547,0.03979,11880
28,1,CA1-CA3,9,10,6,60,0.60301,0.60301,9,0.02327,0.87914,3,0.24087,0.06898,0.32121,0.9293,0.03752,0,0.73134,0.03401,11880
28,1,CA1-CA3,10,10,6,60,0.07403,0.70356,9,0.79311,0.96697,8,0.28508,0.60875,0.33858,0.91735,0.03589,0,0.86567,0.02964,11880
