animal,pair,dim,epoch,label,label_loo,ifi_fit,cc_heldout,peak_r,ifi,peak_lag_ms
73,V1-RSC,1,naive,FB,FB,-0.00499,0.15573,0.08178,0.021730541288028576,0.0
73,V1-RSC,2,expert,FF,FF,0.32415,0.09766,0.13392,0.2847723978596572,50.0
73,V1-RSC,2,intermediate,FF,FF,0.32415,0.09766,0.13787,0.30119701090959083,40.0
73,V1-RSC,2,naive,FF,FF,0.32415,0.09766,0.0964,0.35174285579032083,40.0
73,V1-RSC,3,expert,FF,FF,0.05101,0.08129,0.07642,0.05728376327769346,40.0
73,V1-RSC,3,intermediate,FF,FF,0.05101,0.08129,0.09483,0.041403005448677144,60.0
73,V1-RSC,3,naive,FF,FF,0.05101,0.08129,0.066,0.01675903714120269,0.0
73,V1-RSC,4,expert,FF,FF,0.07944,0.06477,0.07382,0.10003842705264515,0.0
73,V1-RSC,4,intermediate,FF,FF,0.07944,0.06477,0.07494,0.01664401677553229,0.0
73,V1-RSC,4,naive,FF,FF,0.07944,0.06477,0.05884,0.01621850518738089,0.0
73,V1-RSC,5,expert,FB,FB,-0.13275,0.05757,0.05147,-0.16296408241398427,0.0
73,V1-RSC,5,intermediate,FB,FB,-0.13275,0.05757,0.06397,-0.13870692110509825,0.0
73,V1-RSC,5,naive,FB,FB,-0.13275,0.05757,0.04624,-0.3401425965843143,-20.0
73,V1-RSC,6,expert,FF,FF,0.15683,0.04615,0.05211,0.28341486507811253,20.0
73,V1-RSC,6,intermediate,FF,FF,0.15683,0.04615,0.06195,0.16606892250116956,60.0
73,V1-RSC,6,naive,FF,FF,0.15683,0.04615,0.04151,0.16797855154160793,20.0
73,V1-RSC,7,expert,FF,FF,0.12388,0.03941,0.04207,0.11171552332023785,30.0
73,V1-RSC,7,intermediate,FF,FF,0.12388,0.03941,0.04263,0.08519488522569701,0.0
73,V1-RSC,7,naive,FF,FF,0.12388,0.03941,0.03555,0.15610948962688345,20.0
73,V1-RSC,8,expert,FF,FF,0.21367,0.03608,0.03866,0.3719465486424377,40.0
73,V1-RSC,8,intermediate,FF,FF,0.21367,0.03608,0.04287,0.15765123427448732,40.0
73,V1-RSC,8,naive,FF,FF,0.21367,0.03608,0.02645,0.23785029202164715,20.0
73,V1-RSC,9,expert,FF,FF,0.24338,0.02584,0.03841,0.09465966634564606,10.0
73,V1-RSC,9,intermediate,FF,FF,0.24338,0.02584,0.0392,0.05769609451919935,60.0
73,V1-RSC,9,naive,FF,FF,0.24338,0.02584,0.03376,0.14559271821733724,0.0
73,V1-RSC,10,expert,FB,FB,-0.05331,0.02114,0.0208,0.6779404341241797,-150.0
73,V1-RSC,10,intermediate,FB,FB,-0.05331,0.02114,0.02074,-0.2984293193717279,-160.0
73,V1-RSC,10,naive,FB,FB,-0.05331,0.02114,0.02098,-0.023863732186525027,-190.0
