animal,learner,pair,center_trial,trial_frac,performance,lp_rel,n_bins,cc1,n_sig,mi_sig,ifi,optimal_lag,gini_x,gini_y,gini_x_conn,gini_y_conn,gini_x_sig,gini_y_sig,gini_pearson_x,gini_pearson_y,rot_x,rot_y,rot_x_cc1,rot_y_cc1,jac_x,jac_y,sh_x,sh_y,sh_x_cc1,sh_y_cc1
75,1,V1-RSC,93.0,0.8932,0.4496,62.0,14000,0.3077,6,0.1992,0.0037,0,0.2579,0.519,0.2778,0.4886,0.3053,0.482,0.2092,0.3063,32.56,43.34,24.08,33.25,0.3333,0.3243,50.21,51.93,25.92,31.86
77,1,CA1-RSC,8.0,0.0407,0.0973,-41.0,18000,0.1121,1,0.0063,0.0203,0,0.1383,0.5153,0.4725,0.5022,0.6201,0.57,0.1918,0.2171,nan,nan,nan,nan,,,60.72,83.0,33.11,50.12
77,1,CA1-RSC,13.0,0.0698,0.1004,-36.0,20000,0.3059,6,0.1669,-0.0116,0,0.2182,0.52,0.2123,0.4934,0.234,0.5064,0.1397,0.1995,82.04,80.6,27.53,53.82,0.5,0.4805,51.66,82.88,20.33,46.83
77,1,CA1-RSC,18.0,0.0988,0.1395,-31.0,18000,0.3509,7,0.1953,0.0314,0,0.2229,0.4666,0.3276,0.4656,0.2755,0.4744,0.2137,0.2492,73.27,77.89,49.56,67.4,1.0,0.4805,80.07,87.44,31.04,64.63
77,1,CA1-RSC,23.0,0.1279,0.1748,-26.0,18000,0.3,5,0.1577,0.02,0,0.1776,0.4673,0.1653,0.4498,0.1778,0.4593,0.1733,0.235,54.49,75.92,40.82,59.26,1.0,0.5,58.55,79.53,31.8,40.96
77,1,CA1-RSC,28.0,0.157,0.2549,-21.0,18000,0.0865,0,0.0,0.0327,5,0.1806,0.4527,0.2962,0.4408,nan,nan,0.1044,0.1775,55.2,71.69,54.84,55.36,1.0,0.52,88.16,85.6,60.04,85.44
77,1,CA1-RSC,33.0,0.186,0.2799,-16.0,16000,0.0612,0,0.0,0.0406,3,0.1432,0.4255,0.219,0.4078,nan,nan,0.1069,0.1746,82.04,70.65,78.76,83.07,1.0,0.4615,54.42,81.4,52.47,55.63
77,1,CA1-RSC,38.0,0.2151,0.3503,-11.0,14000,-0.1161,5,0.0985,0.0291,5,0.1064,0.4189,0.1709,0.4468,0.1664,0.4506,0.1352,0.1998,38.46,61.73,43.53,56.13,1.0,0.3256,77.54,89.0,34.3,56.34
77,1,CA1-RSC,43.0,0.2442,0.4091,-6.0,14000,0.0096,0,0.0,0.027,1,0.0913,0.3817,0.2654,0.4807,nan,nan,0.0575,0.1875,40.28,65.18,39.34,52.37,1.0,0.3412,71.62,88.94,76.02,62.57
77,1,CA1-RSC,48.0,0.2733,0.5284,-1.0,14000,0.0725,0,0.0,0.0001,2,0.0799,0.3991,0.2468,0.4017,nan,nan,0.1027,0.1752,73.83,79.25,35.53,54.14,1.0,0.3735,68.15,77.5,58.11,75.63
77,1,CA1-RSC,53.0,0.3023,0.6026,4.0,14000,0.0993,6,0.1164,0.0182,0,0.0748,0.4128,0.1178,0.4021,0.0741,0.4039,0.0655,0.1559,84.83,78.74,52.52,61.63,0.5,0.3571,85.67,80.16,40.21,65.68
77,1,CA1-RSC,58.0,0.3314,0.7004,9.0,14000,0.1995,4,0.0873,0.0631,5,0.0632,0.374,0.0934,0.3769,0.0829,0.3803,0.0742,0.1708,82.94,79.96,21.64,55.48,0.2,0.3735,76.9,79.06,72.26,90.0
77,1,CA1-RSC,63.0,0.3605,0.6528,14.0,14000,0.2499,4,0.1007,0.0112,5,0.0776,0.3781,0.1216,0.3969,0.1357,0.3961,0.0991,0.1693,62.11,78.83,47.16,54.97,0.5,0.4615,49.64,82.55,57.93,77.43
77,1,CA1-RSC,68.0,0.3895,0.6444,19.0,14000,0.2591,5,0.1266,0.0274,0,0.0415,0.372,0.1244,0.4016,0.1211,0.4078,0.0871,0.1786,57.53,80.63,29.25,58.42,0.5,0.2809,84.85,84.63,31.75,59.72
77,1,CA1-RSC,73.0,0.4186,0.5559,24.0,14000,0.042,0,0.0,0.0274,5,0.067,0.3601,0.0996,0.3656,nan,nan,0.0742,0.1619,88.01,80.81,56.87,76.43,0.5,0.425,78.15,86.51,88.33,86.21
77,1,CA1-RSC,78.0,0.4477,0.6248,29.0,14000,0.0666,0,0.0,0.0079,2,0.0449,0.3579,0.1474,0.3623,nan,nan,0.0592,0.155,78.91,84.77,40.29,62.17,0.5,0.3412,68.39,81.45,40.9,68.56
77,1,CA1-RSC,83.0,0.4767,0.6979,34.0,16000,-0.1199,2,0.0354,0.0491,5,0.0626,0.3698,0.3305,0.4461,0.44,0.4878,0.0705,0.1703,89.0,75.23,38.15,60.27,0.5,0.3103,88.04,88.8,89.34,89.59
77,1,CA1-RSC,88.0,0.5058,0.7147,39.0,14000,0.2746,4,0.0942,0.052,1,0.0497,0.3759,0.2027,0.4022,0.232,0.4073,0.0705,0.1824,77.87,89.91,58.58,62.17,0.2,0.4074,80.39,86.99,62.86,68.24
77,1,CA1-RSC,93.0,0.5349,0.7421,44.0,14000,0.0687,0,0.0,0.0404,3,0.0543,0.4105,0.1893,0.415,nan,nan,0.0793,0.174,48.86,65.28,37.75,52.78,0.2,0.4615,39.39,68.97,49.6,69.26
77,1,CA1-RSC,98.0,0.564,0.7778,49.0,16000,0.2616,5,0.1126,0.0625,2,0.0746,0.3693,0.1381,0.3815,0.1048,0.3835,0.0622,0.1522,47.19,73.21,45.69,59.14,0.5,0.2667,75.38,86.97,71.27,85.67
77,1,CA1-RSC,103.0,0.593,0.8654,54.0,12000,0.1136,0,0.0,0.0514,2,0.0815,0.4046,0.1926,0.3977,nan,nan,0.0894,0.1791,43.87,77.26,34.86,46.51,1.0,0.2955,50.05,71.78,42.39,62.34
77,1,CA1-RSC,108.0,0.6221,0.7919,59.0,14000,0.1037,0,0.0,0.0355,4,0.0535,0.3837,0.1262,0.3867,nan,nan,0.0916,0.1707,62.85,85.15,53.11,50.74,0.2,0.52,53.35,83.97,61.36,62.66
77,1,CA1-RSC,113.0,0.6512,0.706,64.0,14000,-0.1365,2,0.0713,0.0467,4,0.043,0.3956,0.3739,0.4622,0.3624,0.4674,0.0836,0.1857,41.34,66.94,21.25,45.02,0.5,0.443,43.73,75.18,84.02,88.12
77,1,CA1-RSC,118.0,0.6802,0.5711,69.0,16000,0.0612,0,0.0,0.0406,5,0.0582,0.3822,0.1356,0.3752,nan,nan,0.06,0.1664,50.33,70.11,50.27,68.44,0.5,0.3412,89.89,81.39,51.87,77.17
77,1,CA1-RSC,123.0,0.7093,0.619,74.0,16000,0.0608,0,0.0,0.09,5,0.0531,0.3927,0.1141,0.3851,nan,nan,0.0456,0.1701,55.47,68.67,30.36,59.9,0.5,0.3902,55.22,79.56,78.43,74.58
77,1,CA1-RSC,128.0,0.7384,0.6043,79.0,16000,0.0661,0,0.0,0.0666,4,0.0448,0.3966,0.1764,0.3889,nan,nan,0.0745,0.1659,56.3,73.61,26.96,62.42,1.0,0.3571,53.26,67.09,62.14,71.36
77,1,CA1-RSC,133.0,0.7674,0.6724,84.0,14000,0.0823,0,0.0,0.0028,-3,0.0466,0.3692,0.1654,0.3666,nan,nan,0.075,0.191,69.76,76.24,50.82,56.64,0.2,0.425,51.4,80.25,57.02,70.08
77,1,CA1-RSC,138.0,0.7965,0.6747,89.0,14000,0.0789,0,0.0,0.0107,4,0.0559,0.4008,0.1867,0.4059,nan,nan,0.0936,0.1964,85.65,88.52,56.41,67.44,0.2,0.3735,45.53,81.97,80.04,85.86
77,1,CA1-RSC,143.0,0.8256,0.5894,94.0,14000,-0.1296,1,0.0216,0.0327,1,0.0883,0.4061,0.3555,0.5064,0.3609,0.6128,0.069,0.1905,34.68,76.96,35.8,60.37,0.5,0.4074,83.59,86.91,80.52,83.06
77,1,CA1-RSC,148.0,0.8547,0.5604,99.0,14000,-0.1514,4,0.0963,-0.0006,5,0.0537,0.4261,0.2196,0.4672,0.2001,0.4761,0.0625,0.1858,67.48,80.42,35.69,67.63,0.5,0.3902,45.52,73.27,24.3,64.63
77,1,CA1-RSC,153.0,0.8837,0.6351,104.0,16000,0.0635,0,0.0,0.0281,5,0.059,0.5081,0.301,0.5201,nan,nan,0.0866,0.1547,75.88,88.21,66.64,85.56,0.5,0.2809,80.09,87.1,52.29,69.08
77,1,CA1-RSC,158.0,0.9128,0.7699,109.0,14000,0.0363,0,0.0,0.0281,2,0.0786,0.429,0.2748,0.4404,nan,nan,0.0758,0.1669,71.28,80.57,62.99,69.79,0.5,0.3103,57.8,81.5,80.49,83.84
77,1,CA1-RSC,163.0,0.9419,0.8881,114.0,14000,0.1028,0,0.0,0.0814,2,0.0977,0.4454,0.3409,0.4445,nan,nan,0.1161,0.1853,72.76,74.59,60.98,78.91,0.5,0.3735,82.69,82.32,43.2,62.53
77,1,CA1-DG,8.0,0.0407,0.0973,-41.0,18000,-0.1275,3,0.0369,-0.0783,-4,0.1848,0.6313,0.195,0.6923,0.1927,0.7026,0.3319,0.2932,nan,nan,nan,nan,,,64.3,58.56,43.39,60.85
77,1,CA1-DG,13.0,0.0698,0.1004,-36.0,20000,0.5102,1,0.1507,-0.0917,0,0.2588,0.7348,0.7751,0.9828,0.7751,0.9828,0.4676,0.5664,71.14,26.57,72.68,59.48,0.5,0.3333,84.2,83.12,4.96,0.56
77,1,CA1-DG,18.0,0.0988,0.1395,-31.0,18000,-0.3747,0,0.0,-0.0188,-3,0.2919,0.4911,0.0,0.0,nan,nan,0.3831,0.2673,56.65,53.43,15.37,12.82,1.0,1.0,61.01,83.33,67.89,61.03
77,1,CA1-DG,23.0,0.1279,0.1748,-26.0,18000,0.2515,5,0.099,-0.0015,3,0.1621,0.3944,0.1989,0.3895,0.1621,0.3944,0.3448,0.3067,83.86,80.63,87.5,49.13,0.5,1.0,64.15,49.29,29.94,44.37
77,1,CA1-DG,28.0,0.157,0.2549,-21.0,18000,0.248,1,0.0317,0.0436,3,0.2384,0.2837,0.6215,0.625,0.6215,0.625,0.3521,0.3343,88.64,78.42,27.62,62.68,0.2,1.0,71.7,69.64,19.56,32.48
77,1,CA1-DG,33.0,0.186,0.2799,-16.0,16000,0.0786,1,0.0031,0.003,0,0.1915,0.2199,0.542,0.6208,0.5669,0.7247,0.3817,0.3422,37.43,21.49,44.78,9.55,0.5,1.0,84.15,88.6,40.05,44.87
77,1,CA1-DG,38.0,0.2151,0.3503,-11.0,14000,0.0947,4,0.0262,0.0541,0,0.1678,0.2209,0.2082,0.341,0.1805,0.279,0.3108,0.4031,87.92,81.81,37.45,33.65,0.5,1.0,71.8,86.11,43.46,61.33
77,1,CA1-DG,43.0,0.2442,0.4091,-6.0,14000,0.0506,1,0.0812,0.0794,0,0.1279,0.082,0.3604,0.4131,0.3921,0.4691,0.3448,0.3191,75.33,73.94,17.88,38.84,0.2,1.0,89.52,60.88,40.76,49.75
77,1,CA1-DG,48.0,0.2733,0.5284,-1.0,14000,0.3159,2,0.1056,0.1118,3,0.1161,0.1335,0.3033,0.2928,0.3035,0.2934,0.321,0.3229,53.87,80.78,20.7,37.22,0.2,0.3333,81.42,83.26,50.43,51.69
77,1,CA1-DG,53.0,0.3023,0.6026,4.0,14000,0.2702,3,0.0734,0.0635,0,0.1157,0.1697,0.2859,0.1813,0.2723,0.1629,0.3879,0.374,67.91,82.06,31.48,9.37,0.2,0.3333,80.27,35.7,18.01,47.42
77,1,CA1-DG,58.0,0.3314,0.7004,9.0,14000,0.1458,2,0.0384,0.0359,3,0.1168,0.1619,0.3921,0.4726,0.4246,0.457,0.3235,0.3255,89.1,81.62,23.07,15.55,0.2,1.0,65.23,52.17,43.22,29.24
77,1,CA1-DG,63.0,0.3605,0.6528,14.0,14000,0.3601,5,0.094,0.0429,0,0.1804,0.1132,0.2941,0.3298,0.1804,0.1132,0.3122,0.3325,79.46,41.88,30.36,15.22,0.5,1.0,88.36,78.67,22.7,20.51
77,1,CA1-DG,68.0,0.3895,0.6444,19.0,14000,0.1997,1,0.0203,-0.0863,-4,0.1268,0.3427,0.4199,0.551,0.4199,0.551,0.2726,0.1753,63.04,60.56,25.11,45.64,0.5,1.0,84.26,66.24,46.44,77.82
77,1,CA1-DG,73.0,0.4186,0.5559,24.0,14000,0.0865,1,0.0038,0.1121,3,0.1104,0.1844,0.3796,0.3725,0.6228,0.5897,0.3456,0.3089,82.31,75.89,34.47,19.45,0.2,1.0,89.27,37.87,40.24,16.3
77,1,CA1-DG,78.0,0.4477,0.6248,29.0,14000,-0.0915,1,0.0211,0.0513,2,0.1137,0.0673,0.576,0.5181,0.576,0.5181,0.2238,0.2179,72.57,80.74,42.74,25.78,0.5,0.3333,82.83,56.62,58.45,68.01
77,1,CA1-DG,83.0,0.4767,0.6979,34.0,16000,-0.0993,4,0.0593,-0.0046,-3,0.1071,0.0651,0.1953,0.2719,0.187,0.2449,0.2303,0.2343,66.33,79.84,30.13,20.34,0.2,0.3333,75.62,54.56,60.71,41.61
77,1,CA1-DG,88.0,0.5058,0.7147,39.0,14000,0.2032,3,0.1045,-0.0157,-4,0.1348,0.0475,0.216,0.2073,0.2027,0.1992,0.2331,0.2804,78.42,55.03,82.21,73.42,0.2,0.0,59.5,84.77,53.68,50.98
77,1,CA1-DG,93.0,0.5349,0.7421,44.0,14000,-0.156,2,0.0266,-0.0678,-3,0.1493,0.0279,0.2992,0.37,0.297,0.3705,0.2219,0.1483,70.23,77.12,81.06,86.97,0.5,1.0,62.19,43.22,47.24,44.26
77,1,CA1-DG,98.0,0.564,0.7778,49.0,16000,-0.0172,2,0.0363,-0.0595,-4,0.2105,0.1819,0.4036,0.5059,0.3938,0.483,0.2699,0.2983,86.52,47.74,29.04,26.2,0.2,0.3333,80.11,82.08,52.02,34.57
77,1,CA1-DG,103.0,0.593,0.8654,54.0,12000,-0.1525,2,0.0397,-0.0891,-4,0.1731,0.0736,0.1677,0.2184,0.1558,0.2275,0.2797,0.1853,65.6,71.98,70.17,56.6,0.2,0.3333,68.63,66.0,80.73,60.98
77,1,CA1-DG,108.0,0.6221,0.7919,59.0,14000,0.0297,1,0.0021,-0.0859,0,0.1675,0.0619,0.2156,0.2059,0.3926,0.5508,0.2485,0.2427,80.08,83.12,38.49,28.79,0.5,0.3333,77.13,75.46,75.88,77.23
77,1,CA1-DG,113.0,0.6512,0.706,64.0,14000,0.1353,1,0.0092,-0.0371,3,0.1666,0.1336,0.4709,0.6005,0.5148,0.7191,0.2442,0.3301,75.08,87.81,46.93,21.37,0.5,0.3333,78.57,49.67,89.52,60.25
77,1,CA1-DG,118.0,0.6802,0.5711,69.0,16000,0.1095,2,0.0088,-0.0591,-3,0.1548,0.0754,0.3263,0.4774,0.2503,0.4378,0.2449,0.2508,57.92,75.43,48.52,51.38,0.2,0.3333,84.28,73.54,65.04,85.35
77,1,CA1-DG,123.0,0.7093,0.619,74.0,16000,0.0644,1,0.0021,-0.0278,3,0.143,0.191,0.403,0.4835,0.5448,0.6861,0.3054,0.3118,80.73,71.22,22.37,10.65,1.0,1.0,74.88,53.08,42.51,52.49
77,1,CA1-DG,128.0,0.7384,0.6043,79.0,16000,0.2683,4,0.0862,0.0467,2,0.1824,0.2164,0.2731,0.3628,0.2395,0.3254,0.2908,0.2206,77.41,37.17,22.75,32.15,0.0,1.0,83.9,46.62,50.64,33.99
77,1,CA1-DG,133.0,0.7674,0.6724,84.0,14000,-0.0659,2,0.0247,-0.0404,-4,0.1679,0.1059,0.3566,0.2503,0.3628,0.2496,0.289,0.1824,72.7,85.06,31.27,31.23,0.2,1.0,77.74,64.54,37.77,39.07
77,1,CA1-DG,138.0,0.7965,0.6747,89.0,14000,0.2459,3,0.082,0.068,0,0.1789,0.2891,0.2703,0.4468,0.2636,0.4362,0.2924,0.2813,57.81,70.02,19.39,47.95,0.2,0.3333,66.61,83.15,30.52,50.25
77,1,CA1-DG,143.0,0.8256,0.5894,94.0,14000,0.2065,3,0.0362,0.0546,-4,0.1422,0.2069,0.2442,0.3108,0.2055,0.3229,0.2103,0.1606,80.69,28.75,13.33,41.67,0.5,0.3333,87.46,85.99,43.21,73.21
77,1,CA1-DG,148.0,0.8547,0.5604,99.0,14000,0.78,1,0.4688,-0.0566,-3,0.1014,0.3759,0.4844,0.5326,0.4844,0.5326,0.3243,0.3132,85.05,70.09,24.12,55.62,0.5,1.0,75.62,79.13,25.3,20.25
77,1,CA1-DG,153.0,0.8837,0.6351,104.0,16000,0.227,1,0.0265,0.0128,3,0.1531,0.1666,0.5465,0.6669,0.5465,0.6669,0.2812,0.2391,84.74,57.52,54.36,51.55,0.2,1.0,82.62,54.41,27.45,54.78
77,1,CA1-DG,158.0,0.9128,0.7699,109.0,14000,0.0575,1,0.0017,0.016,3,0.1833,0.2393,0.301,0.3625,0.5363,0.7445,0.2825,0.271,87.87,25.29,36.61,23.1,1.0,1.0,56.04,30.76,61.64,60.49
77,1,CA1-DG,163.0,0.9419,0.8881,114.0,14000,0.125,3,0.0317,0.0405,0,0.226,0.1913,0.4167,0.2773,0.386,0.2745,0.3487,0.2797,82.6,68.82,40.01,28.28,0.5,1.0,79.52,46.45,28.37,37.43
77,1,CA1-V1,8.0,0.0407,0.0973,-41.0,18000,0.1293,4,0.0313,0.0559,4,0.1421,0.1325,0.233,0.2293,0.1968,0.202,0.1493,0.1859,nan,nan,nan,nan,,,71.58,87.15,80.02,58.93
77,1,CA1-V1,13.0,0.0698,0.1004,-36.0,20000,-0.3794,4,0.369,0.0673,0,0.2181,0.1631,0.2937,0.247,0.298,0.2466,0.1502,0.2297,69.51,78.89,39.63,43.4,0.5,1.0,64.57,88.32,57.76,79.67
77,1,CA1-V1,18.0,0.0988,0.1395,-31.0,18000,0.4124,6,0.4664,-0.0145,0,0.2276,0.0888,0.2694,0.1625,0.2598,0.1187,0.1757,0.1468,80.72,66.56,42.92,31.61,1.0,0.2,86.27,87.31,61.29,82.01
77,1,CA1-V1,23.0,0.1279,0.1748,-26.0,18000,0.2228,4,0.0745,0.0149,0,0.1818,0.1108,0.2152,0.1781,0.2065,0.1635,0.2094,0.201,70.66,70.25,54.15,55.76,1.0,0.2,64.69,79.59,68.88,52.75
77,1,CA1-V1,28.0,0.157,0.2549,-21.0,18000,0.2268,6,0.1093,-0.0378,0,0.1769,0.0516,0.1508,0.0843,0.1761,0.1036,0.1482,0.2042,72.52,87.48,39.49,53.22,1.0,0.2,81.35,77.2,70.58,67.07
77,1,CA1-V1,33.0,0.186,0.2799,-16.0,16000,-0.0002,0,0.0,-0.0675,-3,0.1401,0.0912,0.2155,0.1751,nan,nan,0.1629,0.1777,67.99,75.51,35.1,50.99,1.0,0.2,86.53,81.52,51.17,76.49
77,1,CA1-V1,38.0,0.2151,0.3503,-11.0,14000,-0.0243,0,0.0,-0.0476,-4,0.1063,0.127,0.2079,0.2433,nan,nan,0.1313,0.1902,86.47,78.08,48.95,37.42,1.0,0.2,71.92,89.21,83.9,66.38
77,1,CA1-V1,43.0,0.2442,0.4091,-6.0,14000,0.1998,4,0.1267,-0.0262,-5,0.0908,0.0774,0.2245,0.2203,0.1475,0.2057,0.2344,0.2392,79.16,69.67,60.16,31.76,1.0,0.2,68.99,88.81,51.52,81.56
77,1,CA1-V1,48.0,0.2733,0.5284,-1.0,14000,-0.1152,1,0.0193,-0.0146,0,0.0788,0.1034,0.3604,0.3689,0.408,0.4394,0.1897,0.1843,67.93,47.16,49.67,65.16,1.0,0.5,71.24,79.27,31.05,86.56
77,1,CA1-V1,53.0,0.3023,0.6026,4.0,14000,-0.1541,2,0.0338,0.0341,0,0.0739,0.1054,0.3316,0.2243,0.3466,0.2261,0.1109,0.2131,67.35,85.39,57.9,64.5,0.5,0.2,76.26,77.58,87.06,73.83
77,1,CA1-V1,58.0,0.3314,0.7004,9.0,14000,-0.0089,6,0.1272,0.0476,2,0.0627,0.1658,0.1162,0.2102,0.0799,0.2215,0.2128,0.2541,86.8,74.09,50.08,46.66,0.2,0.2,79.84,63.56,42.72,38.37
77,1,CA1-V1,63.0,0.3605,0.6528,14.0,14000,-0.005,2,0.0312,0.0022,0,0.0765,0.1051,0.2678,0.2895,0.3105,0.2755,0.218,0.2553,73.44,67.09,29.61,17.42,0.5,0.0,80.07,74.13,32.33,43.11
77,1,CA1-V1,68.0,0.3895,0.6444,19.0,14000,-0.0704,1,0.0127,0.0075,1,0.0408,0.1044,0.2941,0.3762,0.3595,0.4503,0.1634,0.2026,63.01,70.66,41.97,37.7,0.5,0.2,85.75,80.88,56.54,59.01
77,1,CA1-V1,73.0,0.4186,0.5559,24.0,14000,0.0404,0,0.0,0.0482,0,0.0661,0.1014,0.2439,0.3691,nan,nan,0.1772,0.2629,75.21,73.98,87.54,85.64,0.5,0.2,76.42,80.47,85.16,74.96
77,1,CA1-V1,78.0,0.4477,0.6248,29.0,14000,-0.1198,1,0.0219,-0.0207,0,0.0443,0.0812,0.4719,0.3952,0.472,0.3953,0.1869,0.2385,86.66,89.86,79.85,75.15,0.5,0.2,67.42,86.67,52.97,67.24
77,1,CA1-V1,83.0,0.4767,0.6979,34.0,16000,0.2451,6,0.0988,0.0034,0,0.0618,0.0707,0.1395,0.1876,0.0787,0.1281,0.1828,0.2412,83.93,74.1,41.53,39.09,0.5,0.5,58.24,64.7,43.02,36.7
77,1,CA1-V1,88.0,0.5058,0.7147,39.0,14000,-0.1142,3,0.0884,0.0178,0,0.0495,0.1275,0.3235,0.3599,0.1772,0.2669,0.1591,0.2134,54.42,60.71,57.91,53.48,0.2,0.5,45.9,80.38,75.2,78.8
77,1,CA1-V1,93.0,0.5349,0.7421,44.0,14000,-0.1192,4,0.0494,0.0071,0,0.0534,0.0894,0.1913,0.1937,0.1866,0.195,0.175,0.1616,46.25,71.76,73.52,58.28,0.2,0.0,80.55,66.8,75.06,75.1
77,1,CA1-V1,98.0,0.564,0.7778,49.0,16000,-0.1401,6,0.1083,0.0579,0,0.0748,0.092,0.2082,0.2139,0.2067,0.2085,0.2227,0.2578,40.88,67.68,30.64,36.87,0.5,0.2,78.72,65.78,66.08,66.32
77,1,CA1-V1,103.0,0.593,0.8654,54.0,12000,-0.131,3,0.0361,0.0323,0,0.0812,0.146,0.2019,0.2605,0.1811,0.2094,0.2299,0.2575,58.99,58.67,38.8,35.96,1.0,0.5,71.35,72.99,26.28,45.18
77,1,CA1-V1,108.0,0.6221,0.7919,59.0,14000,-0.041,1,0.0045,-0.0012,0,0.0526,0.0879,0.1286,0.2344,0.4387,0.4627,0.2484,0.2277,56.84,61.69,33.9,26.0,0.2,0.5,86.64,72.78,61.86,70.97
77,1,CA1-V1,113.0,0.6512,0.706,64.0,14000,-0.1052,5,0.1162,-0.014,0,0.0427,0.0942,0.2171,0.1685,0.1652,0.1371,0.2748,0.2565,58.17,87.9,34.34,29.29,0.5,1.0,87.34,60.58,30.54,36.16
77,1,CA1-V1,118.0,0.6802,0.5711,69.0,16000,0.1526,4,0.0331,-0.0213,-1,0.058,0.0717,0.2565,0.1531,0.2399,0.1556,0.1859,0.1717,71.12,71.85,53.68,33.9,0.5,0.2,88.39,85.12,47.96,64.36
77,1,CA1-V1,123.0,0.7093,0.619,74.0,16000,0.0523,0,0.0,0.0167,0,0.0535,0.0852,0.3013,0.3139,nan,nan,0.2377,0.1957,81.45,85.25,56.51,42.63,0.5,0.2,88.49,79.42,59.55,62.96
77,1,CA1-V1,128.0,0.7384,0.6043,79.0,16000,0.2342,5,0.0835,-0.0005,0,0.0447,0.0647,0.1417,0.1601,0.1432,0.1621,0.1615,0.1979,71.03,80.39,53.36,45.69,0.5,0.0,68.5,84.58,42.79,32.18
77,1,CA1-V1,133.0,0.7674,0.6724,84.0,14000,-0.1108,5,0.0291,-0.05,0,0.0465,0.1434,0.1742,0.1818,0.1671,0.1564,0.1759,0.2391,66.01,61.32,52.23,43.11,0.5,0.2,88.89,70.12,58.39,55.58
77,1,CA1-V1,138.0,0.7965,0.6747,89.0,14000,0.2211,5,0.0812,0.0009,3,0.0566,0.0745,0.1358,0.2012,0.094,0.1564,0.201,0.1988,44.28,54.75,26.79,37.43,0.2,1.0,65.54,65.04,75.09,68.06
77,1,CA1-V1,143.0,0.8256,0.5894,94.0,14000,-0.0685,1,0.0124,-0.0127,0,0.0886,0.0982,0.3832,0.3081,0.4433,0.4773,0.2058,0.2365,77.19,55.98,48.4,47.68,0.5,1.0,76.75,54.27,45.59,46.05
77,1,CA1-V1,148.0,0.8547,0.5604,99.0,14000,-0.7738,0,0.0,0.0249,0,0.0543,0.1076,0.3777,0.4091,nan,nan,0.2241,0.2477,68.63,59.52,47.69,50.81,0.5,1.0,65.69,83.48,54.58,55.03
77,1,CA1-V1,153.0,0.8837,0.6351,104.0,16000,0.2233,3,0.0625,-0.0714,-4,0.0598,0.1005,0.3063,0.1873,0.3038,0.1898,0.1755,0.1672,68.54,76.59,46.49,32.6,0.5,0.5,61.83,82.22,56.24,36.52
77,1,CA1-V1,158.0,0.9128,0.7699,109.0,14000,0.0288,0,0.0,-0.0055,-4,0.0797,0.1272,0.2845,0.3189,nan,nan,0.1881,0.1778,74.92,71.57,44.84,38.23,0.5,0.5,77.98,84.04,84.31,79.31
77,1,CA1-V1,163.0,0.9419,0.8881,114.0,14000,-0.1295,3,0.0233,-0.0318,0,0.0964,0.1318,0.3503,0.2285,0.2824,0.2244,0.1779,0.133,52.42,83.95,20.99,33.84,0.5,0.2,86.15,84.18,57.04,60.42
77,1,CA1-SUB,8.0,0.0407,0.0973,-41.0,18000,-0.1824,1,0.0106,0.0261,2,0.2086,0.2774,0.5676,0.6425,0.5676,0.6425,0.2521,0.1428,nan,nan,nan,nan,,,66.9,47.63,50.12,64.09
77,1,CA1-SUB,13.0,0.0698,0.1004,-36.0,20000,-0.207,2,0.0486,-0.0698,-4,0.2098,0.1338,0.3657,0.3099,0.3738,0.3221,0.1725,0.1203,74.86,83.58,76.44,55.88,0.2,1.0,81.97,84.29,74.98,83.89
77,1,CA1-SUB,18.0,0.0988,0.1395,-31.0,18000,-0.1976,2,0.0393,0.0807,3,0.2634,0.1283,0.4747,0.2944,0.4647,0.2928,0.2169,0.2142,61.78,77.3,87.04,67.4,1.0,1.0,76.04,83.76,72.51,81.55
77,1,CA1-SUB,23.0,0.1279,0.1748,-26.0,18000,-0.0014,0,0.0,0.0482,0,0.1814,0.1155,0.2863,0.161,nan,nan,0.2359,0.2105,87.37,82.04,62.26,61.22,0.5,0.3333,78.48,67.51,68.09,40.83
77,1,CA1-SUB,28.0,0.157,0.2549,-21.0,18000,-0.1933,2,0.0407,0.0524,3,0.2054,0.0758,0.2841,0.3454,0.285,0.346,0.2045,0.2104,89.77,83.69,78.61,80.9,0.2,0.0,76.66,41.07,84.91,61.6
77,1,CA1-SUB,33.0,0.186,0.2799,-16.0,16000,-0.0093,0,0.0,-0.1017,-1,0.1782,0.1203,0.3788,0.4231,nan,nan,0.1593,0.1581,84.37,88.3,69.39,82.24,0.5,0.3333,85.08,71.66,84.2,75.81
77,1,CA1-SUB,38.0,0.2151,0.3503,-11.0,14000,0.0401,0,0.0,-0.0265,0,0.2244,0.1432,0.622,0.3029,nan,nan,0.295,0.0873,85.7,81.62,63.86,77.12,0.2,0.3333,54.2,86.27,62.57,62.5
77,1,CA1-SUB,43.0,0.2442,0.4091,-6.0,14000,0.3883,3,0.225,-0.0027,2,0.0932,0.1246,0.173,0.1211,0.1743,0.1224,0.1281,0.0884,76.75,89.7,80.51,48.5,0.5,0.3333,89.69,81.17,74.82,64.16
77,1,CA1-SUB,48.0,0.2733,0.5284,-1.0,14000,-0.2873,3,0.1001,-0.0328,-3,0.1671,0.3644,0.2033,0.2919,0.1915,0.2904,0.2875,0.3179,66.83,73.97,80.25,63.38,0.2,1.0,56.13,60.12,50.25,68.52
