metric,pair,matched,window_bins,mean,sem,count
ifi_cc1,CA1-RSC,1,19,0.053087466349618806,0.047594481784511325,12
ifi_cc1,CA1-RSC,1,20,0.049727729221816126,0.043959840712995135,12
ifi_cc1,CA1-RSC,1,21,0.05462776126922475,0.04372078131158491,12
ifi_cc1,CA1-RSC,1,22,0.05960207729765336,0.04375706172687453,12
ifi_cc1,CA1-RSC,1,23,0.06254657137673336,0.043451151491742224,12
ifi_cc1,CA1-RSC,1,24,0.06548321526121337,0.04482307455793647,12
ifi_cc1,CA1-RSC,1,25,0.05929586863689503,0.04496007827942447,12
ifi_cc1,CA1-RSC,2,1,0.23310596572805586,0.1771452679473898,12
ifi_cc1,CA1-RSC,2,2,0.20543338388649665,0.14534333466952268,12
ifi_cc1,CA1-RSC,2,3,0.13551832371078906,0.12581472102773733,12
ifi_cc1,CA1-RSC,2,4,0.09326960949045188,0.11939634555110212,12
ifi_cc1,CA1-RSC,2,5,0.062334353035530345,0.07860407716632777,12
ifi_cc1,CA1-RSC,2,6,0.0782576400344313,0.08221839194795648,12
ifi_cc1,CA1-RSC,2,7,0.09772234203991825,0.09511831951012578,12
ifi_cc1,CA1-RSC,2,8,0.09166883650415923,0.070857003072308,12
ifi_cc1,CA1-RSC,2,9,0.10328767969882136,0.06498750831272278,12
ifi_cc1,CA1-RSC,2,10,0.08512576354141575,0.05846122804825356,12
ifi_cc1,CA1-RSC,2,11,0.10443425329849777,0.0533212111791981,12
ifi_cc1,CA1-RSC,2,12,0.09401338708859475,0.05543491649677798,12
ifi_cc1,CA1-RSC,2,13,0.10113415852490608,0.059890359152684605,12
ifi_cc1,CA1-RSC,2,14,0.09753976252960428,0.06445651659278646,12
ifi_cc1,CA1-RSC,2,15,0.08460731802121291,0.0618532385463473,12
ifi_cc1,CA1-RSC,2,16,0.08064056967277798,0.0569088372454789,12
ifi_cc1,CA1-RSC,2,17,0.0707902573084739,0.055933464632082125,12
ifi_cc1,CA1-RSC,2,18,0.07146003331182986,0.051320761309118564,12
ifi_cc1,CA1-RSC,2,19,0.07147316849637508,0.04876522289743852,12
ifi_cc1,CA1-RSC,2,20,0.06697936525521646,0.04892159115051922,12
ifi_cc1,CA1-RSC,2,21,0.06699011045672208,0.04956996484210562,12
ifi_cc1,CA1-RSC,2,22,0.0730203060283856,0.050756081002755124,12
ifi_cc1,CA1-RSC,2,23,0.0762903262151344,0.05134064791824514,12
ifi_cc1,CA1-RSC,2,24,0.08259220475568396,0.05276694978557522,12
ifi_cc1,CA1-RSC,2,25,0.0769975085987022,0.0552123848508377,12
ifi_cc1,CA1-SUB,0,1,0.021313747177272357,0.17411878406304662,5
ifi_cc1,CA1-SUB,0,2,-0.15469580947139808,0.13066213128655757,6
ifi_cc1,CA1-SUB,0,3,-0.0563072768259483,0.08836957316849854,6
ifi_cc1,CA1-SUB,0,4,-0.02169277564619441,0.11003546311103865,6
ifi_cc1,CA1-SUB,0,5,-0.08502259452836915,0.0838659757291516,6
ifi_cc1,CA1-SUB,0,6,-0.08758643418154051,0.08510497127383894,6
ifi_cc1,CA1-SUB,0,7,-0.10916641433321805,0.09759623977537166,6
ifi_cc1,CA1-SUB,0,8,-0.11993432529848495,0.12109067769555167,6
ifi_cc1,CA1-SUB,0,9,-0.0472524431033731,0.11581508173282809,6
ifi_cc1,CA1-SUB,0,10,0.014950159443781696,0.11862361623275201,6
ifi_cc1,CA1-SUB,0,11,0.12615705266343952,0.1336083321046312,6
ifi_cc1,CA1-SUB,0,12,0.12071231063550873,0.09595959755292545,6
ifi_cc1,CA1-SUB,0,13,0.11255848325028328,0.0989931798084324,6
ifi_cc1,CA1-SUB,0,14,0.13064278206670263,0.11550485406644188,6
ifi_cc1,CA1-SUB,0,15,0.13029105368741564,0.12506747195876078,6
ifi_cc1,CA1-SUB,0,16,0.09917004779728746,0.09612366358600372,6
ifi_cc1,CA1-SUB,0,17,0.06096672853585095,0.07346295987278327,6
ifi_cc1,CA1-SUB,0,18,0.03754403486830538,0.0649831527907853,6
ifi_cc1,CA1-SUB,0,19,0.02385915774702974,0.06505677664689692,6
ifi_cc1,CA1-SUB,0,20,0.03215256425150068,0.07611195998629872,6
ifi_cc1,CA1-SUB,0,21,0.0357807465860764,0.08698559998698494,6
ifi_cc1,CA1-SUB,0,22,0.027943099095013357,0.08904930183120376,6
ifi_cc1,CA1-SUB,0,23,0.035298285711004095,0.1030598823801646,6
