animal,learner,pair,bin,dim,cc,sig,ifi
75,1,CA1-RSC,1,12,0.4113,1,-0.0419
75,1,CA1-RSC,1,13,0.4316,1,-0.0586
75,1,CA1-RSC,1,14,0.3078,1,-0.0348
75,1,CA1-RSC,1,15,0.0542,0,-0.0407
75,1,CA1-RSC,1,16,0.2517,1,-0.039
75,1,CA1-RSC,1,17,0.2998,1,-0.0246
75,1,CA1-RSC,1,18,-0.1682,0,-0.0931
75,1,CA1-RSC,1,19,0.3777,1,-0.0924
75,1,CA1-RSC,1,20,0.3296,1,-0.0625
75,1,CA1-RSC,1,21,0.4592,1,-0.0644
75,1,CA1-RSC,1,22,-0.4691,0,-0.0109
75,1,CA1-RSC,1,23,0.2047,0,-0.0764
75,1,CA1-RSC,1,24,-0.2875,0,-0.0699
75,1,CA1-RSC,2,1,0.0818,0,0.0475
75,1,CA1-RSC,2,2,-0.2914,0,-0.0329
75,1,CA1-RSC,2,3,-0.1768,0,0.004
75,1,CA1-RSC,2,4,-0.3711,0,-0.0222
75,1,CA1-RSC,2,5,0.149,0,-0.0302
75,1,CA1-RSC,2,6,-0.1283,0,-0.0148
75,1,CA1-RSC,2,7,-0.3951,0,-0.0114
75,1,CA1-RSC,2,8,-0.1437,0,-0.0145
75,1,CA1-RSC,2,9,0.2954,1,-0.0228
75,1,CA1-RSC,2,10,-0.1319,0,-0.007
75,1,CA1-RSC,2,11,0.5525,1,0.0035
75,1,CA1-RSC,2,12,-0.1457,0,0.0054
75,1,CA1-RSC,2,13,0.2122,1,-0.0002
75,1,CA1-RSC,2,14,-0.3107,0,-0.0225
75,1,CA1-RSC,2,15,0.4901,1,-0.0214
75,1,CA1-RSC,2,16,0.0277,0,-0.0262
75,1,CA1-RSC,2,17,0.1066,0,-0.0137
75,1,CA1-RSC,2,18,0.0124,0,0.0017
75,1,CA1-RSC,2,19,0.0054,0,0.036
75,1,CA1-RSC,2,20,-0.0255,0,0.0089
75,1,CA1-RSC,2,21,-0.0295,0,0.0444
75,1,CA1-RSC,2,22,-0.1987,0,-0.0062
75,1,CA1-RSC,2,23,0.3165,1,-0.0229
75,1,CA1-RSC,2,24,-0.0687,0,-0.0244
75,1,CA1-RSC,2,25,-0.0557,0,0.0934
75,1,CA1-RSC,3,1,0.4664,1,0.0886
75,1,CA1-RSC,3,2,-0.3617,0,0.0395
75,1,CA1-RSC,3,3,0.0382,0,0.0357
75,1,CA1-RSC,3,4,0.3596,1,0.0329
75,1,CA1-RSC,3,5,0.0634,0,0.0286
75,1,CA1-RSC,3,6,0.0599,0,0.0165
75,1,CA1-RSC,3,7,-0.0279,0,0.0138
75,1,CA1-RSC,3,8,0.319,1,0.0175
75,1,CA1-RSC,3,9,-0.1065,0,0.0251
75,1,CA1-RSC,3,10,0.1974,1,0.0292
75,1,CA1-RSC,3,11,-0.3775,0,0.0383
75,1,CA1-RSC,3,12,-0.4085,0,0.0291
75,1,CA1-RSC,3,13,0.044,0,0.0435
75,1,CA1-RSC,3,14,-0.1459,0,0.0157
75,1,CA1-RSC,3,15,-0.0619,0,0.0152
75,1,CA1-RSC,3,16,0.2474,1,-0.0055
75,1,CA1-RSC,3,17,0.0137,0,0.0051
75,1,CA1-RSC,3,18,0.0814,0,0.0384
75,1,CA1-RSC,3,19,-0.3261,0,0.0366
75,1,CA1-RSC,3,20,-0.1567,0,0.0532
75,1,CA1-RSC,3,21,-0.0968,0,0.0613
75,1,CA1-RSC,3,22,-0.091,0,0.0339
75,1,CA1-RSC,3,23,0.3933,1,-0.0039
75,1,CA1-RSC,4,1,-0.1178,0,-0.0209
75,1,CA1-RSC,4,2,0.0982,0,-0.0467
75,1,CA1-RSC,4,3,-0.046,0,0.0165
75,1,CA1-RSC,4,4,0.2698,1,0.0126
75,1,CA1-RSC,4,5,0.0588,0,0.0111
75,1,CA1-RSC,4,6,0.0249,0,-0.002
75,1,CA1-RSC,4,7,-0.0575,0,0.0289
75,1,CA1-RSC,4,8,0.0193,0,-0.0004
75,1,CA1-RSC,4,9,-0.018,0,0.0248
75,1,CA1-RSC,4,10,-0.0498,0,0.0241
75,1,CA1-RSC,4,11,-0.017,0,0.0061
75,1,CA1-RSC,4,12,0.0051,0,-0.001
75,1,CA1-RSC,4,13,-0.1555,0,-0.0021
75,1,CA1-RSC,4,14,-0.1695,0,0.0294
75,1,CA1-RSC,4,15,-0.1412,0,0.0168
75,1,CA1-RSC,4,16,0.0393,0,0.051
75,1,CA1-RSC,4,17,0.0431,0,0.0435
75,1,CA1-RSC,4,18,0.1224,0,0.0581
75,1,CA1-RSC,4,19,0.1474,0,0.0353
75,1,CA1-RSC,4,20,-0.0622,0,0.0307
75,1,CA1-RSC,4,21,0.0839,0,0.0191
75,1,CA1-RSC,4,22,0.1268,0,0.0156
75,1,CA1-RSC,4,23,-0.0333,0,-0.0632
75,1,CA1-RSC,4,24,-0.1136,0,0.0765
75,1,CA1-RSC,5,1,0.6226,1,0.0299
75,1,CA1-RSC,5,2,0.3459,1,0.0181
75,1,CA1-RSC,5,3,0.6019,1,0.0325
75,1,CA1-RSC,5,4,0.2293,1,0.0214
75,1,CA1-RSC,5,5,0.5224,1,0.0334
75,1,CA1-RSC,5,6,0.2104,1,0.0311
75,1,CA1-RSC,5,7,-0.0738,0,0.023
75,1,CA1-RSC,5,8,-0.0281,0,0.0549
75,1,CA1-RSC,5,9,0.0535,0,0.0391
75,1,CA1-RSC,5,10,0.349,1,0.0252
75,1,CA1-RSC,5,11,-0.0789,0,0.0254
75,1,CA1-RSC,5,12,0.2781,1,0.0252
75,1,CA1-RSC,5,13,-0.3504,0,0.0365
75,1,CA1-RSC,5,14,0.4965,1,0.0347
75,1,CA1-RSC,5,15,-0.0884,0,0.034
75,1,CA1-RSC,5,16,0.3013,1,0.01
75,1,CA1-RSC,5,17,0.2772,1,-0.0012
75,1,CA1-RSC,5,18,0.0191,0,0.0291
75,1,CA1-RSC,5,19,-0.0713,0,0.068
75,1,CA1-RSC,5,20,-0.6129,0,0.0631
75,1,CA1-RSC,5,21,0.0532,0,0.0923
75,1,CA1-RSC,5,22,-0.0697,0,0.0628
75,1,CA1-RSC,5,23,-0.3307,0,0.112
75,1,CA1-RSC,6,1,0.0959,0,0.0237
75,1,CA1-RSC,6,2,-0.019,0,0.0671
75,1,CA1-RSC,6,3,0.0443,0,0.0675
75,1,CA1-RSC,6,4,-0.0129,0,0.0452
75,1,CA1-RSC,6,5,0.0467,0,0.0664
75,1,CA1-RSC,6,6,0.0298,0,0.0538
75,1,CA1-RSC,6,7,-0.0255,0,0.0312
75,1,CA1-RSC,6,8,-0.1768,0,0.0375
75,1,CA1-RSC,6,9,-0.1058,0,0.0364
75,1,CA1-RSC,6,10,-0.0256,0,0.0271
75,1,CA1-RSC,6,11,-0.0029,0,0.0199
75,1,CA1-RSC,6,12,-0.0367,0,0.0068
75,1,CA1-RSC,6,13,-0.0244,0,0.0097
75,1,CA1-RSC,6,14,0.0474,0,0.01
75,1,CA1-RSC,6,15,0.0625,0,0.0237
75,1,CA1-RSC,6,16,-0.0708,0,0.0245
75,1,CA1-RSC,6,17,-0.007,0,0.0461
75,1,CA1-RSC,6,18,0.1029,0,0.0511
75,1,CA1-RSC,6,19,-0.111,0,0.0419
75,1,CA1-RSC,6,20,0.0888,0,0.0779
75,1,CA1-RSC,6,21,-0.1953,0,0.041
75,1,CA1-RSC,6,22,-0.1734,0,0.0441
75,1,CA1-RSC,6,23,-0.1204,0,0.0431
75,1,CA1-RSC,6,24,0.1151,0,0.0678
75,1,CA1-DG,1,1,0.8026,1,-0.272
75,1,CA1-DG,1,2,0.3444,1,-0.1062
75,1,CA1-DG,1,3,0.0467,0,-0.066
75,1,CA1-DG,1,4,-0.2602,0,-0.0069
75,1,CA1-DG,1,5,-0.2057,0,0.0027
75,1,CA1-DG,1,6,-0.0364,0,-0.0022
75,1,CA1-DG,1,7,-0.4127,0,0.0061
75,1,CA1-DG,1,8,-0.335,0,0.0086
75,1,CA1-DG,1,9,-0.1404,0,0.0062
75,1,CA1-DG,1,10,-0.2279,0,0.0006
75,1,CA1-DG,1,11,-0.4484,0,-0.0219
75,1,CA1-DG,1,12,0.0564,0,-0.0214
75,1,CA1-DG,1,13,-0.0221,0,-0.0118
75,1,CA1-DG,1,14,-0.1017,0,0.0042
75,1,CA1-DG,1,15,0.1434,0,0.0168
75,1,CA1-DG,1,16,-0.1068,0,-0.0056
75,1,CA1-DG,1,17,-0.3445,0,0.0022
75,1,CA1-DG,1,18,-0.2865,0,0.0292
75,1,CA1-DG,1,19,0.0845,0,0.0021
75,1,CA1-DG,1,20,-0.0335,0,0.0201
75,1,CA1-DG,1,21,-0.3893,0,0.0242
75,1,CA1-DG,1,22,0.1714,0,-0.0093
75,1,CA1-DG,1,23,-0.1785,0,0.0122
75,1,CA1-DG,1,24,-0.3439,0,0.0444
75,1,CA1-DG,2,1,0.4673,1,-0.032
75,1,CA1-DG,2,2,-0.1187,0,0.008
75,1,CA1-DG,2,3,-0.0674,0,0.0091
75,1,CA1-DG,2,4,-0.0278,0,0.0262
75,1,CA1-DG,2,5,0.1472,0,0.017
75,1,CA1-DG,2,6,0.0004,0,0.0176
75,1,CA1-DG,2,7,0.096,0,0.0162
75,1,CA1-DG,2,8,-0.0896,0,0.0139
75,1,CA1-DG,2,9,0.3912,1,-0.0043
75,1,CA1-DG,2,10,0.1342,0,-0.0027
75,1,CA1-DG,2,11,0.0017,0,0.0017
75,1,CA1-DG,2,12,0.1912,0,0.0079
75,1,CA1-DG,2,13,0.2537,1,0.0065
75,1,CA1-DG,2,14,0.0083,0,0.0259
75,1,CA1-DG,2,15,-0.1253,0,0.0182
75,1,CA1-DG,2,16,0.0401,0,0.0454
75,1,CA1-DG,2,17,0.2906,1,0.0406
75,1,CA1-DG,2,18,-0.0251,0,0.0423
75,1,CA1-DG,2,19,0.3033,1,0.0526
75,1,CA1-DG,2,20,-0.4117,0,0.0531
75,1,CA1-DG,2,21,-0.093,0,0.0495
75,1,CA1-DG,2,22,0.1397,0,0.0593
75,1,CA1-DG,2,23,-0.0418,0,0.0392
75,1,CA1-DG,2,24,0.1519,0,-0.0266
75,1,CA1-DG,2,25,-0.0725,0,-0.0034
75,1,CA1-DG,3,1,0.2329,0,0.1621
75,1,CA1-DG,3,2,-0.0061,0,0.0368
75,1,CA1-DG,3,3,0.0993,0,0.0385
75,1,CA1-DG,3,4,0.1522,0,0.0374
75,1,CA1-DG,3,5,-0.1828,0,0.0256
75,1,CA1-DG,3,6,-0.1254,0,0.0121
75,1,CA1-DG,3,7,-0.2908,0,0.0159
75,1,CA1-DG,3,8,-0.0851,0,0.0161
75,1,CA1-DG,3,9,-0.2144,0,0.0247
75,1,CA1-DG,3,10,-0.0967,0,0.0353
75,1,CA1-DG,3,11,-0.0153,0,0.0427
75,1,CA1-DG,3,12,-0.2837,0,0.0481
75,1,CA1-DG,3,13,-0.2437,0,0.0694
75,1,CA1-DG,3,14,-0.0705,0,0.0668
75,1,CA1-DG,3,15,-0.1309,0,0.0716
75,1,CA1-DG,3,16,-0.1402,0,0.0502
75,1,CA1-DG,3,17,-0.1234,0,0.0579
75,1,CA1-DG,3,18,0.0217,0,0.0442
75,1,CA1-DG,3,19,-0.1615,0,0.0765
75,1,CA1-DG,3,20,-0.0346,0,0.0566
75,1,CA1-DG,3,21,0.0028,0,0.0431
75,1,CA1-DG,3,22,0.0977,0,0.0557
75,1,CA1-DG,3,23,0.1293,0,0.0362
75,1,CA1-DG,4,1,0.2824,1,-0.0461
75,1,CA1-DG,4,2,-0.0386,0,-0.0254
75,1,CA1-DG,4,3,-0.0357,0,0.0177
75,1,CA1-DG,4,4,0.0772,0,0.0156
75,1,CA1-DG,4,5,0.0335,0,0.0178
75,1,CA1-DG,4,6,-0.0967,0,0.0244
75,1,CA1-DG,4,7,-0.1593,0,0.0084
75,1,CA1-DG,4,8,0.0335,0,0.0323
75,1,CA1-DG,4,9,0.027,0,0.0207
75,1,CA1-DG,4,10,-0.0411,0,0.0291
75,1,CA1-DG,4,11,-0.1053,0,0.0235
75,1,CA1-DG,4,12,0.0082,0,0.0176
75,1,CA1-DG,4,13,0.018,0,0.0155
75,1,CA1-DG,4,14,0.0081,0,0.0032
75,1,CA1-DG,4,15,0.0521,0,0.0028
75,1,CA1-DG,4,16,-0.0504,0,-0.0174
75,1,CA1-DG,4,17,-0.1974,0,0.0072
75,1,CA1-DG,4,18,0.033,0,0.0389
75,1,CA1-DG,4,19,-0.084,0,0.0606
75,1,CA1-DG,4,20,0.0661,0,0.0149
75,1,CA1-DG,4,21,-0.0466,0,0.0134
75,1,CA1-DG,4,22,0.1419,0,0.024
75,1,CA1-DG,4,23,0.2201,1,0.0516
75,1,CA1-DG,4,24,-0.0573,0,0.0395
75,1,CA1-DG,5,1,0.0657,0,0.0364
75,1,CA1-DG,5,2,0.0845,0,0.0132
75,1,CA1-DG,5,3,0.0611,0,0.0096
75,1,CA1-DG,5,4,-0.1885,0,0.0183
75,1,CA1-DG,5,5,-0.0638,0,-0.002
75,1,CA1-DG,5,6,0.0369,0,0.0018
75,1,CA1-DG,5,7,-0.0281,0,0.021
75,1,CA1-DG,5,8,-0.0184,0,0.0214
75,1,CA1-DG,5,9,0.0387,0,0.0156
75,1,CA1-DG,5,10,-0.2341,0,0.0137
75,1,CA1-DG,5,11,-0.1768,0,0.013
75,1,CA1-DG,5,12,0.0232,0,0.0206
75,1,CA1-DG,5,13,0.1734,0,0.0317
75,1,CA1-DG,5,14,-0.0131,0,0.0178
75,1,CA1-DG,5,15,0.0068,0,0.0169
75,1,CA1-DG,5,16,-0.2101,0,0.028
75,1,CA1-DG,5,17,-0.28,0,0.0169
75,1,CA1-DG,5,18,-0.2553,0,0.0099
75,1,CA1-DG,5,19,0.2536,1,-0.0019
75,1,CA1-DG,5,20,0.1042,0,0.0032
75,1,CA1-DG,5,21,-0.1933,0,0.0095
75,1,CA1-DG,5,22,0.094,0,0.0529
75,1,CA1-DG,5,23,0.1611,0,0.0887
75,1,CA1-DG,6,1,0.2486,1,0.0187
75,1,CA1-DG,6,2,0.0489,0,0.0346
75,1,CA1-DG,6,3,0.2224,1,0.0063
75,1,CA1-DG,6,4,-0.2253,0,0.0098
75,1,CA1-DG,6,5,-0.2875,0,0.0202
75,1,CA1-DG,6,6,-0.2834,0,0.0227
75,1,CA1-DG,6,7,-0.3436,0,0.0222
75,1,CA1-DG,6,8,-0.0312,0,0.0146
75,1,CA1-DG,6,9,-0.2655,0,0.0494
75,1,CA1-DG,6,10,0.063,0,0.0395
75,1,CA1-DG,6,11,-0.2948,0,0.0226
75,1,CA1-DG,6,12,-0.2171,0,0.0246
75,1,CA1-DG,6,13,0.2143,1,0.0202
75,1,CA1-DG,6,14,-0.0969,0,0.0255
75,1,CA1-DG,6,15,-0.0798,0,0.0178
75,1,CA1-DG,6,16,-0.126,0,0.0278
75,1,CA1-DG,6,17,0.0693,0,0.0249
75,1,CA1-DG,6,18,-0.1068,0,0.0171
75,1,CA1-DG,6,19,-0.2081,0,0.0354
75,1,CA1-DG,6,20,0.1207,0,0.018
75,1,CA1-DG,6,21,-0.0612,0,0.0223
75,1,CA1-DG,6,22,0.1499,0,0.0308
75,1,CA1-DG,6,23,0.3316,1,0.0416
75,1,CA1-DG,6,24,0.1061,0,-0.0975
75,1,CA1-V1,1,1,0.5542,1,-0.0462
75,1,CA1-V1,1,2,-0.0788,0,-0.0129
75,1,CA1-V1,1,3,-0.0463,0,0.0048
75,1,CA1-V1,1,4,-0.1443,0,0.0081
75,1,CA1-V1,1,5,-0.0148,0,-0.0038
75,1,CA1-V1,1,6,-0.031,0,-0.0178
75,1,CA1-V1,1,7,0.1029,0,-0.0225
75,1,CA1-V1,1,8,0.1907,1,-0.0311
75,1,CA1-V1,1,9,-0.0082,0,-0.0218
75,1,CA1-V1,1,10,0.0116,0,-0.009
75,1,CA1-V1,1,11,0.0018,0,-0.0109
75,1,CA1-V1,1,12,0.1574,1,0.0107
75,1,CA1-V1,1,13,0.1498,1,0.0098
75,1,CA1-V1,1,14,-0.0271,0,-0.0157
75,1,CA1-V1,1,15,-0.0163,0,-0.0163
75,1,CA1-V1,1,16,0.046,0,-0.05
75,1,CA1-V1,1,17,-0.0765,0,-0.0265
75,1,CA1-V1,1,18,-0.1591,0,-0.0128
75,1,CA1-V1,1,19,0.0239,0,-0.0145
75,1,CA1-V1,1,20,0.3115,1,-0.0292
75,1,CA1-V1,1,21,-0.2364,0,0.0166
75,1,CA1-V1,1,22,0.0551,0,0.0035
75,1,CA1-V1,1,23,-0.1987,0,-0.0122
75,1,CA1-V1,1,24,0.0568,0,-0.0569
75,1,CA1-V1,2,1,0.218,1,0.0278
75,1,CA1-V1,2,2,0.0471,0,0.0174
75,1,CA1-V1,2,3,0.1019,0,-0.0022
75,1,CA1-V1,2,4,-0.2293,0,-0.0138
75,1,CA1-V1,2,5,0.2109,1,-0.0172
75,1,CA1-V1,2,6,0.0391,0,-0.0031
75,1,CA1-V1,2,7,0.3357,1,-0.0105
75,1,CA1-V1,2,8,-0.1978,0,-0.0134
75,1,CA1-V1,2,9,0.4175,1,-0.0163
75,1,CA1-V1,2,10,0.0528,0,-0.0237
75,1,CA1-V1,2,11,0.4203,1,-0.0357
75,1,CA1-V1,2,12,0.2531,1,-0.0195
75,1,CA1-V1,2,13,0.0942,0,-0.0103
75,1,CA1-V1,2,14,0.2944,1,0.0211
75,1,CA1-V1,2,15,0.3329,1,-0.014
75,1,CA1-V1,2,16,0.1907,1,-0.0014
75,1,CA1-V1,2,17,-0.0122,0,0.0017
75,1,CA1-V1,2,18,0.1616,1,-0.0182
75,1,CA1-V1,2,19,-0.1671,0,-0.0167
75,1,CA1-V1,2,20,-0.032,0,-0.0294
75,1,CA1-V1,2,21,0.2742,1,-0.0221
75,1,CA1-V1,2,22,0.3387,1,-0.0288
75,1,CA1-V1,2,23,0.3507,1,-0.0319
75,1,CA1-V1,2,24,-0.0305,0,-0.0578
75,1,CA1-V1,2,25,-0.0155,0,-0.0429
75,1,CA1-V1,3,1,-0.1348,0,-0.0129
75,1,CA1-V1,3,2,-0.0059,0,-0.0135
75,1,CA1-V1,3,3,-0.0875,0,-0.0036
75,1,CA1-V1,3,4,0.1058,0,-0.0074
75,1,CA1-V1,3,5,0.0171,0,0.0214
75,1,CA1-V1,3,6,-0.0576,0,0.026
75,1,CA1-V1,3,7,-0.021,0,0.0158
75,1,CA1-V1,3,8,-0.0592,0,0.0022
75,1,CA1-V1,3,9,0.0695,0,-0.0152
75,1,CA1-V1,3,10,0.0314,0,0.0048
75,1,CA1-V1,3,11,0.0769,0,0.016
75,1,CA1-V1,3,12,-0.1514,0,0.0028
75,1,CA1-V1,3,13,0.2057,1,0.0228
75,1,CA1-V1,3,14,0.0876,0,0.0075
75,1,CA1-V1,3,15,-0.0717,0,-0.0042
75,1,CA1-V1,3,16,0.0477,0,-0.0044
75,1,CA1-V1,3,17,-0.0297,0,-0.0009
75,1,CA1-V1,3,18,0.1314,0,-0.0105
75,1,CA1-V1,3,19,0.064,0,-0.0093
75,1,CA1-V1,3,20,0.2563,1,0.0045
75,1,CA1-V1,3,21,0.1193,0,-0.0025
75,1,CA1-V1,3,22,0.2024,1,-0.0166
75,1,CA1-V1,3,23,-0.1088,0,-0.05
75,1,CA1-V1,4,1,0.0697,0,0.0979
75,1,CA1-V1,4,2,-0.0145,0,0.0236
75,1,CA1-V1,4,3,0.0424,0,0.0212
75,1,CA1-V1,4,4,-0.0283,0,0.02
75,1,CA1-V1,4,5,-0.0856,0,0.029
75,1,CA1-V1,4,6,-0.0381,0,0.0194
75,1,CA1-V1,4,7,-0.0286,0,0.017
75,1,CA1-V1,4,8,-0.1196,0,0.022
75,1,CA1-V1,4,9,-0.0367,0,0.0273
75,1,CA1-V1,4,10,0.032,0,0.0168
75,1,CA1-V1,4,11,-0.024,0,0.0361
75,1,CA1-V1,4,12,0.0092,0,0.036
75,1,CA1-V1,4,13,-0.1184,0,0.036
75,1,CA1-V1,4,14,0.0273,0,0.0344
75,1,CA1-V1,4,15,-0.1274,0,0.0359
75,1,CA1-V1,4,16,-0.0873,0,0.0232
75,1,CA1-V1,4,17,-0.1139,0,0.0131
75,1,CA1-V1,4,18,-0.0696,0,-0.0201
75,1,CA1-V1,4,19,0.0336,0,0.0087
75,1,CA1-V1,4,20,-0.0288,0,0.0123
75,1,CA1-V1,4,21,-0.0445,0,0.0626
75,1,CA1-V1,4,22,0.1013,0,0.0732
75,1,CA1-V1,4,23,-0.0246,0,0.0651
75,1,CA1-V1,4,24,0.0322,0,0.0452
75,1,CA1-V1,5,1,0.113,0,0.022
75,1,CA1-V1,5,2,-0.2852,0,-0.0039
75,1,CA1-V1,5,3,-0.0469,0,0.0012
75,1,CA1-V1,5,4,0.2381,1,-0.016
75,1,CA1-V1,5,5,-0.0442,0,-0.0137
75,1,CA1-V1,5,6,-0.0837,0,-0.0008
75,1,CA1-V1,5,7,0.0213,0,-0.0096
75,1,CA1-V1,5,8,0.0376,0,0.0078
75,1,CA1-V1,5,9,0.045,0,0.0116
75,1,CA1-V1,5,10,-0.0547,0,0.0054
75,1,CA1-V1,5,11,0.0566,0,0.0021
75,1,CA1-V1,5,12,-0.0136,0,0.0026
75,1,CA1-V1,5,13,-0.3243,0,-0.0045
75,1,CA1-V1,5,14,-0.0975,0,-0.0017
75,1,CA1-V1,5,15,0.0513,0,0.0366
75,1,CA1-V1,5,16,0.0965,0,0.0578
75,1,CA1-V1,5,17,0.0423,0,0.0589
75,1,CA1-V1,5,18,-0.1732,0,0.0453
75,1,CA1-V1,5,19,0.1441,1,0.0212
75,1,CA1-V1,5,20,0.0829,0,0.0592
75,1,CA1-V1,5,21,0.0841,0,0.045
75,1,CA1-V1,5,22,0.0549,0,0.0082
75,1,CA1-V1,5,23,0.1424,1,0.0487
75,1,CA1-V1,6,1,0.2034,1,0.0302
75,1,CA1-V1,6,2,0.0628,0,0.024
75,1,CA1-V1,6,3,0.0598,0,-0.0096
75,1,CA1-V1,6,4,0.0913,0,-0.0229
75,1,CA1-V1,6,5,0.0531,0,-0.0109
75,1,CA1-V1,6,6,0.1142,0,-0.003
75,1,CA1-V1,6,7,0.1356,0,0.0081
75,1,CA1-V1,6,8,-0.0154,0,-0.0008
75,1,CA1-V1,6,9,0.1269,0,-0.0219
75,1,CA1-V1,6,10,-0.0129,0,-0.0228
75,1,CA1-V1,6,11,0.0701,0,-0.0335
75,1,CA1-V1,6,12,0.0039,0,-0.0049
75,1,CA1-V1,6,13,-0.0425,0,-0.0048
75,1,CA1-V1,6,14,0.1369,0,-0.0008
75,1,CA1-V1,6,15,0.0342,0,-0.0393
75,1,CA1-V1,6,16,0.0262,0,-0.0318
75,1,CA1-V1,6,17,0.1335,0,-0.0328
75,1,CA1-V1,6,18,0.026,0,-0.0129
75,1,CA1-V1,6,19,0.0386,0,0.0029
75,1,CA1-V1,6,20,0.0586,0,0.0124
75,1,CA1-V1,6,21,-0.0424,0,0.0146
75,1,CA1-V1,6,22,-0.0788,0,0.0047
75,1,CA1-V1,6,23,0.0656,0,-0.0207
75,1,CA1-V1,6,24,-0.0332,0,-0.0224
75,1,CA1-SUB,1,1,0.1866,1,-0.0705
75,1,CA1-SUB,1,2,0.484,1,0.0105
75,1,CA1-SUB,1,3,0.1483,1,-0.0152
75,1,CA1-SUB,1,4,-0.0256,0,0.0074
75,1,CA1-SUB,1,5,-0.1256,0,-0.0004
75,1,CA1-SUB,1,6,-0.0581,0,0.0195
75,1,CA1-SUB,1,7,0.3751,1,-0.0001
75,1,CA1-SUB,1,8,0.0595,0,0.0049
75,1,CA1-SUB,1,9,-0.0326,0,0.015
75,1,CA1-SUB,1,10,-0.259,0,0.0125
75,1,CA1-SUB,1,11,0.0257,0,0.0008
75,1,CA1-SUB,1,12,-0.0339,0,-0.0299
75,1,CA1-SUB,1,13,-0.1148,0,0.0036
75,1,CA1-SUB,1,14,0.6126,1,0.0004
75,1,CA1-SUB,1,15,0.1814,1,0.0048
75,1,CA1-SUB,1,16,0.2572,1,-0.0096
75,1,CA1-SUB,1,17,0.3726,1,-0.0109
75,1,CA1-SUB,1,18,0.1713,1,-0.0185
75,1,CA1-SUB,1,19,0.1462,1,-0.0086
75,1,CA1-SUB,1,20,-0.0526,0,-0.0313
75,1,CA1-SUB,1,21,0.1293,0,-0.0666
75,1,CA1-SUB,1,22,-0.0816,0,-0.0846
75,1,CA1-SUB,1,23,-0.0663,0,-0.0573
75,1,CA1-SUB,1,24,0.2272,1,-0.0482
75,1,CA1-SUB,2,1,0.3318,1,-0.0217
75,1,CA1-SUB,2,2,-0.2305,0,-0.0069
75,1,CA1-SUB,2,3,-0.1353,0,0.0053
75,1,CA1-SUB,2,4,0.1565,1,0.0101
75,1,CA1-SUB,2,5,-0.1668,0,0.0123
75,1,CA1-SUB,2,6,0.1617,1,0.0156
75,1,CA1-SUB,2,7,0.0583,0,-0.0165
75,1,CA1-SUB,2,8,-0.1954,0,0.0061
75,1,CA1-SUB,2,9,0.0223,0,-0.0034
75,1,CA1-SUB,2,10,0.2207,1,-0.0032
75,1,CA1-SUB,2,11,0.4115,1,-0.0059
75,1,CA1-SUB,2,12,-0.2158,0,0.0008
75,1,CA1-SUB,2,13,-0.0028,0,0.0041
75,1,CA1-SUB,2,14,0.3525,1,0.0106
75,1,CA1-SUB,2,15,0.0067,0,0.0002
75,1,CA1-SUB,2,16,0.2986,1,-0.0052
75,1,CA1-SUB,2,17,-0.023,0,0.0112
75,1,CA1-SUB,2,18,-0.3451,0,-0.0041
75,1,CA1-SUB,2,19,-0.0302,0,-0.0217
75,1,CA1-SUB,2,20,0.1811,1,0.0008
75,1,CA1-SUB,2,21,-0.0653,0,0.0022
75,1,CA1-SUB,2,22,-0.2205,0,-0.0338
75,1,CA1-SUB,2,23,-0.2859,0,-0.0633
75,1,CA1-SUB,2,24,0.2255,1,-0.0622
75,1,CA1-SUB,2,25,-0.0732,0,-0.1257
75,1,CA1-SUB,3,1,0.1533,1,-0.0098
75,1,CA1-SUB,3,2,0.1184,0,-0.0071
75,1,CA1-SUB,3,3,-0.0427,0,-0.0198
75,1,CA1-SUB,3,4,0.349,1,-0.0302
75,1,CA1-SUB,3,5,0.231,1,-0.0242
75,1,CA1-SUB,3,6,0.2461,1,-0.0197
75,1,CA1-SUB,3,7,0.1028,0,-0.0042
75,1,CA1-SUB,3,8,0.0815,0,0.0056
75,1,CA1-SUB,3,9,0.135,1,0.0092
75,1,CA1-SUB,3,10,0.1459,1,-0.002
75,1,CA1-SUB,3,11,0.2067,1,-0.0056
75,1,CA1-SUB,3,12,-0.0007,0,-0.0047
75,1,CA1-SUB,3,13,-0.1182,0,-0.0132
75,1,CA1-SUB,3,14,0.002,0,0.02
75,1,CA1-SUB,3,15,0.0408,0,-0.0021
75,1,CA1-SUB,3,16,-0.0414,0,-0.0066
75,1,CA1-SUB,3,17,0.1704,1,-0.0239
75,1,CA1-SUB,3,18,-0.0907,0,-0.0424
75,1,CA1-SUB,3,19,-0.1838,0,-0.0518
75,1,CA1-SUB,3,20,-0.0625,0,-0.0582
75,1,CA1-SUB,3,21,-0.3121,0,-0.0398
75,1,CA1-SUB,3,22,-0.0834,0,-0.0362
75,1,CA1-SUB,3,23,0.1991,1,0.0212
75,1,CA1-SUB,4,1,-0.0394,0,0.0292
75,1,CA1-SUB,4,2,0.0046,0,-0.0025
75,1,CA1-SUB,4,3,0.1186,0,-0.029
75,1,CA1-SUB,4,4,-0.0933,0,-0.0058
75,1,CA1-SUB,4,5,0.0222,0,-0.0114
75,1,CA1-SUB,4,6,-0.0069,0,-0.0028
75,1,CA1-SUB,4,7,-0.1149,0,-0.0137
