animal,pair,ordinal,matched,tail_abs_r,degenerate_trial
66,CA1-SUB,2,2,0.028561999999999997,0
66,CA1-SUB,3,0,0.021194,0
66,CA1-SUB,3,2,0.022854000000000003,0
66,CA1-SUB,4,0,0.040496000000000004,0
66,CA1-SUB,4,2,0.039784,0
66,CA1-SUB,5,0,0.019672000000000002,0
66,CA1-SUB,5,2,0.024738,0
66,CA1-SUB,6,0,0.013333999999999999,0
66,CA1-SUB,6,2,0.013333999999999999,0
66,CA1-SUB,7,0,0.0167,0
66,CA1-SUB,7,2,0.024074,0
66,CA1-SUB,8,0,0.024378,0
66,CA1-SUB,8,2,0.026364,0
66,CA1-SUB,9,0,0.02227,0
66,CA1-SUB,9,2,0.027433999999999997,0
66,CA1-SUB,10,0,0.031507999999999994,0
66,CA1-SUB,10,2,0.030656,0
66,CA1-V1,1,0,0.025866,0
66,CA1-V1,1,1,0.027052,0
66,CA1-V1,1,2,0.031308,0
66,CA1-V1,2,0,0.021526,0
66,CA1-V1,2,1,0.021526,0
66,CA1-V1,2,2,0.019036,0
66,CA1-V1,3,0,0.025554,0
66,CA1-V1,3,2,0.029726000000000002,0
66,CA1-V1,4,0,0.019885999999999997,0
66,CA1-V1,4,2,0.019066,0
66,CA1-V1,5,0,0.019319999999999997,0
66,CA1-V1,5,2,0.019656,0
66,CA1-V1,6,0,0.026986,0
66,CA1-V1,6,2,0.026986,0
66,CA1-V1,7,0,0.028340000000000004,0
66,CA1-V1,7,2,0.027129999999999998,0
66,CA1-V1,8,0,0.008298,0
66,CA1-V1,8,2,0.009774000000000001,0
66,CA1-V1,9,0,0.023326,0
66,CA1-V1,9,2,0.027367999999999996,0
66,CA1-V1,10,0,0.034615999999999994,0
66,CA1-V1,10,2,0.036302,0
66,RSC-SUB,1,0,0.010740000000000001,0
66,RSC-SUB,1,1,0.016086,0
66,RSC-SUB,1,2,0.02003,0
66,RSC-SUB,2,0,0.023035999999999997,0
66,RSC-SUB,2,1,0.023035999999999997,0
66,RSC-SUB,2,2,0.021061999999999997,0
66,RSC-SUB,3,0,0.019726,0
66,RSC-SUB,3,2,0.025880000000000004,0
66,RSC-SUB,4,0,0.030338000000000004,0
66,RSC-SUB,4,2,0.032456,0
66,RSC-SUB,5,0,0.01577,0
66,RSC-SUB,5,2,0.016238,0
66,RSC-SUB,6,0,0.022872,0
66,RSC-SUB,6,2,0.022872,0
66,RSC-SUB,7,0,0.012042,0
66,RSC-SUB,7,2,0.012702,0
66,RSC-SUB,8,0,0.013239999999999998,0
66,RSC-SUB,8,2,0.010081999999999999,0
66,RSC-SUB,9,0,0.019716,0
66,RSC-SUB,9,2,0.021269999999999997,0
66,RSC-SUB,10,0,0.014798000000000002,0
66,RSC-SUB,10,2,0.015392000000000003,0
66,V1-RSC,1,0,0.019104,0
66,V1-RSC,1,1,0.022298000000000002,0
66,V1-RSC,1,2,0.023864000000000003,0
66,V1-RSC,2,0,0.015340000000000003,0
66,V1-RSC,2,1,0.015340000000000003,0
66,V1-RSC,2,2,0.022758,0
66,V1-RSC,3,0,0.019672,0
66,V1-RSC,3,2,0.023038000000000003,0
66,V1-RSC,4,0,0.026368000000000003,0
66,V1-RSC,4,2,0.025863999999999998,0
66,V1-RSC,5,0,0.028966,0
