animal,learner,pair,cond,area,unit,contrib
100,0,CA1-RSC,uncued,RSC,3,0.027185
100,0,CA1-RSC,uncued,RSC,4,0.08575
100,0,CA1-RSC,uncued,RSC,5,0.0681
100,0,CA1-RSC,uncued,RSC,6,0.10004
100,0,CA1-RSC,uncued,RSC,7,0.085434
100,0,CA1-RSC,uncued,RSC,8,0.031024
100,0,CA1-RSC,uncued,RSC,9,0.113479
100,0,CA1-RSC,uncued,RSC,10,0.734705
100,0,CA1-RSC,uncued,RSC,11,0.582637
100,0,CA1-RSC,uncued,RSC,12,0.021353
100,0,CA1-RSC,uncued,RSC,13,0.005231
100,0,CA1-RSC,uncued,RSC,14,0.027379
100,0,CA1-RSC,uncued,RSC,15,0.019268
100,0,CA1-RSC,uncued,RSC,16,0.356329
100,0,CA1-RSC,uncued,RSC,17,0.077795
100,0,CA1-RSC,uncued,RSC,18,0.044958
100,0,CA1-RSC,uncued,RSC,19,0.024725
100,0,CA1-RSC,uncued,RSC,20,0.358505
100,0,CA1-RSC,uncued,RSC,21,0.018308
100,0,CA1-RSC,uncued,RSC,22,0.087851
100,0,CA1-RSC,uncued,RSC,23,0.131427
100,0,CA1-RSC,uncued,RSC,24,0.046743
100,0,CA1-RSC,uncued,RSC,25,0.119666
100,0,CA1-RSC,uncued,RSC,26,0.191489
100,0,CA1-RSC,uncued,RSC,27,0.757786
100,0,CA1-RSC,uncued,RSC,28,0.058325
100,0,CA1-RSC,uncued,RSC,29,0.614156
100,0,CA1-RSC,uncued,RSC,30,0.0
100,0,CA1-RSC,uncued,RSC,31,0.052027
100,0,CA1-RSC,uncued,RSC,32,0.036929
100,0,CA1-RSC,uncued,RSC,33,0.784539
100,0,CA1-RSC,uncued,RSC,34,0.019727
100,0,CA1-RSC,uncued,RSC,35,0.043377
100,0,CA1-RSC,uncued,RSC,36,0.044142
100,0,CA1-RSC,uncued,RSC,37,0.010382
100,0,CA1-RSC,uncued,RSC,38,0.033032
100,0,CA1-RSC,uncued,RSC,39,0.151142
100,0,CA1-RSC,uncued,RSC,40,0.08655
100,0,CA1-RSC,uncued,RSC,41,0.067038
100,0,CA1-RSC,uncued,RSC,42,0.067494
100,0,CA1-RSC,uncued,RSC,43,0.059429
100,0,CA1-RSC,uncued,RSC,44,0.004984
100,0,CA1-RSC,uncued,RSC,45,0.301716
100,0,CA1-RSC,uncued,RSC,46,0.041104
100,0,CA1-RSC,uncued,RSC,47,0.226147
100,0,CA1-RSC,uncued,RSC,48,0.01274
100,0,CA1-RSC,uncued,RSC,49,0.153379
100,0,CA1-RSC,uncued,RSC,50,0.038665
100,0,CA1-RSC,uncued,RSC,51,0.031916
100,0,CA1-RSC,uncued,RSC,52,0.071353
100,0,CA1-RSC,uncued,RSC,53,0.693836
100,0,CA1-RSC,uncued,RSC,54,0.044036
100,0,CA1-RSC,uncued,RSC,55,0.00407
100,0,CA1-RSC,uncued,RSC,56,0.754417
100,0,CA1-RSC,uncued,RSC,57,0.79709
100,0,CA1-RSC,uncued,RSC,58,0.012571
100,0,CA1-RSC,uncued,RSC,59,0.229865
100,0,CA1-RSC,uncued,RSC,60,0.018014
100,0,CA1-RSC,uncued,RSC,61,0.204157
100,0,CA1-RSC,uncued,RSC,62,0.030526
100,0,CA1-RSC,uncued,RSC,63,0.025288
100,0,CA1-RSC,uncued,RSC,64,0.028322
100,0,CA1-RSC,uncued,RSC,65,0.011353
100,0,CA1-RSC,uncued,RSC,66,0.089755
100,0,CA1-RSC,uncued,RSC,67,0.794581
100,0,CA1-RSC,uncued,RSC,68,0.717316
100,0,CA1-RSC,uncued,RSC,69,0.09077
100,0,CA1-RSC,uncued,RSC,70,0.492056
100,0,CA1-RSC,uncued,RSC,71,0.03651
100,0,CA1-RSC,uncued,RSC,72,0.663864
100,0,CA1-RSC,uncued,RSC,73,0.726734
100,0,CA1-RSC,cued,CA1,0,0.015208
100,0,CA1-RSC,cued,CA1,1,0.034026
100,0,CA1-RSC,cued,CA1,2,0.473343
100,0,CA1-RSC,cued,CA1,3,0.013673
100,0,CA1-RSC,cued,CA1,4,0.114572
100,0,CA1-RSC,cued,CA1,5,0.029968
100,0,CA1-RSC,cued,CA1,6,0.008822
100,0,CA1-RSC,cued,CA1,7,0.05678
100,0,CA1-RSC,cued,CA1,8,0.011369
100,0,CA1-RSC,cued,CA1,9,0.738213
100,0,CA1-RSC,cued,CA1,10,0.707017
100,0,CA1-RSC,cued,CA1,11,0.095128
100,0,CA1-RSC,cued,CA1,12,0.008845
100,0,CA1-RSC,cued,CA1,13,0.029927
100,0,CA1-RSC,cued,CA1,14,0.06647
100,0,CA1-RSC,cued,CA1,15,0.029937
100,0,CA1-RSC,cued,CA1,16,0.033321
100,0,CA1-RSC,cued,CA1,17,0.024335
100,0,CA1-RSC,cued,CA1,18,0.040852
100,0,CA1-RSC,cued,CA1,19,0.065947
100,0,CA1-RSC,cued,CA1,20,0.051005
100,0,CA1-RSC,cued,CA1,21,0.641936
100,0,CA1-RSC,cued,CA1,22,0.034902
100,0,CA1-RSC,cued,CA1,23,0.011156
100,0,CA1-RSC,cued,CA1,24,0.61147
100,0,CA1-RSC,cued,CA1,25,0.678372
100,0,CA1-RSC,cued,CA1,26,0.061819
100,0,CA1-RSC,cued,CA1,27,0.039217
100,0,CA1-RSC,cued,CA1,28,0.076615
100,0,CA1-RSC,cued,CA1,29,0.749531
100,0,CA1-RSC,cued,CA1,30,0.032866
100,0,CA1-RSC,cued,CA1,31,0.044092
100,0,CA1-RSC,cued,CA1,32,0.033705
100,0,CA1-RSC,cued,CA1,33,0.702546
100,0,CA1-RSC,cued,CA1,34,0.049749
100,0,CA1-RSC,cued,CA1,35,0.102483
100,0,CA1-RSC,cued,CA1,36,0.08565
100,0,CA1-RSC,cued,CA1,37,0.044223
100,0,CA1-RSC,cued,CA1,38,0.542276
100,0,CA1-RSC,cued,CA1,39,0.053404
100,0,CA1-RSC,cued,CA1,40,0.012243
100,0,CA1-RSC,cued,CA1,41,0.681216
100,0,CA1-RSC,cued,CA1,42,0.075693
100,0,CA1-RSC,cued,CA1,43,0.055461
100,0,CA1-RSC,cued,CA1,44,0.022597
100,0,CA1-RSC,cued,CA1,45,0.049031
100,0,CA1-RSC,cued,CA1,46,0.059832
100,0,CA1-RSC,cued,CA1,47,0.083583
100,0,CA1-RSC,cued,CA1,48,0.07265
100,0,CA1-RSC,cued,CA1,49,0.028727
100,0,CA1-RSC,cued,CA1,50,0.036636
100,0,CA1-RSC,cued,CA1,51,0.038684
100,0,CA1-RSC,cued,CA1,52,0.017981
100,0,CA1-RSC,cued,CA1,53,0.710537
100,0,CA1-RSC,cued,CA1,54,0.064604
100,0,CA1-RSC,cued,CA1,55,0.104547
100,0,CA1-RSC,cued,CA1,56,0.060047
100,0,CA1-RSC,cued,CA1,57,0.033245
100,0,CA1-RSC,cued,CA1,58,0.021049
100,0,CA1-RSC,cued,CA1,59,0.031516
100,0,CA1-RSC,cued,CA1,60,0.084773
100,0,CA1-RSC,cued,CA1,61,0.531413
100,0,CA1-RSC,cued,CA1,62,0.611918
100,0,CA1-RSC,cued,CA1,63,0.192334
100,0,CA1-RSC,cued,CA1,64,0.039451
100,0,CA1-RSC,cued,CA1,65,0.69639
100,0,CA1-RSC,cued,CA1,66,0.460379
100,0,CA1-RSC,cued,CA1,67,0.044186
100,0,CA1-RSC,cued,RSC,0,0.725511
100,0,CA1-RSC,cued,RSC,1,0.005331
100,0,CA1-RSC,cued,RSC,2,0.048924
100,0,CA1-RSC,cued,RSC,3,0.012446
100,0,CA1-RSC,cued,RSC,4,0.044113
100,0,CA1-RSC,cued,RSC,5,0.043394
100,0,CA1-RSC,cued,RSC,6,0.079413
100,0,CA1-RSC,cued,RSC,7,0.043602
100,0,CA1-RSC,cued,RSC,8,0.051219
100,0,CA1-RSC,cued,RSC,9,0.038615
100,0,CA1-RSC,cued,RSC,10,0.084544
100,0,CA1-RSC,cued,RSC,11,0.500997
100,0,CA1-RSC,cued,RSC,12,0.032492
100,0,CA1-RSC,cued,RSC,13,0.010215
100,0,CA1-RSC,cued,RSC,14,0.035045
100,0,CA1-RSC,cued,RSC,15,0.013915
100,0,CA1-RSC,cued,RSC,16,0.68313
100,0,CA1-RSC,cued,RSC,17,0.025411
100,0,CA1-RSC,cued,RSC,18,0.037455
100,0,CA1-RSC,cued,RSC,19,0.014194
100,0,CA1-RSC,cued,RSC,20,0.342312
100,0,CA1-RSC,cued,RSC,21,0.036268
100,0,CA1-RSC,cued,RSC,22,0.061518
100,0,CA1-RSC,cued,RSC,23,0.092554
100,0,CA1-RSC,cued,RSC,24,0.026642
100,0,CA1-RSC,cued,RSC,25,0.041483
100,0,CA1-RSC,cued,RSC,26,0.03399
100,0,CA1-RSC,cued,RSC,27,0.647169
100,0,CA1-RSC,cued,RSC,28,0.030527
100,0,CA1-RSC,cued,RSC,29,0.517764
100,0,CA1-RSC,cued,RSC,30,0.023958
100,0,CA1-RSC,cued,RSC,31,0.031323
100,0,CA1-RSC,cued,RSC,32,0.018812
100,0,CA1-RSC,cued,RSC,33,0.427551
100,0,CA1-RSC,cued,RSC,34,0.665708
100,0,CA1-RSC,cued,RSC,35,0.735687
100,0,CA1-RSC,cued,RSC,36,0.065246
100,0,CA1-RSC,cued,RSC,37,0.014509
100,0,CA1-RSC,cued,RSC,38,0.031835
100,0,CA1-RSC,cued,RSC,39,0.105894
100,0,CA1-RSC,cued,RSC,40,0.039355
100,0,CA1-RSC,cued,RSC,41,0.0531
100,0,CA1-RSC,cued,RSC,42,0.054502
100,0,CA1-RSC,cued,RSC,43,0.017048
100,0,CA1-RSC,cued,RSC,44,0.016404
100,0,CA1-RSC,cued,RSC,45,0.102118
100,0,CA1-RSC,cued,RSC,46,0.67756
100,0,CA1-RSC,cued,RSC,47,0.74398
100,0,CA1-RSC,cued,RSC,48,0.069022
100,0,CA1-RSC,cued,RSC,49,0.050716
100,0,CA1-RSC,cued,RSC,50,0.0728
100,0,CA1-RSC,cued,RSC,51,0.020954
100,0,CA1-RSC,cued,RSC,52,0.153631
100,0,CA1-RSC,cued,RSC,53,0.164373
100,0,CA1-RSC,cued,RSC,54,0.017442
100,0,CA1-RSC,cued,RSC,55,0.068143
100,0,CA1-RSC,cued,RSC,56,0.68546
100,0,CA1-RSC,cued,RSC,57,0.208331
100,0,CA1-RSC,cued,RSC,58,0.019333
100,0,CA1-RSC,cued,RSC,59,0.519995
100,0,CA1-RSC,cued,RSC,60,0.0486
100,0,CA1-RSC,cued,RSC,61,0.01699
100,0,CA1-RSC,cued,RSC,62,0.044513
100,0,CA1-RSC,cued,RSC,63,0.017105
100,0,CA1-RSC,cued,RSC,64,0.259898
100,0,CA1-RSC,cued,RSC,65,0.028472
100,0,CA1-RSC,cued,RSC,66,0.035991
100,0,CA1-RSC,cued,RSC,67,0.049074
100,0,CA1-RSC,cued,RSC,68,0.025565
100,0,CA1-RSC,cued,RSC,69,0.037847
100,0,CA1-RSC,cued,RSC,70,0.500798
100,0,CA1-RSC,cued,RSC,71,0.713372
100,0,CA1-RSC,cued,RSC,72,0.513926
100,0,CA1-RSC,cued,RSC,73,0.08093
100,0,CA1-DG,uncued,CA1,0,0.044748
100,0,CA1-DG,uncued,CA1,1,0.039353
100,0,CA1-DG,uncued,CA1,2,0.660302
100,0,CA1-DG,uncued,CA1,3,0.747078
100,0,CA1-DG,uncued,CA1,4,0.130638
100,0,CA1-DG,uncued,CA1,5,0.053046
100,0,CA1-DG,uncued,CA1,6,0.021592
100,0,CA1-DG,uncued,CA1,7,0.073521
100,0,CA1-DG,uncued,CA1,8,0.026713
100,0,CA1-DG,uncued,CA1,9,0.708697
100,0,CA1-DG,uncued,CA1,10,0.599891
100,0,CA1-DG,uncued,CA1,11,0.261193
100,0,CA1-DG,uncued,CA1,12,0.013854
100,0,CA1-DG,uncued,CA1,13,0.059549
100,0,CA1-DG,uncued,CA1,14,0.162035
100,0,CA1-DG,uncued,CA1,15,0.052191
100,0,CA1-DG,uncued,CA1,16,0.030525
100,0,CA1-DG,uncued,CA1,17,0.026442
100,0,CA1-DG,uncued,CA1,18,0.08781
100,0,CA1-DG,uncued,CA1,19,0.038579
100,0,CA1-DG,uncued,CA1,20,0.10112
100,0,CA1-DG,uncued,CA1,21,0.721667
100,0,CA1-DG,uncued,CA1,22,0.092974
100,0,CA1-DG,uncued,CA1,23,0.016843
100,0,CA1-DG,uncued,CA1,24,0.617819
100,0,CA1-DG,uncued,CA1,25,0.67536
100,0,CA1-DG,uncued,CA1,26,0.038636
100,0,CA1-DG,uncued,CA1,27,0.045747
100,0,CA1-DG,uncued,CA1,28,0.030983
100,0,CA1-DG,uncued,CA1,29,0.075164
100,0,CA1-DG,uncued,CA1,30,0.026841
100,0,CA1-DG,uncued,CA1,31,0.100204
100,0,CA1-DG,uncued,CA1,32,0.033057
100,0,CA1-DG,uncued,CA1,33,0.711337
100,0,CA1-DG,uncued,CA1,34,0.050768
100,0,CA1-DG,uncued,CA1,35,0.025311
100,0,CA1-DG,uncued,CA1,36,0.040047
100,0,CA1-DG,uncued,CA1,37,0.049659
100,0,CA1-DG,uncued,CA1,38,0.729425
100,0,CA1-DG,uncued,CA1,39,0.048541
100,0,CA1-DG,uncued,CA1,40,0.725312
100,0,CA1-DG,uncued,CA1,41,0.694682
100,0,CA1-DG,uncued,CA1,42,0.695709
100,0,CA1-DG,uncued,CA1,43,0.088293
100,0,CA1-DG,uncued,CA1,44,0.045291
100,0,CA1-DG,uncued,CA1,45,0.013096
100,0,CA1-DG,uncued,CA1,46,0.04085
100,0,CA1-DG,uncued,CA1,47,0.069042
100,0,CA1-DG,uncued,CA1,48,0.037487
100,0,CA1-DG,uncued,CA1,49,0.030032
100,0,CA1-DG,uncued,CA1,50,0.067887
100,0,CA1-DG,uncued,CA1,51,0.03813
100,0,CA1-DG,uncued,CA1,52,0.06021
100,0,CA1-DG,uncued,CA1,53,0.135344
100,0,CA1-DG,uncued,CA1,54,0.152937
100,0,CA1-DG,uncued,CA1,55,0.150027
100,0,CA1-DG,uncued,CA1,56,0.105137
100,0,CA1-DG,uncued,CA1,57,0.056858
100,0,CA1-DG,uncued,CA1,58,0.050676
100,0,CA1-DG,uncued,CA1,59,0.012827
100,0,CA1-DG,uncued,CA1,60,0.154258
100,0,CA1-DG,uncued,CA1,61,0.056547
100,0,CA1-DG,uncued,CA1,62,0.005196
100,0,CA1-DG,uncued,CA1,63,0.149312
100,0,CA1-DG,uncued,CA1,64,0.05239
100,0,CA1-DG,uncued,CA1,65,0.757571
100,0,CA1-DG,uncued,CA1,66,0.470107
100,0,CA1-DG,uncued,CA1,67,0.468625
100,0,CA1-DG,uncued,DG,0,0.283548
100,0,CA1-DG,uncued,DG,1,0.129844
100,0,CA1-DG,uncued,DG,2,0.103947
100,0,CA1-DG,uncued,DG,3,0.134218
100,0,CA1-DG,uncued,DG,4,0.029181
100,0,CA1-DG,uncued,DG,5,0.121635
100,0,CA1-DG,uncued,DG,6,0.27768
100,0,CA1-DG,uncued,DG,7,0.160363
100,0,CA1-DG,uncued,DG,8,0.211538
100,0,CA1-DG,uncued,DG,9,0.171898
100,0,CA1-DG,uncued,DG,10,0.148552
100,0,CA1-DG,uncued,DG,11,0.249861
100,0,CA1-DG,uncued,DG,12,0.684114
100,0,CA1-DG,uncued,DG,13,0.192176
100,0,CA1-DG,uncued,DG,14,0.126336
100,0,CA1-DG,uncued,DG,15,0.190652
100,0,CA1-DG,uncued,DG,16,0.106619
100,0,CA1-DG,uncued,DG,17,0.200125
100,0,CA1-DG,uncued,DG,18,0.037504
100,0,CA1-DG,uncued,DG,19,0.083143
100,0,CA1-DG,uncued,DG,20,0.095261
100,0,CA1-DG,uncued,DG,21,0.10549
100,0,CA1-DG,uncued,DG,22,0.121689
100,0,CA1-DG,uncued,DG,23,0.012812
100,0,CA1-DG,uncued,DG,24,0.312655
100,0,CA1-DG,uncued,DG,25,0.123653
100,0,CA1-DG,uncued,DG,26,0.182199
100,0,CA1-DG,uncued,DG,27,0.023599
100,0,CA1-DG,uncued,DG,28,0.140207
100,0,CA1-DG,uncued,DG,29,0.094569
100,0,CA1-DG,uncued,DG,30,0.14061
100,0,CA1-DG,uncued,DG,31,0.16086
100,0,CA1-DG,uncued,DG,32,0.115102
100,0,CA1-DG,uncued,DG,33,0.141096
100,0,CA1-DG,uncued,DG,34,0.139441
100,0,CA1-DG,uncued,DG,35,0.181135
100,0,CA1-DG,uncued,DG,36,0.021339
100,0,CA1-DG,uncued,DG,37,0.023474
100,0,CA1-DG,uncued,DG,38,0.017419
100,0,CA1-DG,uncued,DG,39,0.003119
100,0,CA1-DG,uncued,DG,40,0.086249
100,0,CA1-DG,uncued,DG,41,0.063532
100,0,CA1-DG,uncued,DG,42,0.011691
100,0,CA1-DG,uncued,DG,43,0.74474
100,0,CA1-DG,uncued,DG,44,0.015524
100,0,CA1-DG,uncued,DG,45,0.004349
100,0,CA1-DG,uncued,DG,46,0.173062
100,0,CA1-DG,uncued,DG,47,0.131288
100,0,CA1-DG,uncued,DG,48,0.217219
100,0,CA1-DG,uncued,DG,49,0.199573
100,0,CA1-DG,uncued,DG,50,0.160738
100,0,CA1-DG,uncued,DG,51,0.116057
100,0,CA1-DG,uncued,DG,52,0.17149
100,0,CA1-DG,uncued,DG,53,0.164095
100,0,CA1-DG,uncued,DG,54,0.131436
100,0,CA1-DG,uncued,DG,55,0.0475
100,0,CA1-DG,uncued,DG,56,0.064121
100,0,CA1-DG,uncued,DG,57,0.089008
100,0,CA1-DG,uncued,DG,58,0.085663
100,0,CA1-DG,uncued,DG,59,0.078509
100,0,CA1-DG,uncued,DG,60,0.126818
100,0,CA1-DG,uncued,DG,61,0.084551
100,0,CA1-DG,uncued,DG,62,0.031185
100,0,CA1-DG,uncued,DG,63,0.587806
100,0,CA1-DG,uncued,DG,64,0.632422
100,0,CA1-DG,uncued,DG,65,0.637071
100,0,CA1-DG,uncued,DG,66,0.77494
100,0,CA1-DG,uncued,DG,67,0.065758
100,0,CA1-DG,uncued,DG,68,0.060372
100,0,CA1-DG,uncued,DG,69,0.721139
100,0,CA1-DG,uncued,DG,70,0.627501
100,0,CA1-DG,uncued,DG,71,0.721479
100,0,CA1-DG,uncued,DG,72,0.016355
100,0,CA1-DG,uncued,DG,73,0.762231
100,0,CA1-DG,uncued,DG,74,0.080665
100,0,CA1-DG,uncued,DG,75,0.030077
100,0,CA1-DG,uncued,DG,76,0.0
100,0,CA1-DG,uncued,DG,77,0.006392
100,0,CA1-DG,uncued,DG,78,0.337591
100,0,CA1-DG,uncued,DG,79,0.056599
100,0,CA1-DG,uncued,DG,80,0.0
100,0,CA1-DG,uncued,DG,81,0.113464
100,0,CA1-DG,uncued,DG,82,0.088072
100,0,CA1-DG,uncued,DG,83,0.017348
100,0,CA1-DG,uncued,DG,84,0.066907
100,0,CA1-DG,uncued,DG,85,0.0
100,0,CA1-DG,uncued,DG,86,0.189583
100,0,CA1-DG,uncued,DG,87,0.200052
100,0,CA1-DG,uncued,DG,88,0.158918
100,0,CA1-DG,uncued,DG,89,0.076707
100,0,CA1-DG,uncued,DG,90,0.002165
100,0,CA1-DG,uncued,DG,91,0.045634
100,0,CA1-DG,uncued,DG,92,0.052856
100,0,CA1-DG,uncued,DG,93,0.023392
100,0,CA1-DG,uncued,DG,94,0.051115
100,0,CA1-DG,uncued,DG,95,0.021609
100,0,CA1-DG,uncued,DG,96,0.019729
100,0,CA1-DG,uncued,DG,97,0.639542
100,0,CA1-DG,cued,CA1,0,0.014993
100,0,CA1-DG,cued,CA1,1,0.027423
100,0,CA1-DG,cued,CA1,2,0.472224
100,0,CA1-DG,cued,CA1,3,0.014189
100,0,CA1-DG,cued,CA1,4,0.109982
100,0,CA1-DG,cued,CA1,5,0.031769
100,0,CA1-DG,cued,CA1,6,0.008228
100,0,CA1-DG,cued,CA1,7,0.059041
100,0,CA1-DG,cued,CA1,8,0.01098
100,0,CA1-DG,cued,CA1,9,0.735521
100,0,CA1-DG,cued,CA1,10,0.708215
100,0,CA1-DG,cued,CA1,11,0.136276
100,0,CA1-DG,cued,CA1,12,0.009601
100,0,CA1-DG,cued,CA1,13,0.034379
100,0,CA1-DG,cued,CA1,14,0.088959
100,0,CA1-DG,cued,CA1,15,0.035098
100,0,CA1-DG,cued,CA1,16,0.040948
100,0,CA1-DG,cued,CA1,17,0.021721
100,0,CA1-DG,cued,CA1,18,0.043893
100,0,CA1-DG,cued,CA1,19,0.072301
100,0,CA1-DG,cued,CA1,20,0.045446
100,0,CA1-DG,cued,CA1,21,0.641165
100,0,CA1-DG,cued,CA1,22,0.036082
100,0,CA1-DG,cued,CA1,23,0.012029
100,0,CA1-DG,cued,CA1,24,0.610413
100,0,CA1-DG,cued,CA1,25,0.671886
100,0,CA1-DG,cued,CA1,26,0.057693
100,0,CA1-DG,cued,CA1,27,0.036705
100,0,CA1-DG,cued,CA1,28,0.055492
100,0,CA1-DG,cued,CA1,29,0.740057
100,0,CA1-DG,cued,CA1,30,0.032644
100,0,CA1-DG,cued,CA1,31,0.044566
100,0,CA1-DG,cued,CA1,32,0.031879
100,0,CA1-DG,cued,CA1,33,0.696703
100,0,CA1-DG,cued,CA1,34,0.050691
100,0,CA1-DG,cued,CA1,35,0.092689
100,0,CA1-DG,cued,CA1,36,0.079703
100,0,CA1-DG,cued,CA1,37,0.042894
100,0,CA1-DG,cued,CA1,38,0.539766
100,0,CA1-DG,cued,CA1,39,0.076182
100,0,CA1-DG,cued,CA1,40,0.011697
100,0,CA1-DG,cued,CA1,41,0.677819
100,0,CA1-DG,cued,CA1,42,0.100992
100,0,CA1-DG,cued,CA1,43,0.065356
100,0,CA1-DG,cued,CA1,44,0.024116
100,0,CA1-DG,cued,CA1,45,0.055934
100,0,CA1-DG,cued,CA1,46,0.07826
100,0,CA1-DG,cued,CA1,47,0.085078
100,0,CA1-DG,cued,CA1,48,0.082838
100,0,CA1-DG,cued,CA1,49,0.029312
100,0,CA1-DG,cued,CA1,50,0.036575
100,0,CA1-DG,cued,CA1,51,0.038222
100,0,CA1-DG,cued,CA1,52,0.017377
100,0,CA1-DG,cued,CA1,53,0.711155
100,0,CA1-DG,cued,CA1,54,0.117599
100,0,CA1-DG,cued,CA1,55,0.118586
100,0,CA1-DG,cued,CA1,56,0.064607
100,0,CA1-DG,cued,CA1,57,0.031746
100,0,CA1-DG,cued,CA1,58,0.020189
100,0,CA1-DG,cued,CA1,59,0.031213
100,0,CA1-DG,cued,CA1,60,0.09044
100,0,CA1-DG,cued,CA1,61,0.53055
100,0,CA1-DG,cued,CA1,62,0.612155
100,0,CA1-DG,cued,CA1,63,0.140705
100,0,CA1-DG,cued,CA1,64,0.040852
100,0,CA1-DG,cued,CA1,65,0.695246
100,0,CA1-DG,cued,CA1,66,0.459557
100,0,CA1-DG,cued,CA1,67,0.050918
100,0,CA1-DG,cued,DG,0,0.245826
100,0,CA1-DG,cued,DG,1,0.188648
100,0,CA1-DG,cued,DG,2,0.096409
100,0,CA1-DG,cued,DG,3,0.216985
100,0,CA1-DG,cued,DG,4,0.028033
100,0,CA1-DG,cued,DG,5,0.146228
100,0,CA1-DG,cued,DG,6,0.254955
100,0,CA1-DG,cued,DG,7,0.335186
100,0,CA1-DG,cued,DG,8,0.717287
100,0,CA1-DG,cued,DG,9,0.111767
100,0,CA1-DG,cued,DG,10,0.205834
100,0,CA1-DG,cued,DG,11,0.316675
100,0,CA1-DG,cued,DG,12,0.73814
100,0,CA1-DG,cued,DG,13,0.212722
100,0,CA1-DG,cued,DG,14,0.209742
100,0,CA1-DG,cued,DG,15,0.041123
100,0,CA1-DG,cued,DG,16,0.209113
100,0,CA1-DG,cued,DG,17,0.215572
100,0,CA1-DG,cued,DG,18,0.045082
100,0,CA1-DG,cued,DG,19,0.129016
100,0,CA1-DG,cued,DG,20,0.141448
100,0,CA1-DG,cued,DG,21,0.104886
100,0,CA1-DG,cued,DG,22,0.139338
100,0,CA1-DG,cued,DG,23,0.007849
100,0,CA1-DG,cued,DG,24,0.160318
100,0,CA1-DG,cued,DG,25,0.144632
100,0,CA1-DG,cued,DG,26,0.234686
100,0,CA1-DG,cued,DG,27,0.037178
100,0,CA1-DG,cued,DG,28,0.140652
100,0,CA1-DG,cued,DG,29,0.126447
100,0,CA1-DG,cued,DG,30,0.102336
100,0,CA1-DG,cued,DG,31,0.228028
100,0,CA1-DG,cued,DG,32,0.248142
100,0,CA1-DG,cued,DG,33,0.170252
100,0,CA1-DG,cued,DG,34,0.144071
100,0,CA1-DG,cued,DG,35,0.19875
100,0,CA1-DG,cued,DG,36,0.003073
100,0,CA1-DG,cued,DG,37,0.026643
100,0,CA1-DG,cued,DG,38,0.014052
100,0,CA1-DG,cued,DG,39,0.007246
100,0,CA1-DG,cued,DG,40,0.367819
100,0,CA1-DG,cued,DG,41,0.013576
100,0,CA1-DG,cued,DG,42,0.042251
100,0,CA1-DG,cued,DG,43,0.036902
100,0,CA1-DG,cued,DG,44,0.446716
100,0,CA1-DG,cued,DG,45,0.075429
100,0,CA1-DG,cued,DG,46,0.240679
100,0,CA1-DG,cued,DG,47,0.214258
100,0,CA1-DG,cued,DG,48,0.2468
100,0,CA1-DG,cued,DG,49,0.220955
100,0,CA1-DG,cued,DG,50,0.176119
100,0,CA1-DG,cued,DG,51,0.171274
100,0,CA1-DG,cued,DG,52,0.16853
100,0,CA1-DG,cued,DG,53,0.166184
100,0,CA1-DG,cued,DG,54,0.077639
100,0,CA1-DG,cued,DG,55,0.025569
100,0,CA1-DG,cued,DG,56,0.024653
100,0,CA1-DG,cued,DG,57,0.249067
100,0,CA1-DG,cued,DG,58,0.163969
100,0,CA1-DG,cued,DG,59,0.697338
100,0,CA1-DG,cued,DG,60,0.787619
100,0,CA1-DG,cued,DG,61,0.029471
100,0,CA1-DG,cued,DG,62,0.073762
100,0,CA1-DG,cued,DG,63,0.583271
100,0,CA1-DG,cued,DG,64,0.290165
100,0,CA1-DG,cued,DG,65,0.695564
100,0,CA1-DG,cued,DG,66,0.149391
100,0,CA1-DG,cued,DG,67,0.700061
100,0,CA1-DG,cued,DG,68,0.736155
100,0,CA1-DG,cued,DG,69,0.606785
100,0,CA1-DG,cued,DG,70,0.050742
100,0,CA1-DG,cued,DG,71,0.021914
100,0,CA1-DG,cued,DG,72,0.011475
100,0,CA1-DG,cued,DG,73,0.61049
100,0,CA1-DG,cued,DG,74,0.064636
100,0,CA1-DG,cued,DG,75,0.045899
100,0,CA1-DG,cued,DG,76,0.021253
100,0,CA1-DG,cued,DG,77,0.085897
100,0,CA1-DG,cued,DG,78,0.674426
100,0,CA1-DG,cued,DG,79,0.042521
100,0,CA1-DG,cued,DG,80,0.068291
100,0,CA1-DG,cued,DG,81,0.172885
100,0,CA1-DG,cued,DG,82,0.036919
100,0,CA1-DG,cued,DG,83,0.026168
100,0,CA1-DG,cued,DG,84,0.085818
100,0,CA1-DG,cued,DG,85,0.021867
100,0,CA1-DG,cued,DG,86,0.234895
100,0,CA1-DG,cued,DG,87,0.222271
100,0,CA1-DG,cued,DG,88,0.175246
100,0,CA1-DG,cued,DG,89,0.081561
100,0,CA1-DG,cued,DG,90,0.011689
100,0,CA1-DG,cued,DG,91,0.015475
100,0,CA1-DG,cued,DG,92,0.022479
100,0,CA1-DG,cued,DG,93,0.027074
100,0,CA1-DG,cued,DG,94,0.041185
100,0,CA1-DG,cued,DG,95,0.017521
100,0,CA1-DG,cued,DG,96,0.036028
100,0,CA1-DG,cued,DG,97,0.240219
100,0,CA1-V1,uncued,CA1,0,0.0594
100,0,CA1-V1,uncued,CA1,1,0.036579
100,0,CA1-V1,uncued,CA1,2,0.658284
100,0,CA1-V1,uncued,CA1,3,0.747719
