animal,pair,epoch,area,unit,contrib,contrib_conn
75,RSC-SUB,intermediate,RSC,146,0.240576,0.114714
75,RSC-SUB,intermediate,RSC,147,0.134899,0.044254
75,RSC-SUB,intermediate,RSC,148,0.676299,0.337893
75,RSC-SUB,intermediate,RSC,149,0.040406,0.010319
75,RSC-SUB,intermediate,RSC,150,0.068955,0.032796
75,RSC-SUB,intermediate,RSC,151,0.036887,0.015624
75,RSC-SUB,intermediate,RSC,152,0.096749,0.035348
75,RSC-SUB,intermediate,RSC,153,0.221975,0.092685
75,RSC-SUB,intermediate,RSC,154,0.107119,0.049695
75,RSC-SUB,intermediate,RSC,155,0.008458,0.003042
75,RSC-SUB,intermediate,RSC,156,0.068446,0.031752
75,RSC-SUB,intermediate,RSC,157,0.208909,0.088604
75,RSC-SUB,intermediate,RSC,158,0.120655,0.057353
75,RSC-SUB,intermediate,RSC,159,0.102258,0.049078
75,RSC-SUB,intermediate,RSC,160,0.181002,0.100838
75,RSC-SUB,intermediate,RSC,161,0.179669,0.106618
75,RSC-SUB,intermediate,RSC,162,0.223452,0.080695
75,RSC-SUB,intermediate,RSC,163,0.046761,0.014382
75,RSC-SUB,intermediate,RSC,164,0.545987,0.200639
75,RSC-SUB,intermediate,RSC,165,0.00788,0.002269
75,RSC-SUB,intermediate,RSC,166,0.244889,0.122411
75,RSC-SUB,intermediate,RSC,167,0.414805,0.169703
75,RSC-SUB,intermediate,RSC,168,0.192084,0.09506
75,RSC-SUB,intermediate,RSC,169,0.467142,0.119254
75,RSC-SUB,intermediate,RSC,170,0.102901,0.06012
75,RSC-SUB,intermediate,RSC,171,0.195485,0.077047
75,RSC-SUB,intermediate,RSC,172,0.068488,0.041074
75,RSC-SUB,intermediate,RSC,173,0.016351,0.009157
75,RSC-SUB,intermediate,RSC,174,0.00397,0.001479
75,RSC-SUB,intermediate,RSC,175,0.066311,0.020878
75,RSC-SUB,intermediate,RSC,176,0.012894,0.00482
75,RSC-SUB,intermediate,RSC,177,0.018948,0.00796
75,RSC-SUB,intermediate,SUB,0,0.950141,0.220617
75,RSC-SUB,intermediate,SUB,1,0.231149,0.055427
75,RSC-SUB,intermediate,SUB,2,0.316696,0.12574
75,RSC-SUB,intermediate,SUB,3,0.409314,0.134741
75,RSC-SUB,intermediate,SUB,4,0.942693,0.310027
75,RSC-SUB,intermediate,SUB,5,0.730141,0.22375
75,RSC-SUB,intermediate,SUB,6,0.36664,0.109576
75,RSC-SUB,intermediate,SUB,7,0.866439,0.27644
75,RSC-SUB,intermediate,SUB,8,0.745379,0.176791
75,RSC-SUB,intermediate,SUB,9,0.614765,0.310547
75,RSC-SUB,intermediate,SUB,10,0.820771,0.329714
75,RSC-SUB,intermediate,SUB,11,0.574168,0.231295
75,RSC-SUB,intermediate,SUB,12,0.706742,0.284286
75,RSC-SUB,intermediate,SUB,13,0.895302,0.353554
75,RSC-SUB,intermediate,SUB,14,0.337218,0.143521
75,RSC-SUB,intermediate,SUB,15,0.69233,0.290673
75,RSC-SUB,intermediate,SUB,16,0.756325,0.264101
75,RSC-SUB,intermediate,SUB,17,0.852045,0.19106
75,RSC-SUB,intermediate,SUB,18,0.774394,0.34061
75,RSC-SUB,intermediate,SUB,19,0.830709,0.40376
75,RSC-SUB,intermediate,SUB,20,0.64997,0.187843
75,RSC-SUB,intermediate,SUB,21,0.736127,0.225886
75,RSC-SUB,intermediate,SUB,22,0.132308,0.034016
75,RSC-SUB,intermediate,SUB,23,0.60058,0.201743
75,RSC-SUB,intermediate,SUB,24,0.57152,0.206109
75,RSC-SUB,intermediate,SUB,25,0.434208,0.181983
75,RSC-SUB,intermediate,SUB,26,0.927462,0.29961
75,RSC-SUB,intermediate,SUB,27,0.017591,0.005978
75,RSC-SUB,intermediate,SUB,28,0.577832,0.222727
75,RSC-SUB,intermediate,SUB,29,0.872988,0.312852
75,RSC-SUB,intermediate,SUB,30,0.761344,0.165236
75,RSC-SUB,intermediate,SUB,31,0.571496,0.205398
75,RSC-SUB,intermediate,SUB,32,0.959304,0.359188
75,RSC-SUB,intermediate,SUB,33,0.493879,0.221779
75,RSC-SUB,intermediate,SUB,34,0.698333,0.230128
75,RSC-SUB,intermediate,SUB,35,0.838451,0.241177
75,RSC-SUB,intermediate,SUB,36,0.883522,0.482451
75,RSC-SUB,intermediate,SUB,37,0.117336,0.032126
75,RSC-SUB,expert,RSC,0,0.091882,0.013201
75,RSC-SUB,expert,RSC,1,0.078483,0.013439
75,RSC-SUB,expert,RSC,2,0.101848,0.018708
75,RSC-SUB,expert,RSC,3,0.083814,0.010473
75,RSC-SUB,expert,RSC,4,0.02919,0.006934
75,RSC-SUB,expert,RSC,5,0.029977,0.003491
75,RSC-SUB,expert,RSC,6,0.308804,0.0662
75,RSC-SUB,expert,RSC,7,0.066345,0.00791
75,RSC-SUB,expert,RSC,8,0.046659,0.007887
75,RSC-SUB,expert,RSC,9,0.017183,0.002137
75,RSC-SUB,expert,RSC,10,0.020893,0.002137
75,RSC-SUB,expert,RSC,11,0.11784,0.018504
75,RSC-SUB,expert,RSC,12,0.058757,0.006482
75,RSC-SUB,expert,RSC,13,0.0,0.0
75,RSC-SUB,expert,RSC,14,0.076526,0.010071
75,RSC-SUB,expert,RSC,15,0.035686,0.004991
75,RSC-SUB,expert,RSC,16,0.066786,0.009567
75,RSC-SUB,expert,RSC,17,0.015353,0.001781
75,RSC-SUB,expert,RSC,18,0.144148,0.022631
75,RSC-SUB,expert,RSC,19,0.034866,0.005107
75,RSC-SUB,expert,RSC,20,0.100772,0.013157
75,RSC-SUB,expert,RSC,21,0.140883,0.015999
75,RSC-SUB,expert,RSC,22,0.046314,0.007685
75,RSC-SUB,expert,RSC,23,0.113951,0.012185
75,RSC-SUB,expert,RSC,24,0.011905,0.001555
75,RSC-SUB,expert,RSC,25,0.054199,0.007218
75,RSC-SUB,expert,RSC,26,0.130821,0.022324
75,RSC-SUB,expert,RSC,27,0.72577,0.057183
75,RSC-SUB,expert,RSC,28,0.014422,0.002057
75,RSC-SUB,expert,RSC,29,0.090062,0.016154
75,RSC-SUB,expert,RSC,30,0.025515,0.003175
75,RSC-SUB,expert,RSC,31,0.00455,0.000624
75,RSC-SUB,expert,RSC,32,0.087,0.014269
75,RSC-SUB,expert,RSC,33,0.345817,0.051849
75,RSC-SUB,expert,RSC,34,0.0,0.0
75,RSC-SUB,expert,RSC,35,0.339112,0.056331
75,RSC-SUB,expert,RSC,36,0.0,0.0
75,RSC-SUB,expert,RSC,37,0.078002,0.012692
75,RSC-SUB,expert,RSC,38,0.160657,0.026226
75,RSC-SUB,expert,RSC,39,0.725512,0.079993
75,RSC-SUB,expert,RSC,40,0.013577,0.001654
75,RSC-SUB,expert,RSC,41,0.273046,0.046973
75,RSC-SUB,expert,RSC,42,0.077117,0.012182
75,RSC-SUB,expert,RSC,43,0.139006,0.018822
75,RSC-SUB,expert,RSC,44,0.214464,0.036268
75,RSC-SUB,expert,RSC,45,0.140425,0.023622
75,RSC-SUB,expert,RSC,46,0.093326,0.017464
75,RSC-SUB,expert,RSC,47,0.159123,0.028805
75,RSC-SUB,expert,RSC,48,0.026276,0.003264
75,RSC-SUB,expert,RSC,49,0.069076,0.009974
75,RSC-SUB,expert,RSC,50,0.193822,0.022254
75,RSC-SUB,expert,RSC,51,0.0,0.0
75,RSC-SUB,expert,RSC,52,0.101487,0.015086
75,RSC-SUB,expert,RSC,53,0.064793,0.014911
75,RSC-SUB,expert,RSC,54,0.043739,0.008794
75,RSC-SUB,expert,RSC,55,0.153623,0.021522
75,RSC-SUB,expert,RSC,56,0.043251,0.008041
75,RSC-SUB,expert,RSC,57,0.082543,0.012478
75,RSC-SUB,expert,RSC,58,0.504319,0.082666
75,RSC-SUB,expert,RSC,59,0.096741,0.013002
75,RSC-SUB,expert,RSC,60,0.019936,0.00254
75,RSC-SUB,expert,RSC,61,0.018016,0.002662
75,RSC-SUB,expert,RSC,62,0.027643,0.004162
75,RSC-SUB,expert,RSC,63,0.734685,0.096534
75,RSC-SUB,expert,RSC,64,0.334397,0.047021
75,RSC-SUB,expert,RSC,65,0.028635,0.004119
75,RSC-SUB,expert,RSC,66,0.734157,0.087303
75,RSC-SUB,expert,RSC,67,0.432302,0.054867
75,RSC-SUB,expert,RSC,68,0.685996,0.093739
75,RSC-SUB,expert,RSC,69,0.067083,0.009616
75,RSC-SUB,expert,RSC,70,0.080089,0.010931
75,RSC-SUB,expert,RSC,71,0.024784,0.003463
75,RSC-SUB,expert,RSC,72,0.034655,0.005549
75,RSC-SUB,expert,RSC,73,0.748097,0.05548
75,RSC-SUB,expert,RSC,74,0.127038,0.018733
75,RSC-SUB,expert,RSC,75,0.19888,0.041717
75,RSC-SUB,expert,RSC,76,0.038919,0.009191
75,RSC-SUB,expert,RSC,77,0.249431,0.056642
75,RSC-SUB,expert,RSC,78,0.140224,0.026915
75,RSC-SUB,expert,RSC,79,0.242022,0.056889
75,RSC-SUB,expert,RSC,80,0.082451,0.012007
75,RSC-SUB,expert,RSC,81,0.154509,0.027081
75,RSC-SUB,expert,RSC,82,0.251563,0.041249
75,RSC-SUB,expert,RSC,83,0.183104,0.045503
75,RSC-SUB,expert,RSC,84,0.010966,0.002588
75,RSC-SUB,expert,RSC,85,0.009473,0.00163
75,RSC-SUB,expert,RSC,86,0.026825,0.003712
75,RSC-SUB,expert,RSC,87,0.089768,0.013402
75,RSC-SUB,expert,RSC,88,0.085088,0.009661
75,RSC-SUB,expert,RSC,89,0.123603,0.013464
75,RSC-SUB,expert,RSC,90,0.079732,0.008518
75,RSC-SUB,expert,RSC,91,0.053052,0.005834
75,RSC-SUB,expert,RSC,92,0.148466,0.021601
75,RSC-SUB,expert,RSC,93,0.002492,0.000429
75,RSC-SUB,expert,RSC,94,0.599519,0.039301
75,RSC-SUB,expert,RSC,95,0.01876,0.002256
75,RSC-SUB,expert,RSC,96,0.205878,0.031939
75,RSC-SUB,expert,RSC,97,0.049287,0.006038
75,RSC-SUB,expert,RSC,98,0.072694,0.011296
75,RSC-SUB,expert,RSC,99,0.069435,0.011644
75,RSC-SUB,expert,RSC,100,0.062327,0.009116
75,RSC-SUB,expert,RSC,101,0.113214,0.012451
75,RSC-SUB,expert,RSC,102,0.06272,0.007981
75,RSC-SUB,expert,RSC,103,0.0,0.0
75,RSC-SUB,expert,RSC,104,0.12194,0.023133
75,RSC-SUB,expert,RSC,105,0.074754,0.009576
75,RSC-SUB,expert,RSC,106,0.107471,0.013504
75,RSC-SUB,expert,RSC,107,0.097238,0.018914
75,RSC-SUB,expert,RSC,108,0.005394,0.000763
75,RSC-SUB,expert,RSC,109,0.090521,0.010193
75,RSC-SUB,expert,RSC,110,0.028961,0.002814
75,RSC-SUB,expert,RSC,111,0.148492,0.03087
75,RSC-SUB,expert,RSC,112,0.096136,0.015235
75,RSC-SUB,expert,RSC,113,0.075603,0.01613
75,RSC-SUB,expert,RSC,114,0.752788,0.072139
75,RSC-SUB,expert,RSC,115,0.696678,0.075311
75,RSC-SUB,expert,RSC,116,0.135653,0.02074
75,RSC-SUB,expert,RSC,117,0.0,0.0
75,RSC-SUB,expert,RSC,118,0.698836,0.097881
75,RSC-SUB,expert,RSC,119,0.162743,0.039172
75,RSC-SUB,expert,RSC,120,0.08573,0.01662
75,RSC-SUB,expert,RSC,121,0.161135,0.028112
75,RSC-SUB,expert,RSC,122,0.207468,0.027548
75,RSC-SUB,expert,RSC,123,0.14452,0.028249
75,RSC-SUB,expert,RSC,124,0.054131,0.006956
75,RSC-SUB,expert,RSC,125,0.044975,0.006668
75,RSC-SUB,expert,RSC,126,0.124754,0.021742
75,RSC-SUB,expert,RSC,127,0.173032,0.027234
75,RSC-SUB,expert,RSC,128,0.136023,0.020674
75,RSC-SUB,expert,RSC,129,0.094042,0.014698
75,RSC-SUB,expert,RSC,130,0.090686,0.018404
75,RSC-SUB,expert,RSC,131,0.007902,0.001685
75,RSC-SUB,expert,RSC,132,0.0,0.0
75,RSC-SUB,expert,RSC,133,0.075369,0.010561
75,RSC-SUB,expert,RSC,134,0.050406,0.006553
75,RSC-SUB,expert,RSC,135,0.083717,0.012931
75,RSC-SUB,expert,RSC,136,0.013162,0.001817
75,RSC-SUB,expert,RSC,137,0.022414,0.002865
75,RSC-SUB,expert,RSC,138,0.054257,0.007177
75,RSC-SUB,expert,RSC,139,0.087716,0.013826
75,RSC-SUB,expert,RSC,140,0.011751,0.002474
75,RSC-SUB,expert,RSC,141,0.054105,0.007818
75,RSC-SUB,expert,RSC,142,0.737529,0.093799
75,RSC-SUB,expert,RSC,143,0.25319,0.029396
75,RSC-SUB,expert,RSC,144,0.704599,0.088746
75,RSC-SUB,expert,RSC,145,0.678337,0.066885
75,RSC-SUB,expert,RSC,146,0.150325,0.023521
75,RSC-SUB,expert,RSC,147,0.293363,0.062215
75,RSC-SUB,expert,RSC,148,0.088103,0.014545
75,RSC-SUB,expert,RSC,149,0.034793,0.004247
75,RSC-SUB,expert,RSC,150,0.089513,0.011574
75,RSC-SUB,expert,RSC,151,0.084288,0.010841
75,RSC-SUB,expert,RSC,152,0.08741,0.009432
75,RSC-SUB,expert,RSC,153,0.267965,0.059378
75,RSC-SUB,expert,RSC,154,0.141649,0.018143
75,RSC-SUB,expert,RSC,155,0.0353,0.00573
75,RSC-SUB,expert,RSC,156,0.07716,0.014362
75,RSC-SUB,expert,RSC,157,0.110789,0.026039
75,RSC-SUB,expert,RSC,158,0.159997,0.018808
75,RSC-SUB,expert,RSC,159,0.127052,0.019815
75,RSC-SUB,expert,RSC,160,0.266659,0.040659
75,RSC-SUB,expert,RSC,161,0.178459,0.03165
75,RSC-SUB,expert,RSC,162,0.336498,0.064498
75,RSC-SUB,expert,RSC,163,0.03247,0.005503
75,RSC-SUB,expert,RSC,164,0.545627,0.120321
75,RSC-SUB,expert,RSC,165,0.026897,0.003644
75,RSC-SUB,expert,RSC,166,0.161152,0.020363
75,RSC-SUB,expert,RSC,167,0.5583,0.042997
75,RSC-SUB,expert,RSC,168,0.398046,0.059612
75,RSC-SUB,expert,RSC,169,0.213197,0.036497
75,RSC-SUB,expert,RSC,170,0.143711,0.018831
75,RSC-SUB,expert,RSC,171,0.620459,0.070446
75,RSC-SUB,expert,RSC,172,0.108358,0.02085
75,RSC-SUB,expert,RSC,173,0.074193,0.012145
75,RSC-SUB,expert,RSC,174,0.746142,0.077898
75,RSC-SUB,expert,RSC,175,0.086485,0.01286
75,RSC-SUB,expert,RSC,176,0.103316,0.011475
75,RSC-SUB,expert,RSC,177,0.049852,0.005476
75,RSC-SUB,expert,SUB,0,0.874765,0.090981
75,RSC-SUB,expert,SUB,1,0.971124,0.091107
75,RSC-SUB,expert,SUB,2,0.441026,0.05607
75,RSC-SUB,expert,SUB,3,0.645788,0.084147
75,RSC-SUB,expert,SUB,4,0.4999,0.058461
75,RSC-SUB,expert,SUB,5,0.659541,0.069112
75,RSC-SUB,expert,SUB,6,0.622112,0.103761
75,RSC-SUB,expert,SUB,7,0.933983,0.124444
75,RSC-SUB,expert,SUB,8,0.767578,0.087097
75,RSC-SUB,expert,SUB,9,0.701569,0.084931
75,RSC-SUB,expert,SUB,10,0.527329,0.080251
75,RSC-SUB,expert,SUB,11,0.68855,0.075953
75,RSC-SUB,expert,SUB,12,0.801417,0.102628
75,RSC-SUB,expert,SUB,13,0.873403,0.108758
75,RSC-SUB,expert,SUB,14,0.883669,0.068103
75,RSC-SUB,expert,SUB,15,0.684083,0.082009
75,RSC-SUB,expert,SUB,16,0.830803,0.113436
75,RSC-SUB,expert,SUB,17,0.85887,0.097755
75,RSC-SUB,expert,SUB,18,0.731959,0.105587
75,RSC-SUB,expert,SUB,19,0.787899,0.105733
75,RSC-SUB,expert,SUB,20,0.753255,0.060822
75,RSC-SUB,expert,SUB,21,0.663406,0.048455
75,RSC-SUB,expert,SUB,22,0.035117,0.004782
75,RSC-SUB,expert,SUB,23,0.606396,0.143197
75,RSC-SUB,expert,SUB,24,0.535855,0.12948
75,RSC-SUB,expert,SUB,25,0.448887,0.051173
75,RSC-SUB,expert,SUB,26,0.940805,0.129586
75,RSC-SUB,expert,SUB,27,0.02163,0.003321
75,RSC-SUB,expert,SUB,28,0.776907,0.079761
75,RSC-SUB,expert,SUB,29,0.874335,0.121561
75,RSC-SUB,expert,SUB,30,0.812555,0.132499
75,RSC-SUB,expert,SUB,31,0.598155,0.050758
75,RSC-SUB,expert,SUB,32,0.896163,0.12332
75,RSC-SUB,expert,SUB,33,0.554538,0.091189
75,RSC-SUB,expert,SUB,34,0.499404,0.093951
75,RSC-SUB,expert,SUB,35,0.131627,0.011487
75,RSC-SUB,expert,SUB,36,0.908436,0.152873
75,RSC-SUB,expert,SUB,37,0.142851,0.017113
75,V1-RSC,naive,V1,0,0.176907,0.07305
75,V1-RSC,naive,V1,1,0.131916,0.050258
75,V1-RSC,naive,V1,2,0.225286,0.088127
75,V1-RSC,naive,V1,3,0.722346,0.136496
75,V1-RSC,naive,V1,4,0.154571,0.047491
75,V1-RSC,naive,V1,5,0.633274,0.236006
75,V1-RSC,naive,V1,6,0.422981,0.165848
75,V1-RSC,naive,V1,7,0.194844,0.070239
75,V1-RSC,naive,V1,8,0.306183,0.09937
75,V1-RSC,naive,V1,9,0.495207,0.156906
75,V1-RSC,naive,V1,10,0.421086,0.143566
75,V1-RSC,naive,V1,11,0.347236,0.094855
75,V1-RSC,naive,V1,12,0.696353,0.213984
75,V1-RSC,naive,V1,13,0.179703,0.05753
75,V1-RSC,naive,V1,14,0.212037,0.074427
75,V1-RSC,naive,V1,15,0.642156,0.21886
75,V1-RSC,naive,V1,16,0.359069,0.119245
75,V1-RSC,naive,V1,17,0.268527,0.082674
75,V1-RSC,naive,V1,18,0.122214,0.041014
75,V1-RSC,naive,V1,19,0.070829,0.020391
75,V1-RSC,naive,V1,20,0.352647,0.109867
75,V1-RSC,naive,V1,21,0.74001,0.164697
75,V1-RSC,naive,V1,22,0.341404,0.125668
75,V1-RSC,naive,V1,23,0.799073,0.295021
75,V1-RSC,naive,V1,24,0.73687,0.23599
75,V1-RSC,naive,V1,25,0.13695,0.0473
75,V1-RSC,naive,V1,26,0.300388,0.098573
75,V1-RSC,naive,V1,27,0.297295,0.083521
75,V1-RSC,naive,V1,28,0.348657,0.096006
75,V1-RSC,naive,V1,29,0.425237,0.102409
75,V1-RSC,naive,V1,30,0.75204,0.221395
75,V1-RSC,naive,V1,31,0.596567,0.161911
75,V1-RSC,naive,V1,32,0.310431,0.103311
75,V1-RSC,naive,V1,33,0.325067,0.092938
75,V1-RSC,naive,V1,34,0.806847,0.341913
75,V1-RSC,naive,V1,35,0.522588,0.172493
75,V1-RSC,naive,V1,36,0.198721,0.069028
75,V1-RSC,naive,V1,37,0.274099,0.079965
75,V1-RSC,naive,V1,38,0.096532,0.039631
75,V1-RSC,naive,V1,39,0.067276,0.020325
75,V1-RSC,naive,V1,40,0.224911,0.07847
75,V1-RSC,naive,V1,41,0.060044,0.019274
75,V1-RSC,naive,V1,42,0.366932,0.118926
75,V1-RSC,naive,V1,43,0.765762,0.211772
75,V1-RSC,naive,V1,44,0.766311,0.142606
75,V1-RSC,naive,V1,45,0.195079,0.060133
75,V1-RSC,naive,V1,46,0.255879,0.079737
75,V1-RSC,naive,V1,47,0.835195,0.242698
75,V1-RSC,naive,V1,48,0.172516,0.049244
75,V1-RSC,naive,V1,49,0.581945,0.15415
75,V1-RSC,naive,V1,50,0.804194,0.164479
75,V1-RSC,naive,V1,51,0.70126,0.161158
75,V1-RSC,naive,V1,52,0.654905,0.116514
75,V1-RSC,naive,V1,53,0.279901,0.09918
75,V1-RSC,naive,V1,54,0.21544,0.076536
75,V1-RSC,naive,V1,55,0.441875,0.166544
75,V1-RSC,naive,V1,56,0.214457,0.06806
75,V1-RSC,naive,RSC,0,0.040017,0.01226
75,V1-RSC,naive,RSC,1,0.03637,0.0091
75,V1-RSC,naive,RSC,2,0.043555,0.019702
75,V1-RSC,naive,RSC,3,0.026288,0.010654
75,V1-RSC,naive,RSC,4,0.074403,0.021862
75,V1-RSC,naive,RSC,5,0.113019,0.039251
75,V1-RSC,naive,RSC,6,0.020145,0.006437
75,V1-RSC,naive,RSC,7,0.031434,0.010591
75,V1-RSC,naive,RSC,8,0.429145,0.160335
75,V1-RSC,naive,RSC,9,0.678583,0.190371
75,V1-RSC,naive,RSC,10,0.014078,0.004116
75,V1-RSC,naive,RSC,11,0.015599,0.002813
75,V1-RSC,naive,RSC,12,0.033143,0.010805
75,V1-RSC,naive,RSC,13,0.0,0.0
75,V1-RSC,naive,RSC,14,0.08829,0.033778
75,V1-RSC,naive,RSC,15,0.014988,0.004547
75,V1-RSC,naive,RSC,16,0.040678,0.012246
75,V1-RSC,naive,RSC,17,0.533413,0.154098
75,V1-RSC,naive,RSC,18,0.167044,0.077038
75,V1-RSC,naive,RSC,19,0.011364,0.004043
75,V1-RSC,naive,RSC,20,0.011001,0.003157
75,V1-RSC,naive,RSC,21,0.040537,0.011101
75,V1-RSC,naive,RSC,22,0.004721,0.001428
75,V1-RSC,naive,RSC,23,0.029041,0.010042
75,V1-RSC,naive,RSC,24,0.177532,0.043477
75,V1-RSC,naive,RSC,25,0.016499,0.006621
75,V1-RSC,naive,RSC,26,0.070632,0.030449
75,V1-RSC,naive,RSC,27,0.008709,0.002935
75,V1-RSC,naive,RSC,28,0.16242,0.055466
75,V1-RSC,naive,RSC,29,0.025753,0.012702
75,V1-RSC,naive,RSC,30,0.012984,0.00345
75,V1-RSC,naive,RSC,31,0.002769,0.0007
75,V1-RSC,naive,RSC,32,0.243804,0.076427
75,V1-RSC,naive,RSC,33,0.016095,0.00587
75,V1-RSC,naive,RSC,34,0.5052,0.113176
75,V1-RSC,naive,RSC,35,0.025289,0.009988
75,V1-RSC,naive,RSC,36,0.134682,0.032352
75,V1-RSC,naive,RSC,37,0.657862,0.176408
75,V1-RSC,naive,RSC,38,0.644505,0.253756
75,V1-RSC,naive,RSC,39,0.06128,0.023582
75,V1-RSC,naive,RSC,40,0.011915,0.00442
75,V1-RSC,naive,RSC,41,0.00622,0.002529
75,V1-RSC,naive,RSC,42,0.006542,0.002552
75,V1-RSC,naive,RSC,43,0.033882,0.010013
75,V1-RSC,naive,RSC,44,0.015233,0.005281
75,V1-RSC,naive,RSC,45,0.134843,0.055063
75,V1-RSC,naive,RSC,46,0.013747,0.004369
75,V1-RSC,naive,RSC,47,0.110274,0.050415
75,V1-RSC,naive,RSC,48,0.020557,0.007706
75,V1-RSC,naive,RSC,49,0.065319,0.028571
75,V1-RSC,naive,RSC,50,0.036894,0.010219
75,V1-RSC,naive,RSC,51,0.014536,0.003549
75,V1-RSC,naive,RSC,52,0.018126,0.005138
75,V1-RSC,naive,RSC,53,0.004046,0.001233
75,V1-RSC,naive,RSC,54,0.001634,0.000511
75,V1-RSC,naive,RSC,55,0.027869,0.006763
75,V1-RSC,naive,RSC,56,0.117236,0.045299
75,V1-RSC,naive,RSC,57,0.097788,0.026833
75,V1-RSC,naive,RSC,58,0.171072,0.075775
75,V1-RSC,naive,RSC,59,0.013225,0.004003
75,V1-RSC,naive,RSC,60,0.029779,0.007868
75,V1-RSC,naive,RSC,61,0.007376,0.002605
75,V1-RSC,naive,RSC,62,0.112845,0.028633
75,V1-RSC,naive,RSC,63,0.041427,0.014382
75,V1-RSC,naive,RSC,64,0.381878,0.161552
75,V1-RSC,naive,RSC,65,0.732715,0.264586
75,V1-RSC,naive,RSC,66,0.026767,0.010333
75,V1-RSC,naive,RSC,67,0.02408,0.00769
75,V1-RSC,naive,RSC,68,0.024462,0.009091
75,V1-RSC,naive,RSC,69,0.593887,0.154578
75,V1-RSC,naive,RSC,70,0.072827,0.027751
75,V1-RSC,naive,RSC,71,0.076831,0.020407
75,V1-RSC,naive,RSC,72,0.024259,0.00739
75,V1-RSC,naive,RSC,73,0.0,0.0
75,V1-RSC,naive,RSC,74,0.071126,0.028052
75,V1-RSC,naive,RSC,75,0.100886,0.043422
75,V1-RSC,naive,RSC,76,0.073081,0.032522
75,V1-RSC,naive,RSC,77,0.076037,0.024714
75,V1-RSC,naive,RSC,78,0.06772,0.026119
75,V1-RSC,naive,RSC,79,0.073763,0.030354
75,V1-RSC,naive,RSC,80,0.029146,0.009914
75,V1-RSC,naive,RSC,81,0.060591,0.02569
75,V1-RSC,naive,RSC,82,0.084456,0.031406
75,V1-RSC,naive,RSC,83,0.049291,0.018248
75,V1-RSC,naive,RSC,84,0.005023,0.001582
75,V1-RSC,naive,RSC,85,0.063099,0.020452
75,V1-RSC,naive,RSC,86,0.017365,0.007128
75,V1-RSC,naive,RSC,87,0.048152,0.01862
75,V1-RSC,naive,RSC,88,0.014689,0.005282
75,V1-RSC,naive,RSC,89,0.028215,0.008271
75,V1-RSC,naive,RSC,90,0.039886,0.014507
75,V1-RSC,naive,RSC,91,0.728497,0.117944
75,V1-RSC,naive,RSC,92,0.197263,0.082181
75,V1-RSC,naive,RSC,93,0.014638,0.004699
75,V1-RSC,naive,RSC,94,0.011337,0.003549
75,V1-RSC,naive,RSC,95,0.101284,0.030837
75,V1-RSC,naive,RSC,96,0.008782,0.002881
75,V1-RSC,naive,RSC,97,0.033494,0.012479
75,V1-RSC,naive,RSC,98,0.090607,0.032581
75,V1-RSC,naive,RSC,99,0.069516,0.030313
75,V1-RSC,naive,RSC,100,0.014476,0.00497
75,V1-RSC,naive,RSC,101,0.146336,0.044815
75,V1-RSC,naive,RSC,102,0.629171,0.164214
75,V1-RSC,naive,RSC,103,0.007997,0.003264
75,V1-RSC,naive,RSC,104,0.046314,0.016223
75,V1-RSC,naive,RSC,105,0.020002,0.005465
75,V1-RSC,naive,RSC,106,0.030702,0.008807
75,V1-RSC,naive,RSC,107,0.120006,0.046426
75,V1-RSC,naive,RSC,108,0.0,0.0
75,V1-RSC,naive,RSC,109,0.031049,0.009932
75,V1-RSC,naive,RSC,110,0.056884,0.017055
75,V1-RSC,naive,RSC,111,0.088407,0.027576
75,V1-RSC,naive,RSC,112,0.67589,0.186415
75,V1-RSC,naive,RSC,113,0.005312,0.002036
75,V1-RSC,naive,RSC,114,0.003202,0.001314
75,V1-RSC,naive,RSC,115,0.204335,0.075315
75,V1-RSC,naive,RSC,116,0.026099,0.007172
75,V1-RSC,naive,RSC,117,0.072494,0.016971
75,V1-RSC,naive,RSC,118,0.061444,0.023089
75,V1-RSC,naive,RSC,119,0.124909,0.04268
75,V1-RSC,naive,RSC,120,0.620099,0.246718
75,V1-RSC,naive,RSC,121,0.058217,0.021862
75,V1-RSC,naive,RSC,122,0.078298,0.015903
75,V1-RSC,naive,RSC,123,0.075381,0.026086
75,V1-RSC,naive,RSC,124,0.050669,0.01605
75,V1-RSC,naive,RSC,125,0.034321,0.012623
75,V1-RSC,naive,RSC,126,0.0446,0.01708
75,V1-RSC,naive,RSC,127,0.080064,0.034641
75,V1-RSC,naive,RSC,128,0.098989,0.044086
75,V1-RSC,naive,RSC,129,0.070657,0.030613
75,V1-RSC,naive,RSC,130,0.027976,0.009152
75,V1-RSC,naive,RSC,131,0.099327,0.033187
75,V1-RSC,naive,RSC,132,0.759811,0.121614
75,V1-RSC,naive,RSC,133,0.709744,0.224973
75,V1-RSC,naive,RSC,134,0.026994,0.007136
75,V1-RSC,naive,RSC,135,0.153236,0.045248
75,V1-RSC,naive,RSC,136,0.100023,0.024937
75,V1-RSC,naive,RSC,137,0.643642,0.10448
75,V1-RSC,naive,RSC,138,0.119199,0.04348
75,V1-RSC,naive,RSC,139,0.010239,0.002635
75,V1-RSC,naive,RSC,140,0.024881,0.009077
75,V1-RSC,naive,RSC,141,0.17243,0.028092
75,V1-RSC,naive,RSC,142,0.022128,0.006958
