animal,pair,epoch,dim,peak_cc,sig,ifi,lag
34,CA1-CA3,naive,10,0.0267,0,0.0398,0
34,CA1-CA3,naive,11,-0.0081,0,0.0452,3
34,CA1-CA3,naive,12,0.0061,0,0.0225,1
34,CA1-CA3,naive,13,0.0031,0,0.0195,0
34,CA1-CA3,intermediate,1,0.5781,1,0.0496,0
34,CA1-CA3,intermediate,2,0.445,1,-0.0103,0
34,CA1-CA3,intermediate,3,0.1429,1,0.0303,0
34,CA1-CA3,intermediate,4,0.0822,0,-0.0283,0
34,CA1-CA3,intermediate,5,-0.0035,0,-0.053,-1
34,CA1-CA3,intermediate,6,0.0279,0,-0.0364,0
34,CA1-CA3,intermediate,7,0.0576,0,-0.025,0
34,CA1-CA3,intermediate,8,0.0239,0,-0.0105,0
34,CA1-CA3,intermediate,9,0.0315,0,-0.0048,2
34,CA1-CA3,intermediate,10,0.0307,0,0.0235,2
34,CA1-CA3,intermediate,11,0.0027,0,0.0104,-4
34,CA1-CA3,intermediate,12,0.0072,0,-0.0168,0
34,CA1-CA3,intermediate,13,-0.0021,0,-0.0997,-7
34,CA1-CA3,expert,1,0.5811,1,0.0306,0
34,CA1-CA3,expert,2,0.4939,1,-0.0193,0
34,CA1-CA3,expert,3,0.1881,1,0.0373,1
34,CA1-CA3,expert,4,0.0064,0,-0.019,0
34,CA1-CA3,expert,5,-0.0827,0,-0.0162,-1
34,CA1-CA3,expert,6,0.1376,1,-0.0095,0
34,CA1-CA3,expert,7,0.0123,0,0.0107,0
34,CA1-CA3,expert,8,0.0815,0,-0.0012,0
34,CA1-CA3,expert,9,0.0919,0,0.0089,1
34,CA1-CA3,expert,10,0.1756,1,-0.0287,0
34,CA1-CA3,expert,11,0.1612,1,0.0249,0
34,CA1-CA3,expert,12,-0.0015,0,0.0208,0
34,CA1-CA3,expert,13,0.0306,0,0.0113,1
34,CA1-V1,naive,1,0.2341,1,0.0321,4
34,CA1-V1,naive,2,0.1213,0,-0.0003,-2
34,CA1-V1,naive,3,0.0573,0,0.0112,-7
34,CA1-V1,naive,4,0.0547,0,0.012,4
34,CA1-V1,naive,5,0.1001,0,-0.0052,4
34,CA1-V1,naive,6,0.0979,0,-0.008,-7
34,CA1-V1,naive,7,0.1019,0,-0.0552,-2
34,CA1-V1,naive,8,-0.0124,0,-0.0383,3
34,CA1-V1,naive,9,0.0426,0,-0.0319,-4
34,CA1-V1,naive,10,0.0191,0,-0.0169,-4
34,CA1-V1,naive,11,-0.0036,0,-0.0274,-4
34,CA1-V1,naive,12,0.0177,0,-0.0395,-5
34,CA1-V1,naive,13,0.0428,0,-0.0201,-5
34,CA1-V1,naive,14,0.0468,0,-0.0327,-2
34,CA1-V1,naive,15,0.0138,0,-0.0308,0
34,CA1-V1,naive,16,0.0217,0,-0.0369,1
34,CA1-V1,naive,17,-0.0107,0,-0.0688,1
34,CA1-V1,naive,18,-0.0348,0,-0.054,-7
34,CA1-V1,naive,19,-0.0726,0,-0.0104,1
34,CA1-V1,naive,20,-0.0257,0,0.0582,7
34,CA1-V1,intermediate,1,0.3126,1,-0.0049,0
34,CA1-V1,intermediate,2,0.1912,0,-0.002,6
34,CA1-V1,intermediate,3,0.142,0,-0.0244,-3
34,CA1-V1,intermediate,4,0.0598,0,-0.0864,-2
34,CA1-V1,intermediate,5,0.0926,0,-0.0517,-3
34,CA1-V1,intermediate,6,0.0402,0,-0.02,-1
34,CA1-V1,intermediate,7,0.0499,0,-0.0022,0
34,CA1-V1,intermediate,8,0.06,0,-0.0177,-1
34,CA1-V1,intermediate,9,0.0278,0,0.0193,0
34,CA1-V1,intermediate,10,0.0278,0,-0.0149,-2
34,CA1-V1,intermediate,11,0.0217,0,0.0064,8
34,CA1-V1,intermediate,12,0.0093,0,-0.0031,3
34,CA1-V1,intermediate,13,0.0056,0,0.0095,3
34,CA1-V1,intermediate,14,0.0118,0,-0.0157,3
34,CA1-V1,intermediate,15,0.0053,0,-0.0211,-4
34,CA1-V1,intermediate,16,-0.0037,0,0.0434,-4
34,CA1-V1,intermediate,17,-0.0002,0,0.0464,-4
34,CA1-V1,intermediate,18,-0.0148,0,0.081,5
34,CA1-V1,intermediate,19,0.0052,0,-0.0914,-4
34,CA1-V1,intermediate,20,0.0052,0,0.0898,7
34,CA1-V1,expert,1,0.4189,1,-0.0091,0
34,CA1-V1,expert,2,0.1772,0,0.0014,-3
34,CA1-V1,expert,3,0.1684,0,-0.0051,0
34,CA1-V1,expert,4,0.1588,0,-0.0092,-5
34,CA1-V1,expert,5,0.0868,0,-0.0398,-1
34,CA1-V1,expert,6,0.0554,0,0.0358,4
34,CA1-V1,expert,7,0.0798,0,0.0193,4
34,CA1-V1,expert,8,0.049,0,-0.0091,-6
34,CA1-V1,expert,9,0.0081,0,-0.0209,0
