animal,learner,pair,cond,area,unit,contrib
77,1,RSC-SUB,cued,RSC,206,0.040103
77,1,RSC-SUB,cued,RSC,207,0.006181
77,1,RSC-SUB,cued,RSC,208,0.019176
77,1,RSC-SUB,cued,RSC,209,0.016663
77,1,RSC-SUB,cued,RSC,210,0.008075
77,1,RSC-SUB,cued,RSC,211,0.082048
77,1,RSC-SUB,cued,RSC,212,0.017171
77,1,RSC-SUB,cued,RSC,213,0.01747
77,1,RSC-SUB,cued,RSC,214,0.003202
77,1,RSC-SUB,cued,RSC,215,0.011582
77,1,RSC-SUB,cued,RSC,216,0.345573
77,1,RSC-SUB,cued,RSC,217,0.024355
77,1,RSC-SUB,cued,RSC,218,0.009707
77,1,RSC-SUB,cued,RSC,219,0.429596
77,1,RSC-SUB,cued,RSC,220,0.005615
77,1,RSC-SUB,cued,RSC,221,0.008691
77,1,RSC-SUB,cued,RSC,222,0.000135
77,1,RSC-SUB,cued,RSC,223,0.414808
77,1,RSC-SUB,cued,RSC,224,0.092627
77,1,RSC-SUB,cued,SUB,0,1.142771
77,1,RSC-SUB,cued,SUB,1,0.909267
77,1,RSC-SUB,cued,SUB,2,3.060498
77,1,RSC-SUB,cued,SUB,3,1.159842
77,1,RSC-SUB,cued,SUB,4,0.625591
77,1,RSC-SUB,cued,SUB,5,0.785491
77,1,V1-RSC,uncued,V1,0,2.474107
77,1,V1-RSC,uncued,V1,1,1.029429
77,1,V1-RSC,uncued,V1,2,0.921166
77,1,V1-RSC,uncued,V1,3,4.930415
77,1,V1-RSC,uncued,V1,4,1.758059
77,1,V1-RSC,uncued,V1,5,4.507117
77,1,V1-RSC,uncued,V1,6,0.987955
77,1,V1-RSC,uncued,V1,7,0.907513
77,1,V1-RSC,uncued,V1,8,0.865567
77,1,V1-RSC,uncued,V1,9,6.023474
77,1,V1-RSC,uncued,V1,10,0.40454
77,1,V1-RSC,uncued,V1,11,1.136109
77,1,V1-RSC,uncued,RSC,0,0.029264
77,1,V1-RSC,uncued,RSC,1,0.044588
77,1,V1-RSC,uncued,RSC,2,0.017441
77,1,V1-RSC,uncued,RSC,3,0.070862
77,1,V1-RSC,uncued,RSC,4,0.010412
77,1,V1-RSC,uncued,RSC,5,0.01708
77,1,V1-RSC,uncued,RSC,6,0.024655
77,1,V1-RSC,uncued,RSC,7,0.044157
77,1,V1-RSC,uncued,RSC,8,0.005063
77,1,V1-RSC,uncued,RSC,9,0.02453
77,1,V1-RSC,uncued,RSC,10,0.048611
77,1,V1-RSC,uncued,RSC,11,0.241437
77,1,V1-RSC,uncued,RSC,12,0.045421
77,1,V1-RSC,uncued,RSC,13,0.011387
77,1,V1-RSC,uncued,RSC,14,0.547941
77,1,V1-RSC,uncued,RSC,15,0.02292
77,1,V1-RSC,uncued,RSC,16,0.024174
77,1,V1-RSC,uncued,RSC,17,0.016538
77,1,V1-RSC,uncued,RSC,18,0.026968
77,1,V1-RSC,uncued,RSC,19,0.058455
77,1,V1-RSC,uncued,RSC,20,0.088449
77,1,V1-RSC,uncued,RSC,21,0.014047
77,1,V1-RSC,uncued,RSC,22,0.020582
77,1,V1-RSC,uncued,RSC,23,0.033428
77,1,V1-RSC,uncued,RSC,24,0.365008
77,1,V1-RSC,uncued,RSC,25,0.003638
77,1,V1-RSC,uncued,RSC,26,0.012928
77,1,V1-RSC,uncued,RSC,27,0.023875
77,1,V1-RSC,uncued,RSC,28,0.019177
77,1,V1-RSC,uncued,RSC,29,0.031635
77,1,V1-RSC,uncued,RSC,30,0.022256
77,1,V1-RSC,uncued,RSC,31,0.021092
77,1,V1-RSC,uncued,RSC,32,0.007718
77,1,V1-RSC,uncued,RSC,33,0.013738
77,1,V1-RSC,uncued,RSC,34,0.09526
77,1,V1-RSC,uncued,RSC,35,0.011107
77,1,V1-RSC,uncued,RSC,36,0.123031
77,1,V1-RSC,uncued,RSC,37,0.022049
77,1,V1-RSC,uncued,RSC,38,0.016116
77,1,V1-RSC,uncued,RSC,39,0.012342
77,1,V1-RSC,uncued,RSC,40,0.054262
77,1,V1-RSC,uncued,RSC,41,0.026171
77,1,V1-RSC,uncued,RSC,42,0.00781
77,1,V1-RSC,uncued,RSC,43,0.044393
77,1,V1-RSC,uncued,RSC,44,0.0566
77,1,V1-RSC,uncued,RSC,45,0.050903
77,1,V1-RSC,uncued,RSC,46,0.037383
77,1,V1-RSC,uncued,RSC,47,0.196846
77,1,V1-RSC,uncued,RSC,48,0.106262
77,1,V1-RSC,uncued,RSC,49,0.107517
77,1,V1-RSC,uncued,RSC,50,0.033384
77,1,V1-RSC,uncued,RSC,51,0.011786
77,1,V1-RSC,uncued,RSC,52,0.029822
77,1,V1-RSC,uncued,RSC,53,0.029847
77,1,V1-RSC,uncued,RSC,54,0.015115
77,1,V1-RSC,uncued,RSC,55,0.02761
77,1,V1-RSC,uncued,RSC,56,0.055758
77,1,V1-RSC,uncued,RSC,57,0.022425
77,1,V1-RSC,uncued,RSC,58,0.026589
77,1,V1-RSC,uncued,RSC,59,0.010583
77,1,V1-RSC,uncued,RSC,60,0.056108
77,1,V1-RSC,uncued,RSC,61,0.050118
77,1,V1-RSC,uncued,RSC,62,0.027793
77,1,V1-RSC,uncued,RSC,63,0.037501
77,1,V1-RSC,uncued,RSC,64,0.026716
77,1,V1-RSC,uncued,RSC,65,0.020856
77,1,V1-RSC,uncued,RSC,66,0.060377
77,1,V1-RSC,uncued,RSC,67,0.039658
77,1,V1-RSC,uncued,RSC,68,0.033827
77,1,V1-RSC,uncued,RSC,69,0.020256
77,1,V1-RSC,uncued,RSC,70,0.03958
77,1,V1-RSC,uncued,RSC,71,0.024761
77,1,V1-RSC,uncued,RSC,72,0.041112
77,1,V1-RSC,uncued,RSC,73,0.01012
77,1,V1-RSC,uncued,RSC,74,0.02685
77,1,V1-RSC,uncued,RSC,75,0.038606
77,1,V1-RSC,uncued,RSC,76,0.040458
77,1,V1-RSC,uncued,RSC,77,0.031168
77,1,V1-RSC,uncued,RSC,78,0.017923
77,1,V1-RSC,uncued,RSC,79,0.05484
77,1,V1-RSC,uncued,RSC,80,0.016385
77,1,V1-RSC,uncued,RSC,81,0.118299
77,1,V1-RSC,uncued,RSC,82,0.00961
77,1,V1-RSC,uncued,RSC,83,0.061607
77,1,V1-RSC,uncued,RSC,84,0.483022
77,1,V1-RSC,uncued,RSC,85,0.016433
77,1,V1-RSC,uncued,RSC,86,0.091471
77,1,V1-RSC,uncued,RSC,87,0.018871
77,1,V1-RSC,uncued,RSC,88,0.106319
77,1,V1-RSC,uncued,RSC,89,0.024982
77,1,V1-RSC,uncued,RSC,90,0.011849
77,1,V1-RSC,uncued,RSC,91,0.047891
77,1,V1-RSC,uncued,RSC,92,0.036211
77,1,V1-RSC,uncued,RSC,93,0.024641
77,1,V1-RSC,uncued,RSC,94,0.008929
77,1,V1-RSC,uncued,RSC,95,0.052572
77,1,V1-RSC,uncued,RSC,96,0.011025
77,1,V1-RSC,uncued,RSC,97,0.017574
77,1,V1-RSC,uncued,RSC,98,0.005363
77,1,V1-RSC,uncued,RSC,99,0.021343
77,1,V1-RSC,uncued,RSC,100,0.025106
77,1,V1-RSC,uncued,RSC,101,0.005869
77,1,V1-RSC,uncued,RSC,102,0.024667
77,1,V1-RSC,uncued,RSC,103,0.020343
77,1,V1-RSC,uncued,RSC,104,0.083354
77,1,V1-RSC,uncued,RSC,105,0.01115
77,1,V1-RSC,uncued,RSC,106,0.014813
77,1,V1-RSC,uncued,RSC,107,0.049213
77,1,V1-RSC,uncued,RSC,108,0.47746
77,1,V1-RSC,uncued,RSC,109,0.157492
77,1,V1-RSC,uncued,RSC,110,0.007365
77,1,V1-RSC,uncued,RSC,111,0.023118
77,1,V1-RSC,uncued,RSC,112,0.394488
77,1,V1-RSC,uncued,RSC,113,0.021313
77,1,V1-RSC,uncued,RSC,114,0.039918
77,1,V1-RSC,uncued,RSC,115,0.025196
77,1,V1-RSC,uncued,RSC,116,0.038155
77,1,V1-RSC,uncued,RSC,117,0.021304
77,1,V1-RSC,uncued,RSC,118,0.023643
77,1,V1-RSC,uncued,RSC,119,0.036967
77,1,V1-RSC,uncued,RSC,120,0.043684
77,1,V1-RSC,uncued,RSC,121,0.033553
77,1,V1-RSC,uncued,RSC,122,0.034812
77,1,V1-RSC,uncued,RSC,123,0.015716
77,1,V1-RSC,uncued,RSC,124,0.01566
77,1,V1-RSC,uncued,RSC,125,0.003474
77,1,V1-RSC,uncued,RSC,126,0.01417
77,1,V1-RSC,uncued,RSC,127,0.01065
77,1,V1-RSC,uncued,RSC,128,0.01415
77,1,V1-RSC,uncued,RSC,129,0.32051
77,1,V1-RSC,uncued,RSC,130,0.031301
77,1,V1-RSC,uncued,RSC,131,0.017328
77,1,V1-RSC,uncued,RSC,132,0.250312
77,1,V1-RSC,uncued,RSC,133,0.510992
77,1,V1-RSC,uncued,RSC,134,0.068859
77,1,V1-RSC,uncued,RSC,135,0.645396
77,1,V1-RSC,uncued,RSC,136,0.035005
77,1,V1-RSC,uncued,RSC,137,0.048433
77,1,V1-RSC,uncued,RSC,138,0.076277
77,1,V1-RSC,uncued,RSC,139,0.026426
77,1,V1-RSC,uncued,RSC,140,0.009614
77,1,V1-RSC,uncued,RSC,141,0.029349
77,1,V1-RSC,uncued,RSC,142,0.104037
77,1,V1-RSC,uncued,RSC,143,0.011137
77,1,V1-RSC,uncued,RSC,144,0.0212
77,1,V1-RSC,uncued,RSC,145,0.011666
77,1,V1-RSC,uncued,RSC,146,0.039489
77,1,V1-RSC,uncued,RSC,147,0.050114
77,1,V1-RSC,uncued,RSC,148,0.006968
77,1,V1-RSC,uncued,RSC,149,0.09636
77,1,V1-RSC,uncued,RSC,150,0.016197
77,1,V1-RSC,uncued,RSC,151,0.609748
77,1,V1-RSC,uncued,RSC,152,0.024747
77,1,V1-RSC,uncued,RSC,153,0.035786
77,1,V1-RSC,uncued,RSC,154,0.019798
77,1,V1-RSC,uncued,RSC,155,0.008108
77,1,V1-RSC,uncued,RSC,156,0.018585
77,1,V1-RSC,uncued,RSC,157,0.031084
77,1,V1-RSC,uncued,RSC,158,0.016683
77,1,V1-RSC,uncued,RSC,159,0.020958
77,1,V1-RSC,uncued,RSC,160,0.455591
77,1,V1-RSC,uncued,RSC,161,0.556811
77,1,V1-RSC,uncued,RSC,162,0.01259
77,1,V1-RSC,uncued,RSC,163,0.038785
77,1,V1-RSC,uncued,RSC,164,0.008426
77,1,V1-RSC,uncued,RSC,165,0.373758
77,1,V1-RSC,uncued,RSC,166,0.009478
77,1,V1-RSC,uncued,RSC,167,0.007184
77,1,V1-RSC,uncued,RSC,168,0.014713
77,1,V1-RSC,uncued,RSC,169,0.009439
77,1,V1-RSC,uncued,RSC,170,0.011523
77,1,V1-RSC,uncued,RSC,171,0.07104
77,1,V1-RSC,uncued,RSC,172,0.009698
77,1,V1-RSC,uncued,RSC,173,0.043682
77,1,V1-RSC,uncued,RSC,174,0.125381
77,1,V1-RSC,uncued,RSC,175,0.00897
77,1,V1-RSC,uncued,RSC,176,0.035325
77,1,V1-RSC,uncued,RSC,177,0.016668
77,1,V1-RSC,uncued,RSC,178,0.013853
77,1,V1-RSC,uncued,RSC,179,0.018019
77,1,V1-RSC,uncued,RSC,180,0.014854
77,1,V1-RSC,uncued,RSC,181,0.162798
77,1,V1-RSC,uncued,RSC,182,0.013709
77,1,V1-RSC,uncued,RSC,183,0.019135
77,1,V1-RSC,uncued,RSC,184,0.639481
77,1,V1-RSC,uncued,RSC,185,0.172082
77,1,V1-RSC,uncued,RSC,186,0.005682
77,1,V1-RSC,uncued,RSC,187,0.052004
77,1,V1-RSC,uncued,RSC,188,0.028216
77,1,V1-RSC,uncued,RSC,189,0.019985
77,1,V1-RSC,uncued,RSC,190,0.040024
77,1,V1-RSC,uncued,RSC,191,0.592421
77,1,V1-RSC,uncued,RSC,192,0.048443
77,1,V1-RSC,uncued,RSC,193,0.074491
77,1,V1-RSC,uncued,RSC,194,0.022543
77,1,V1-RSC,uncued,RSC,195,0.040064
77,1,V1-RSC,uncued,RSC,196,0.564683
77,1,V1-RSC,uncued,RSC,197,0.051074
77,1,V1-RSC,uncued,RSC,198,0.060238
77,1,V1-RSC,uncued,RSC,199,0.011223
77,1,V1-RSC,uncued,RSC,200,0.019107
77,1,V1-RSC,uncued,RSC,201,0.040555
77,1,V1-RSC,uncued,RSC,202,0.017821
77,1,V1-RSC,uncued,RSC,203,0.230478
77,1,V1-RSC,uncued,RSC,204,0.028744
77,1,V1-RSC,uncued,RSC,205,0.044945
77,1,V1-RSC,uncued,RSC,206,0.060194
77,1,V1-RSC,uncued,RSC,207,0.022311
77,1,V1-RSC,uncued,RSC,208,0.014357
77,1,V1-RSC,uncued,RSC,209,0.031664
77,1,V1-RSC,uncued,RSC,210,0.079709
77,1,V1-RSC,uncued,RSC,211,0.015727
77,1,V1-RSC,uncued,RSC,212,0.022611
77,1,V1-RSC,uncued,RSC,213,0.022231
77,1,V1-RSC,uncued,RSC,214,0.013255
77,1,V1-RSC,uncued,RSC,215,0.012237
77,1,V1-RSC,uncued,RSC,216,0.038014
77,1,V1-RSC,uncued,RSC,217,0.015148
77,1,V1-RSC,uncued,RSC,218,0.008429
77,1,V1-RSC,uncued,RSC,219,0.016411
77,1,V1-RSC,uncued,RSC,220,0.082922
77,1,V1-RSC,uncued,RSC,221,0.023384
77,1,V1-RSC,uncued,RSC,222,0.000555
77,1,V1-RSC,uncued,RSC,223,0.039556
77,1,V1-RSC,uncued,RSC,224,0.015321
77,1,V1-RSC,cued,V1,0,0.809289
77,1,V1-RSC,cued,V1,1,0.994354
77,1,V1-RSC,cued,V1,2,1.004658
77,1,V1-RSC,cued,V1,3,2.095273
77,1,V1-RSC,cued,V1,4,0.928272
77,1,V1-RSC,cued,V1,5,0.996458
77,1,V1-RSC,cued,V1,6,0.953284
77,1,V1-RSC,cued,V1,7,0.938647
77,1,V1-RSC,cued,V1,8,0.911186
77,1,V1-RSC,cued,V1,9,1.189583
77,1,V1-RSC,cued,V1,10,0.577646
77,1,V1-RSC,cued,V1,11,1.170758
77,1,V1-RSC,cued,RSC,0,0.018486
77,1,V1-RSC,cued,RSC,1,0.041242
77,1,V1-RSC,cued,RSC,2,0.02402
77,1,V1-RSC,cued,RSC,3,0.043551
77,1,V1-RSC,cued,RSC,4,0.012263
77,1,V1-RSC,cued,RSC,5,0.021558
77,1,V1-RSC,cued,RSC,6,0.010719
77,1,V1-RSC,cued,RSC,7,0.004667
77,1,V1-RSC,cued,RSC,8,0.001522
77,1,V1-RSC,cued,RSC,9,0.015454
77,1,V1-RSC,cued,RSC,10,0.04428
77,1,V1-RSC,cued,RSC,11,0.007775
77,1,V1-RSC,cued,RSC,12,0.02449
77,1,V1-RSC,cued,RSC,13,0.010342
77,1,V1-RSC,cued,RSC,14,0.002996
77,1,V1-RSC,cued,RSC,15,0.015898
77,1,V1-RSC,cued,RSC,16,0.020141
77,1,V1-RSC,cued,RSC,17,0.015469
77,1,V1-RSC,cued,RSC,18,0.062681
77,1,V1-RSC,cued,RSC,19,0.014266
77,1,V1-RSC,cued,RSC,20,0.024913
77,1,V1-RSC,cued,RSC,21,0.033086
77,1,V1-RSC,cued,RSC,22,0.050707
77,1,V1-RSC,cued,RSC,23,0.022505
77,1,V1-RSC,cued,RSC,24,0.013113
77,1,V1-RSC,cued,RSC,25,0.004524
77,1,V1-RSC,cued,RSC,26,0.007173
77,1,V1-RSC,cued,RSC,27,0.028697
77,1,V1-RSC,cued,RSC,28,0.016646
77,1,V1-RSC,cued,RSC,29,0.046602
77,1,V1-RSC,cued,RSC,30,0.029781
77,1,V1-RSC,cued,RSC,31,0.015893
77,1,V1-RSC,cued,RSC,32,0.023037
77,1,V1-RSC,cued,RSC,33,0.011451
77,1,V1-RSC,cued,RSC,34,0.013501
77,1,V1-RSC,cued,RSC,35,0.015118
77,1,V1-RSC,cued,RSC,36,0.056345
77,1,V1-RSC,cued,RSC,37,0.020197
77,1,V1-RSC,cued,RSC,38,0.013093
77,1,V1-RSC,cued,RSC,39,0.024767
77,1,V1-RSC,cued,RSC,40,0.017731
77,1,V1-RSC,cued,RSC,41,0.016645
77,1,V1-RSC,cued,RSC,42,0.501457
77,1,V1-RSC,cued,RSC,43,0.015369
77,1,V1-RSC,cued,RSC,44,0.019032
77,1,V1-RSC,cued,RSC,45,0.020413
77,1,V1-RSC,cued,RSC,46,0.073546
77,1,V1-RSC,cued,RSC,47,0.095374
77,1,V1-RSC,cued,RSC,48,0.050418
77,1,V1-RSC,cued,RSC,49,0.050732
77,1,V1-RSC,cued,RSC,50,0.030035
77,1,V1-RSC,cued,RSC,51,0.428963
77,1,V1-RSC,cued,RSC,52,0.048068
77,1,V1-RSC,cued,RSC,53,0.040345
77,1,V1-RSC,cued,RSC,54,0.027157
77,1,V1-RSC,cued,RSC,55,0.028816
77,1,V1-RSC,cued,RSC,56,0.066067
77,1,V1-RSC,cued,RSC,57,0.012158
77,1,V1-RSC,cued,RSC,58,0.035939
77,1,V1-RSC,cued,RSC,59,0.496054
77,1,V1-RSC,cued,RSC,60,0.113953
77,1,V1-RSC,cued,RSC,61,0.06353
77,1,V1-RSC,cued,RSC,62,0.045218
77,1,V1-RSC,cued,RSC,63,0.020446
77,1,V1-RSC,cued,RSC,64,0.049733
77,1,V1-RSC,cued,RSC,65,0.040088
77,1,V1-RSC,cued,RSC,66,0.015321
77,1,V1-RSC,cued,RSC,67,0.073113
77,1,V1-RSC,cued,RSC,68,0.029763
77,1,V1-RSC,cued,RSC,69,0.021163
77,1,V1-RSC,cued,RSC,70,0.044447
77,1,V1-RSC,cued,RSC,71,0.04424
77,1,V1-RSC,cued,RSC,72,0.046009
77,1,V1-RSC,cued,RSC,73,0.010932
77,1,V1-RSC,cued,RSC,74,0.032945
77,1,V1-RSC,cued,RSC,75,0.04689
77,1,V1-RSC,cued,RSC,76,0.050018
77,1,V1-RSC,cued,RSC,77,0.124229
77,1,V1-RSC,cued,RSC,78,0.039283
77,1,V1-RSC,cued,RSC,79,0.03028
77,1,V1-RSC,cued,RSC,80,0.006928
77,1,V1-RSC,cued,RSC,81,0.131497
77,1,V1-RSC,cued,RSC,82,0.001574
77,1,V1-RSC,cued,RSC,83,0.066301
77,1,V1-RSC,cued,RSC,84,0.022561
77,1,V1-RSC,cued,RSC,85,0.012264
77,1,V1-RSC,cued,RSC,86,0.142769
77,1,V1-RSC,cued,RSC,87,0.001638
77,1,V1-RSC,cued,RSC,88,0.073329
77,1,V1-RSC,cued,RSC,89,0.044535
77,1,V1-RSC,cued,RSC,90,0.024038
77,1,V1-RSC,cued,RSC,91,0.054731
77,1,V1-RSC,cued,RSC,92,0.021404
77,1,V1-RSC,cued,RSC,93,0.005414
77,1,V1-RSC,cued,RSC,94,0.020296
77,1,V1-RSC,cued,RSC,95,0.041938
77,1,V1-RSC,cued,RSC,96,0.018186
77,1,V1-RSC,cued,RSC,97,0.00488
77,1,V1-RSC,cued,RSC,98,0.018953
77,1,V1-RSC,cued,RSC,99,0.022621
77,1,V1-RSC,cued,RSC,100,0.085702
77,1,V1-RSC,cued,RSC,101,0.002789
77,1,V1-RSC,cued,RSC,102,0.056931
77,1,V1-RSC,cued,RSC,103,0.030037
77,1,V1-RSC,cued,RSC,104,0.586935
77,1,V1-RSC,cued,RSC,105,0.012241
77,1,V1-RSC,cued,RSC,106,0.031104
77,1,V1-RSC,cued,RSC,107,0.017334
77,1,V1-RSC,cued,RSC,108,0.133961
77,1,V1-RSC,cued,RSC,109,0.494159
77,1,V1-RSC,cued,RSC,110,0.005042
77,1,V1-RSC,cued,RSC,111,0.017218
77,1,V1-RSC,cued,RSC,112,0.29059
77,1,V1-RSC,cued,RSC,113,0.024866
77,1,V1-RSC,cued,RSC,114,0.03007
77,1,V1-RSC,cued,RSC,115,0.034531
77,1,V1-RSC,cued,RSC,116,0.033719
77,1,V1-RSC,cued,RSC,117,0.043025
77,1,V1-RSC,cued,RSC,118,0.013254
77,1,V1-RSC,cued,RSC,119,0.015185
77,1,V1-RSC,cued,RSC,120,0.082891
77,1,V1-RSC,cued,RSC,121,0.016527
77,1,V1-RSC,cued,RSC,122,0.054819
77,1,V1-RSC,cued,RSC,123,0.015336
77,1,V1-RSC,cued,RSC,124,0.015293
77,1,V1-RSC,cued,RSC,125,0.055201
77,1,V1-RSC,cued,RSC,126,0.01404
77,1,V1-RSC,cued,RSC,127,0.007154
77,1,V1-RSC,cued,RSC,128,0.016331
77,1,V1-RSC,cued,RSC,129,0.013889
77,1,V1-RSC,cued,RSC,130,0.017307
77,1,V1-RSC,cued,RSC,131,0.014375
77,1,V1-RSC,cued,RSC,132,0.52073
77,1,V1-RSC,cued,RSC,133,0.091422
77,1,V1-RSC,cued,RSC,134,0.034017
77,1,V1-RSC,cued,RSC,135,0.016829
77,1,V1-RSC,cued,RSC,136,0.02858
77,1,V1-RSC,cued,RSC,137,0.024364
77,1,V1-RSC,cued,RSC,138,0.027285
77,1,V1-RSC,cued,RSC,139,0.011774
77,1,V1-RSC,cued,RSC,140,0.012151
77,1,V1-RSC,cued,RSC,141,0.02732
77,1,V1-RSC,cued,RSC,142,0.026937
77,1,V1-RSC,cued,RSC,143,0.007333
77,1,V1-RSC,cued,RSC,144,0.010242
77,1,V1-RSC,cued,RSC,145,0.053336
77,1,V1-RSC,cued,RSC,146,0.036092
77,1,V1-RSC,cued,RSC,147,0.032161
77,1,V1-RSC,cued,RSC,148,0.113323
77,1,V1-RSC,cued,RSC,149,0.074873
77,1,V1-RSC,cued,RSC,150,0.032302
77,1,V1-RSC,cued,RSC,151,0.052796
77,1,V1-RSC,cued,RSC,152,0.017849
77,1,V1-RSC,cued,RSC,153,0.043698
77,1,V1-RSC,cued,RSC,154,0.03271
77,1,V1-RSC,cued,RSC,155,0.019069
77,1,V1-RSC,cued,RSC,156,0.039512
77,1,V1-RSC,cued,RSC,157,0.361491
77,1,V1-RSC,cued,RSC,158,0.039606
77,1,V1-RSC,cued,RSC,159,0.01742
77,1,V1-RSC,cued,RSC,160,0.011565
77,1,V1-RSC,cued,RSC,161,0.067157
77,1,V1-RSC,cued,RSC,162,0.078309
77,1,V1-RSC,cued,RSC,163,0.026514
77,1,V1-RSC,cued,RSC,164,0.027841
77,1,V1-RSC,cued,RSC,165,0.082507
77,1,V1-RSC,cued,RSC,166,0.019713
77,1,V1-RSC,cued,RSC,167,0.003291
77,1,V1-RSC,cued,RSC,168,0.010586
77,1,V1-RSC,cued,RSC,169,0.020473
77,1,V1-RSC,cued,RSC,170,0.018332
77,1,V1-RSC,cued,RSC,171,0.109369
77,1,V1-RSC,cued,RSC,172,0.008521
77,1,V1-RSC,cued,RSC,173,0.020973
77,1,V1-RSC,cued,RSC,174,0.119602
77,1,V1-RSC,cued,RSC,175,0.006294
77,1,V1-RSC,cued,RSC,176,0.041117
77,1,V1-RSC,cued,RSC,177,0.015794
77,1,V1-RSC,cued,RSC,178,0.011117
77,1,V1-RSC,cued,RSC,179,0.011789
77,1,V1-RSC,cued,RSC,180,0.023847
77,1,V1-RSC,cued,RSC,181,0.50612
77,1,V1-RSC,cued,RSC,182,0.040492
77,1,V1-RSC,cued,RSC,183,0.035967
77,1,V1-RSC,cued,RSC,184,0.525769
77,1,V1-RSC,cued,RSC,185,0.016663
77,1,V1-RSC,cued,RSC,186,0.032731
77,1,V1-RSC,cued,RSC,187,0.474466
77,1,V1-RSC,cued,RSC,188,0.033906
77,1,V1-RSC,cued,RSC,189,0.084823
77,1,V1-RSC,cued,RSC,190,0.030512
77,1,V1-RSC,cued,RSC,191,0.086244
77,1,V1-RSC,cued,RSC,192,0.059894
77,1,V1-RSC,cued,RSC,193,0.019315
77,1,V1-RSC,cued,RSC,194,0.049581
77,1,V1-RSC,cued,RSC,195,0.065898
77,1,V1-RSC,cued,RSC,196,0.05826
77,1,V1-RSC,cued,RSC,197,0.017123
77,1,V1-RSC,cued,RSC,198,0.012309
77,1,V1-RSC,cued,RSC,199,0.014919
77,1,V1-RSC,cued,RSC,200,0.01789
77,1,V1-RSC,cued,RSC,201,0.052257
77,1,V1-RSC,cued,RSC,202,0.022064
77,1,V1-RSC,cued,RSC,203,0.03698
77,1,V1-RSC,cued,RSC,204,0.042624
77,1,V1-RSC,cued,RSC,205,0.023492
77,1,V1-RSC,cued,RSC,206,0.058443
77,1,V1-RSC,cued,RSC,207,0.014798
77,1,V1-RSC,cued,RSC,208,0.027303
77,1,V1-RSC,cued,RSC,209,0.028781
77,1,V1-RSC,cued,RSC,210,0.014403
77,1,V1-RSC,cued,RSC,211,0.152508
77,1,V1-RSC,cued,RSC,212,0.023072
77,1,V1-RSC,cued,RSC,213,0.021485
77,1,V1-RSC,cued,RSC,214,0.004723
77,1,V1-RSC,cued,RSC,215,0.015261
77,1,V1-RSC,cued,RSC,216,0.492341
77,1,V1-RSC,cued,RSC,217,0.081829
77,1,V1-RSC,cued,RSC,218,0.014112
77,1,V1-RSC,cued,RSC,219,0.553206
77,1,V1-RSC,cued,RSC,220,0.005161
77,1,V1-RSC,cued,RSC,221,0.009148
77,1,V1-RSC,cued,RSC,222,0.000245
77,1,V1-RSC,cued,RSC,223,0.499841
77,1,V1-RSC,cued,RSC,224,0.539646
98,0,CA1-RSC,uncued,CA1,0,1.10225
98,0,CA1-RSC,uncued,CA1,1,1.052451
98,0,CA1-RSC,uncued,CA1,2,0.368484
98,0,CA1-RSC,uncued,CA1,3,0.00262
98,0,CA1-RSC,uncued,CA1,4,1.531293
98,0,CA1-RSC,uncued,CA1,5,1.103964
98,0,CA1-RSC,uncued,CA1,6,0.006886
98,0,CA1-RSC,uncued,CA1,7,1.556881
98,0,CA1-RSC,uncued,CA1,8,1.06611
98,0,CA1-RSC,uncued,CA1,9,1.078638
98,0,CA1-RSC,uncued,CA1,10,1.002123
98,0,CA1-RSC,uncued,CA1,11,0.94937
98,0,CA1-RSC,uncued,CA1,12,0.997242
98,0,CA1-RSC,uncued,CA1,13,1.37491
98,0,CA1-RSC,uncued,CA1,14,0.00939
98,0,CA1-RSC,uncued,CA1,15,0.903102
98,0,CA1-RSC,uncued,CA1,16,0.009193
98,0,CA1-RSC,uncued,CA1,17,0.11465
98,0,CA1-RSC,uncued,CA1,18,1.002149
98,0,CA1-RSC,uncued,CA1,19,0.692213
98,0,CA1-RSC,uncued,CA1,20,0.942067
98,0,CA1-RSC,uncued,RSC,0,0.936757
98,0,CA1-RSC,uncued,RSC,1,0.053367
98,0,CA1-RSC,uncued,RSC,2,0.01144
98,0,CA1-RSC,uncued,RSC,3,0.113914
98,0,CA1-RSC,uncued,RSC,4,0.116672
98,0,CA1-RSC,uncued,RSC,5,0.136397
98,0,CA1-RSC,uncued,RSC,6,0.119342
98,0,CA1-RSC,uncued,RSC,7,0.086476
98,0,CA1-RSC,uncued,RSC,8,0.079114
98,0,CA1-RSC,uncued,RSC,9,0.013357
98,0,CA1-RSC,uncued,RSC,10,0.025495
98,0,CA1-RSC,uncued,RSC,11,0.152012
98,0,CA1-RSC,uncued,RSC,12,1.022431
98,0,CA1-RSC,uncued,RSC,13,0.950032
98,0,CA1-RSC,uncued,RSC,14,0.022011
98,0,CA1-RSC,uncued,RSC,15,0.169397
98,0,CA1-RSC,uncued,RSC,16,1.006816
98,0,CA1-RSC,uncued,RSC,17,0.018111
98,0,CA1-RSC,uncued,RSC,18,0.046325
98,0,CA1-RSC,uncued,RSC,19,0.13298
98,0,CA1-RSC,uncued,RSC,20,0.860028
98,0,CA1-RSC,uncued,RSC,21,1.035145
98,0,CA1-RSC,uncued,RSC,22,1.002784
98,0,CA1-RSC,uncued,RSC,23,0.937528
98,0,CA1-RSC,uncued,RSC,24,1.049393
