animal,learner,pair,bin_ms,n_bins,window_bins,window_ms,ifi,cc_pos,cc_neg,peak_lag_bins,peak_lag_ms
100,0,CA1-RSC,10,411382,13,130,0.0304,0.0526,0.0495,0,0
100,0,CA1-RSC,10,411382,14,140,0.0321,0.0524,0.0492,0,0
100,0,CA1-RSC,10,411382,15,150,0.0331,0.0524,0.049,0,0
100,0,CA1-RSC,10,411382,16,160,0.0371,0.0524,0.0487,0,0
100,0,CA1-RSC,10,411382,17,170,0.0348,0.0521,0.0486,0,0
100,0,CA1-RSC,10,411382,18,180,0.0352,0.0518,0.0483,0,0
100,0,CA1-RSC,10,411382,19,190,0.0357,0.0517,0.0481,0,0
100,0,CA1-RSC,10,411382,20,200,0.0388,0.0516,0.0478,0,0
100,0,CA1-RSC,10,411382,21,210,0.0409,0.0516,0.0475,0,0
100,0,CA1-RSC,10,411382,22,220,0.0458,0.0515,0.047,0,0
100,0,CA1-RSC,10,411382,23,230,0.0464,0.0512,0.0467,0,0
100,0,CA1-RSC,10,411382,24,240,0.0458,0.0511,0.0466,0,0
100,0,CA1-RSC,10,411382,25,250,0.0472,0.0509,0.0463,0,0
100,0,CA1-DG,10,411382,1,10,0.0058,0.3105,0.3069,0,0
100,0,CA1-DG,10,411382,2,20,0.0239,0.2938,0.2801,0,0
100,0,CA1-DG,10,411382,3,30,0.027,0.2751,0.2607,0,0
100,0,CA1-DG,10,411382,4,40,-0.0028,0.2549,0.2563,0,0
100,0,CA1-DG,10,411382,5,50,-0.0279,0.2423,0.2562,0,0
100,0,CA1-DG,10,411382,6,60,-0.0385,0.237,0.256,0,0
100,0,CA1-DG,10,411382,7,70,-0.0375,0.235,0.2533,0,0
100,0,CA1-DG,10,411382,8,80,-0.0298,0.2332,0.2475,0,0
100,0,CA1-DG,10,411382,9,90,-0.0231,0.2296,0.2405,0,0
100,0,CA1-DG,10,411382,10,100,-0.0281,0.2237,0.2366,0,0
100,0,CA1-DG,10,411382,11,110,-0.0356,0.2193,0.2355,0,0
100,0,CA1-DG,10,411382,12,120,-0.0386,0.2184,0.2359,0,0
100,0,CA1-DG,10,411382,13,130,-0.0382,0.2193,0.2367,0,0
100,0,CA1-DG,10,411382,14,140,-0.0343,0.2205,0.2362,0,0
100,0,CA1-DG,10,411382,15,150,-0.029,0.2208,0.2339,0,0
100,0,CA1-DG,10,411382,16,160,-0.0235,0.2193,0.2299,0,0
100,0,CA1-DG,10,411382,17,170,-0.0234,0.2161,0.2264,0,0
100,0,CA1-DG,10,411382,18,180,-0.0292,0.2118,0.2245,0,0
100,0,CA1-DG,10,411382,19,190,-0.0337,0.2088,0.2234,0,0
100,0,CA1-DG,10,411382,20,200,-0.0357,0.2068,0.2221,0,0
100,0,CA1-DG,10,411382,21,210,-0.035,0.2053,0.2202,0,0
100,0,CA1-DG,10,411382,22,220,-0.0332,0.2035,0.2175,0,0
100,0,CA1-DG,10,411382,23,230,-0.032,0.2013,0.2145,0,0
100,0,CA1-DG,10,411382,24,240,-0.0347,0.1982,0.2124,0,0
100,0,CA1-DG,10,411382,25,250,-0.0375,0.1958,0.2111,0,0
100,0,CA1-V1,10,411382,1,10,-0.0077,0.1674,0.17,0,0
100,0,CA1-V1,10,411382,2,20,-0.0043,0.1683,0.1697,0,0
100,0,CA1-V1,10,411382,3,30,-0.0059,0.1679,0.1699,0,0
100,0,CA1-V1,10,411382,4,40,-0.0076,0.1679,0.1705,0,0
100,0,CA1-V1,10,411382,5,50,-0.0095,0.1677,0.1709,0,0
100,0,CA1-V1,10,411382,6,60,-0.011,0.1675,0.1712,0,0
100,0,CA1-V1,10,411382,7,70,-0.0124,0.1675,0.1717,0,0
100,0,CA1-V1,10,411382,8,80,-0.0138,0.1675,0.1722,0,0
100,0,CA1-V1,10,411382,9,90,-0.0162,0.1671,0.1726,0,0
100,0,CA1-V1,10,411382,10,100,-0.0178,0.1669,0.1729,0,0
100,0,CA1-V1,10,411382,11,110,-0.0196,0.1664,0.1731,0,0
100,0,CA1-V1,10,411382,12,120,-0.0214,0.1662,0.1735,0,0
100,0,CA1-V1,10,411382,13,130,-0.0231,0.1659,0.1738,0,0
100,0,CA1-V1,10,411382,14,140,-0.0245,0.1657,0.1741,0,0
100,0,CA1-V1,10,411382,15,150,-0.0262,0.1655,0.1744,0,0
100,0,CA1-V1,10,411382,16,160,-0.028,0.1651,0.1746,0,0
100,0,CA1-V1,10,411382,17,170,-0.0299,0.1648,0.175,0,0
100,0,CA1-V1,10,411382,18,180,-0.0321,0.1644,0.1753,0,0
100,0,CA1-V1,10,411382,19,190,-0.034,0.1641,0.1757,0,0
100,0,CA1-V1,10,411382,20,200,-0.0364,0.1637,0.1761,0,0
100,0,CA1-V1,10,411382,21,210,-0.038,0.1634,0.1763,0,0
100,0,CA1-V1,10,411382,22,220,-0.0399,0.1631,0.1766,0,0
100,0,CA1-V1,10,411382,23,230,-0.042,0.1626,0.1769,0,0
100,0,CA1-V1,10,411382,24,240,-0.0439,0.1623,0.1772,0,0
100,0,CA1-V1,10,411382,25,250,-0.0459,0.1619,0.1774,0,0
100,0,CA1-SUB,10,411382,1,10,-0.1336,0.0628,0.0822,0,0
100,0,CA1-SUB,10,411382,2,20,-0.138,0.0612,0.0808,0,0
100,0,CA1-SUB,10,411382,3,30,-0.1316,0.0605,0.0789,0,0
100,0,CA1-SUB,10,411382,4,40,-0.1074,0.0606,0.0752,0,0
100,0,CA1-SUB,10,411382,5,50,-0.0857,0.0604,0.0717,0,0
100,0,CA1-SUB,10,411382,6,60,-0.0739,0.0602,0.0698,0,0
100,0,CA1-SUB,10,411382,7,70,-0.0611,0.0597,0.0674,0,0
100,0,CA1-SUB,10,411382,8,80,-0.0531,0.0594,0.0661,0,0
100,0,CA1-SUB,10,411382,9,90,-0.0432,0.0598,0.0652,0,0
100,0,CA1-SUB,10,411382,10,100,-0.0317,0.0605,0.0645,0,0
100,0,CA1-SUB,10,411382,11,110,-0.0171,0.0617,0.0638,0,0
100,0,CA1-SUB,10,411382,12,120,-0.0078,0.0625,0.0634,0,0
100,0,CA1-SUB,10,411382,13,130,-0.0025,0.0629,0.0632,0,0
100,0,CA1-SUB,10,411382,14,140,-0.0029,0.0629,0.0633,0,0
100,0,CA1-SUB,10,411382,15,150,-0.0067,0.0625,0.0633,0,0
100,0,CA1-SUB,10,411382,16,160,-0.0095,0.0621,0.0633,0,0
100,0,CA1-SUB,10,411382,17,170,-0.012,0.0617,0.0632,0,0
100,0,CA1-SUB,10,411382,18,180,-0.0127,0.0613,0.0628,0,0
100,0,CA1-SUB,10,411382,19,190,-0.0132,0.0609,0.0625,0,0
100,0,CA1-SUB,10,411382,20,200,-0.0125,0.0606,0.0621,0,0
100,0,CA1-SUB,10,411382,21,210,-0.0104,0.0604,0.0617,0,0
100,0,CA1-SUB,10,411382,22,220,-0.0082,0.0604,0.0614,0,0
100,0,CA1-SUB,10,411382,23,230,-0.0059,0.0603,0.061,0,0
100,0,CA1-SUB,10,411382,24,240,-0.0042,0.0604,0.0609,0,0
100,0,CA1-SUB,10,411382,25,250,-0.0021,0.0605,0.0607,0,0
100,0,RSC-SUB,10,411382,1,10,-0.0418,0.0721,0.0784,0,0
100,0,RSC-SUB,10,411382,2,20,-0.022,0.0719,0.0751,0,0
100,0,RSC-SUB,10,411382,3,30,-0.0242,0.0692,0.0727,0,0
100,0,RSC-SUB,10,411382,4,40,-0.0234,0.0671,0.0703,0,0
100,0,RSC-SUB,10,411382,5,50,-0.0219,0.0657,0.0686,0,0
100,0,RSC-SUB,10,411382,6,60,-0.0196,0.0642,0.0668,0,0
100,0,RSC-SUB,10,411382,7,70,-0.0149,0.0634,0.0653,0,0
100,0,RSC-SUB,10,411382,8,80,-0.0149,0.0625,0.0644,0,0
100,0,RSC-SUB,10,411382,9,90,-0.0177,0.0614,0.0636,0,0
100,0,RSC-SUB,10,411382,10,100,-0.0153,0.061,0.0629,0,0
100,0,RSC-SUB,10,411382,11,110,-0.0102,0.0608,0.062,0,0
100,0,RSC-SUB,10,411382,12,120,-0.0072,0.0607,0.0616,0,0
100,0,RSC-SUB,10,411382,13,130,-0.0031,0.0608,0.0612,0,0
100,0,RSC-SUB,10,411382,14,140,0.0,0.0608,0.0608,0,0
100,0,RSC-SUB,10,411382,15,150,0.0034,0.0607,0.0603,0,0
100,0,RSC-SUB,10,411382,16,160,0.0042,0.0605,0.06,0,0
100,0,RSC-SUB,10,411382,17,170,0.0058,0.0604,0.0597,0,0
100,0,RSC-SUB,10,411382,18,180,0.0092,0.0602,0.0591,0,0
100,0,RSC-SUB,10,411382,19,190,0.0107,0.0599,0.0586,0,0
100,0,RSC-SUB,10,411382,20,200,0.0106,0.0596,0.0583,0,0
100,0,RSC-SUB,10,411382,21,210,0.008,0.059,0.058,0,0
100,0,RSC-SUB,10,411382,22,220,0.0074,0.0586,0.0577,0,0
100,0,RSC-SUB,10,411382,23,230,0.007,0.0582,0.0574,0,0
100,0,RSC-SUB,10,411382,24,240,0.0077,0.0581,0.0572,0,0
100,0,RSC-SUB,10,411382,25,250,0.0082,0.0579,0.0569,0,0
100,0,V1-RSC,10,411382,1,10,0.0183,0.2596,0.2503,0,0
100,0,V1-RSC,10,411382,2,20,0.0169,0.2586,0.2501,0,0
100,0,V1-RSC,10,411382,3,30,0.0188,0.257,0.2475,0,0
100,0,V1-RSC,10,411382,4,40,0.0213,0.2552,0.2445,0,0
100,0,V1-RSC,10,411382,5,50,0.021,0.2526,0.2422,0,0
100,0,V1-RSC,10,411382,6,60,0.0208,0.2511,0.2409,0,0
100,0,V1-RSC,10,411382,7,70,0.0208,0.2489,0.2388,0,0
100,0,V1-RSC,10,411382,8,80,0.02,0.2468,0.2371,0,0
100,0,V1-RSC,10,411382,9,90,0.0195,0.245,0.2356,0,0
100,0,V1-RSC,10,411382,10,100,0.019,0.2431,0.234,0,0
100,0,V1-RSC,10,411382,11,110,0.0196,0.2419,0.2326,0,0
100,0,V1-RSC,10,411382,12,120,0.0198,0.2406,0.2313,0,0
100,0,V1-RSC,10,411382,13,130,0.0202,0.2393,0.2298,0,0
100,0,V1-RSC,10,411382,14,140,0.0205,0.2382,0.2286,0,0
100,0,V1-RSC,10,411382,15,150,0.0211,0.2369,0.2271,0,0
100,0,V1-RSC,10,411382,16,160,0.0213,0.2355,0.2256,0,0
100,0,V1-RSC,10,411382,17,170,0.0216,0.2343,0.2244,0,0
100,0,V1-RSC,10,411382,18,180,0.0223,0.2332,0.223,0,0
100,0,V1-RSC,10,411382,19,190,0.0228,0.232,0.2217,0,0
100,0,V1-RSC,10,411382,20,200,0.0232,0.2309,0.2204,0,0
100,0,V1-RSC,10,411382,21,210,0.0234,0.2297,0.2192,0,0
100,0,V1-RSC,10,411382,22,220,0.0236,0.2285,0.218,0,0
100,0,V1-RSC,10,411382,23,230,0.024,0.2274,0.2167,0,0
100,0,V1-RSC,10,411382,24,240,0.024,0.2262,0.2156,0,0
100,0,V1-RSC,10,411382,25,250,0.0246,0.2252,0.2144,0,0
